date,excess_log_return,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev3,rev4,mom,mom1m,indmom,grnoa,invest,pchdepr,rd_sale,rsup,sue,chfeps,turn,baspread,idiovol,max,r_sq,bm,lev,sp,oa,ol,noa,chatq,saleinv,salecash,first_lag_excess_return
2004-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-30,-120.6201886906677,79.86540918271295,9.315824493643198,0.1412626103713225,0.0,326.2442070688048,-55.14772936429502,0.0,-1019.3770037333192,-44.46142718391426,395.1636349747183,109.2199311655664,548.3197930752317,54.91183790737463,111.16509118350456,-4155.841003508733,-70.23463115354363,4320.0858863717285,674.9545761872132,0.0,830.5354827301476,0.0,7147.320269763558,12880.156314355365,2373.294437308207,238365688.9255664,80191793.05056679,158173895.8749994,94.3935775312103,351951844.030937,133510.3135236319,0.0
2008-10-31,-224.655761500878,91.98923616956918,-59.363830705841536,5.746429489167089,0.0,-1074.0060322468264,322.62116657972206,0.0,-2907.689982559359,209.30771461375787,379.83650691159227,110.12262771126514,519.6303143407044,52.86373844066661,101.89940306231723,-1.0484458587066194,-221.07114069390423,817.4183362340727,440.8094380326652,0.0,59.78282272343108,0.0,-68.22205488052259,42.0216626872716,-10.453434886841931,348185.36892428994,149069.50116437674,199115.8677601516,2.189872783227841,674120.437839508,-29833.24855436485,-120.6201886906677
2008-11-28,-79.6358211480591,49.33010564518022,-116.50441637492924,22.01216292945689,0.0,-242.39033235219512,-1022.3133033635264,0.0,-4526.250007473605,483.1047336270906,179.23864133080133,115.09517211393758,588.4224541943734,49.53632288283351,90.32165864688058,-2.2287148702097586,-247.60571507980015,1400.2947148610865,331.467430584813,0.0,-60.8400724099439,0.0,-243.4505185341659,204.4063589834568,202.73737080801675,-5283147.311173022,-254745.5398237705,-5028401.771349281,-158.19697606011704,-7557796.827539027,1182.9046477968511,-224.655761500878
2008-12-31,22.858163639836903,17.968669306317047,-49.01582736929858,4.011234151633419,0.0,4.057390229925073,-212.15859326609376,0.0,-4801.547508158317,309.00753021796925,4946.363999841756,64.23218288348498,62.13064432162359,50.97213611268417,81.17003375419729,-5.139437717618201,-212.6886397996116,-836.6778284218699,-813.5135409618911,0.0,-121.70415034146936,0.0,308.4753845160358,3125.522880914794,451.51248825421135,-335271.69722765684,-966888.6647672056,631616.9675394297,795.4292879685354,13187797.891275167,13211.196763155123,-79.6358211480591
2009-01-30,-47.270007840282446,0.0,10.207264246911803,0.1760789155730434,0.0,-1310.8910465326603,6.81850195845262,0.0,-4283.593624517103,303.12323623926017,4720.631710371903,60.44648139097517,-92.00177891106568,49.45253961433279,32.88801082432412,-3.2363213019525707,-219.70999480729455,-2648.7267591175582,225.28694103150255,0.0,110.46104765721532,0.0,87.10050884637712,-113.49557669270324,128.1987779425981,1050493.8796199262,324527.07618302107,725966.803436935,-31.994919103387247,1796674.933283627,1418.0810810507537,22.858163639836903
2009-02-27,-50.10674758196993,0.0,-50.24326065916637,4.25494137713709,-110.45811918128784,-2480.423709977106,-1303.9780043105206,0.0,-3626.4454312815938,-147.56763699384183,4327.574902464129,58.98124476755601,-58.30857181550644,59.44190442924177,-46.0451375170221,-0.1734871698529211,-259.40433546516346,1348.653258487088,-208.9508422681754,2.830448828683768,149.71282345010513,0.0,2576.811813468501,8518.073667197943,949.5214276275178,-10454904.793824015,-973868.2819327116,-9481036.511891186,-96.18019923937028,-1266138.1804153323,-2054.878556666896,-47.270007840282446
2009-03-31,52.269845549632215,5.897174459722014,-62.78191844605986,6.68382682365736,-72.58391432820453,-766.401296023569,-2478.452211873097,0.0,-1681.2385394691055,6.687647814108053,3874.347750856553,68.78586388230406,477.5556038549246,58.49016465190964,-165.15941348726324,-28.96809886901521,-371.8101479227016,1414.5001147261974,0.1509935251957586,1.611238929058325,38.955274771552126,0.0,551.9875167706214,4316.740304778457,744.0561655163556,-4415771.662898839,-1333197.10342741,-3082574.559471369,-250.56002418866893,102030.69500768185,-3332.475083013924,-50.10674758196993
2009-04-30,90.75897720263976,11.708781983066498,50.17355282942346,4.299995349076652,-88.35659259977008,296.0369239953508,-750.7942011141258,0.0,-217.79189646088167,143.21127160207874,-456.23156426348993,99.21798358703144,670.0118591284864,99.30771819062994,-174.0963996191489,-86.65218681557013,-381.9607007896378,-1461.7897521282766,-274.1217544794115,0.2052987895266635,18.42173698648378,0.0,1434.513573298822,9603.77984713636,1891.587099545168,-1445551.6154245138,-457076.8379024863,-989072.4666832387,-840.990070113016,-6455471.474067628,-38175.62805762037,52.269845549632215
2009-05-29,45.35953581793992,5.895289850273183,57.14655959210637,5.539556758287005,-84.4304944191293,-605.9903992869721,290.7443736186777,0.0,677.4752954399951,54.23372079033764,-311.13011300824587,86.25829918176387,439.3170126080569,106.0062174810346,-176.29063952957603,-88.44228502266223,-362.1346576746342,550.1775449510869,224.35109120831527,0.0186173563317648,189.3277797770488,0.0,395.82946532300593,1253.4673893009676,239.4696053449916,10215351.988267958,1873916.6626618651,8310733.8772931695,108.20527448607557,5107765.774268985,818.0142554891208,90.75897720263976
2009-06-30,1.548233773704822,0.0,30.326304797629597,1.5402174274632603,-125.82506591872324,-560.1033833855909,-629.5301527241933,-266.6637360914847,1912.6172323519827,79.74057368885094,-136.97122656846898,32.01922048759826,2335.29950021736,105.53829157083156,-794.5083735429765,-18.400764664355798,312.27984168855824,39.1528930640161,198.33877967078752,0.0574870684646926,284.3931466062486,0.0,-1969.405956907984,-357.1395958842332,-259.6362157933827,1485499.394727707,300232.59701529145,1184360.6654946804,310.3106128124505,-1379556.32893157,-9070.848416940018,45.35953581793992
2009-07-31,34.01845433265299,6.011895131578223,2.57931240653171,0.011066148601867,-119.01849013974484,717.5619668514006,-577.365379101277,-574.7781696055547,2565.851485525441,32.615861217371595,-169.67733440681928,33.355683840026046,2389.70377336118,54.33120559698567,-661.0671556788649,-26.708595174195985,469.6439649838945,3666.554506141126,-240.44993828801532,-0.0813098031595824,94.66936129352666,0.0,-236.50440530815104,69.9868603787545,-324.9463726936019,-669523.2224534154,-270310.5619931072,-367007.3907687068,-4.687432279099795,-2111544.0903214216,33791.44999391919,1.548233773704822
2009-08-31,103.40690980268504,6.009666844708174,44.68662718857268,3.3228042437141583,-229.7429808782694,1214.708672308614,717.0377132966807,-563.2378594555196,2312.244378075412,39.33336727652402,-152.6314849343412,28.709624738643758,2535.496873356994,46.02575712448404,-625.131098474558,-18.985729399779864,457.3013524609992,-3742.234129198539,-41.43338750568421,3.617823178264735,53.33248154355715,0.0,-99.51754897659156,-1959.267101061392,-242.08573324417463,893943.7733022571,237259.03967884183,656684.7336234748,22.33034838594307,4299399.215093434,6819.113619847718,34.01845433265299
2009-09-30,59.24602125910912,6.04572290278053,19.80236445860742,0.6486133163184441,-275.20367012545125,601.0587285849771,1236.2713982089836,-555.4409224191975,2246.854021028896,-120.27945647325474,82.46033209456459,41.82740082142315,162.4761250068495,46.299958909113336,-592.8560035289114,-9.938489546043243,35.48205968583564,2654.12671120948,98.735844663311,-0.0592286497144058,99.98864131100436,0.0,-1395.3468822313698,-3171.379280438196,-177.69435230753788,1516529.487965405,782515.7951783985,734013.6927871406,121.5059443087318,9933694.183181703,13228.063847942263,103.40690980268504
2009-10-30,-20.185025460391376,6.146438651313132,24.57697966625858,0.9827283143656134,-271.39643634282635,34.034228132180175,616.7194515560873,-613.0138635791351,2624.7969942302097,-57.445190044543565,81.74145282553671,42.315750071961,157.7323494917273,46.42756057291296,-682.6109273906917,-9.716170875434129,-261991.86017772925,-2729.327001929969,-15.91344938159,0.7022452307352189,358.8913108916884,111.31985122337466,184.1389012156524,4257.18734181983,455.00178218500514,377088.05742418766,117125.72813946009,259962.32928469777,9.34936222483296,2779598.512986541,-15696.535677342908,59.24602125910912
2009-11-30,37.86343189692594,0.0,-16.258003083420377,0.4266313184875281,-1038.456128186415,507.85117595796544,32.54947346149278,-664.6208127618047,2277.107746957393,-257.435056939184,23.875714930931288,57.53448216240434,205.93986693052767,45.20479579280237,-552.1056043431176,-17.53724651800793,-267953.4821070605,3288.7540101739733,51.32355516347332,85.17734798303104,75.44826359126591,33.18440949505231,-2515.0669677975675,-9890.662485165773,-1351.486702383624,1195654.1190550623,1454805.676324442,-259151.5572693646,-31.93254518224682,6097849.015058279,-142.97865947186074,-20.185025460391376
2009-12-31,49.9117106046481,0.0,34.160449547379,1.8483988888081029,-1114.7276648309053,1357.2586520043155,513.8170348351913,-1056.7292826153478,2330.185858554098,-23.30842464017344,472.3970357396351,262.6929471971912,1200.2491204881517,44.19000577317933,-360.806784137873,-13.228394108760815,-256050.3590827303,-3901.6950866276193,-89.34550503699393,1.8169485960032148,30.618612834994565,33.76733056094082,-563.3777357388572,-10201.630377876594,-1514.652461984031,2613439.2795396745,651796.3878296912,1961642.891709924,497.5895853002355,-10805031.096782925,-22464.41549443682,37.86343189692594
2010-01-29,-24.95025734592557,6.341084703260105,17.200817649349293,0.4665891431067607,-1060.3521715725335,814.2305276637211,1382.0362297561774,-1114.4746092596342,1662.5116843392889,-3.0779875881336483,440.1925917474839,265.87267783951296,1115.8621879071466,44.40195668076575,-258.978895081445,-2631.3447112462827,-36657.67137402325,-1107.3188482175842,43.36133226481456,2.9737861328222124,-12.28242303663501,-3.4722602895966475,-38.683165779068986,77.85276711729966,-224.9515566287741,1378230.2762075665,466543.4023331553,911686.8738742768,10.42122962456449,1807423.5778463483,1370.2782958116295,49.9117106046481
2010-02-26,20.04016989794548,0.0,-21.821803217547533,0.7458136276913921,-1114.6165090504514,-322.7886597631244,824.8085427118043,-1100.9567603295072,480.3274686347842,-60.07613828778671,483.76690943470544,268.19972061706204,1141.3415035819717,55.63679152534818,-227.80151506657543,-2582.31344108126,-36277.84617644558,1973.030266541477,103.85669657206972,1.7883958718673796,11.443041909405563,-7.655672626141694,481.3630624233456,-632.0651197977168,-73.16416792735708,3203249.616127044,1252580.17782709,1950669.4383001623,35.1353691341933,4557936.639739871,523.0154891293787,-24.95025734592557
2010-03-31,45.588069427853895,0.0,21.29379983167138,0.7119534293970714,-1162.642515746889,518.6133576761414,-312.2200368118583,-5028.1429011425735,1095.2037575683617,0.933769272696082,-87.32876110337237,50.77714229126055,2418.09709046758,59.86009073356594,-195.72589230713936,-2622.442777640136,-36981.81345056501,2774.534550379228,-137.22101737233527,0.3293258906954861,-11.54365797776336,5.0755110371976855,-117.03364982675156,-219.30537213124623,20.854242721221453,-2495121.7892299,-619976.4279118925,-1875145.361318022,-567.2955608406546,8286068.734455466,-15489.104696783485,20.04016989794548
2010-04-30,74.84095266275074,6.38143821551254,39.04369919680282,2.3888195661986185,-1080.2937278342597,671.330002790792,518.2779040868816,-5055.272120603579,1214.3912007666129,-30.090588483490432,4109.263174071344,3500.8117979842573,1192.1476329973707,127.75780383669768,-37.388893442944585,-4420.110295512873,18718.430567349045,-2519.4239910605875,-20.708346251234047,0.2740729137498903,21.201693638947745,67.2867142603449,-1431.812341074493,-3618.2797566825393,-340.0064088443446,37614.97884556651,-1306.8752374202013,38921.85408294201,5443.977860548326,1909904.1079297063,-239.5518370950158,45.588069427853895
2010-05-31,-40.28045243983929,6.416579618404671,12.705252233580213,0.2515724013707513,-1123.656121445,-383.100630720477,678.6869063119102,-5020.694778906683,1486.856464707805,-197.21280465412505,4270.740434466216,3599.5696400538563,-351.8611736499428,130.6711945639063,-46.44310303747037,-4336.995327135242,18708.752131631103,656.2493480099292,0.3401485751035125,0.6895287289413403,-61.29019686470974,10.315674251224578,-50.693560521780455,234.01247822201367,18.507748248043757,849886.6011661589,809000.8835240304,40885.71764218807,252.4588559504264,5715086.259668052,-3448.632191635479,74.84095266275074
2010-06-30,-74.77722278082456,6.479446116830986,-53.24686424381685,4.375726722126244,-1412.598786415769,296.8604600209149,-375.9496458285088,-4676.6878453973895,1381.7473867325702,0.0,4.547710140523452,16.78030228738352,-512.1531966263734,82.34174551564155,12.917306696983925,-4363.829711819604,19102.03882075692,-53.73572077761855,-39.780824414975314,1.8652132086200623,-79.11674604742348,10.884889009751362,-219.50464225584983,-84.6092704884777,-102.87603289171602,-341506.07671540976,-5269.349577903748,-334437.5888749063,-5574.762796248387,2379230.038946271,360.4504691775219,-40.28045243983929
2010-07-30,46.99329115411808,6.448454685544889,-36.95317508445503,2.1176192055492127,-1516.3614437439724,658.1549243504488,294.77749068338983,-5556.881672937414,152.3388195593544,-80.59848202428498,-171.4615636626542,17.47089277130078,-526.5285244231593,56.11204481421587,70.33394251394915,-4307.230760515173,571.3838788124481,4734.833605753045,-61.04602649394496,-0.8961174443535498,-137.12428684950896,3196.9153338417927,-171.86620755616332,-389.25448547210544,-305.1165586913676,-1710000.1738384962,-628324.9424786419,-1104623.2356080115,-0.6506897221397594,-3625164.691863716,11763.39735429149,-74.77722278082456
2010-08-31,-63.0960623804642,6.387800432057565,42.79682150837471,2.8672904714239853,-1345.8429602278484,927.4090297982204,651.5466628705491,-5173.417172902009,243.12224757293492,60.10087510698801,-91.14377899102456,55.03939348665835,-231.6119728026772,54.82469564606661,122.95586769523308,0.2469414487702025,610.0786675848735,-5512.123682953424,271.5369545208264,-1.3224337551259424,-102.95350501802136,-12.493268171932414,405.7938493524989,-1230.6534709665848,-65.06047346807236,-287314.93027597666,1034779.8107511996,-1321894.619578689,56.25842778521351,10977080.674544215,348.30165119079174,46.99329115411808
2010-09-30,77.03929311901493,6.4306620534163255,-31.426751155470765,1.535830494564984,-1570.7689612622603,-523.0362195388528,936.8745389690324,-4106.22924322353,-1439.442604783625,18.199905518476623,-64.13813564924871,120.27591584960167,-147.07909083579125,55.69857088583446,201.5720646137229,0.3306270995958476,-43.91908209204249,430.253345518132,-117.60190009781422,-0.3773369175631416,-12.072107057500034,176.5901629731029,611.9533384145498,1913.503805450844,336.0013061617865,2180762.381115228,518569.23719486594,1683141.8884575665,195.02166936735736,14275329.589990616,4023.6800211881928,-63.0960623804642
