date,excess_log_return,RF,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev3,mom1m,indmom,log_Mkt-RF_lag4,gammaps,chatoia,stdacc,pctacc,chinvest,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchxsga,rsup,salecash,chsaleq,sue,aeavol,bm,cashpr,lev,ol,O-score,disp,first_lag_excess_return
2009-03-31,127.69023037102043,13.12805665993549,-139.76262500095257,1498.9779310558108,14.879271055227807,-604.4906305255233,-1601.8721296620504,-2825.2384541932265,-6173.120937511562,-60.610169913526775,-3280.4326318636467,0.5255421763848265,-386.9652683775852,230.8167949957408,25.446828030288994,-311.24773069001697,535.1259996863923,509.11340016498326,133.9910332782271,-815.2244185392695,-824.5790814098602,161288.01267063964,-1278.711959781973,30.643187673217724,4487.420091702461,1471.035823310909,-94989.28664025253,2577.9625929618105,-2643910.581118613,1687.3397940969444,2074.453216611743,-228.50675659655343
2009-04-30,246.2139770097856,25.890532533253985,110.94407631107984,1317.3756566867128,9.508176823098824,-599.1713327476173,-2754.8841602267207,1104.432867675314,-1582.9964077981826,122.9395760999604,-1384.0416645604382,0.3308900683102517,-445.8977781923033,218.3610428140317,-235.5186638906353,-380.4511119445205,838.059216025672,54.31728091440896,291.3385449613982,-825.9499205351538,-1183.9933008239602,170759.69603941627,-1372.1856230746555,-28.45419779421307,2380.274769864576,1041.9437838553968,11953.849741113743,1763.2266704962458,-914122.3427281232,1287.6509214165417,973.2497612431224,127.69023037102043
2009-05-29,43.568132167379765,13.043308826074744,126.43656953915284,1251.0859726767026,12.256250564941888,-275.87489265996004,1719.2154107152503,-1576.2287272664528,582.0674007435979,29.247338347500413,296.01868824324794,0.3698943789528738,-685.1039775018618,224.49837955689912,13.431922008005314,-574.8794370411239,1186.2453350123528,617.6619753283218,277.03355538525614,-1489.4439957249324,-1962.5528187480984,163471.75507575163,-2436.1406435214226,-25.279639363863147,1933.815590772765,1079.7876456249342,-17906.654645301198,1946.2812669052985,-2982860.571050986,5759.687869018278,1379.4878832540317,246.2139770097856
2009-06-30,3.531554436529629,0.0,67.25184891364829,1334.2703923752974,3.415598122393848,-274.0610945366646,3398.59486681089,-2903.916529666164,2806.7242708490394,278.5267059922251,-1496.5952992232878,0.5711062344828199,-769.2235968347557,191.268340872344,-39.00605389379359,-374.94773978374207,1757.1535515009643,499.4876973743025,124.2404430280207,-1661.370806127986,-3253.715433002252,103500.83272139751,-2738.482482551013,-11.993598317167564,-752.6138086856172,1491.0274271604649,-148826.07005990602,4285.272940581159,787612.7903307527,-7121.707342169189,-2085.192383687293,43.568132167379765
2009-07-31,140.1572161044708,13.277668317694284,5.696582171194889,1172.6517163191345,0.0244403216413614,-283.0614241010844,607.8824243031154,1769.4678149671804,5793.483587797144,-128.98152552765515,-1890.899359259629,0.3951148888491426,-773.1840450122253,192.93908463569107,-36.16858088598226,-367.1582160739048,1740.8550506895865,471.15045545578215,92.84085602304638,-1589.0614211324178,-3272.5595261649964,106134.08068775736,-2746.7875260633714,-12.20247326797587,490.7285576370141,74.84723633200338,-2717.177980394379,243.64688367760755,144941.54109156877,-565.2819194735421,-1378.1697252484046,3.531554436529629
2009-08-31,71.00039578503461,13.286801361673325,98.7978792036594,1128.1375999998602,7.346403900713903,-256.913184245251,40.66154423010682,3395.4427197134214,5955.1661489718535,51.6967347256134,1523.5877756728305,0.6643072244542778,-240.88560882669867,191.74744259849908,-120.594336678433,-67.8089580289445,1141.1489579474155,225.21900154072736,-103.98436468348125,-192.8944045326505,-3292.0616007063486,111304.9342825998,-701.3110489096448,-16.357111185051757,-443.8083840639538,-1560.6719680123078,38290.84701312869,-5736.996657030264,1082773.7730028406,-10119.06963633695,-340.95986909315934,140.1572161044708
2009-09-30,112.99690357602408,13.392459640617467,43.86611345993491,1020.9261794986217,1.4368054574857765,-311.39464394765906,1998.792772430964,609.7186661836045,3527.168282806322,-264.68497020408915,1751.0608565158632,0.9399751551919874,4.484104853837907,34.10856799099355,-151.9584752287753,100.51133449099478,80.6652273034876,-69.27672471559731,-399.1356877710657,697.387552162194,-3346.4306515258977,106149.95308179602,294.23179250408265,-11.975889597958515,535.4122886022669,-1327.8485297557054,1195.5459442639476,-1331.0592876578994,2065002.496479049,2623.164769789648,1482.853601021297,71.00039578503461
2009-10-30,-81.23129594078131,13.452467109589648,53.79066307653825,1164.2665931979952,2.1508585827732176,-311.7284367861451,936.319440008003,29.544990751145782,4485.7345318771095,-89.43835140389656,924.8534155201658,7.963354646932893,19.538249283585987,34.736264917449354,-168.0028098373604,116.35248859694424,31.05774934011673,-69.0067570663165,-387.4960342749376,567.5962434803897,-3438.946350291301,108381.2428202544,339.4049410398921,-111.96236565711874,-513.6395019200336,143.1900896247189,-2934.4719405234646,230.06139465744127,210009.5083914697,2512.3418947960745,-68.8316339358862,112.99690357602408
2009-11-30,44.80044777833438,0.0,-35.532203775452935,1436.1639610920224,0.9324116170791013,-2852.384558765282,1540.1146887824348,2054.026370388231,3491.3236402950606,-645.2735192178741,79.10413449188763,4.211723206408236,-11.584103373572862,34.99358727789986,-539.7042965901409,-12.186625146103284,278.63611107984246,73.88979893427118,-626.6331751000631,751.7641133124446,-2747.225287314886,95059.33751225092,751.9756503602722,-105.00192839295188,2264.751247384329,-972.2556304932532,60459.26942618127,-3744.726321140081,-1767276.298345089,-1227.0013720630668,218.45510950368495,-81.23129594078131
2009-12-31,93.57138738725864,0.0,72.93058623845445,1095.4368780103655,3.946224840405411,-2691.11616655597,-1016.2581185369924,940.9712945952308,2094.8317865598938,17.14781119213003,1359.2942897382711,7.962933206125917,61.935935977327546,33.49009958893212,-792.542125439177,50.54380774434855,381.69935744411424,911.2581959748468,-764.7201855969062,1057.68746190653,-1921.1183017197811,98102.75219089742,1158.4297100563324,-3.758082995965226,600.0706004006533,-1941.111709526509,19162.459781224017,-2192.224407151798,2838368.924254298,2917.307068788934,-388.807229302578,44.80044777833438
2010-01-29,-54.64502379976284,13.509590758056332,36.64609731946829,1112.5779989802777,0.9940615321356254,-2905.88041051627,676.6445103557091,1527.662775859835,2428.2293736735764,-125.02915407608718,601.7297769594801,9.524053281652412,76.30045240566524,32.687352969351856,-895.4864716237012,65.13788055266005,332.44083337220434,1158.8105788419955,-725.0446188441117,985.03471700121,-1840.9160160227104,97105.50591522496,1237.405218375203,-3.795448721923052,-693.737436394731,-41.49894001832581,8097.578647912647,25.51550168534777,392747.8005630374,-3033.427720043117,-81.58268092692924,93.57138738725864
2010-02-26,78.41848307199479,0.0,-46.42452658532169,1144.8328693462995,1.5866720197812108,-2965.714323893668,1278.2984785561105,-1036.3013364028573,101.9355453401584,-315.49863073007714,742.3011187364358,8.832394670905522,157.46326523994205,33.17160489483522,-960.43558187549,-81.5180797051871,-43.50093705861367,1220.6866569469305,1967.629061742368,876.4189153408704,-1647.7541380317682,94228.5271221122,1580.2662029291505,-3.752723083791144,3574.247749094542,38.398205301558846,2817.9347639271546,-210.83901317809068,1335482.648294121,-1970.1655335100656,221.79955874614643,-54.64502379976284
2010-03-31,97.38775303033708,0.0,45.30687358188664,1112.3791180129765,1.5148251733778015,-3001.216489914764,-798.3905332741498,675.8528852455174,2252.1308975511947,-31.52297827764085,-484.5635606453847,9.310370810788864,338.6472642804987,35.67769006558177,-2183.83724468834,-147.8476103999589,26.40853952396273,647.6082241910723,2701.037700171865,466.3647782312623,-1072.8683308030622,90253.16343356777,1788.0214541773666,-42.26402369169762,-1320.5330463679347,-237.23892411498676,-2739.735065632485,-238.60219559497276,-1643531.9349397272,-4027.898793638211,1033.2032974618933,78.41848307199479
2010-04-30,97.33077189054949,13.607786104168902,83.2568285459662,879.8331338772227,5.093921558194311,-2775.0410873416254,1135.7801818701737,1281.1415102443796,2948.110573594025,-84.85911823071034,1007.7593763453688,12.578709979002795,354.4043921476688,36.80562257239044,-2278.6081741719254,-221.30521204225272,579.7958122361125,686.9880239905391,2425.9868063588574,135.99543812999983,-890.0081007584862,74043.9232329101,1660.2197168893038,-40.24335948762909,2220.366778977376,96.26118786848564,32914.18155285643,339.0841018749834,505968.2631764412,-745.3386337339616,402.7174202709912,97.38775303033708
2010-05-31,-129.18328039687177,13.686173475815218,27.099529104884724,1007.166716997472,0.5365886082067429,-2708.4668125186554,1377.113574751062,-815.5605802401311,3018.1789414254554,-552.3770333675303,511.00550347616206,8.860764713826729,35.24181980258696,37.59797629368386,-1431.0557563974214,-298.7889638857271,285.4476966088004,234.43905427924065,9.766380390670722,-264.8699331310053,-353.8159532762804,76830.43372641334,399.5992464358116,-44.443573908420085,-1132.796972797758,-541.3286044395882,-12148.36535321561,-946.106440295378,-682308.8970484436,-1244.753710898745,-166.44192342864244,97.33077189054949
2010-06-30,-109.86180351124148,13.762734973696816,-113.09955628220872,1060.8694684709687,9.29430789423717,-2952.106475527129,1358.4629991592642,1152.423951527055,2077.6957859715126,0.0,-650.7270771219881,10.29009649251681,4.242373186231482,38.415734361360656,-470.0581648548276,-301.739338345879,-308.3653939433873,-52.02415677915221,2265.3498068019408,443.8872947065437,290.28721557902134,0.0,545.2855494885931,-48.36578178914661,-1237.6186919372085,-330.9315079514927,-45462.21941033997,-513.5494845689827,-23572.210531920195,6459.632814038938,-2123.735804375365,-129.18328039687177
2010-07-30,120.9950723385684,13.672909980650928,-78.35325842664157,1002.727664158738,4.490070595622915,-3094.344471053972,-1785.270645619642,1374.2326248651134,-540.6794152949861,-150.68839691478368,628.3753837408399,12.280809127988764,60.06851000283154,37.97215804811611,-492.4771051261374,-274.74644938871245,-363.8810075620947,-94.21845065728456,2228.8620013104096,665.0943737043849,312.44773083826607,0.0,737.6148971352198,-45.62912248577363,-380.3273694270356,-154.7513162261548,0.0,-212.65944779824167,-629604.9187329113,625.0451323085581,-31.86168072111377,-109.86180351124148
2010-08-31,-115.68736724420482,13.589739202939157,91.04818617919972,1040.6852383314606,6.100023026732731,-3099.856482686951,-1429.3035734771693,1313.9335681126724,-182.17861372740057,43.93320609641268,1136.5067821010546,9.32045955536616,376.3830401222375,37.34049745111909,-116.26673228844447,-133.18193304368756,-295.76705952723114,369.576450617022,2317.396634574899,1723.0412089563192,571.9522979839224,0.0,1919.375300297145,-43.18023845848415,-4804.2611668274,332.32690898116743,0.0,886.8670153883322,906742.7686162442,-13357.37690628576,1962.2588068280816,120.9950723385684
2010-09-30,164.95018210611278,13.675965098818311,-66.83466622898295,1210.4310570500554,3.26622112418629,-3260.914654543642,1737.2253874533062,-1784.625133573226,-3152.456410571629,-20.971266043025537,372.55298771774176,14.628493147131676,444.3648971558113,37.0802490042048,-271.280469019143,225.6527918557762,-356.78673081789225,521.6245016260464,114.5419284347553,1840.582420411915,874.0647449629516,120141.63780613488,2226.704427413093,-41.25246565889565,-1574.736703667515,652.61105060917,85306.05256352153,670.5231133346642,2363664.0433700085,-345.636270175688,-2566.837840741547,-115.68736724420482
2010-10-29,82.73625168233978,13.591750962822848,123.83563916892184,997.5001882317682,11.282774066653747,-3091.59254189076,-1605.4606357122834,-1436.397341853447,970.4231612054548,64.44099565101297,-1526.9759631864863,16.508452899629464,431.3952126818065,37.28862482745102,-164.29691924078,217.0316902431318,-295.6429274441916,531.4087432436872,104.29989634525032,1793.460076258886,872.6905148376853,118702.95248464357,2176.5486018028287,26.830122973961544,-1647.5076753155863,-57.362272885193306,-2347.6064474811283,-92.53855844542886,-840113.4705245495,1929.2429053065864,-325.3895374634717,164.95018210611278
2010-11-30,58.4858075002447,13.709966551443804,52.1835068469153,1254.0462783251055,1.9862326991273755,-3356.0520794398053,2360.58399537185,1744.8304441630469,3572.184418658538,78.76325779571827,-1083.567740605329,22.098457932747795,234.95986913170944,37.49995855065694,-99.51515250720034,367.2420217152173,-278.60621457530493,-64.70119207862338,-274.1896448493489,1008.9157115799172,925.787746326929,83280.75020891827,1415.1082403213236,28.46987833121163,5426.095411635582,-181.30069854055185,-14370.020768411863,-776.4807013928857,5003427.724256024,4219.990078702627,9.588001532206365,82.73625168233978
2010-12-31,123.5119115890942,13.774946496221478,8.239443356981734,1146.0014068024957,0.049283985859062,-3011.1295548617877,1156.1631845144475,-1651.0701854592903,2689.6779590984,-53.48905410816002,1278.0457488140491,19.831610768639354,137.68971632763973,36.97113060805301,-164.65628988089932,489.15351616411374,62.45037668843167,-116.56924191258187,-260.262581895734,477.6621041535126,1011.799718619733,92752.08905471776,814.0229850891342,4.325509486886118,2393.7114127849563,-108.89392898157348,-18497.18007863048,-247.9703325460905,2169148.994228512,1437.0011141393916,570.7584225298642,58.4858075002447
2011-01-31,34.10428364681226,13.820602984249334,91.1725829608051,1201.7744573432187,6.014527653546037,-3166.2792457976566,828.8537385118755,2400.4400234028662,6101.33547308674,-27.80288171252972,-938.130380063434,18.773577049340314,148.92907829373718,36.95377573874696,-173.00560972838426,509.37665217306846,55.08305238243749,-81.8196830929307,-245.4018342785897,433.52609068233227,1023.2521474791882,93882.41182683576,844.6411713505463,5.2329164168072255,279.41617615266296,42.25824139163342,1979.2077226214533,108.0121576977108,149483.88521179557,-2369.80236327638,-487.4296435620586,123.5119115890942
2011-02-28,56.91679458331823,13.91692430294502,27.419997265007147,1168.1577477559808,0.5402459865746114,-3372.493094608586,1743.5500381381603,1186.7470987511604,4264.945062795835,172.8345132345478,1772.5523907862023,15.654585794811652,217.17196564819412,36.80695228613682,-130.8702509751508,12360.524521724528,222.13706342825475,99.33916222925936,-14.985773041897309,261.68163586581306,996.0605721379654,94992.42292901306,984.591797664433,5.428519243439275,7018.5005654525885,-222.1685079833278,23491.662059535265,-406.1923211811536,4365012.430396333,-1021.1689244627196,6.197157376920131,34.10428364681226
2011-03-31,52.64402366690312,13.94338220370937,47.82779028522924,1378.4789071660482,1.640561443520704,-3317.6992149134603,513.8452821983574,859.1342756482576,3938.84480273031,33.322530884585525,743.2225761024866,14.354259269602569,169.36440270989343,36.659533313195695,-234.8481178463586,12555.267085327563,-106.1037107654582,89.4943385402718,27.898405482521103,-124.9922785665218,783.2688928761978,89478.61462489357,768.4401991223523,-17.584307186388294,4004.879960548577,-583.3154316803684,20414.200750929173,-703.6691837159633,-390822.3525038511,-1990.461145186826,822.8087262622889,56.91679458331823
2011-04-29,14.445591833166668,13.985560313872991,6.417958923801971,951.7842264346856,0.0294519460237513,-3167.3207859051354,854.2867060699654,1762.5619616091449,3862.429432294584,131.49357654061987,117.5165984220907,12.76272958781538,257.1630852061704,35.90024927593736,-352.7591140722248,12870.973426822264,-9.623187389386516,388.2718099341428,146.03577890067615,-85.65711663449414,746.3373924057855,79394.17718811378,1177.713097798107,-20.22864350365193,1218.0510606280695,-496.8483662489889,40866.70705706799,-899.4913401203958,72704.88364267349,-945.4495866970684,-340.22643917348387,52.64402366690312
2011-05-31,-42.54749051378524,0.0,40.10900650616976,876.7885566913444,1.1466144928681277,-3307.945183427385,759.7323248042936,516.5021755790672,2360.202720750739,78.65736558901835,1304.089943977998,15.135525815940094,-47.91581974139281,35.7578823615076,-251.56211461526124,-4194.964912987612,703.2712801760758,283.05208155117737,-166.4787848577558,-422.59203059146415,676.4496842570551,81471.15006845769,-6.879451901989228,-18.13069865108878,-7414.118782541627,-158.72389857924463,-12917.16942657472,-663.043797690294,-424299.2982055843,-302.0318540988228,-54.29861914564162,14.445591833166668
2011-06-30,-33.694112697305535,0.0,-17.945095386696266,750.0206092715601,0.2293622643443842,-3211.6174817679744,244.60266589859185,859.9992111182461,1212.9113378680308,270.41008406957457,390.0957324591548,21.77306004955205,-28.017358947633348,34.89972724477396,7.268665460722163,-4155.809903503167,1661.1276029987744,50.32044326743839,2236.303856797894,114.32691531854962,521.8862471873597,86071.36567649707,307.44610410640604,0.8187509148179231,-4790.15278123524,-59.51662690201374,1392.486918507435,-58.7925232601956,1408848.6742739675,-790.3622265776066,-569.3758960071013,-42.54749051378524
2011-07-29,-50.16397928704718,0.0,-24.745857272193952,764.5466831750423,0.436886507567179,-3094.199935528237,-629.6469566714848,755.480228897535,-82.36764752017032,299.7455916771212,676.5715347877989,10.331590580189442,-28.94970541035249,35.08256017880429,31.57766914272394,-4145.962569810988,1716.9435810291195,22.75038518898277,2300.7482936496604,102.25643363797838,495.73252489209887,84700.3298801242,293.1174670703554,0.6111274891965128,70.08410730462856,-20.584746420106967,-3275.281023093892,-56.25134389872619,-432610.4778778851,1308.023624221678,-103.59731809730329,-33.694112697305535
2011-08-31,-150.45143435830948,0.0,-33.27089228021299,908.020281007472,0.7911994075930554,-1933.3677047873807,-435.291171070986,245.2779761626516,-1547.2976686063323,-39.56649037834111,90.20842323166345,10.099394064254264,274.66489628671576,34.75414921673967,87.31198681216813,-3879.8700737947056,1294.4156866701655,-76.50773424621276,2412.9273378234425,972.1113930433344,537.1430444695311,88374.63743431948,1511.2703780329086,3.605075250476523,1682.3479063967495,289.01490081884185,-11610.8247866256,445.3528268786176,2322546.0954660177,-388.83851691594464,7.43394721716686,-50.16397928704718
2011-09-30,-210.7084932114513,13.956235932023638,-86.19742602216945,838.3396785196212,5.3237823500809744,-855.4912125455924,-701.4408683641896,-620.6434316837194,-3833.256125795377,-37.565687923627486,559.0950212524673,9.745722947061015,342.719378738887,34.69384146802517,143.85340480409158,-3887.1139271166367,771.7352853149175,38.492808652696695,-172.21080891463907,1037.3483241663682,522.1738727322156,88179.72898287818,1703.7506572268735,4.533722204453548,3022.9693395719223,303.5881363366534,-3182.3092930725834,162.893756471065,18008.42802669108,-12567.13294048357,715.3061531919611,-150.45143435830948
2011-10-31,239.2295987316201,0.0,-109.28552352157472,857.3339362662354,8.626451497381813,-414.0137798007517,-2011.6023120457105,-427.6119082059377,-6032.600388403676,-616.9309313785512,-246.13928852978145,9.846308513206502,383.5445908712875,34.27620072624363,110.37408362587452,-3855.825233243614,467.2606262135535,156.8103113442474,-44.27676143681993,1221.10317320956,536.9196993393311,88320.26399821088,1896.8200738944136,3.5882843691710766,-352.5566444604701,-67.75095475014132,-4513.61159395639,-75.95962774463624,-1158170.9108722955,1309.196156699196,31.790257365172693,-210.7084932114513
2011-11-30,-10.36610396516985,0.0,147.19352971550114,966.002571566558,15.824512567000085,-1573.0844020967825,-2802.169864204361,-670.1239299566362,-2160.923802802565,-492.935984207212,-332.613635113826,7.489839295403351,66.33695587739798,34.03568114239223,-27.581996709794364,-3845.8103086928736,267.32419101452064,139.8979899274833,-4.148830651387371,480.1148459957692,561.3358939130962,85190.31082248122,625.5446626879245,4.66339530600865,-5004.714155029273,1244.4281846156427,-43924.56035588347,2028.240763243899,-132790.4741114825,3898.662525572945,535.3659095510338,239.2295987316201
2011-12-30,-27.041521568488957,0.0,-3.886814773250861,1098.0276658142263,0.0108983461799936,-498.2662006153276,3389.7755468932783,-2021.1757866570565,-1625.4787838812967,1113.4027227835288,-459.1747869261375,3.5769249721063403,-53.88491607191972,34.13482226468157,-112.36960229667932,-3977.6412653881503,57.60840693077891,279.7399102421762,-161.57317495663546,342.2634705945798,439.162899242464,104842.51179200584,384.55374017403983,5.39908151227166,-4836.762692077213,1469.646558261451,-58994.09344251731,1951.30324225772,1500836.443595633,11927.63824294295,-1018.2786745250625,-10.36610396516985
2012-01-31,142.8452766464795,0.0,10.210927347921684,733.9362795168432,0.0752826588117133,-0.0555178226951831,-71.09768251195622,-2891.4522275314075,41.16294152329886,-24.768165726930985,-1190.9949626927246,3.728966207490276,-51.32042881732792,33.704738932407764,-119.31987214631516,-3935.323182634541,47.14071491017068,466.7980406431268,-188.60866341965192,189.3545999416947,451.5705421471754,106375.17193394038,325.49865055257163,4.345405035205993,-742.6803783703344,-92.54358155384762,6006.076526050226,43.7875323353237,88764.81696531177,774.5405543907691,280.8926094305866,-27.041521568488957
2012-02-29,50.15418223313904,0.0,68.12780696527732,911.6275653616904,3.356400977389911,-1217.715549295791,-364.6528266355113,3373.5237867713445,4874.879637301615,78.8046833000505,-1517.609656491686,3.4904045780365327,-19.64729315300604,32.761194840521135,-135.5641877309729,-212.43748486336457,169.5641552910335,392.1207044696665,-176.58713275844175,-63.40146620171589,413.0401232023164,98834.79569024248,346.6481986574387,0.7332852755311874,4181.634453247081,-402.2939552650551,14745.43866775611,-675.8283295383153,7518697.699939489,-50.03605132912344,-542.4196740863699,142.8452766464795
2012-03-30,9.342873187355506,0.0,60.30224738737608,1091.2869959478137,2.608135034102842,-1460.1565186845926,1994.3565324096332,-73.266085748627,2316.503957757615,-291.36871145398953,2099.5492542636225,5.479110680862133,33.244977001669525,33.71384750862428,-904.7619203507236,-7.746845552454639,729.3612120581888,540.0468768726994,92.94266831879132,-317.036378236445,277.8432605179217,100447.24412419205,287.32495735524026,0.2198729230182172,9760.182243327548,-697.8793101386254,29655.081847908456,-867.9748941699127,-1379.912029698491,-1605.7641146545648,805.7247448495914,50.15418223313904
2012-04-30,-12.871244578538237,0.0,42.80388561915571,787.827108630483,1.3109200853115328,-1361.9606886096794,804.2067662788562,-381.7066969415936,2552.0825651256323,1.6897857182384963,-55.04683583556209,2.134485624923858,24.98490775677293,32.34389342518001,-1173.8867092852374,69.79483662493037,652.2869641587456,308.7180813534871,54.71916555632198,-243.15442086412327,157.60357230600505,987957.5985296526,221.52042799838927,-1.5734464551451994,-470.1776158551584,-95.67826934122604,4172887.175605308,-158.6594199299634,186393.75135989487,1495.5944451621326,-190.15982624138087,9.342873187355506
2012-05-31,-132.04647887154647,0.0,-11.938261284124,895.0114894681078,0.1019089501518279,-972.4244445159864,139.4339464542266,2008.003573408561,2773.087694507461,-274.79245078647864,144.91952452150971,4.479662633233512,-92.5529613053572,32.38562549471616,-401.5365825960063,166.97274544163045,159.0022465730327,-86.68112416007091,-73.94908800528492,-326.6721107194637,132.07699275861697,995884.5085051924,-349.1573110217236,-2.1670939480214924,-2643.854410276708,-367.19940641318135,69172.45315007027,-468.6581096048867,-565884.0547014028,-1899.9677214761612,112.67829468969876,-12.871244578538237
2012-06-29,24.357010582543,13.97434570611113,-89.28507556694896,851.3314130166593,5.704613930875933,-950.1906014493338,-151.68037073482162,801.8439488429597,-1098.9831566400874,-149.5859480156271,967.0597374195432,3.356836198399426,-1.6310319210332516,31.05967481686034,203.00704254960337,419.5298795318371,124.62650005672214,4975.685891930159,-118.31802619037774,1.3226228003039395,303.801563133067,106635.43225122984,951.8961554408056,1.22012034781629,-5089.208064661838,-443.3849312421007,-4205430.495726104,-702.7376657996792,631391.6956031919,-456.8513810034056,-775.3882475467608,-132.04647887154647
2012-07-31,-36.0556923404592,0.0,53.00348622727266,841.936321252552,2.022743481013027,-706.0181086453632,-1839.1765806481708,140.32501472000135,-1513.7239450056236,644.4047970557195,838.5556650036242,1.5795800883038338,36.91351837357065,30.554816472837015,213.19323257890247,400.3759695565449,30.355709252212527,4712.897787450236,-107.25488927391793,-32.838540321241084,309.3157843110872,104887.98469224248,1154.788542782927,0.9960153061404308,170.51140861047315,-94.8421929283777,-1599.4068751648738,-142.66360335713398,-883094.7981419414,1707.429859019976,-186.1989680608608,24.357010582543
2012-08-31,41.96941178163576,0.0,10.945519983800388,817.924604572561,0.0861298411857028,-595.9467428998335,360.9673788548537,-156.22479027674575,-2090.399901663217,-52.06509473632993,595.6402809788519,3.93020453622982,186.4064913413416,30.36541901253501,188.27280305167585,123.85595106194796,172.53740510791516,5112.530271458661,29.431306094371024,554.2775552129687,251.7991297948172,108529.10160096725,1164.866337920375,1.1429882435442569,-942.801400981898,673.8175229934659,-2559.3392648849112,689.5866113649099,598344.9443224967,-484089.5421320784,-109.76198887224518,-36.0556923404592
2012-09-28,17.101869979803222,13.878637828766315,34.94336672329747,1012.5586358559096,0.8797973497283604,-90.39388721979802,-418.5382776527098,-1836.657626036128,-1287.202578890735,135.1864394321763,-165.37179979073667,3.8949745447717854,202.0573169377449,30.1858591536816,-58.27320450446264,-88.95879026993812,464.9278885405332,577.5222725060537,-90.48180411578866,1000.9807072645458,197.05039370803303,111742.41639681545,1537.0987120722505,0.9849456552061988,1314.5149439379384,319.6493740130445,-37464.6800637859,578.6361670824772,-172573.15812046826,3092.2102350556524,355.3618546706207,41.96941178163576
2012-10-31,-41.0674683729535,13.818538862045756,37.21517552835955,908.7167552808746,1.0022545099977802,330.76647449989986,638.5848048107092,358.34903258575554,845.5493115099267,-54.233493434206885,-1238.021682917246,2.0061087490037823,196.4164328552305,26.673969891774604,-34.50825638771207,-93.2055271315629,538.6345331611948,504.3474538372327,-155.15026753781416,956.0040607436584,194.93935743561175,113547.19507588468,1447.2330683357327,3.5383245658415463,11.609274328558968,39.89947903374741,-1822.0510965638025,-27.69536791523933,99485.2673907578,-344.0288268137956,-232.33499052525207,17.101869979803222
2012-11-30,31.39333030031369,13.828788064843408,-24.55292365212884,1278.8953462112097,0.4359355693647099,634.3884509107294,258.9724358455489,-395.8433706189276,-80.07317810126536,237.8401786505625,740.5818665420419,3.427222537203518,-26.40117106442148,26.519707681047613,-17.74317081684278,-309.39421327404744,1050.1649884686492,844.7303329600785,-902.0459277179572,781.8779223349048,67.8125097479298,92716.4890182086,997.6722992304008,2.8887389175951808,242.0734159432941,147.17197052704978,15734.814368988307,56.95262725971406,2363061.7704797685,-4146.93506826309,112.55537937532564,-41.0674683729535
2012-12-31,62.50160848437297,13.786244047211,10.710475620131538,843.036637936798,0.0832092393088325,710.3443408528983,-550.8144703077947,629.6822480863694,742.7262539790291,-22.025052900866683,151.8045821837483,3.2449507724669218,-188.5522523547824,48.535791173924906,-789.5719473149964,-18109.911592282955,491.8783000956468,1289.5093240856943,-307.9538397503075,50.671202964449904,66.35471021565785,77791.93676574797,119.51738820965446,4.026101250683541,-3097.981443722063,-79.83497510122834,18335.07605761124,46.49581497514009,148714.46466685832,489313.6435739857,683.7077613393058,31.39333030031369
2013-01-31,104.89472132089392,13.80735277373542,16.19568204099821,1070.777320959202,0.1899713298207121,585.0335469481961,438.341233444611,256.3991401278149,976.7654541995056,485.0763061608476,487.13158801596586,1.385918019377642,-216.67354403919555,48.4658548078151,-955.4102486744775,-18156.65770194548,585.8345436525076,1409.3585022650009,-276.41407041958485,-85.9871004600802,49.0000189962711,78388.96200747133,-26.70217073601115,3.527365363641717,90.45190638443457,27.234673817622024,6212.66387300643,-7.118232117896696,-188995.00606922805,-558.7673544623103,-100.78178850612947,62.50160848437297
2013-02-28,-2.4630580347183137,0.0,75.09988451183293,954.9636432426872,4.07071819648786,737.4671326967849,856.0537245647757,-559.8552782111285,2209.444221895732,107.0932415163963,524.4061240488666,2.3875059693598484,-102.27067512157817,49.61209238030869,-945.5534266457136,6117.001266241605,627.0023686192019,1242.2749819130297,-731.675739056476,544.3520258345939,32.69558507224761,121482.81470119274,658.9705852453887,4.932501342461054,1933.383612505564,-14.217476326597534,-13188.538941175386,184.131972765279,6846914.999163702,494.22968211727857,-13.928166127959685,104.89472132089392
2013-03-29,44.29088872911641,0.0,17.856099450891428,833.1927774768459,0.228870620968883,-500.27442872832194,1502.0833948480615,447.8948730051633,2785.887318111961,14.072933233131623,-349.43692464425885,-2.738755070673104,53.49909247071712,49.00643197188927,-768.7103548907393,6369.67115634536,487.8862962976208,378.39557768637394,-412.7361020842328,191.85777422180888,82.36957218313763,116859.9052730223,979.4679940613254,5.148470137106676,530.8435624781923,-202.3471357839171,16591.094011597088,-277.2482507746099,-622079.0011667907,12288.448671754071,-88.43172749981431,-2.4630580347183137
