date,excess_log_return,RF,baspread,rev1,rev2,rev3,mom1m,indmom,log_Mkt-RF_lag4,chatoia,chinv,agr,grnoa,chatq,chcshoq,ibq_adj,pchcurrat,pchsale_pchinvt,roeq,rsup,chnanalyst,idiovol,r_sq,cash,oa,cfpq,operprof,saleinv,roaq,tang,sfe,first_lag_excess_return
2008-01-31,-16.226143620076908,44.28156087665458,426.7742175422633,-147.53923146355663,92.46881785822048,106.20286955778688,289.14745141155214,-1.4109951450502738,21.587591467380385,3.976361074661824,12.917183679789083,89.31607261694026,167.8173110373883,89.31607261694029,-21.940915158203254,-26.86056038641823,-42.171736295796606,-227.9082116769082,133.32188478270933,24.965801187162825,674.0251251940882,0.0,0.0,-1.734260549771136,-1254230.4238421023,-1.648973227499113,-1.9622611835330304,-124.3554538253793,-0.5676376290003304,-8.23531724338784,5.274113120103756,15.584724124209613
2008-02-29,1.1848562249697556,34.66327164132639,384.4733404959916,295.93834561075704,-148.95152612117533,94.03140341794976,-16.97892460641075,-14.80457055818074,75.74051951579727,96.2131088904561,0.9569713363178852,105.86239205282683,169.4167319596859,105.8623920528268,-21.584437053616355,-34.81337547391789,-147.99863989060665,264.73809558584736,131.94279846522642,175.8527532951719,260.746292475846,0.0,0.0,-16.750605851835132,4691130.163193673,20.50838717321102,11.278511098191018,2896.1872303651635,-1.3085563051168378,9.99966445007567,-2.385963922568088,-16.226143620076908
2008-03-31,-10.173268339272752,22.89619853986127,509.694336120118,-261.97498799763315,292.5752934484857,-147.41735467665,-84.79678595834096,-77.0795699502847,48.470835992278566,158.71517154745897,-15.026567785907352,109.78975123839903,54.13141390218036,109.78975123839906,-26.538782689402908,4.701964550965901,-199.58885400666435,627.7453935837586,140.3711510193891,252.57552196912013,-5277.581214207478,0.0935683201270646,52.6933023399967,-3.106857459831786,4181226.085578531,46.57180127319885,7.570189143623111,3480.730361257818,4.229727669206127,81.18647805696708,8.77471638253784,1.1848562249697556
2008-04-30,8.414941420034003,29.8975056039984,448.56560150636426,34.51918778619124,-261.0618814251248,293.1684935133265,-101.68099270469452,22.8869931737336,-142.3942245226397,160.2337881058719,-14.721103297067186,119.1163203647802,61.30351809685909,119.1163203647802,-26.529772815943343,15.030057232234729,-140.6361329802436,625.0531506085531,140.96499801568746,258.2071500619055,-6145.408809170153,0.0533046405988729,-19.55691848631268,7.747521719600627,445187.5734015107,13.02414781620331,0.1802400272693489,1086.7792144375926,0.3624948910064489,110.20922786515234,3.419286167097148,-10.173268339272752
2008-05-30,9.898290245171406,31.55839285828757,253.54188796159292,-164.3654177216527,32.92818643651034,-260.1276003693412,-222.5484548766348,-36.59801071717539,-24.99952442604257,101.1510747238102,9.625383404934322,67.2749774574102,74.1385972273078,67.27497745741017,-30.288775274396325,31.694856419814595,-4.639302472799268,-71.8302618206763,153.9820458383498,320.418256360676,-2773.735155286993,0.0004777113787905,5.521592075989069,67.44878489189901,929063.1497798562,-120.79377286705711,15.515024426074149,-2242.4469694402324,5.371798439805644,-24.92037463212728,-2.7398926143278928,8.414941420034003
2008-06-30,-13.383089370019936,31.635062395619247,725.0226156247302,172.2487228513803,-164.586668027666,33.65759183438196,204.0224612791676,35.13300921664177,-189.14816375376148,61.58975129547552,35.95013321847872,147.8317875754545,377.87292405719023,147.8317875754544,-28.968636063023958,-12499.67386150448,-4.6968857391736165,-659.3014862881836,134.4054449846932,355.754592752122,1733.8449652890213,0.0002994340949542,3.099649299736093,-3.662930861226755,7485522.407443613,-99.74585771453134,54.3280526491435,-1439.6522942152733,-15.901183078008785,117.5770821400888,-98.06177604048756,9.898290245171406
2008-07-31,-27.27301256620781,29.974281160141864,889.060207807993,167.58009099203736,172.9523135934575,-165.76038261199716,-17.640859808419858,31.26907703339983,-90.97994309326684,62.088278294667255,35.963456154662445,147.13075253559452,379.0207254871611,147.13075253559447,-29.167075466425544,-12922.24508325485,-6.476258831764856,-654.2665357379647,134.56779216335724,356.9331013250725,-2181.5717907360527,0.2802614439263404,-2.014324860400343,2.6821778001449843,204325.4494817257,0.3292127785419012,2.806822215789964,86.85775962662956,-0.1890253213693853,8.289175104354172,-36.7594550657449,-13.383089370019936
2008-08-29,-1.5449307773813876,26.349429555627204,560.7928924753105,-186.7342534463621,165.20372104057589,174.47928071151904,-293.7951282313571,-90.63376850376928,-26.893820347984036,194.9301884415188,8.985509274645562,221.09009036775728,367.36614262074266,221.0900903677573,-18.559021100282163,-13061.925203244218,-13.014976421421744,215.7751738743208,159.5769736795238,440.44666381894285,-3521.6940500749665,0.0031690936108221,-3.476831288026858,19.702153085486657,8352286.700085849,64.7564765295281,34.28741621937144,2631.642989399053,11.179643998403648,-0.4036249849832529,-15.852524890441416,-27.27301256620781
2008-09-30,-25.047146815393848,22.61689766775823,154.08252080238373,-434.9565537055523,-183.1520428390777,162.15586771854697,-461.71171793344143,10.790030775592538,126.97208573894108,267.33131151207976,7.695454707263554,167.8759039335218,93.9950602637438,167.8759039335219,-15.34971029929839,-12743.732047450245,-49.04577272198246,477.8879582458756,168.69159012961163,456.0077911738789,-5653.967107490096,0.1311536442992273,10.935428762725174,-18.962637860252528,327004.83946579695,9.740130859313666,24.53759609338272,326.80518755695084,3.5626388124851047,-18.888316708843377,22.87516181819744,-1.5449307773813876
2008-10-31,-63.3595540673584,26.067596671378293,1221.34411638883,-4.046169404200501,-434.3431745131119,-182.0691237100205,-1010.5231311217294,89.84894740601136,51.95013220181995,267.194602019715,6.289745227856603,346.802604689105,80.02835778161165,346.8026046891051,35.84694406939981,-2465.522252458297,279.2733067254091,1509.713259110817,155.32850261947735,457.2293764290153,-3550.3918378807107,0.0347330668458846,-14.101412489778127,41.703822928737054,32296.96640381217,-1.544165265025896,-0.9180978523901332,95.76351719932792,-8.862453122895687,22.24930564973056,-74.16886975512175,-25.047146815393848
2008-11-28,-24.939216327994423,13.774041387246548,849.7453492326548,-375.6580191714564,-2.1920546330082367,-424.656446171983,-1715.053509214864,212.80663923051824,-244.24044159295457,2.912337400569273,6.655495785785996,159.05600856942925,98.32567639218377,159.05600856942925,27.87112393887323,-2353.920932326272,333.1919409381413,917.958626723753,163.08323643819404,465.6166012562349,-3572.336350908409,0.0084314393674098,8.26692561011076,8.170927886450329,-8162074.93633756,174.7356424945695,0.379902947105279,-959.0266798915728,2.494783244475286,115.43505940220804,20.26303733367871,-63.3595540673584
2008-12-31,4.872118247143296,5.032052125891899,437.7491902838471,-846.8504573673256,-352.39874321580913,2.8583518818717835,-1467.5676802110293,-29.33497329956413,-20.45995639391506,-49.27242725816637,-1.7883709001659898,-47.50870012266464,73.77515600531184,-47.50870012266463,-19.59188078659779,3629.313418571759,33.02591440879513,-220.6206710001905,198.14326921348052,469.3640498029801,2306.4599705325327,0.7458373540712234,27.40585017057632,-24.79157117176697,-4605803.592280149,20.586051968999868,-51.66330169972895,-643.7489960139428,9.04127694314333,-111.29898812675629,69.69673367553622,-24.939216327994423
2009-01-30,-3.967125496180499,0.0,378.0753216420285,-241.387022020684,-812.5854239304108,-343.8022334208767,-1347.7546192073569,98.622288896763,39.4809401120732,-49.473160993698365,-2.2995720102883506,-48.451775409630216,71.69717866222037,-48.45177540963019,-19.66142814189939,3142.60921316905,39.78750175650637,-199.18990830675983,199.71369587640103,462.5529596758345,3223.461654797722,0.2785600646995727,4.067851801267793,-13.451736438373873,680289.8581954241,-1.0433497429584122,1.7489449611595091,-178.07098114960172,1.5574491870966227,-24.693843110868784,4.513299306261601,4.872118247143296
2009-02-27,-16.468396488125126,0.0,689.6856908892144,61.40222997573908,-245.856898395606,-820.5698587918939,-1045.74505851843,13.584915120825285,-252.96194650883064,-424.3063668188941,-17.750164402772292,-228.4855494101931,-57.9804664547307,-228.48554941019307,-20.318434836498103,2442.3245926313843,5.71160116833588,-603.6506192470373,-64.86930228382306,-335.0973846127117,1357.410425451007,0.3948849199771551,-8.100273102881232,-39.531496240984325,-25811339.826369826,141.53913425759538,-142.28448625010734,-5423.378933243208,-124.12418740189284,4.001430179447652,-0.2462226752529517,-3.967125496180499
2009-03-31,11.330809503733269,1.6568571938080705,281.85471059459206,-30.144831458309284,62.30816367660484,-235.3020549190095,-478.9736416563062,-51.04847220356003,-492.2932694730127,-505.1210308675927,-18.24951297210052,-247.7260613574364,-51.64443639425697,-247.72606135743635,-17.705274674368408,-744.0469294493238,54.25620750963786,-351.718069819756,-63.456230015844056,-515.4036320317865,-2771.918005533654,-0.0671061286693903,-6.216511869910057,-17.225804084670756,-921783.6696861386,-39.21706421893271,2.571183735465439,-844.5592280451747,0.8848461772211067,-14.887121045487676,-108.34396707069402,-16.468396488125126
2009-04-30,10.805841816687929,3.291928302822323,42.37397440874436,-269.9256691068085,-29.15615515054942,59.22451978783908,-105.350450530694,37.85391126523172,-210.3209666042704,-614.5871152398217,-36.54314027321989,-298.5903581936949,-68.0554468412918,-298.5903581936949,-16.058613471852386,-739.4165118381071,153.5432071591926,-292.32371310117986,-92.44644997218488,-733.4542687063183,-2100.39276433628,-0.019227306683758,-12.244496972294677,-1.3796260117173065,-3606773.431214571,-3.2219779741034245,-55.57726952213096,479.4489319631048,-4.57101333405565,-35.447402788932095,-7.371554230610656,11.330809503733269
2009-05-29,18.81852444223787,1.6560107673811175,89.36603448175106,143.09421179462169,-272.0567645863887,-35.61841581809513,-21.225679837599195,-24.376591217888063,44.72872895008173,-458.38248070559695,-20.039757950352257,-116.3534568022904,39.665073371942825,-116.35345680229044,-8.375473486892837,67.85985757285346,113.0390493149342,-435.9938377169282,55.81167714845324,-1050.6166156656532,-1768.1080682423394,0.1225817997970164,1.7934961213802012,5.057518145850253,1369639.2981330156,-241.90865996610069,-22.23541032462262,-1964.238631355616,71.3566281719651,5.366147963602316,-23.827048720178624,10.805841816687929
2009-06-30,-7.413446141956391,0.0,228.89318943018247,147.31664158624864,146.67484081879354,-274.2783822668624,313.25124423696406,28.25493216243079,-221.45314656419893,-196.9657295443077,10.925364187299746,-8.978217356567288,60.66273505479057,-8.978217356567342,-5.49748215276025,2488.2915236721497,164.38845094904156,-829.8376669018654,63.77247769668226,-1221.9991603762946,132.80557307296652,0.0402846316733178,0.0356122520360386,-7.044273351796363,-370044.7199860811,-194.13592129215624,57.88770034924488,-2382.1552629037637,7.170064976488256,43.15400067441351,-1235.2266471453252,18.81852444223787
2009-07-31,7.692335061419206,1.676501961251675,118.3330389997515,306.69214477948043,151.10357774664124,149.7390125260781,434.1863117687988,5.841536225645821,-282.25719175768603,-200.1364678900809,11.303188270955689,-8.91544629052736,62.007507308128766,-8.915446290527417,-5.482560637480171,2375.507493229279,171.55772427319758,-844.0980086342523,65.60337055477189,-1247.091511401586,2032.9026221297363,0.1886711242623784,9.436931792653198,-2.545985871835484,1254246.4793108106,7.205579423656076,4.880631503443539,217.57027567073052,0.8641236029732866,14.612049243190995,99.59778637420892,-7.413446141956391
2009-08-31,3.323629270945576,1.6745547455847312,106.846789212558,-151.51901560519718,296.7124596877492,150.6095981152745,417.7070021173003,-9.495013962863888,225.9460139429549,-1.4921820391516134,8.512211396750727,41.36817614560658,113.72225011328749,41.36817614560665,18.19954606330716,2289.0551343960237,43.0352493003467,-162.00071211195686,60.95443980973408,-1440.446239787708,3649.602352323072,0.0407065522818963,1.0629022649687272,-9.014122595140693,7529429.736195952,40.81415632798657,-3.867877935489446,769.3317108886949,-1.864903840500308,-8.942598327819951,-68.39595526001563,7.692335061419206
2009-09-30,6.704416215258434,1.6786632136060116,114.72789803426744,124.8665714008741,-158.3598202595382,301.31204104768625,306.2853731160835,-42.42366732685328,256.8975699496118,140.77358397339248,15.447481813883911,125.84542489123118,123.73076164352894,125.84542489123125,18.28212433764893,2157.676485220148,63.46923782102064,198.44932379254536,60.665649202231,-1440.0387356720928,3048.9269972744432,0.0359509599824647,-0.0454176218648498,5.24309845168915,889195.0174533427,46.04115514841837,2.5232208486064565,81.23945448012273,1.1357266144123876,17.09381417546092,63.34707855442639,3.323629270945576
2009-10-30,1.5043005248626988,1.6822023938349122,136.66567130302184,40.70090973675839,124.9103092945318,-157.49427742558663,106.35016428947412,3.2803619013835186,135.03782173081495,142.6028511105064,15.602470999828377,126.96939377269328,130.7524134973035,126.96939377269337,18.928699838801613,-312.1360810589874,53.79583735924715,551.9183505155429,57.72758878633885,-1452.5051368089048,1033.9475689873898,0.010048684474277,0.6442020404649043,-1.4724891679988446,126282.39429113267,26.48405776674325,-1.1783968534729183,140.49433121766015,-2.616751271328152,3.5814727074132406,1365.424187603374,6.704416215258434
2009-11-30,-9.4426806095543,0.0,147.26100054510798,101.04762408564504,41.7328031223236,126.30631906408206,322.3853198150031,-104.77849914865212,11.465122732238669,111.53279671170284,16.889554120197687,98.43517836528416,159.95270623366753,98.43517836528414,-3.0197863190659944,145.59611026009887,41.79190209933283,298.4291617285486,77.98863348803525,-1184.5904880293492,-1084.735050266456,10.647823076778316,-3.216429125378617,-26.63643280791672,4082897.8533192575,107.53465570099942,24.97630341829222,1119.5098007936904,10.49314665286328,-19.17440952111156,-1518.8192682162528,1.5043005248626988
2009-12-31,-1.132744276340684,0.0,115.13233548052682,57.38992112182552,100.77208669756862,40.15327894822848,82.93710413142067,-3.122987514248357,198.8647375208343,90.51215607748992,1.5116018335984842,22.607718746770736,127.21964218050158,22.60771874677076,-3.4205781661480987,124.31019257965866,-65.78269010943805,426.8998473310181,60.23569405954001,-962.9470203018,-1727.536413162828,0.206048101206214,-1.2543566968720157,-0.015813602743492,1354694.988622129,6.380526534715045,-32.41429473860319,754.2263112506116,-8.448161987510122,1.295817316616194,868.1213963768013,-9.4426806095543
2010-01-29,-2.098204544845431,1.6783625576901229,135.20512625514218,-109.63109228581774,60.04653105303339,97.78946305968076,19.22399176603864,-19.038405233338864,86.96751441966772,89.88809057029768,1.4495114057060745,22.590070632295053,124.82895686166644,22.590070632295078,-3.45387818086451,121.74897584534033,-63.864838982716165,421.8851824236466,60.63612633942495,-950.2266041446304,-2445.7428941866497,0.0942560755435906,-1.137733196949867,-2.2947005610455165,540637.681391418,-1.8160143073663733,-0.3352135895133301,-74.46776986792247,0.2593884185561634,-10.75978906671753,18.38771584910569,-1.132744276340684
2010-02-26,3.3454504520869026,0.0,154.94419556326463,-28.094661746842405,-109.61351979170826,59.614457032523646,-125.75985708378111,-36.96940533805084,106.06904161274966,101.91948187539786,-0.752007940110325,29.232400565664182,104.38594496669,29.23240056566421,-1.8335937710936152,96.2205246832414,-26.84160654253956,518.4753510034362,64.5271736994741,-188.5887726447372,1180.972644729255,0.0672934006692163,-0.2207569642410902,1.0876457738873455,-291331.25299811363,60.21537928585889,17.83600640481066,1780.5098091701184,2.8844517082747494,5.08486021303861,-12.291813457112768,-2.098204544845431
2010-03-31,9.329922009937508,0.0,101.4460830471428,-46.03814404841773,-27.924016772137875,-111.76119940438856,-143.60560019827005,-10.55144564177781,-69.49558309795998,77.83460475846186,-4.598336280736069,50.49442948115899,42.68933403673066,50.494429481159045,12.107637455916514,-175.91396408273087,20.20676623821522,374.3910269171839,42.096608362281465,18.947307109540283,2469.5616510088366,0.0232667455520712,-0.571116324377023,-2.8406250462828098,1130142.9749881623,0.5525965796082346,-33.48507149652346,442.7354025132263,-6.33076538221162,-2.69593167216226,33.67653990185647,3.3454504520869026
2010-04-30,9.323478983405952,1.6802006759319288,79.871163206724,43.22142151951738,-46.26741389275144,-28.031622204573416,121.13147739090542,22.197932783729986,143.68680373932963,86.04194460026966,3.227521651395664,40.278863560956,43.8726777961292,40.27886356095604,12.28631993163794,-156.01333548124313,18.7301274924336,285.1695089090035,45.81692428540535,240.45517276649343,1766.5173173466312,0.0413860943035011,2.292996646782981,-4.912738296935231,65161.10099238157,11.46885854645268,3.808166005555648,-224.97594746435243,1.031611975301555,2.9593175843353947,-1.3184645900561236,9.329922009937508
2010-05-31,-15.701907564072023,1.6860028814555683,187.3948452095564,153.87970041420834,42.85080763777278,-46.19326717531396,296.1303116619038,-21.91485987486957,72.54134668852537,51.193638193390605,12.830656882456292,71.70071266008652,41.33705286587878,71.70071266008664,11.243813377246225,-135.50309225400304,38.97845283617027,-169.87171807008522,61.01627443659965,490.2825318834848,-1404.8146566058035,0.0236238108778152,-2.8486707441813266,17.19792420161704,5006637.661395431,-140.68416194804252,18.017888614382517,-998.7862298555284,8.003202013380474,11.37621356901036,-6.688745823655722,9.323478983405952
2010-06-30,-9.680013760986569,1.692647695164818,110.75115862646318,148.27571973781278,155.0037798031362,43.21873709823543,81.48109577803379,0.0,-92.072916170694,14.173452851215997,11.63274003130592,65.39574616722263,11.82405982419404,65.39574616722271,0.6075106803917751,156.19074582309472,-20.86688143258099,-253.107885266902,59.21986145497181,573.5824108950098,2668.541989362134,0.13762042025472,0.6715216395004546,-0.569145578024802,1684211.5716973245,-108.2881535594202,-4.277640458523138,-295.31854500159534,-1.220286930238636,4.548456303973353,-142.00274542667364,-15.701907564072023
2010-07-30,10.315860820096209,1.6824869378897431,130.42536399747308,-261.0768927531591,146.60046059238277,152.8936466352711,-109.21827118672152,-31.09324002047703,88.94441103616086,14.057844827529138,11.522011422093223,64.57857443980117,11.749882013161844,64.57857443980124,0.5921093559472592,156.211990671141,-20.768957175130502,-249.86794503769903,58.27078328585443,566.7090969033882,2303.2599490506536,2.4425178964373693,899.895939316583,-1.7339556142796653,-2862172.4473835826,-1.6956551073187427,-2.848819668581257,-194.06480297834605,-0.5049819086166956,-15.829883269220543,-0.8297214214316,-9.680013760986569
2010-08-31,-11.736737829252515,1.676622899583385,110.11602284038904,-145.546768560392,-259.9868710437448,145.04528928065236,-92.1859318301236,19.56505859280446,161.78006227963655,14.656000088117782,6.933438192612063,93.07100221576027,134.8275834673055,93.07100221576025,33.436827036367696,151.10474662685112,77.85837241243333,-65.99280823933533,80.55793294597738,489.8367631540033,4604.653019420039,2.6481365948900724,-9.95702892459849,11.200382718669005,15853969.194322435,97.35071322554312,8.992797661874562,-17.085844643004748,8.924147919701024,5.53418647530043,20.39529581757506,10.315860820096209
2010-09-30,18.78411024152622,1.6829435492068652,135.83991560754916,170.57826281515295,-146.90955282537016,-262.0530423424289,-397.4323390542793,-13.896796199269897,52.75384501367011,30.174373933013342,7.825245881668441,78.5233257591503,129.81308283186232,78.52332575915027,33.007561484713655,176.3702225362766,115.89618464865298,-91.26862983879816,120.57840747099488,433.5159273717466,-486.3360933659801,0.046226360249868,47.231957093345045,10.10348339808425,1896085.2354434133,43.6928874742315,66.48471445853247,-425.006757030249,9.712194779232457,12.831282337466746,-127.42856826871343,-11.736737829252515
2010-10-29,9.898726023633934,1.6736730876073491,90.75179543412354,-155.20625080508768,169.114348062546,-144.46652784430148,153.23800539362713,24.09533581232369,-216.9556306326667,28.706351045520503,7.803923754268912,79.24797206635587,131.674653744496,79.24797206635583,33.18677820201688,147.64246647647326,135.10595081668183,-138.64499637239538,121.73342374509878,425.1309470223016,893.5464340556372,-0.7531949213722058,-18.670018870387253,-4.308909940793228,-721862.160277307,-4.623319829237573,-0.9080468603575014,-253.350452239707,1.199660580614342,-13.50611681216742,86.74178547927534,18.78411024152622
2010-11-30,12.586845414548502,1.6863241037726473,136.1660195391089,289.6985967859642,-158.99769537623456,171.8500335537933,456.5137732540293,-1.1965903829116558,-153.4296459001672,18.549425807636684,8.259942381879265,93.00770851977474,11.58558854090026,93.00770851977472,-5.284589060633268,119.14444336432166,105.83481611422134,-190.8259493788178,112.94455142995902,421.16829121364464,-1932.2600324935731,0.0298406372416373,62.44121263218688,33.48259750827319,7143600.732706577,83.11384266969483,-20.05358714647392,-112.61762691699369,-3.086279340097825,37.33847833371715,74.02231204665873,9.898726023633934
2010-12-31,21.9448021448141,1.6928796875323855,96.62607509657674,156.4359401802421,293.0142668362913,-161.18525830986786,471.7620511984867,-5.251248146156488,180.6765064530622,23.33199717883855,-4.044453710786291,91.21733045325684,-1.6705442857904422,91.21733045325676,-5.072104641427631,-1.608876717636968,97.34859818309202,71.59977523422579,113.79431968164003,341.4307536626382,61.95661744164818,-0.0298671421859069,-26.592059930236477,12.290564481980482,1212767.2992975116,100.08060004500874,-0.8169047609264908,765.0094020299512,2.1299740583905944,17.35287694794215,55.690040837253264,12.586845414548502
2011-01-31,9.03526865525158,1.701879300619643,174.81126913136194,186.7793929236624,158.57292438839403,296.280968569102,977.1895648238112,11.671899305957606,-133.01951872195096,23.54863113695844,-4.138033367067857,92.0019940159109,-1.908989597447314,92.00199401591078,-5.076871555220417,-1.1802138713176826,97.7290154088294,72.61887643514588,114.75682451569332,346.3138529838467,1018.5750935492348,0.1595623977129285,9.721996698477255,2.879402256208948,650903.4889572561,3.7251725094573658,2.2859641942177404,116.52459583549717,0.3644982940667773,12.867465571224784,-12.807717020508562,21.9448021448141
2011-02-28,12.13297112548528,1.717074286604415,99.93400980403918,342.9453787880483,190.96598367573716,162.02040034432355,848.3384989958997,64.25891100087834,252.05640565061984,51.64809562831145,-11.81016932094311,48.545583082073016,13.741813717341664,48.54558308207304,-1.3729765513109602,-17.499240356457015,-47.9334291343712,387.4440826391721,95.2071626089685,298.16953829085776,2428.477148920202,0.0863126748085818,94.1185315834681,0.9299551686480072,7791349.24087882,29.694763535447464,-0.5808267614555689,3099.5485587179646,-8.413474640090676,33.34181504905678,-21.318872368857114,9.03526865525158
2011-03-31,15.149893783826052,1.722623390765966,109.10281349719187,155.4951907206576,345.5765414230287,192.97253042656007,903.8683474587936,-0.0018808992335058,105.99565149840744,64.05723739685652,-12.413820063747618,62.54682418305164,30.667263526821337,62.546824183051655,-1.3960639842497171,-8.433191010459923,-18.61097783429876,533.3568866649761,83.51974528596857,274.6724430295311,353.7255866921024,0.052645279862542,77.74711657928151,-5.409215319398498,1917168.5128650963,-6.79329977546513,-19.07370266540974,363.0907451276289,-2.128705702891615,9.058887145567724,-236.9998041154901,12.13297112548528
2011-04-29,3.4060296439153865,1.7293113654160632,141.19796585834368,212.48721845660043,157.26397629426503,348.5493112642672,905.4760668774773,41.55468418541962,16.793576498857046,69.47908607190719,-8.252253776331074,73.80736569631344,33.0602385404851,73.8073656963135,0.118484049651642,-27.209785179284104,-55.973694871761616,495.27852697962624,74.87902181643003,238.6259135248317,-454.1990963788083,-0.232522445874018,105.75423145576406,9.775562846107732,1619839.447713941,-5.449083985066125,-6.283239417780976,66.32475688392879,-3.664134351932546,14.010853881151434,25.748926314395817,15.149893783826052
2011-05-31,-11.409079160445286,0.0,89.19528708233999,211.8007111895576,211.24459954657527,158.0071651867912,630.0213115033765,25.88478451530189,187.2619891113994,14.64335047247386,9.035609344083062,112.25935165992573,41.68138234071833,112.25935165992584,-4.25668236832208,36.32489683033478,-16.74479799125896,-236.56356468619543,95.30127025966628,190.47055006861223,-1071.1842074663657,0.1656406512683119,1.310597957383152,8.833076554849526,11231445.581714034,-208.23937764433887,19.123232810534915,-2370.8232184063854,9.763420102055385,19.908034192645573,-175.43779153759738,3.4060296439153865
2011-06-30,-4.250164675519062,0.0,70.89156517762679,52.27410567320088,219.7037403106289,210.28230141147384,306.7694011682104,39.578943549033255,56.09261043123432,11.956001787799952,30.094935342817102,123.23208608360147,82.92950659085777,123.2320860836015,-5.234114392026006,58.704182159505926,-60.42678018879146,-527.1503180160358,132.46459196855503,179.71920979555392,1259.7047808686525,0.1448275138630101,6.852208112562266,-10.196639420737142,869286.7356931865,-115.91148470763906,57.08987910510652,-186.41814046851687,10.130111723581583,0.9263338146843124,796.326067289034,-11.409079160445286
2011-07-29,3.258017475887677,0.0,74.30469036404394,-167.85523061301387,47.62217106888957,207.43295176589552,29.38210224815478,48.08625383199136,96.79491677968517,12.290112625680475,30.033949878019843,123.27029549444713,82.38852610501563,123.27029549444715,-5.227266663841107,58.35042506687405,-59.83177915405516,-522.8605900697288,132.5273378458488,179.8596413373169,1794.3381640471257,-0.3617687658364339,-12.910153091247366,-4.12827776832998,-1688259.9893345237,0.4724541521819247,-0.4851219445597508,-112.5205914816579,0.122501970802503,-11.932868212892345,29.962769246762804,-4.250164675519062
2011-08-31,-13.99046295249599,0.0,83.53656566235756,-55.302708632697005,-164.91276221049162,45.69191288346403,-143.1809745411643,14.773209777824508,12.91658469955224,94.29941560915054,24.067261555691918,71.69606365384568,98.28981926877408,71.69606365384568,-16.41060016964191,16.60246300131214,-49.98278007268067,-38.77539478048077,140.47234232493156,328.4967470066908,990.8267023672008,-0.8912895486592873,26.676473335240416,0.173672506875107,5874814.022157818,110.54311136423824,18.6831341463822,435.0942437585254,2.531817496308186,-8.836452053001494,11.717406671300663,3.258017475887677
2011-09-30,-23.886235690371585,1.7431120912349352,95.52700148163972,34.59339965959669,-53.02954875538764,-163.8644683407491,-404.940608169814,23.14165283888628,81.21530242596437,161.86787046883467,-2.3733054620791907,99.2276808947228,50.96091606357472,99.22768089472288,-16.103614003858457,23.827059679517745,265.8424804326235,296.7609618509239,196.9282990840284,373.8596383301176,1935.9600968388877,-0.685247164136598,63.21618652368966,65.63384631939286,-652496.822796464,39.71678506676062,84.56820921821623,900.2660966259482,15.2688340228681,43.82342870919592,16.341218774588867,-13.99046295249599
2011-10-31,26.07041912169724,0.0,115.39314785225936,-218.82355425936424,34.47941039046818,-50.94440067666253,-611.6313827773216,-31.211641300140435,-35.916977137915936,159.56101243525922,-2.966156008981836,107.16036833882622,46.42656900755603,107.1603683388263,-10.098391437144125,-29.45716771824554,269.2919880193218,306.5306875387115,194.36784705781125,370.38032408761336,1792.0322633783285,-0.548418204292334,1.636526746791105,-0.7165623484622756,-2165912.9680969417,-10.265079089981924,-4.16318735055944,-173.11162085076649,-1.7921054831776075,-13.363942035576656,20.76269861567647,-23.886235690371585
2011-11-30,-7.265044660048681,0.0,102.54065628874956,-365.9226584570253,-215.81768000327975,33.23427144424459,-135.35819979460504,-98.29980297316746,-48.776322862516174,105.7772797760976,-11.277484114091552,64.76861860418667,23.733997081594467,64.76861860418676,-15.443047529893956,-50.06814510572307,206.77372748456796,280.0738555539323,179.84429161650218,321.71442895753273,3146.6676040939965,-0.3638248305975047,9.698372325234914,-22.420482659406677,-3798134.325624228,102.4622934674193,-27.31503526599124,137.16918653169705,-5.334905752929359,-37.43584485177075,288.38794911872174,26.07041912169724
2011-12-30,4.7188797558376105,0.0,119.5235018495064,424.8014041068863,-375.536070296656,-219.74522046883476,-288.69735188030626,83.91565630755136,-66.90552071087566,67.12344176551913,18.08197851539884,355.5519389522338,448.53091268110205,355.5519389522338,689.0817426974992,20.89587839502383,12.204522245944691,-150.93396935264417,276.2482648837408,587.8433015050523,2492.678640165539,0.1028345518991908,-140.210506784083,17.235277155285758,4930679.652866811,163.94650302299237,138.1669298535109,395.2169314388884,33.87541917225484,3.0066989922092944,-330.86102699311994,-7.265044660048681
2012-01-31,8.743756728741316,0.0,98.13208733702078,-109.56550070683453,423.1589417452318,-370.4772174001546,6.992249402738844,-13.07418614121316,-172.61449943885444,66.82962497556763,17.47057667393045,343.2646478569323,434.0042262827191,343.2646478569324,663.6663701647003,21.64760876637472,9.560641869246144,-141.11757214138288,271.5566132670127,578.9309392768608,57.30523664383495,0.0599771306186873,30.33618995168285,-5.523520026844324,-338646.15631335974,-5.588033322084698,-10.348905632649007,-60.136687395352055,-0.8146136610181713,-11.396336671224615,-6.325283166037025,4.7188797558376105
2012-02-29,10.437546165107376,0.0,70.31082961667347,66.27751425472754,-107.45060067043248,424.3854183626235,509.8190989342861,-2.91213370548323,-221.35747307578475,60.12910688923276,18.17684092818349,362.3585479036645,414.7681238239703,362.3585479036645,670.3765762522103,-38.344079951501335,-50.49109204024588,-134.0531379455345,217.3006106621817,445.85823182272895,-11.522000678430343,-0.1351141745037303,-10.247941919116784,-17.773891260428,5936724.757882178,4.099443840028812,-58.717916430086575,363.43663217078574,-27.064661923251165,8.934097456254676,-25.981228666202327,8.743756728741316
