date,excess_log_return,RF,log_Mkt-RF,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,chatoia,chatq,invest,pchdepr,pchsale_pchxsga,rsup,chsaleq,disp,turn,baspread,log_Mkt-RF^2,aeavol,depr,ep,lev,stdacc,noa,grnoa,pchcurrat,roaq,roavol,salerec,sfe,first_lag_excess_return
2005-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-30,-0.0952626804812417,145.60630119631452,2.281903727381662,0.0,0.0,0.0,21.096869787164177,-92.3418388846499,189.94767423335597,149.73433110369993,32.21477632028241,124.3399225754119,-128.5059227540241,85.48804329106287,437.2740070097887,561.0358809221162,3455.679634396396,302.447590171854,0.0153774003504676,2301.5086371143084,149.08841512700914,57.720552781048,1814.0793861431896,5.27947444642065,10315020.172903089,-78.45935179305951,234.0915306534717,124.61577788520798,40.71609891586549,96843.63611740788,36.16119481970651,0.0
2007-05-31,10.010644287512768,149.0944163561175,11.570882059568229,0.0,0.0,0.0,-47.58535005771181,31.584634017293386,202.44840856334565,52.21096534688607,14.95185303851045,170.50082864716592,184.81038968995708,77.28786341323396,463.6745042221168,531.3406331343019,196.84952030382192,39.553023664486375,0.3797382489125076,409.3433290465596,1.304469654595465,0.7607807446555057,10.97491630294894,0.0309281685367697,172387.04486191273,30.72264849235725,107.47076546256002,1.7558230287912693,-0.6027807072145492,4660.325843111554,2.137260121625445,-0.0952626804812417
2007-06-29,-10.422858304075415,138.862090545048,10.75322725584982,-24.824009743855235,0.0,201.45539147795228,26.474297956763145,159.9378396906249,-105.3670863061172,13.777893109060274,20.78640693179977,-17.599842654010676,138.9958247970597,64.9540229823142,-114.8937056597504,793.7087259198389,448.6390790634287,606.5220927269536,-0.053704416402718,3431.924240851424,-7.865730232010009,-11.89869579174195,-58.03548981324138,0.1856169620943619,157448.95612812787,323.0443690487368,184.70628333963344,-28.578282605793746,-2.6240654094193303,4862.221193100748,6.700640707945212,10.010644287512768
2007-07-31,-11.636526654954116,135.59590931552836,-6.685881896694762,36.13128767076279,-23.68581148136711,80.2746106084866,5.510426127386964,148.91088682802894,-103.72699972362226,-1.2144364011647115,22.27234891881276,26.946513095219505,133.1805011873136,56.94171102084321,-110.96010318888128,626.9622565035517,283.74369746681987,-494.6244178656586,-0.2095458485365312,199.29701447969276,0.6439502150919623,0.1315188903236333,-12.497834039813142,-0.2528657444542217,290.5754522420466,-31.270645995572693,86.18564044846994,-0.0281877904921685,-0.1086543946623237,5845.643592153516,3.3396835564627736,-10.422858304075415
2007-08-31,-1.2874207820860464,135.38407238782293,-12.816495199675254,31.212534517056877,36.51072182959061,-93.8678878189855,-6.713493481909801,-92.13782971911677,-0.7711827770369661,29.991848939741,9.51663907410864,131.67450131966038,-100.98780733560125,75.31968066748276,80.29027372053584,436.39173554344217,1411.9139119070624,529.8414174797538,0.3534577302971645,-79.33487057397815,1.2831639218403836,-3.1655105203959906,257.77952766859903,0.1375673413964033,-322632.70904974267,-31.78646731985475,-166.8863231742713,-12.630945217615476,3.1398034381521285,-396.42109430470737,0.9801394567539604,-11.636526654954116
2007-09-28,-1.5110379569536023,141.822242813565,3.076534400592057,162.5253157123824,31.408835807216725,-101.73896148229818,58.30010841226039,-176.09023199753335,52.55551618870784,124.36760520507562,-31.543533822733025,8.380674902190396,79.42402257141175,60.059524083179,198.95304716061293,521.7776534538667,-2770.113688733227,-523.4681575906084,-0.4572927664420305,805.1502827196355,-3.1638927677918502,9.340468753934438,20.8022670114774,-0.1342384614674392,9690.006674509495,-58.55526925707272,-156.3378790038459,17.229758317102124,-0.4786511266872963,-17.06316728287493,2.635127451264296,-1.2874207820860464
2007-10-31,10.966574126095304,108.0003783043913,10.660928444577518,-147.49149937023574,162.2784095632835,-258.55868524219875,-53.1834715983068,42.352505403690586,72.4696076369338,159.4720273274254,-25.030924844143914,14.49116233202712,125.85300091731592,78.04569336002291,246.89140448999856,538.872679627599,581.9694149965762,-113.66636409658828,0.3087251990435841,-325.8082844980736,3.77515258045554,4.784470487263619,16.239929351933824,0.0114610097451093,41691.88353567198,32.42988593409714,-91.66074511148378,7.241782544915978,0.3861558081274125,5552.337465839795,-3.0002228904434816,-1.5110379569536023
2007-11-30,-21.58846278921372,107.946673741687,5.9972494803419485,-136.51665658249385,-146.68314242994984,52.841725362497485,40.52068280814486,146.70581097194923,43.52652224665907,159.79824080359035,-42.85651952889382,39.55095893617239,226.40846016396185,71.18074958610525,167.8310515149034,668.8974335369866,1256.220864623113,65.56077017819513,-0.2301340087675543,-412.9171275296985,2.0761243686449404,2.2336065201927937,69.72332248533439,0.128954334940933,-385098.6449463684,-40.41668812571555,-446.503328023534,10.986014226901816,6.32705939333389,-26009.53288875363,0.4944440626523487,10.966574126095304
2007-12-31,-25.122469758850283,115.01871146281096,-16.690984948440565,27.239403238931907,-138.0866313941812,-87.9864825158134,32.32006528347036,82.99622447447885,100.69202217393592,141.44084080243968,-44.10523200964282,36.20827390842005,129.57487286175467,73.54894759370622,283.31890944958934,614.2121135040518,-54.13973304417959,97.60117852771316,0.716898839247381,156.35910053676707,-4.485606501101898,-5.224776834480927,155.65411984813773,0.1409611126591086,148687.24931683578,27.50361114898891,40.71200506541328,-11.716193709627916,0.8338755247100735,150.87203846570628,4.030095325010592,-21.58846278921372
2008-01-31,-11.177849219182187,90.94206830027564,-2.9364426995484947,7.075904968248581,27.56551156666348,-456.8087513443155,11.657806108516091,-228.27732227278528,27.009836257986866,272.40902384562736,70.51288306582346,-59.822678729503245,-48.23380106040328,77.76067608381268,106.1860463542935,625.0646901866021,-1499.9406524907415,-26.372928177887783,-0.7979202578677356,2259.891505578762,-2.46944454952029,-1.897895670997308,40.30851196775029,0.0043750472521635,304397.54575491324,134.49509564764296,186.61126365184384,-5.506930006216905,-0.7189674406580338,-13555.572477123203,1.0235906617440875,-25.122469758850283
2008-02-29,-18.231555669712137,70.41423596993577,-21.98681934816279,175.52437539196373,10.753076156317732,-575.9894412423672,152.41630093549458,-39.95230345534419,42.47742541235019,239.55701257807468,108.5198094366175,-95.76969474223296,-165.23911407000867,72.56892942467361,132.65207262982736,765.1011362046122,2878.2455197826885,-46.252831945039645,1.4161288979109743,-55.075394696819785,-1.7425893292325725,5.4403058920086735,37.55453075622154,0.0896414622563286,762360.6554828975,-7.174864847005551,-303.6671650575963,5.882272998582195,0.2070858481372326,-4269.174972842855,-2.230563685203755,-11.177849219182187
2008-03-31,0.9291343182617487,43.473441764850506,-10.482758153203193,-278.7706723791545,171.4283867210491,-977.7201442710772,-107.78670626661788,-298.98932498792595,113.38349063057233,1048.8812697640417,46.739890058271584,151.64033121176504,-278.11249076777983,92.02180471940255,498.77307218400153,791.1689435775578,-1036.348532040177,7.210194108754422,-1.1131268223619262,-4654.37036436525,14.348679267571612,4.983978729060695,1230.8616227628604,-0.4473024372882603,385112.8387333751,847.7532653257533,394.12084246111255,0.6914505308295134,2.7721681273096195,-13695.50499700995,-2.5902916281064847,-18.231555669712137
2008-04-30,5.29356888487333,56.58205784890718,-3.105032674678011,-329.0402589115391,-275.79931648592,-650.3960124479419,66.34787801038259,-141.63694244606754,137.04548717582938,870.0496597996255,35.79656525111752,227.0196792256933,-172.16249199051026,107.5687274489462,557.7259384400711,1135.5609735033315,-1273.0740456931817,346.2551180985438,-0.2996352612148794,-643.2871402318997,-0.8016531245741021,1.471529875151873,57.68591013434934,-0.0402109272221471,-209613.0723660849,-224.16818916820569,-112.24284329515343,-2.116348287892805,-0.1200719489802182,4584.170512874691,2.5485827950931537,0.9291343182617487
2008-05-30,-9.831344482434746,59.9049028285203,14.940525044816072,-134.7086190425215,-329.6127461496866,-223.1533341684945,64.3912871490492,-42.16966082029823,-17.318807566809923,114.11689250032067,43.50395483422433,-34.64361258537976,251.6693526628057,135.6854930689282,231.6274381183697,1160.171744991154,1415.4023008027043,-335.7377371977516,0.6417539927256193,-1034.3097235279042,-8.718811611187789,-6.875326998329193,-118.84249710730592,-0.0495321058398179,397153.35381534696,-723.6236449288301,368.2374597416151,-16.344844292895587,0.9023751340251422,9862.40233145006,-0.1092434979892118,5.29356888487333
2008-06-30,-58.35471490790026,59.96296209779806,6.127784087564875,-225.6199361790916,-132.4892496819737,-204.597359142034,9.29977148131552,203.4152457265759,-98.1250017367538,76.75773852128363,70.1312031237856,-122.31974909850436,104.30291840805698,155.8556048934199,132.4800610829152,762.86053008293,-501.7472744608904,195.008797907283,-0.5580021322947161,1392.7974968457231,0.3372151270334598,-6.200830556785796,81.59195884326209,-0.0328625168770164,82119.51898281276,-8.305020246815758,-161.02360768621818,-9.84003367205544,0.5814804317033051,-2028.7601016361589,15.277797188779743,-9.831344482434746
2008-07-31,-9.687690004059226,56.519537929052674,-29.264056809864066,40.622695418407375,-225.92686972710504,-726.5383825768698,-22.85448009009527,83.03587088662604,-100.62386828064436,76.99699813630274,81.60294195057403,-144.87279271885328,158.4404463395156,152.4622730846083,129.77214638795726,441.2712651191846,2170.4517625417866,-182.9837714250185,2.4631241598812026,162.60193795879695,-0.4036164210353377,-0.8052346156197672,-27.04901522940372,-0.0655922496794474,-1692.3857925292104,22.414289859588397,-46.44455013982544,-0.8436508244535474,-0.178508804760078,-1888.9087328503665,4.087519739639873,-58.35471490790026
2008-08-29,7.832648294904579,49.171000627144096,-2.5304379732747755,96.73352374455692,39.86673233499853,-857.4005642946846,34.17984947076964,-386.99781418727576,10.05149490654034,67.38722722273127,65.18448808566046,33.18937643964422,-161.89528722171116,164.580971904654,159.31698809457416,536.3379884739131,-1795.894195784621,-148.54065224258187,-2.5563097451045818,166.29459535517208,-2.721027183587978,-3.852128031631665,223.7715387617013,-0.1123477891201574,-76040.13567419164,-92.91667044258008,-215.48634480580392,-1.0693416586363185,0.6074316940266797,627.8543826872337,-6.45370140577225,-9.687690004059226
2008-09-30,-36.76381608449498,42.50843298832826,4.958355629445324,-111.6515041314232,98.31451592260277,-833.8064848335504,-29.698901826839126,-33.76608231543832,52.91350612757897,86.52640900941456,67.40752703522827,-33.264545979227066,225.98162159370443,219.7128712117444,208.1117463966996,1013.6820992116236,-1173.1332517374517,-65.60422861080292,0.0556539369512642,-1552.2810136368837,-2.213652131334328,13.824310247423774,392.69267067783176,0.1645982713096172,27622.23889171146,-4.384379652354426,130.09265252357525,11.962545315593276,-0.2194950152944201,-734.1868542121956,1.9833588411167824,7.832648294904579
2008-10-31,-94.9785307820678,49.16192211602928,-31.725886018772854,-717.3950928701391,-112.6723076931056,-1171.0523005192513,114.64999715551843,66.61542414915368,95.68003685073526,96.8315707475365,71.3031060050819,-103.19345175101986,84.19730931007237,210.42809847842872,251.9416321356941,1136.647567521458,15.591472569375128,178.8046585595926,2.9958843263274963,-196.5935743571913,-6.143325310037483,4.286725742621435,169.98795660874566,0.1255112513998657,31554.304916711524,-14.042374980603595,-7.3475445629794365,-0.9443333791866876,0.4993402046607045,6003.638893411524,-4.235546645048871,-36.76381608449498
2008-11-28,-60.59587194600015,25.95875220219236,-61.30757750431292,-108.63395851711869,-701.3760006584876,-1630.401277848341,129.8616589232392,-417.66613811924094,62.679539629118544,71.3839878290543,31.78161842131699,15.383606140382652,-144.0273958989628,276.3581467016591,170.28076527211897,872.4731380436824,1418.5200152694506,-40.79778452882948,8.512286710886327,-233.98751780327484,0.7333759854385278,-7.550305288640359,889.4556677770333,-0.1643724271476232,-642204.7034748644,-0.0132863716505511,14.218527305565631,-8.656333454533794,0.4983099049252786,-5559.338301330761,-0.4672914253575442,-94.9785307820678
2008-12-31,44.409837272208414,9.505204910226148,-25.928769406739583,101.27291093515257,-109.37114210109436,-2169.353899845232,49.31890829312785,-779.4247720339384,-3.2745080616350624,1.7865806193954334,-11.982479003688828,168.03147886778348,-121.62525708560815,234.53276101411623,45.82653681007854,1590.8841746678488,-356.4765444395589,64.96690376582876,-9.461464686354594,-574.7152091703449,-6.326835518459191,-5.206402691129377,377.9233251278674,-0.4007062024907233,-111446.21863195114,31.638689071120965,-93.27485307779494,-10.305737856508856,0.1761130927683964,-21.44955943392415,-10.044005611553589,-60.59587194600015
2009-01-30,-19.189512419256097,0.0,5.3838820802589575,-387.71468107843,99.43912865150745,-1592.616047929893,91.7429075031348,-328.0269797477135,-75.02938834987786,7.918516778750663,-15.671083054697858,86.29825879819087,-63.71147443199463,199.883219571791,-124.62807598450024,859.8014245708802,-2490.1622695597416,-85.87355457319825,-2.029019628603183,638.0498077473346,-4.851910452892113,-0.8969583176632696,-26.1633561060562,-0.2120168370392683,-77863.9102785252,9.080442737727225,31.638910882713585,-6.109354131321169,-1.6846209166421175,-3496.330483555997,3.961790399444034,44.409837272208414
2009-02-27,-12.058628244832336,0.0,-26.70873358210885,-1113.0199503359345,-397.6097357316905,-1465.4511748960197,-77.15517746765794,70.6623822048037,-90.06288489583915,23.522265112976854,-13.269239922741034,13.860267386144535,-349.8560896694468,151.34517085424412,-182.00850998791063,898.525048893418,838.3950480856397,-110.52934259662254,2.169003528673174,428.9679951880689,1.3416850796407402,-2.92672220616263,238.45406540606476,-0.0036404213107559,59327.350678427145,-28.329943981254672,170.91328224443075,-1.0509820808526342,0.9936648098022332,-1495.3349696463993,1.4239935430772803,-19.189512419256097
2009-03-31,52.50387239560378,3.137377832377328,-33.40084315838173,-722.7101241737938,-1109.2737318467327,-462.8157072576918,-25.247153506634444,-343.6127710859178,7.162253258120618,-38.74533841692071,-63.87281310792606,56.46907323166506,-322.3449061252213,77.94460190483713,-18.30493538977898,1124.234166719685,2504.014265803086,89.96881637098244,1.2940103003543313,2663.0827401655006,1.9416693456913805,-286.4400417716555,2420.209621269142,-0.1845794624947432,-261334.1176917348,-220.9301957411913,-167.2368035399213,-40.016464169836894,4.138557582828575,5129.093463145517,-1.0125707340070491,-12.058628244832336
2009-04-30,88.0694001734222,6.252128761458517,26.791131064107653,615.2752458534787,-717.6241935926112,933.6008891635184,26.617884196931243,-429.5416558707096,40.96090146041438,-52.53140766500699,-65.06474104451931,127.57012887178756,-325.44525572202866,60.679566300710064,69.13157926608793,735.8741703315859,-1464.402600008716,-105.51555379575656,-1.2598226897408469,-166.56659811106783,-0.1033448879800857,14.513678580106529,-199.95841021753225,-0.0947248210966265,-124656.0468542818,-32.48776146370626,64.59284447056268,4.669620846216191,-0.8579092659947634,-1495.400715443684,8.4152034104333,52.50387239560378
2009-05-29,0.8850866385413834,3.1673448446618657,30.7029621123434,-231.50421250278723,631.6285279313377,1424.6992339876076,11.709906258446004,354.6333164038735,-87.66802121004069,-71.27976851649473,-35.998189090726825,92.88290072005864,218.09182975713716,-85.82587061238921,-114.58913237592802,811.6967968782625,3433.8424100388397,31.4256522368498,0.6801561764468191,1125.0839100297007,0.8599771446604194,139.66801289329425,-583.9227320242207,0.0519854615038797,63985.41128421016,111.62312138162746,71.60634074535636,22.9466480884005,1.910464425429609,5746.196403109323,3.281087285394108,88.0694001734222
2009-06-30,-14.256896164269529,0.0,16.467931264372332,-137.36894141144,-247.2100607337689,1771.146790374215,83.4139664516755,418.9182995449528,-138.11428799147785,-44.265774276441626,-18.15665090643604,72.75405997364159,46.70041552525478,-152.21335905495596,-209.90166496528943,852.5723016783008,-3024.467608587448,111.98579883613525,-2.139845143882446,-283.7925494930578,6.6851380245011285,209.97244250464007,648.36941150859,0.3923517380976182,138482.33382741362,9.007463319144309,248.12319242238232,28.36970355233517,3.624340508609194,4814.788378963058,15.473146195008695,0.8850866385413834
2009-07-31,11.113296906694796,3.245966115496451,1.3926325209674193,728.0072246118888,-143.7661072570518,1731.807162374799,3.394078165414239,219.67840412655676,-130.9351396163967,-45.897922462882406,-18.111305145478376,68.52153199471459,6.043332392907894,-146.5162187621905,-187.36312583826407,816.515182832721,228.1222669865456,-94.60422292336932,-0.8304011618639122,224.174612830996,0.2974265302066783,-3.843253703539148,-85.36011736758792,0.0924827815340796,59642.03768439591,-8.738149840268346,-8.278634828179804,-0.3430679968857362,0.3400035772265184,4916.889305771081,-0.3495659197261034,-14.256896164269529
2009-08-31,-7.520360705213379,3.233289607570853,24.042066061188,1182.80834725229,721.7871146389665,1150.147198363889,-8.22254480365236,18.423560728273056,1.2642084895932737,7.078413462179853,27.53482692925789,99.89940003460836,-156.3621863590794,-134.46070576332082,80.0552167222738,677.8792608598542,-473.3890862097569,-52.88325416454708,1.7817429278920425,-406.5609060617044,-0.1491889166969997,-37.31560833111483,-2755.208056529539,3.515459134728616e-05,355886.7771508936,37.24808176432551,-126.0711097240118,11.903219822848088,-0.1928434146611763,-11285.005956892986,-3.4271862768835746,11.113296906694796
2009-09-30,18.54965600810828,3.2418406489315275,10.618434069703332,-0.6313396469587218,1187.579837401503,-120.13306701651422,-83.8983618541977,321.02328757465733,25.06221053311544,32.15550917461975,32.65280728396856,54.06411734823018,-5.9779337154034415,-171.99732821007072,145.19610416443197,828.8323192862789,-1452.0111797707327,-62.04791202905042,-1.4399180399017242,58.33356784130865,-0.1905343795911278,14.97564204190276,-641.3056811551169,0.1469592821320855,-25535.99817316234,19.68715034144806,51.98639566171673,13.120563725798988,-0.4981637927182589,-259.47958197908883,-21.746980833585862,-7.520360705213379
2009-10-30,-34.09538527038729,3.236328645675646,12.940694250825668,-182.9453760714934,-0.5464072824960979,122.99870545461332,-47.05890972028534,140.96449134127604,20.452594148000987,26.15597155724544,27.44178524168096,12.606406418661482,39.761247037731096,-187.68568320999623,121.45576135459191,667.2003962870233,1091.0516819786149,104.91275164339248,0.1696432561589372,207.8351705348969,-1.3868715833384613,0.5852985794540473,-10.71386037271077,-0.1727312266860883,-16089.08673348464,6.543128723347561,-112.1738748872707,0.4800922430304979,-4.183625238296152,-4151.609011051536,4.550462042665657,18.54965600810828
2009-11-30,6.514846075792002,0.0,-8.530939395264676,158.2118036548667,-185.00341298534008,-129.75158881495963,-110.93950852734363,173.58791852112265,-1.8203958223059515,10.050581313891554,8.879947848410792,56.75171358810433,6.322411107687532,-185.8979394075398,65.3510277644547,665.7569503869821,803.506316239147,-24.676274114026853,-0.2935799871758663,846.2530922769829,3.5483915635439587,-26.582959415579936,14.88523329338932,0.0279461582380848,36330.792131694034,-85.36604655321531,-139.0669628587736,-11.257272157518573,1.2484584773921696,6724.072777409179,0.3697508226143782,-34.09538527038729
2009-12-31,19.319187166185028,0.0,17.44526059607797,-89.01334536354142,155.14434483643296,-158.815760690823,-23.80846902869864,-112.1405816059268,-15.043488350106994,27.374046931259063,3.8700272765032464,79.77610671690947,115.91281657201392,-185.88882831428236,0.8196157579296126,817.2524315392811,-2019.108401804532,26.093007044610488,0.7200882510464537,-274.7237367115122,-2.7093326975958405,-5.639324648214341,-223.2806344809651,-0.0536738980456332,-80577.17450960912,-40.28777555188316,21.18486923291417,-2.437760683840565,-2.425004038562001,1307.279184301573,-2.1491526378992702,6.514846075792002
2010-01-29,13.354417320454145,3.227822862443896,8.755787859568148,239.0271071853884,-88.80091633850199,186.4292079822352,-30.182271286552737,232.03516657922532,-53.397742496768544,50.46135514278224,-25.395715899379983,-9.587632792806565,239.9218141505609,-164.67126337397428,-114.8489502213098,772.7143931764713,-1068.2155487982243,-32.614311801200614,-0.7064419054725032,-255.2836330666969,-0.0136168668275331,5.904425641631335,-6.576325215291945,-0.2860460305168617,95730.32265520096,5.8546775951147225,84.49225073853383,4.1522016575083285,-0.423181815556525,-2868.155161340299,2.07230358718283,19.319187166185028
2010-02-26,26.354338413783484,0.0,-11.104553699497687,-436.1952661088253,244.44733386317532,110.58811480605232,-23.197114293128003,117.8583337696622,-40.415609616202254,53.79669252713226,-43.35567033591596,0.0355141992281773,120.7572873383022,-131.84864447598028,-95.91276332411428,731.7007535887693,1271.513922013546,-24.052166482812936,0.1420159677246913,611.6585893042093,1.784553062684239,1.8759579276303529,34.84385625964387,0.0498460298682843,146459.03115835413,-31.994884332402748,-29.76665254450125,5.1576518865294645,0.3464273039875039,1326.137104325535,-0.9849310036434532,13.354417320454145
2010-03-31,34.844963764859294,0.0,10.896374356854768,126.4380302651138,-440.7395111503729,909.067792573052,24.684475958046527,-149.32700859669015,16.40907708526238,-7.61642807674118,-44.40420378453188,213.94768880253352,-395.45747300988114,-135.06320372855345,56.33519890688762,533.9929858687373,680.2861605881517,-18.83977135735012,-0.0152075120694413,-1341.284992730417,6.725041412040866,-23.38835034870705,309.54715529560053,-0.2132723136108927,34046.38346868195,86.01580994124889,-160.38016155226262,-20.216799807119276,1.3148379409485995,-376.4161529976409,0.7061113549487033,26.354338413783484
2010-04-30,13.286786289157476,3.2834455018770825,20.08917961357832,260.4626005084876,122.81922043188884,1272.8108622719026,-16.441569180000347,148.2100425397887,125.58178815673934,4.524214242520979,-8.493180141771957,323.8529049049784,-754.4547613610646,-89.64479795376752,281.26434806412834,505.047493620341,-560.427613718969,1.2875978642080383,0.864803028232392,-290.29590672155337,5.814695946521937,-14.777298200871831,121.4500540828758,-0.010115831625356,1494.1778558567166,-20.781651020424015,71.39338289921146,5.258344838873256,-0.3391480170319738,-7.325724010006525,-0.3521086529734631,34.844963764859294
2010-05-31,-25.0252531429679,3.3103530749981136,6.554718136656712,185.61991822118264,262.665328085152,1232.040984076485,-92.38632549297532,275.5072510506032,44.46000903292192,-7.494395908020183,-44.80959223378356,96.88164465252623,-280.22071751365155,-58.92263225158184,80.11584815654004,513.1654128566138,1335.0822439232677,33.69530676679787,-1.0993331086013358,-772.0828695124601,-2.0560073061884907,20.63489973055423,-458.7029148325282,0.0989738183265895,75643.61102123745,126.11480911113748,208.01194379974888,16.09909771325451,1.1971348502373615,12698.648165454448,0.5965065181129177,13.286786289157476
2010-06-30,-31.6104582345456,3.319853008371502,-27.281924914384685,374.4328128147867,186.20058394083983,737.9603688662747,0.0,89.69675549767939,-72.21774978763308,25.305490391965748,-51.703451662746936,-156.4542655005034,361.3301994335885,-17.202197694881608,-88.12701563713041,403.4376118133155,-1004.2090985017162,-16.05269932969881,2.112189298475079,-765.7080304005908,-2.1341482684582616,3.058846781827228,-1115.9197427330182,-0.1606800420757137,62415.87217965722,-56.354477078841285,258.8067911451893,0.1876812303997184,1.083647661086502,3045.3174938684388,15.607779375702975,-25.0252531429679
2010-07-30,24.549672598765778,3.300745410962916,-18.91507795719549,475.9798627365013,369.740637778327,-61.26437954961475,-2.4047594958190044,-368.4012545010856,-74.22576234713493,20.30518313031746,-48.676666731608776,-140.5091827214212,350.1850202832484,-19.847945709057463,-95.53518598616776,631.221317177707,329.6745337174857,-47.970495709386,-1.1580395511310917,13.967529286817353,-1.4028098789069643,-0.6241371300492489,-73.76238109892574,-0.2590124837912704,-59697.88743173145,-45.89868216762192,189.5885144038972,-1.8791270519906504,-0.9383742931070174,1309.1766766204091,7.518259262968215,-31.6104582345456
