date,excess_log_return,RF,coskew,rev3,mom1m,log_Mkt-RF_lag2,log_Mkt-RF_lag3,chinv,chinvest,pchdepr,rsup,sue,baspread,beta,idiovol,size,rev1,max,r_sq,cash,depr,quick,agr,oa,pctacc,chatq,rd_sale,roavol,salerec,tang,disp,first_lag_excess_return
2009-04-30,335.14291941910085,42.41058152657924,-360.064874607893,750.9272512411364,90.98062912879192,-2321.144939294536,472.8076471078389,-35.87389791927422,-157.736493058032,3472.5431847751715,1373.3826592681412,-293.38029061755765,2358.6929696310485,56.72586867955714,10.452366557677724,27408.57743406732,-1961.1100299731463,3790.875590835876,155.08224200155647,6872.867863298418,5871.783511266182,61510.641453854485,-974.8385995617977,96057009.95015304,-555.0383403132996,-974.8385995617978,26048.54513416601,613.5546669691855,52050.077687263685,10438.400246373829,8049.903079163736,0.0
2009-05-29,87.341630191115,21.34898210802947,-463.2166109671857,-1198.656476631059,3750.090039424085,-2957.7781686694884,-2352.8311282642467,-42.33071175540381,-218.0896643893016,3041.29824235478,802.4455354239115,-272.2994537207938,-180.8882031184621,21.78144924450946,2.4945023744815757,374.15731747917016,4571.862355728104,548.0001715879575,-36.473637003724406,190.69242600674625,195.42591844127676,2499.2522478586616,-207.73342683422163,-639262.6693012118,-1072.405512192137,-207.73342683422152,-1286.989112264877,7.924702587586012,635.4036253539816,129.32153405089775,-458.6638097597197,335.14291941910085
2009-06-30,104.25352384761608,0.0,-165.8223270779087,-2094.22540129066,6149.017324450949,2439.8492504492087,-3030.8222660360198,-28.3591066690489,1474.405286289282,-56.51749082796641,-2003.9443443311773,-306.4000128903099,243.9021578118877,34.72922316797744,3.0176971285720957,863.4974996833262,1982.01244647143,793.0100967101635,0.9325252656638838,276.9581237792436,-143.96130494458703,3132.9868043380197,691.7523692859706,-160527.82525651157,851.7819144332329,691.7523692859706,1694.7899495141028,759.0405434874782,1281.3737362573738,449.2904421395051,942.5555250659064,87.341630191115
2009-07-31,177.98358626699863,21.829756168580097,-149.98916037301836,2681.873130237376,9607.58489688058,2793.8828213344723,2455.397703121926,-2.788651289388886,1689.5233672314585,113.4983501810137,-2213.1615040942397,-230.7726384693112,-368.60314087191273,4.383610118178268,0.4810000208704057,175.71111164031754,-3514.8236115171767,113.90665807826736,-4.153338140960045,92.75931082064562,168.06061790172225,-296.1381502531731,70.09765442718566,685774.0107831508,362.777658865459,70.09765442718577,1883.2807180016607,61.44663227217143,-53966.85504887504,-123.52110540882676,-2179.973972666741,104.25352384761608
2009-08-31,83.6339463730577,21.91921940125081,-134.20016134778766,4643.772254633032,9395.88462778299,1474.683962959054,2814.630223264615,4.568752225475328,1804.5369280745608,466.54373971120026,-1971.026015344696,-199.0005971222703,-26.95322916037685,-1.5947521921990528,0.0114654478048166,214.03204128354628,263.1296688622936,288.7473925381455,-2.3652637344394947,268.72068258440413,-49.53027942812241,3639.665834697982,438.2078163355288,840605.6267497689,-22.230638095925716,438.2078163355286,381.6338324994467,20.98246345613188,0.0,113.89926396317423,6967.400830208731,177.98358626699863
2009-09-30,134.89225584301067,21.96952726549521,41.43034619319269,1089.7219465921255,5980.556248407129,125.78606188887868,1489.026775388106,46.27665492917382,183.95583320738925,991.2878214872214,-2413.958624336012,-151.72215572479186,-205.3213205666648,1.664761867909263,-1.3962258307845303,282.4046096498423,1094.9569875881773,191.70664098486668,68.43341657368585,126.94121599493428,-62.88476115285812,669.859730272583,402.8873509396348,869217.2708159983,-6.580831544603939,402.8873509396346,-1470.0296737852077,91.29560539198314,0.0,170.21773282992945,1078.0150570981205,83.6339463730577
2009-10-30,-73.65275498669263,22.04686579666369,62.061174594699104,1390.398658758395,6830.239548855853,2193.7937788686945,126.57885753318516,31.10244542222404,-445.9757102085583,905.0392739715828,-2442.911737582984,-147.38553238357846,433.6302680327126,27.19259975948951,2.143157772010092,184.78584688975388,-1302.42321947733,118.75672577161276,-0.4410207878208609,67.12404667656938,65.48037174638193,-212.722137421355,23.98802029419295,-279166.2745926827,-316.9178083291802,23.988020294193404,-2670.6681255222247,12.25380646067697,0.0,212.0928037161284,-6515.581214207188,134.89225584301067
2009-11-30,26.80181265580102,0.0,-1628.4012156514866,2468.2874654358884,4619.460856782051,976.189468166992,2216.1159848558814,41.26655224259027,-381.3020705317132,353.4048096225797,-2114.9973213403146,-142.47769668581105,308.6249545572223,2305.677809676949,220.28160327696256,300.1994772526523,801.4245068761979,237.51390276333493,6.686331647036582,193.8138032530669,-29.66625923238371,815.6170963231416,132.00909863434595,-146994.55820214748,-1486.1978918204186,132.0090986343463,-31.44888065617124,24.851614439309287,0.0,153.21819645212236,-167.66575191012998,-73.65275498669263
2009-12-31,149.7726171981155,0.0,-1832.550147985494,1135.456665910085,2734.388806015063,1186.855190316995,972.213362163652,-51.62114775871209,506.41369679795247,1110.465769460378,-1656.3011793684173,-58.71224722942779,-552.4674573994994,44.969384396873465,6.73483843951675,-121.39174177165114,-2786.5779404297277,-6.208753237663586,-7.598221433838944,207.62184017785057,292.3671556103336,-79.59336292860098,649.9075113373723,50286.03115180135,-523.9598543914021,649.9075113373718,526.11657903999,-48.918773275069725,0.0,-37.178828909536605,-1975.9810305568408,26.80181265580102
2010-01-29,-84.26813019851672,22.12086011312385,-2257.178839773823,1934.3776975970493,3646.8877652103847,-780.611544513408,1189.4724759131043,-42.555722443455366,423.6896553288411,1377.485999398031,-1548.6133947108833,-40.4905400708056,17.811755706465192,-38.02656697131533,3.389755972614779,65.45550172520598,1436.7562904428514,10.92200320232223,147.57099559569815,-35.929951335410806,117.83900717300276,-50.23888160148636,77.39318660558706,1500899.1437509656,158.1860521314893,77.39318660558683,1221.35916474208,83.81953762427838,0.0,15.860759578612488,-1140.9912794532393,149.7726171981155
2010-02-26,71.34961626094776,0.0,-2277.2949972683678,-875.6650761144745,441.2465887791725,1619.8403250423455,-785.5713144439081,-35.31905972734205,419.5100909654466,1434.2580110457916,-1506.220866585702,-68.03489678757424,-111.8639883129374,97.26989081004422,6.234906353793093,189.0061777672163,1481.7507407089124,-4.583330155213844,63.75639770472412,120.705173404609,72.29375104251903,411.191223895541,199.58063474309571,1986244.0558365583,78.62416838653189,199.580634743096,-327.80334606106044,-20.871226994648623,0.0,98.7130696622171,237.3686838567155,-84.26813019851672
2010-03-31,112.48964923312202,0.0,-2270.3777566467616,561.5203461076136,2361.7361851239943,807.6451776066602,1611.0432083031712,10.612151748281171,-202.34498882286516,1883.5805670447785,-935.520820951833,-50.44403392256437,-196.05057690947115,59.15385667956616,8.593005820627269,-162.58041721975678,-3328.8602488773718,-195.6142058982132,-3.694660165437199,88.21221102748132,210.3893166237685,-1616.32610614851,574.0382777077493,2818977.128029734,1214.8864560536458,574.0382777077489,684.2728186465029,-8.481159849124879,0.0,-91.42150490382664,7088.387914784449,71.34961626094776
2010-04-30,80.60402625611866,22.261011279093687,-2109.3020587061205,2062.6286916685226,3502.9151179948126,-1028.9324532750268,816.6439015244821,-6.532825436623892,-28.47459693091494,650.9117354474934,-845.4689597383908,-9.675418486097897,-46.72679680654642,58.26860657329689,5.611639333287542,331.7381286599484,2329.0228699751037,-13.316953519805791,29.219853044382265,114.27088182070474,104.32982420641927,735.9260632992809,-877.9023371171106,3380385.7915180027,278.0184266127351,-877.9023371171102,-3929.6740440120993,133.4787068248554,89078.61319564059,453.2727547108443,-6146.913166836806,112.48964923312202
2010-05-31,-185.5621470446815,22.34865701834785,-2197.038779275181,-1291.9594918112828,2506.101640763208,1014.9048229372062,-1037.4485709031565,-17.628019951084674,-230.81622463379267,254.51813626639205,-510.88191240837017,-11.771893584442116,-105.31920233508208,78.9102083221942,10.39676565686699,249.17356851440127,636.155906993363,-264.238390317636,13.421954405196004,162.05085189480815,31.70069432973378,851.9707731894596,-629.9814568552241,1918150.975929454,165.13560083614152,-629.9814568552241,-420.24701213432127,-16.452690145567203,-33277.09816708758,153.87302648288278,210.5595290287092,80.60402625611866
2010-06-30,-142.38840238350153,22.42289379403026,-2528.81037915017,1076.0923297215018,1411.7616202419515,1868.6273957446133,1021.1481182329104,-0.7164119099456618,176.0842682586526,-1250.967568067506,-124.30347316321244,-28.397382958855165,444.99776044435,25.43233879638001,-0.1187209170084884,186.73058493354256,-603.5665920994684,-647.5820941656739,84.78201300465656,-54.81085167228048,-462.81855689398617,1170.0948914468172,110.29167585248126,-137609.81564182043,343.49191306572857,110.2916758524807,10222.54393051026,9.410013711554711,915.1855960721878,-224.30365486892697,2861.501368938949,-185.5621470446815
2010-07-30,143.00074944856985,22.28409081540524,-2660.6946879334705,1709.9989435719556,-1545.0348460727575,597.6001608011464,1846.559861611683,6.911675264467661,59.52235375335852,-974.119915059654,-109.4940605842593,-44.82408602916173,-390.02925305394274,-25.02993985628791,-2.668997440687747,-360.6794656628044,-3513.097571901471,-320.0046400542369,10830.314068841852,-69.0138514750488,192.89704340740627,-1104.120983805682,-60.742447720081145,-876801.4600162357,22.91708013904787,-60.74244772008103,145.56972743973165,8.356224474375722,-473.268853947302,-201.93325300144352,-492.1641210445832,-142.38840238350153
2010-08-31,-170.60988524731178,22.298960611457584,-2573.5158509895136,1072.5615054723085,-1165.2950360740429,-2469.074532963217,594.9188772877886,26.88603356525588,-11383.374507329108,-112.89736895426591,52.57902977856988,-42.67629991069454,372.8470432729154,-32.95911926074905,-4.587721579596291,-135.41383379626495,560.2110026877074,-308.88932902821944,11.924277714369964,-45.96280515744911,28.33247581533305,850.8979498155968,-17.733710324600224,-826322.249244228,-179.49909529448524,-17.733710324600224,-865.5312376171205,-3.946620818259362,-315.5591142916528,-286.39823254104886,-340.87004953807354,143.00074944856985
2010-09-30,303.5928577221853,22.5388798211396,-3171.2742821614006,-2408.481593097227,-4447.66440555548,-1748.9201000445898,-2508.0143434248253,42.98318150562576,-11402.597804021316,565.9610969617352,374.57159763625054,89.4376491421762,-141.36883071327497,-22.62282263445286,2.5270418448509417,473.8465020780932,3909.9612372757256,-80.6239412896457,284.2347085023557,-161.96159109454675,558.9393665637153,-3929.765570730917,4220.697455037649,1072920.239893705,-219.26656018015592,4220.697455037651,913.6057846092737,434.7020743722305,-392.2916498584091,11.699882514922136,-2061.3973454436536,-170.60988524731178
2010-10-29,145.51729351447858,22.41492275969905,-2856.5489500515537,-1865.1192107772024,2071.9726977551927,2023.772012740214,-1731.0017902002032,36.43245614777592,-8047.310896813897,553.361034120679,415.4674065752859,100.35680606024545,39.449151840271725,-5.724980599607534,-1.6654378880210174,-312.68059864683164,-4170.663317674248,-166.27323277287996,123.95503092503895,-130.24537506078923,10.793170381304662,-1155.584172928924,480.5959135855692,-1170911.992331013,-76.9472974762482,480.5959135855682,-3979.54927955076,61.10670750991085,1350.2777117209844,-158.45463164351713,-151.37307606460672,303.5928577221853
2010-11-30,43.652412221801455,22.64474014614329,-2497.8393997611997,2078.786743847907,6033.122154150992,-1505.4446604022671,2063.864457208322,49.390630603637504,-7535.724435830561,334.87802703101426,377.6718243135655,104.83904611436134,392.3135035898033,20.716967461777585,2.857889891458228,598.4148473397836,6273.600534846526,505.3824218613918,907.0896416273844,285.65815587021643,187.42229870293977,1201.389877406924,852.5069636271455,4067828.7899907976,-7.332946686186233,852.5069636271455,1633.4203367705195,175.3237898674497,555.7948331902735,304.8264604212927,12.690887273246515,145.51729351447858
2010-12-31,151.80804040961948,22.76307453152579,-2666.1154568967368,-2185.0361082451827,4589.896201092045,2834.359724169377,-1520.2973072051118,44.66333308491147,-6882.319541835972,341.7909493471398,363.6476599005869,27.243661809994887,-266.16822957131126,34.909637615316115,-0.4107874082965281,303.9205411826988,-2147.6679059351927,164.49515426223024,387.4435667330162,14.866407990482912,-12.890432784402948,-1783.900258762762,-4551.779179636778,1900219.33195132,-433.515088255308,-4551.779179636779,-3564.3947201861447,-543.504963599667,-57441.65355143909,59.85192362265843,-235.70432655915192,43.652412221801455
2011-01-31,27.012356007299665,22.797122064705665,-2974.369734003448,4212.32349105103,8890.1509462364,1187.4526664416449,2842.429373998069,47.43332908122277,-6853.923705776525,570.9858785379578,345.5230474763732,22.53055067276105,137.41535852552033,5.8138367275741984,-0.9374965992707304,88.56955200045195,-1397.6474364430453,-9.54720481619006,312.03627436554416,-2.018591697789816,-393.65144873042937,192.71165009672404,-214.97263328036772,308419.27213202417,271.6960438920428,-214.972633280368,-1130.659776139928,-36.16100137322883,0.0,7.490621871022085,-282.5531557477143,151.80804040961948
2011-02-28,122.45367173167791,22.895742334955088,-3197.2991614789325,2036.8768263217305,5084.860098000239,188.21207414531605,1197.667859462298,66.08788736152172,-6887.088994809762,483.28173637687394,383.31759165582974,-50.55324451392998,-304.9566345634505,33.5715487831726,1.9425920454079344,268.3797297114179,1485.0485033699838,80.50797094614427,330.84981754593537,1.650119388155872,-37.82800160794159,160.04775550801423,18.50451160157581,5104771.510745823,189.2029810122201,18.50451160157604,537.5735197102294,13.223748762678724,0.0,247.5339581008357,-541.002673040738,27.012356007299665
2011-03-31,54.02913354593113,23.04653413449625,-3153.3393124993995,610.0137001905198,4690.033595242718,2090.302136446155,189.5307795843754,34.62694316486192,-11795.092059284894,75.96578995182885,404.14795056163337,-22.987974032869356,223.0483857565539,4.535521424290437,0.1672366603619366,220.4650979477337,-1682.3620898087784,85.88928021222546,-126.2100768455348,226.2929378483277,48.10010660414992,3979.471771073324,-288.7930082533346,1173401.1839433908,-349.888982860854,-288.79300825333416,10273.486461134442,7.374596485062511,0.0,482.6412363386171,884.3387056653592,122.45367173167791
2011-04-29,32.4424214156634,23.02009461621676,-3260.840878260972,2077.334963261914,4904.815113910723,626.3138917295328,2097.032540781288,-14.48547611060266,-2935.239597922625,-197.42875387139227,640.6084484923164,4.431861228038295,-512.8412530387702,1.1791882791799253,-1.361223427826758,102.02436216964634,1229.6882361784403,75.05043089620813,190.5009018763012,56.42922558578175,191.05418276732507,533.793576574375,219.03717701454505,801418.3931205124,-37.47098562631391,219.03717701454525,-3289.1324011688703,-16.296986488581297,58134.94928279404,15.084769850038356,539.8953793723804,54.02913354593113
2011-05-31,-54.40986640940499,0.0,-3508.980352743939,490.9394913310827,3432.2137665117957,1095.1855585489664,629.0710021500489,-29.5240461013189,-5029.206229172166,-98.61431136704238,634.1796631771784,7.018748890215785,-149.26259092326927,7.357696384161045,-1.5589619410981186,139.9361810518858,-836.1089222381789,90.7049698891833,138.12216911749965,-82.49446055780209,-17.75391783471514,639.4274319064862,-192.50278274228776,502723.08342428505,461.88125045034974,-192.50278274228776,2491.311688094429,89.13893129745838,2478.546586083372,-12.848152385171488,-415.9000192165495,32.4424214156634
2011-06-30,-63.772088263177466,0.0,-3381.2163590478385,1656.7621872779596,2289.135902700786,146.91505431593404,1098.149382237789,20.256784371801423,-4994.242134191273,196.11053981766207,636.0450488740013,-116.65290684731686,58.51621734118817,-6.077546138065827,-0.5693310712069319,86.4052598524795,-292.6244425429089,-110.81529670070904,105.2980608939306,239.77484324498076,-2.432784316660218,2173.1628791312687,883.537836217178,2981584.4271622747,712.8679151660534,883.5378362171778,-4315.802487350455,41.16074785859291,984.2012196663272,-27.87612774259105,-178.11071184209868,-54.40986640940499
2011-07-29,-89.26656729680877,0.0,-3180.661644987467,818.2713155254803,-153.38686998172847,913.4048272970764,146.62392568744875,21.26558857402501,-5250.222591932386,162.45638690645546,608.7956982833422,-123.87608775032264,90.9975735821506,-55.84194115112996,-4.28059150047676,-63.44068326265187,-1184.4018319072036,8.720357228457942,26.86141327159021,19.399040874715865,416.1833097727276,-1023.7254697273602,-85.13630603893307,420115.3807488978,66.18675224691614,-85.13630603893353,6.969454802325345,4.812780105910406,-47.99967133910832,-82.84777383595974,662.4066485603007,-63.772088263177466
2011-08-31,-240.85035352298337,0.0,4314.295767563781,525.353270099149,-2202.744116404453,-405.4182160426757,906.7813600181424,24.587565691804368,-5578.005354678304,198.92085787118484,666.902321430432,-100.81106640130392,58.78913533638024,-313.3467509815837,-12.34592645787373,-231.69137825882356,-130.1598566965256,-57.47317786885742,-225.6117878684981,-316.6949132801201,-313.23890638568173,-1937.4640051195456,-77.5725832062767,3477235.84872742,-406.97778849284526,-77.5725832062758,-6186.327104349264,-14.323309723683224,6213.075343843389,-374.11407946964937,-518.7835184562573,-89.26656729680877
2011-09-30,-267.4374469142003,22.99480700613446,5570.494912420587,-636.3351907381509,-5833.909335631745,-559.7929559037891,-405.2635055118486,7.667276753841537,-2583.076376074605,101.0877310297383,605.2279788863397,-39.968433743852856,80.56672647334358,-67.92267613744707,-5.569275896900649,-12.104411512307706,-399.265537128633,-253.86895279628243,137.02547237581348,-148.34294937234154,0.7950063307498567,-833.1667803403398,-399.0911940219214,707292.6844040751,29.292556644277568,-399.0911940219216,3993.0715910018152,22.51541558477425,-2254.953080710213,-29.96142351220988,-845.5050908173816,-240.85035352298337
2011-10-31,317.43315458308194,0.0,5205.05852884429,-765.6415460421226,-8444.702635685708,-742.7078439107914,-551.3947595543303,1.043872310429732,-1546.8852344248353,171.76411257255552,568.090972395653,-36.23025629781311,29.949773486006507,65.01730113745089,-6.518279979280237,-475.68548034321793,-1881.843897125553,-128.2723671727008,-21.323253705912062,-142.18762564624922,-133.03910382882987,-1438.0566526225448,-861.4760733749015,-1949081.0027690977,-278.07130839950554,-861.4760733749014,11913.056802957904,-65.75278669513955,-1119.5308543378633,-252.967523329964,-603.6134324964787,-267.4374469142003
2011-11-30,-36.11212107890373,0.0,2568.2847843125337,-1142.7218324968876,-3137.532441598988,-1895.4259456102284,-729.7974333776206,-2.4505834732178378,-1821.6332003177265,544.9893902996236,695.1355996210978,-35.36919422585534,152.69342902648373,184.43590561861083,-9.41247524559978,-542.8983818998422,-219.3333647552431,-814.984645119097,-215.2526172962644,-137.79218788034632,-72.81682065229779,888.3972713461117,-236.68123213542907,-3716954.816610843,24.99726156207248,-236.6812321354292,-1412.0817545345851,-81.0450866406984,-7807.431200007522,-183.12137977887687,109.5054781241024,317.43315458308194
2011-12-30,-22.45941541817001,0.0,293.7588613331869,-3091.2099791464584,-2504.056031709554,-2484.211346579965,-1943.7705060487049,10.065885187844223,1779.3449652029803,797.7102379071665,728.3102599881341,-40.4812879994363,-209.2531589287057,192.6184221326644,-1.2159401784933266,782.7473773240235,7842.462931847171,791.4219790074121,-962.3721319326232,254.57489409681511,346.9900392146601,3433.5432485216443,266.56842509600057,1354206.398237586,-143.3948916472924,266.56842509599977,-30471.184053424928,116.76302009530218,-56580.85762599242,88.83400580139278,499.2906260233758,-36.11212107890373
2012-01-31,183.0374827227296,0.0,1039.7119773615632,-3374.3825659894496,295.8100548604997,3375.418105641264,-2478.3092716688584,14.510300239804558,1854.3278263025688,987.7554034748268,712.0351673808917,-19.754539509526676,-211.65216949336923,46.72544555470631,-1.3234518380603788,-74.77134099916657,-5044.524023919962,-55.11194660276033,-189.80383975191944,-9.493454221095815,294.7979265667391,-1835.97723890582,53.70714248383854,-400769.1119033247,411.68803060147707,53.70714248383922,-109.24375709323432,-22.652387219078943,0.0,-58.08465450645781,-74.42845982052859,-22.45941541817001
2012-02-29,110.69077560097544,0.0,-598.4098676873746,4524.049230444551,6098.284488655479,-87.98394075890805,3373.481070029824,51.367370149250405,1969.4277486270123,1066.7323823550232,633.6172205664049,-42.4749583859015,-21.77282687054435,-98.13498292186978,-2.2893399195637585,-18.017560264561325,218.07427227080237,-206.37245655539573,-2.9349474906848627,-59.077739342727,-13.390537423331809,98.92355015287468,524.5744625081745,6974076.1165136695,314.5074923559878,524.5744625081746,91.20393790059096,-12.171051552921654,0.0,173.19352848264134,-1.1989446745474197,183.0374827227296
2012-03-30,81.55181244136415,0.0,-864.4657715979756,-511.3806819965311,3213.25065201914,234.0543633135024,-89.01306042740094,3.277328773636613,-5093.777991388368,438.4514641543661,383.7042133297464,4.56174280444612,114.02380876230086,71.66294393328417,-0.6149446545783519,367.0279384485257,2742.989684821996,352.4439762424517,216.0939152630217,159.86164819999794,38.63552165645524,-1709.3320781487855,390.2152604969879,1560856.3801756054,-863.4949534896119,390.2152604969872,8867.139088508928,-150.10985119614884,0.0,421.269127983991,2200.7146399766434,110.69077560097544
2012-04-30,-36.6760248367864,0.0,204.41185009787367,-294.61061871206334,4957.514143117572,1575.7994610560654,235.82035064038493,-51.39220529178543,-5198.582319904987,561.7030109906418,293.0639760169684,11.923914131310458,-131.1813228729959,19.530178935588538,-1.1407323171783332,239.52884471373545,-830.5182200819922,61.30701890872479,109.12039676542372,-16.286295589785368,1003.0700881317388,-902.176218531109,559.9606243232922,1982708.713449344,610.1322719013457,559.9606243232927,141.51464547732394,-51.32267480303472,94963.18166429906,121.43922807725905,31.02692189493428,81.55181244136415
2012-05-31,-230.19878838507637,0.0,508.0009753763701,2485.759896978217,4730.838798379861,1390.234991646644,1583.5838723891695,-64.34103113321328,-5782.252482307232,665.6081689781024,219.84512238574683,10.521450650400071,111.12569506270847,32.71271797573854,-0.6454479581001635,158.00700697342108,-446.1389650278607,12.091958626720045,-42.11397741331712,6.9163439732710685,-100.17870805522944,-85.07915126958687,-1024.376301101338,-29408.652451843023,-442.2601536094445,-1024.376301101338,311.43080790414024,19.99203189269156,3241.916946096346,-2.905739414616619,-763.4548703354039,-36.6760248367864
2012-06-29,105.86809788035973,23.197845958496448,540.0525500793384,1631.481301839971,-904.0543183035358,982.7451071124644,1387.8561121045248,-1.5106976632789062,-17182.942943030313,407.51652305375353,291.9063729531752,-11.77229805516868,8.788115357119977,0.2204374526759238,0.7154700458251,-55.00167007383425,-1673.9933102196687,-24.38429204847125,-567.6623032891566,-59.37691034959789,307.4759288240366,369.1658328064368,-15.82753141733565,2531921.5318909287,-209.6674558362547,-15.827531417336104,-8589.900112121308,-35.202788592826664,-98205.0986103954,-236.0682845954907,77758.92519298871,-230.19878838507637
2012-07-31,-83.7517295389267,0.0,243.64620347155252,1167.5525865210227,-961.9806501873436,-270.1327474531999,969.1678759727212,-5.062454071120722,-16864.804995735107,741.2857687659163,254.10330061537124,-5.589444782234558,68.92204967696193,2.273616647907147,0.5470356399376612,-443.3208822124616,-2593.938560843506,-81.9489981614879,510.4256662073403,-82.3810875143372,22.58847246498408,-2179.310749889672,-85.08053009231139,-376497.9943760037,721.7294046210309,-85.08053009231071,50.56047598090845,30.18897848468669,0.0,-387.87087371215057,-77322.39381930773,105.86809788035973
2012-08-31,74.36913575200391,0.0,320.07424267400467,-471.6689554181228,-3209.9563155752403,-2035.3689172343209,-271.9361835378738,2.4019536158372863,-15615.294843654376,665.8136422600572,170.68199755530367,-2.844845818174313,9.018406854095929,19.349278553479508,0.1009390635507827,211.26595020336757,4563.195250853168,234.94961360159687,102.65032185470228,1.687023130873058,124.14773356059776,-1079.7346721865906,99.52663179865452,8409163.120030195,158.09905095623904,99.52663179865452,-6.752320418727322,53.79464000783537,0.0,-100.49186031602405,136.45043514772988,-83.7517295389267
2012-09-28,81.31340702437602,23.05354883579101,1343.679720862688,-3091.9253194364737,-1543.955290324746,1209.604578861355,-2025.1371248077432,-6.514124388554685,4906.099891106293,512.5104063634933,113.03529014660606,113.11492619292244,145.30411418518474,67.97909229026982,-0.7864733137675728,-160.14166270705755,-2506.405068013212,-32.08319920106169,-80.8389122544304,-108.93595061483391,124.6782046774697,-596.998017197111,-111.14180506448996,-2117032.4934731424,-71.22074265111078,-111.1418050644902,-3973.5419350683214,-78.82697275833107,0.0,47.868976492662114,242.28761817343457,74.36913575200391
2012-10-31,-97.59767581881744,23.100512926938155,1885.9340484265556,1468.2003364340708,2668.934486964222,250.53429852762727,1215.0280837990704,6.459459854436835,6412.828890262041,-3.535017457417716,111.60505113709624,109.3790235767912,-252.83904291865315,-12.07377967553566,0.0308613180432644,142.116225793412,2186.485135226535,200.44808659489445,36.69349454056464,25.560559484663827,-120.5800745207871,387.8140972622641,-41.26282598996215,-135030.50617945194,-69.48128716934121,-41.26282598996238,1469.294746621512,14.851244959790163,0.0,-64.62325707555829,-1673.1184763773915,81.31340702437602
2012-11-30,4.381394957118959,23.161427162571357,1865.3152422832995,-1042.4181811331573,-147.57922433164234,805.5832994714266,251.77337357930332,32.07132410594976,5333.674302764473,248.57770643239297,94.75204494569134,108.09784485855748,839.763056850566,27.537911842723133,-0.7525476438354985,157.46366825761288,-43.93890971712972,126.71368668420928,65.11718874045437,158.6399147295524,-3124.29585145526,970.6377897448256,-51.08197935748569,1834265.8307148812,109.296416315574,-51.08197935748569,260.1356882622513,18.10551830521308,0.0,156.48606178907903,134.03614102926622,-97.59767581881744
2012-12-31,50.84288480038596,23.102518043535454,1971.32536539736,1153.8446004263567,1132.5314791915202,857.1740677854351,801.3624336006075,33.12690664398097,9727.0389181246,207.4900989624005,140.13193733215547,109.62202156174725,-855.3361718844899,10.6633713518886,0.6390854693638062,-167.64231451643718,-2413.740935361352,-924.8134877985568,88.72685838995858,-99.54958051909124,-128.66861013839662,1373.1858783127682,225.2978107167376,-40902.42571467161,-648.441894925859,225.29781071673824,-2103.0907062444467,-0.1520143465068031,0.0,11.518135288763006,941.1853427155064,4.381394957118959
2013-01-31,145.0414625392795,23.099007900111417,2225.9021103991554,1123.8053604738377,774.0451385208307,-565.1926878497151,857.3050648164841,33.14346167876602,9765.579663564378,261.8145524153058,133.0881153164684,81.50356356621596,291.6814019165911,40.35197025384287,1.2658588422328023,4.8641113165977,1512.082372844745,-0.9238738366075268,65.16155547551534,0.2625432018539868,-5.456025280264839,-40.466246799056535,225.1941077914153,1013930.7076652646,25.39054662162789,225.1941077914148,-66.2677785502674,17.8322988639909,0.0,-111.58199336496182,-282.20075527533845,50.84288480038596
2013-02-28,24.88906365218844,0.0,2297.97747099013,-1311.0515369237385,1677.099058636645,247.8820491123631,-566.5019059570017,44.285232289074585,5105.765310430779,734.2842655219869,200.5366460978207,64.61166243219819,-174.75200944706353,-0.2025783662675166,-2.043218976152872,73.73826430137342,555.5368554515424,29.5425467845389,41.600047267427726,-90.95609378132576,158.9540464242782,277.9484280395118,-63.17250802792614,6191714.263052791,-29.48689111188344,-63.17250802792592,492.1636505108081,-26.547952605556706,0.0,146.86380816460405,257.1040890938002,145.0414625392795
2013-03-29,79.67088566213728,0.0,240.28413597439948,209.6025137791869,3428.072835498252,377.7579376317835,250.20015396216783,31.759821775223102,5340.046506084253,1463.355765290186,268.647362429844,925.5294517955474,-80.56892654123726,129.98159237472055,-0.4146652572418645,298.38039242966624,1309.5963504715023,-77.37142982204932,181.7205836706144,166.02380113054824,187.17698477675825,1518.1696425873815,348.6584023476905,3181132.5424180627,31.679791877712205,348.6584023476903,-67.0303543981081,41.49346672652882,0.0,396.2433648732531,441.35202594194834,24.88906365218844
2013-04-30,-45.246272585335205,0.0,-612.381021223976,772.5910487298905,4394.878173613659,1748.713603112693,378.4214451469284,-4.200435519870146,5742.020361397316,1293.879990248043,124.78889315458892,907.0768671078996,-84.51185187366559,77.32715580427748,-0.7149803726516097,56.56620268561528,-1670.690838622374,-204.467048920631,11.888060833971394,28.36943161297677,-3.077627627440052,-517.1437174840539,-160.75713937477371,307700.8583137095,-285.4955439473216,-160.75713937477371,8939.366708809841,-1.550104294266248,0.0,59.33030849389252,-616.8115080423277,79.67088566213728
2013-05-31,84.11742833274285,0.0,-71.44504888884111,2101.4047887126653,3078.947167393092,415.83049587520543,1758.5092361018635,-16.537693138997746,5792.879233195249,734.3238011328115,70.5075807981123,884.9802588348177,251.73669399339408,52.40647691768527,-0.5713445517803848,180.7177187656307,777.7830279112188,20.059515170174564,18.87955413546661,-8.634664421195339,64.73802174058437,491.9745329040161,-600.9986623455011,628471.3640695512,119.81860441877916,-600.9986623455011,-598.1820981159872,-78.92886737097047,0.0,-9.300910071659018,-521.4734522365334,-45.246272585335205
