date,excess_log_return,chmom,indmom,log_Mkt-RF_lag3,gammaps,cashdebt,chatoia,ep,chtx,chinvest,egr,pchsale_pchrect,pchsaleinv,sue,chnanalyst,turn,idiovol,log_Mkt-RF^2,mom1m,max,log_Mkt-RF_lag1,log_Mkt-RF_lag2,depr,quick,ol,currat,operprof,saleinv,rd_sale,rsup,disp,first_lag_excess_return
2006-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-31,9.797439578349104,0.0,58.68564158790653,243.05195208805887,-2.4080870141415964,59.38415720730739,43.08695424038471,-86.32456719537036,36490.321366281234,6999866.510735483,650.1134310835008,-2526.4448914521267,79.57178827472745,-107.72576440188332,2926.8384324864637,2368.156542983012,60.15746182323987,1.6934237294046706,183.4730983152094,1378.6029950125642,-194.72236421424645,296.7121025886836,478.4346997482386,6988.668411825236,55364692.60449539,7301.336920950211,222.45266433707116,17134476.1660113,157.9397858721262,21.024214963854615,3198.0761252591456,0.0
2010-01-29,-5.032852543141874,0.0,5.498369552479858,297.17470983319566,-2.6159870366806546,68.7519490929362,51.27550149952039,-72.7816722744144,35431.63285192953,6942889.66679383,665.1935257014771,-2368.4834472751486,143.47376976390774,-103.66519393114687,4800.01808411551,614.2356349807687,1.837254111225576,-1.2676812590544229,-276.6406311257771,12.116166252021005,596.863971896506,-491.73806067580585,-478.4346997482386,116.8694075410449,482800.8797858357,123.0557420496816,3.191610083664301,164358.16241352633,-2.219771550139569,9.651592398179616,-14.440185576996557,9.797439578349104
2010-02-26,19.14315104992654,0.0,-41.69105095535613,-195.88813490542736,-3.015120222723013,35.44205743580121,-12.442506996948303,-68.91326870643978,-18114.104907274348,6922281.07877468,259.00882096009514,-303.3756757950194,130.8421360938796,-96.61615155674512,2638.9125770245446,555.3331224115118,0.4616886389142749,0.2759910446098798,-223.38983908680035,-24.609528297808765,-193.67710177527752,598.9453658900441,0.0,17.85504343878165,1792810.1012455,13.968587848248715,-29.621540714672847,3112413.9177319445,2.44582396974522,394.9165790492615,1396.381290017158,-5.032852543141874
2010-03-31,44.04867400374958,0.0,11.377844877438552,403.9746017213849,-1.362530308425898,27.032846772045325,-16.369847891181635,-39.08901320767925,94422.32251163984,6737253.642814772,426.0027704082475,-270.25742408911094,59895.18390189192,-94.53830024805546,454.39913620118944,-251.19335587718524,3.8738474121736814,-0.0293125875976406,750.6280790425601,7.585104904286254,-471.7239179448027,-194.9754750157788,0.0,-133.0804951739383,1542773.5085592568,-110.10362168354824,8.897615579010676,1005980.751442194,6.281708303202265,59.57951723583216,-966.2140509841128,19.14315104992654
2010-04-30,35.96461282448355,0.0,24.52825169083292,209.98348392224733,-1.8530108463039172,104.15458585263592,-8.299867387827934,-70.18901820269511,95683.26158002236,-2245354.337210083,430.14531070955206,0.0,0.0,8.41423056701907,-1589.1895916066935,-410.729795596681,0.6714940417383133,1.5849621754718708,562.221911239409,26.615537235315514,522.0795228022289,-473.5131297847864,512.9433325129942,105.34984594332128,73411.92781571299,108.76348251334092,4.297594328671153,-883791.483588729,19.010898915090564,-371.0937221686444,138.2160745478118,44.04867400374958
2010-05-31,-40.623057215741184,0.0,-110.10968435506192,-267.7449135453029,-1.2164583794788049,103.078652136846,-11.981349926554843,-56.375899234504665,-41182.82481353375,-2310962.3151378627,156.60460415969283,0.0,0.0,8.336775451643474,524.2187387222727,1406.7153835330482,0.8793400888579868,-2.01956020112661,366.92138879127344,-25.48550066238522,220.48707392583717,526.4960160181488,18.15669039660452,-3340.7666114738668,1085639.3689800724,-3342.5436791858506,-2.226409258110266,729686.0434163846,-11.074436206732544,-49.770290989930416,103.85781969373102,35.96461282448355
2010-06-30,-48.75084083165671,0.0,0.0,264.38863527155206,-1.6569062689895089,97.20339226261052,-39.44827093064269,-36.19091282963642,-61937.94065728766,-2308718.816222917,-243.3442231381745,-1027.6896455045562,63234.36337575427,-85.38927253870754,433.04639969128766,-711.3723107740852,0.4622628329125007,3.8783480386495626,-561.8669744041536,-82.58874547337223,-322.7315906886821,221.8853118257939,-27.228138808503505,-123.57741154719906,1088897.1716785058,-173.04049703557985,10.508187916322155,-194503.86373190585,44.12087050051957,-203.90547749797256,2024.357126831277,-40.623057215741184
2010-07-30,32.29171149142547,0.0,-53.39500005309842,478.5022273835955,-1.676498068352887,93.03515995676358,-38.28031095867251,-38.19271077229144,-62017.05183576784,-2349661.3934869664,-255.17606832175088,-1051.1921427385612,62515.98651751481,-86.42915288154846,2081.567094719682,1395.3174047834182,-0.2631851646167433,-2.125577990717169,-860.0750409106306,-119.66061908402298,-799.274748494917,-328.95497513050105,-27.16305385273188,-12.698077800065676,-563780.1174119711,-13.82402483511487,-3.9357643255724497,-244035.9729270935,1.5660727886516383,7.897899748684921,892.7787899101468,-48.75084083165671
2010-08-31,-54.808398722150926,0.0,60.35264289077383,153.2519245577363,-2.1896316610518145,114.85271368924356,0.9724874944147506,73.25887399430091,-53151.2686870212,-2385984.174048027,-24.435062055260907,-666.958036015373,1792.5642408416147,-89.91480569764097,1283.1091122011353,-2321.575308730803,0.2128132574177073,0.7147504600728354,-159.19474413336928,-68.23190417376486,199.169828387321,-790.8941659686482,7.5599968510153985,-197.81390078683896,-744496.7613238767,-173.19691876175375,-0.8820201424043432,44812.97911075875,10.162188782037733,63.82410501922901,-3746.805537135563,32.29171149142547
2010-09-30,27.418330077110944,0.0,76.15098254925284,-641.3676064362077,-2.533267917550577,139.35766049691046,29.91993415453372,79.85562873066914,-80661.58542544857,-2395269.574093684,630.6007332377927,142.9610935614444,10979.91585536588,-11.178148411728865,1532.3809940261342,-178.11513593351765,1.0202575592777663,-1.2600630720228232,-1183.055490229477,-10.922146382783469,966.4201770218452,188.79048578440097,51.38971964702188,37.038228662934216,1353834.6339590922,58.38680097439829,33.86242744842227,-4611532.65022479,-32.13810571183606,-492.8323551719044,674.4261610950798,-54.808398722150926
2010-10-29,29.85450032433597,0.0,25.072758932918006,-440.980740722745,-1.203219921252768,115.15644246891776,42.51496320418933,35.11582700852059,-77723.12082299322,-2333782.232870564,609.1988435204248,116.17310303022155,11030.550808309252,-13.073992289384217,1013.578638888991,-210.60640489950535,0.1668730553674038,3.54224997886399,963.0748872022874,-140.61855259088202,-898.9596601377038,962.8118383142092,-6.690879960731991,-81.03856937223645,-1344886.9023471922,-85.97732432049861,-2.7190805581245456,-153852.7354182992,-1.1163463192146708,12.291351221718855,-202.3230279601894,27.418330077110944
2010-11-30,17.07694799799276,130.7855540362946,-7.336898802326116,519.6296135149777,-0.1981498841889444,106.9352261761317,26.14924493825083,-122.87940312310704,-61704.163686767744,-2328943.2335309675,471.0911562910465,-133.7157517011725,118.34804293061478,-102.7696117285653,2168.3207588633354,1532.6127154868468,-0.0219667317014966,-4.114035326119092,959.6217050933888,20.871954000610685,1082.7181513178316,-894.5987451938422,23.502165173226786,-95.3816240896922,1282666.7359795794,-139.9010544162811,10.273504587776102,-31241.77685702592,4.955929134679849,22.6289580156257,-429.6703080483872,29.85450032433597
2010-12-31,46.33440506887166,108.93534329575012,-44.689167287416645,-382.0059438475868,-1.1111034668906925,112.7046641683922,31.53255498919892,-49.05780000078916,14558.885881935228,251.68483937888703,366.9636479859543,1000.5567052960909,1635.4754869081278,-62.35199059262421,2742.897618107552,-600.4699669335964,1.837748707953878,-0.8518330139844217,-211.1450166654359,67.4894443296896,-409.1245319562732,1091.2245642952305,25.272053041266417,-221.82914299139657,566180.4350761324,-207.13299148494752,36.20269943202683,5305684.147912072,-23.26247528747703,37.79523837700003,215.5687243382372,17.07694799799276
2011-01-31,3.6399789770576017,130.6214725660939,14.486199474886776,715.5790731611779,-2.6889401839209834,130.3856696508484,31.47604013442897,-26.23697466044947,14898.118894483268,259.1320378084223,386.6720450655794,993.8188106169674,1649.6207847031492,-57.638895935787865,2934.2393078615737,-982.974179104266,0.3311080795738803,2.6201296185140306,1337.4591832919225,51.1559128473009,-250.54672165822564,-413.2509776531935,0.1269684328163975,2.91551854379577,-128425.91571700572,8.370292350854925,5.078963131915714,-30295.26220137626,6.642359699749846,-1.2863617594177867,-746.6345667126889,46.33440506887166
2011-02-28,16.502100485291084,153.5507444272536,32.02214748682016,302.7520786673647,-1.5859487988280958,108.78435043017284,16.7907321095174,-30.72127167851107,-504.68426407063725,309.7877462313702,239.16887916249917,978.1927027179088,2068.3326644135445,-54.88830867272711,-1934.0643692090964,978.7726740226004,0.6556731573493835,-2.4046258361740063,-370.4670279865941,67.04839642582283,477.7418112144103,-251.36302760567168,168.20736877025024,44.99678335536464,1341373.8010892123,51.643346408154684,-30.803787895389007,-199987.9165852256,15.1429492146182,-43.461113083819214,242.963476102962,3.6399789770576017
2011-03-31,-7.770877262018576,129.88704168298847,5.887696053511755,47.64914184678872,0.2452413548558785,115.03484014629429,14.728264888312818,-28.750948705904136,30247.128973098977,214.21970986221007,86.47663490272242,3.590508351982111,430.1575850168247,-19.328773855766187,-1598.363130794264,521.2793256490504,0.412349380518151,0.4823903595042063,-134.84116997116803,-28.80563428006644,-367.7663024674988,477.93700368702673,25.639927450884784,75.90521613834017,187427.21785908937,77.28626804172518,-50.99106037700082,1886056.7890263277,1.9080386961285285,-89.98741027737367,-719.0907479173115,16.502100485291084
2011-04-29,-0.8772180740642272,5833.00783569658,-0.506119657971256,527.6776204276957,0.1231055731812304,-35.49313711606823,1.4480339298600995,-38.02555132373831,25102.724410211973,-1045.4916718143068,-252.00188955367585,27.689798166191466,385.2316866184249,-122.03795255231934,-3026.769227686917,-1084.9512178196392,-0.3549976457237278,-0.7066579746669048,-269.1350026366621,-5.949385456542132,117.42080568135216,-367.9143719049497,30.67811437206774,631.3040824195527,138438.92536221445,668.9751731871675,5.418627259091437,230150.1506103277,-55.54029928693316,498.4417766504568,-109.86405427296997,-7.770877262018576
2011-05-31,-16.28242845180899,6036.597058595767,66.65020659250524,157.39443171793454,0.6992302617339573,-31.05491256427548,-41.42634983815458,-1.8303988848490744,12575.42319003094,-1069.9106263753054,-132.47550375181933,68.80001631498993,1871.0255806671776,-119.4980485389858,-2644.424220359092,88.56671498968035,-1.3177642801998817,0.487179021778782,-624.0615862577284,-101.94256878309908,-237.71526189914135,116.41717665346926,5.25044658671311,419.76379644877625,280051.8350219503,409.5490807456654,1.3946275790841014,-628582.0230299607,1.0529740697740806,-21.544112805194445,2960.038297435508,-0.8772180740642272
2011-06-30,-19.83513819814233,5772.253301814309,53.95314549584317,273.9751301257529,1.5017291656220115,91.1491487195845,-42.15849761982281,-3.315454415085463,-20624.11044683723,-358.935752865468,171.75321016150343,-295.57964693915204,1424.4993615060753,-16.822347483699875,1613.0011560850762,-133.28635309983383,-0.3025101444893181,-0.4001471348847223,-223.7177804665208,-57.49521671951493,191.6769068019742,-237.363388095949,-198.7957316890231,-140.50577520068737,394417.6477810964,-176.70764232478905,-10.719072546392596,581616.3798079044,42.76777819478329,-166.59935893993472,-3282.647064522719,-16.28242845180899
2011-07-29,-14.563311003340324,5455.7176024590735,73.01580445766803,36.50876865250431,3.653989541232271,116.06702974664152,-45.88319761851171,-27.40526177519452,-22769.05011022676,-329.5828539989619,154.90941423558573,-325.21906210260204,1404.7447678045908,-35.00812526664825,2720.272404259745,935.6287743311044,-1.1500584812489762,0.0903372751226291,-535.5258625516647,13.826861270131076,-330.020913468162,190.78058572294023,-6.778523121343369,-40.84909229138111,260820.606809862,-36.71154714053319,-0.0563982351791025,-420379.0750265829,0.8663491833474666,40.92912359540702,-144.20271539421674,-19.83513819814233
2011-08-31,-40.04768138210509,5430.252075961771,-6.306889244254708,226.82778055434315,2.6268148936496765,132.23765785118508,25.83442212779861,-99.28889618106008,-14106.513073785592,-286.98016432589134,229.009574025278,-363.25266170812034,18396.353935768337,-56.29290913964155,3279.3454917368485,-90.09761159080472,-1.9984056185900412,0.1545316528658977,-110.08350566316948,4.489542305432224,-38.39859111264646,-328.8479013865179,-13.213629202786478,9.488194341290637,-1024213.2307102828,25.763548853280557,9.560353988766224,1343493.7089904435,-5.182313584430716,14.503360706325054,-14.422728108933144,-14.563311003340324
2011-09-30,-74.67605464235245,4288.2774752692685,-19.88829372254853,-101.0747887147719,2.606032370822496,113.89117634576442,37.08306216114116,-126.23469035583504,-13113.11113297584,796.9055783483325,244.44417337590323,-156.96424403838833,18410.17865365772,-59.27018790626875,272.9374353187682,-207.71299185947052,-1.4967646673305524,1.9766002611887383,-548.7853636962308,-43.914093665935866,-47.97295751452762,-38.20145547828946,-3.830061526501368,192.77293215619147,433141.3113706485,196.358298284621,-15.982407736956958,-3246158.893710047,0.8220164421721847,6.037533731399776,320.00534469338163,-40.04768138210509
2011-10-31,41.68130745696244,2144.243688617936,-146.75261196439533,-138.2017543803821,-0.2207104343900205,99.885487530797,44.89290682702125,-162.63415688821948,-15883.324243583573,775.73034054346,232.983322796068,-165.29964575947335,17624.669788967687,-63.66046019995513,229.15466861791305,1287.760331847723,-1.0948996664647694,1.452239370650401,-724.8727036630764,-13.945519262569746,-295.41791773675146,-46.53730235343892,-1.3179554485670906,-35.739257549988906,-1318567.2603160888,-40.72826618122599,-1.6690768574528931,-355618.0512175448,-1.805155626034292,-9.053584293200572,16.136801080258692,-74.67605464235245
2011-11-30,-13.614756024321274,1385.5931787516638,-62.09748607446231,-182.53208895515644,-0.4407517827059304,77.2618100215463,-5.204752596577746,-87.12599825609554,5568.460165576044,733.4283879192801,72.17499150344935,-217.7960190607193,-760.683878439042,-43.86647752392322,2069.2112192436457,-593.881543453972,-3.6490307013337,3.155144513240935,896.8983369148874,-111.42469580498177,-122.40657458705851,-287.91882842978475,-36.430524676143705,-273.6121598350737,415322.2501779124,-297.4577461708641,22.71979439923649,-1383886.4958906472,-10.454488667618875,-10.891553829434542,-69.6681991020564,41.68130745696244
2011-12-30,11.67891645388924,3080.824978406424,464.87643297124777,-479.20406927875786,-0.8216071149514339,118.41474534203373,-32.56813871066089,-328.0073516316276,0.0,-269.8893122278312,952.6352396578012,-1063.1132702326406,-1207.2793155889317,-142.07143566777518,747.8403101844519,-1287.2790331643264,-1.7863835888961432,-6.924048434790378,5.488187446309098,101.26489403304583,1440.0154838894,-138.36935477961572,11.658093812006427,355.5544754079356,3353163.2224992067,419.7311070647702,6.933752132551547,-5376295.50682497,-2.256878836284642,-446.7760655879544,-230.64804435319363,-13.614756024321274
2012-01-31,45.338405695674304,2858.001233128968,102.761095258341,-614.177686904557,-2.431182539560094,121.20723341690147,-29.44785770353321,-805.1241886084808,0.0,-263.09861025705624,1853.5896529657248,-1035.3577966955943,-1281.5213516418823,-344.2476635780752,832.5157338681536,-841.8155113753453,-0.197354689352359,0.0280938443125807,687.2180439816082,-33.9807718270697,-855.9513868520053,1448.9410228860024,-4.91223019607628,-65.31686161121343,-238872.6829071641,-74.2746268133742,2.611221498409151,-48001.400703324005,-5.691754896614611,-180.09659464027834,429.7509390423629,11.67891645388924
2012-02-29,9.220103887468184,2911.6749053742574,5.629546392052971,838.9848127747309,-3.6470248789815263,132.3787318411516,0.1469616504799361,-875.6193674888953,0.0,-246.53449777236807,1875.6421383126933,-1024.9473769920282,-1055.000214749531,-366.8770583928696,-2160.7566507339798,1474.8774023436551,-1.3488615551843353,1.4353808865757394,1493.6819255820944,-90.04985309563097,79.35315067424067,-858.38192211876,255.37697891761437,2.7755555789435675,1367155.664704755,6.503394907962502,-14.151106443875731,641869.2050154582,9.31922122571254,9.051976430683226,380.6681592121352,45.338405695674304
2012-03-30,20.888740678641277,3636.066932948503,-91.73774183528964,-22.137444845307616,-3.7534432618405895,128.84536583337544,17.477856525719222,-23.55047681176825,22105.835832443565,-98.74691468300092,-306.0261514129036,-3511.933026891733,-3102.534439501683,-11.263207280024544,690.4284520772097,-815.6440124087876,-0.3980087563109933,-0.3294557789868442,-474.8767217066868,115.40283583589974,331.4283395578829,80.09065648939492,-17.044517572538894,-65.38830512840468,98106.15693345666,-51.32781804595197,-19.64323815146068,7911288.066931842,-5.775851188797105,461.9923610559395,98.13901525182656,9.220103887468184
2012-04-30,-15.38453777322563,2896.5742707502845,25.97909993005034,58.34057400539236,-4.657345961658344,136.97330027263976,22.362907144915106,-72.10864470355189,15203.75174121087,6.646010896066059,-256.9778534197226,-2695.630671357313,-3043.773602326258,19.575028049020865,-904.911782303156,-118.55904136914025,-1.1487934192154017,-0.5672027773466581,435.1881432483483,-13.829051605160998,-46.71936723734706,331.6345116801443,5.169303030119295,-150.15351172190276,592199.8669861108,-143.01705251646672,0.5680685978011581,-95015.31811581552,-17.665810620558346,-219.8718582253533,236.5772405220714,20.888740678641277
2012-05-31,-36.27765930909253,2247.744239302355,-54.039021497647546,391.93208587037714,-5.700452005825622,172.78768177647973,-22.11360197222579,105.65075710220006,18333.38956417439,63.91249802302112,-133.92002558517132,-2647.238330914913,-170.97431712188205,79.41900488831554,1590.9174208800964,271.9331635028948,-1.5932942672819266,-0.5270295367838134,-343.6072256456613,42.85881299295272,-98.60204778067192,-45.764721351351966,-122.79685052925528,675.43813268557,637332.1110329181,665.315683645651,29.43990887910712,-360683.7579087801,18.46342517905325,42.881643237503,-365.39612280529445,-15.38453777322563
