date,excess_log_return,illiq,mom,mom1m,cashdebt,cashpr,cfp,chcapx,grnoa,egr,pchcurrat,rsup,sue,log_Mkt-RF,log_Mkt-RF^2,coskew,log_Mkt-RF_lag2,r_sq,aeavol,rd_mve,chinv,gma,stdacc,oa,ol,currat,saleinv,rd_sale,roavol,salecash,O-score,first_lag_excess_return
2007-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-30,26.88273363810781,0.6547334610697878,-256.54243151410986,622.6338541162143,-483.5991875814535,2270.049618638136,39.73283661516831,2013.1180063598683,-10.349030974463146,481.1165745433867,2418.873088947117,-23.651854905590337,-17.05496725845334,-4.705498857984368,0.1234784599081945,-847.0027072306391,83.06371414145316,61.53517226968415,626.9923639379494,0.0,-0.4510761764817299,97.54231411214796,4372.108463530479,15563250.46861397,4439456.924103334,28319.304413786074,486272.5712925191,0.0,186.77218962371444,2779.7461134135565,-8046.876662914243,0.0
2009-12-31,-10.835910598832193,0.3606534504347817,-253.5667007243484,784.2107564775516,-392.6335417959364,13830.033092603378,44.31604246303532,5680.258311708504,1.5822546506158992,341.6783297317019,643.9912210188579,-19.140875989173672,-0.102456318010919,14.389805265594994,0.4005328291668376,22.456166571658287,18.04893978495248,-1.6143761419717464,302.72678465821616,0.0,-0.1476288097071032,-1.4517815480073892,-287.49084305432007,50561.49304617196,23225.198158646934,2405.054270971359,95201.30245670983,0.0,23.43981010038769,-183.30035550307275,-224.0430726662198,26.88273363810781
2010-01-29,-24.725758788604825,0.2581497574097017,-292.8816266054015,664.1251371093502,-915.5369328757006,14061.608412929976,53.43315242291074,5824.808896337654,0.937684013032298,199.09857959344583,337.570422511253,-19.274523965424468,-0.1293379177662633,-4.432709082897957,-0.3815565322354852,33.514557888462605,-168.92271813998792,-0.1519760529472975,-332.6629968109976,0.0,-0.0217314621413466,1.001350561098846,33.45890094560946,303396.3160866499,79920.46292251814,-28.713061029964592,15491.438071175478,0.0,3.216630338103556,58.40809086450554,1633.183131817601,-10.835910598832193
2010-02-26,20.215939282029705,0.4989207895276178,-275.4366393413194,-153.67916590952757,-948.049557704864,14447.99924692778,62.25533124351566,5667.284608155836,14.369164962699989,100.09568538396243,315.83015992185534,7.419198487445055,-0.1289248624096201,-11.849538096909717,0.0830460458919267,28.743578134969084,215.45856562370844,-4.667131633134595,488.03488442615264,0.0,-3.257611626257676,2.098411057747228,-37.49285269574693,-160350.3593264874,-114207.45044701174,-55.14569759965525,-10216.084380125629,0.0,-1.2101986232349589,-50.85407282547703,109.50021555880812,-24.725758788604825
2010-03-31,7.579612123735396,0.6437178387347965,-318.0203558547033,131.69483194407042,-846.6286949407915,3070.7708665926866,97.81147007160902,0.0,710.6726865486133,71.62132600632438,190.4071933653121,53.66748277988492,-0.0948381380269803,12.997836159413568,-0.0115217334845519,74.2209302750623,-74.931328606439,-0.2478453107935152,-517.106829380871,0.0,9.339249383218323,2.820436520673823,9.571501614991575,-29582.690168317407,402397.6385084335,-3498.023973347317,170739.7360319941,0.0,-4.981679331478659,-26.13002034147712,-2222.7987978120764,20.215939282029705
2010-04-30,8.733263070252663,0.5051926038817304,-401.49060961575,-90.4887964375026,108.55467231728376,3048.321956460886,73.25634142007377,0.0,880.7114783926148,146.59051782785383,84.69384277890696,56.523304673706456,-0.1791350914426853,5.406326101675545,0.5083636768484436,-5.615110051960755,-165.90645295684524,92.72610254719416,1078.219519246882,0.0,0.9069928467549486,7.368337923586338,-403.5787140303928,276545.9347059727,85249.67097689025,-4121.032694047408,70614.64402058185,0.0,-46.27491540668663,41.22790038511903,-1829.0466843865236,7.579612123735396
2010-05-31,-13.91138217301973,0.1908569840711393,-142.36344300020968,180.90535920940923,74.5002227045802,10054.6205214835,4.580075016156601,0.0,148.6393837551156,129.19720680923186,-89.21371919684152,49.446922623300765,-0.1794262780868453,-7.971007096541829,-0.6464029633411795,40.64366316280007,185.094386016185,14.91755275820222,-5.354544811241567,0.6375243499252402,0.1604681836127364,11.304976125889212,74.19715474399482,466262.1685045976,170992.4553483678,737.7584543165758,2823.715825510095,1.7571136204474056,1.0740291923243888,765.4913125729131,-3.9083474863546144,8.733263070252663
2010-06-30,-10.176911722137758,0.5590396370147783,-539.88977978806,369.24852365686087,40.84987323107914,16607.789570596153,13.357944528257802,0.0,732.9694564443944,492.3452317972299,-234.36618887248545,50.35856964036828,2.464076435711963,-19.814218025490845,1.2371845520484015,-39.09944832893427,77.42141054604126,2.0388772521176293,-350.03787778270134,0.2316468910493107,5.271359238551268,8.519294565401253,-131.94676535075905,221557.3312683422,2644.4344148375094,-10681.093977502816,41317.948750020354,3.0273692485328265,-3.74568519951643,-791.4063075624376,-521.8844480275238,-13.91138217301973
2010-07-30,8.78717529617818,0.1867317456483752,-899.2928445970457,-74.01044660240315,-11.603638095648762,16177.453649095363,10.475331361656275,0.0,602.2379068507493,482.7445976726051,-102.97891509936277,49.97269472094087,2.396259267219764,4.897145027917601,-0.6780731771695078,-17.953541135351884,-115.07354073846346,879.156812341693,6.6741716880819695,-0.0012156110297433,-0.0845938012498876,-0.9673968788955278,28.485756482219585,-126062.0607556142,-40986.53477343358,1094.646633523835,-4965.616632927558,-0.0066915124120177,-2.132977331744229,-20.87608048061793,596.6808543104544,-10.176911722137758
2010-08-31,5.088898595431406,0.4166149980202391,-612.5746313208491,-69.74334825309353,-27.88228708150076,7025.881874470303,52.53186672199467,0.0,535.3479754898732,552.2256815391661,526.7804998460388,54.30169311534414,2.3407735342077443,24.019255003288173,0.2317252082226936,0.876793149467062,-278.68702224506467,-10.910212623144844,-695.0643059730379,0.0011933074284808,-5.732811470798943,-3.466433652282717,43.2109593441005,-233402.417113116,-145544.01859099325,1777.4433621413446,5622.724496641196,0.0065687389087933,-8.88012352436644,-197.43234325906133,176.50795249887233,8.78717529617818
2010-09-30,27.34307527762743,0.6210270342067217,-520.4824583896243,-105.6780143955762,-107.23728478813024,2971.0083347377886,66.49998483484893,0.0,-24.91384044208617,290.85257212383493,1452.5424918211197,50.046636470635065,-2.218785527046758,-22.41190635982315,-0.4037555067048724,-50.969696424226754,66.65816532417426,19.959975396119265,-605.8921445351571,1.0397582490786244,-0.9380127035635262,-4.8742358929200265,41.38297870095312,215124.4838520959,93524.05228768848,1684.1673984585796,92101.6573866735,0.6230053479619126,-46.05774915668064,-169.0628802007368,480.9576404133277,5.088898595431406
2010-10-29,12.582410790080802,0.1508692308941797,-413.0552281192212,446.7567698184845,-104.42315491884312,2853.514163434148,66.16389258853073,0.0,-24.96115267549161,293.13425237440595,1468.8900583505942,50.082561329983,-2.1683732435910708,27.17235402633685,1.1494452886204334,-108.56166178148158,342.9915689868304,-30.47502255585277,-2.6552096608170928,-0.0452795240867707,-0.0909518118658079,-0.01133974426331,13.786869112015664,91026.00540372544,24575.11333103944,-31.79082459791971,11084.35084883077,-0.1282634040983694,0.5687580171946109,9.392165491992728,-73.13630274478237,27.34307527762743
2010-11-30,32.00597556938357,0.8151180163986746,-951.7987649380148,794.1604230965443,-129.38477318072384,5358.2603267475415,76.78848017273114,0.0,59.313850799350014,164.37628124893337,624.1533224449913,40.8075071864442,-2.2535332580373058,-10.222981836416835,-1.3279544950263027,85.54280932850838,-323.02691212236834,-5.278229865240974,716.9976910492223,0.0491681636465861,-0.6283331530600078,10.006185667528229,1833.9285701922356,884618.8254788443,271957.28032153845,-3602.833323398434,3731.694382295013,0.1392787616427142,-3.619567854320536,-111.57529446646822,-757.2093961295814,12.582410790080802
2010-12-31,22.730355223903665,1.6415483285943293,-1366.0999878385733,1077.4289963710253,-66.86455200353771,8611.278536997546,96.12018726234724,0.0,184.06271463214935,102.279295988351,-446.762025267787,44.863426691661495,-2.297236401376531,-6.294316433557276,-0.2774502531180804,108.36735236723872,397.2718672180659,2.259782518319525,1605.839224646975,1.0367942367164094,3.5664394193807807,13.197545854413164,155.64462329100297,494904.70333401486,227674.98710119817,-2741.178869244308,99459.35996934387,-0.6849343605448306,-0.1748373189297325,613.2319246955572,-162.28931225246924,32.00597556938357
2011-01-31,-20.57293175662025,0.0986065490009215,-1098.8968370101031,1393.034273995208,-184.0218692691092,8781.910643075404,103.73808648094868,0.0,214.73481182552712,201.72804797911624,-145.66340345077742,44.8114277785623,-2.2828760885034494,12.013534929394153,0.86333363362252,-270.5542987642451,-148.46117967437294,35.56721647482027,56.00556849086252,0.0052453215629837,0.0147306726414457,0.7205742164886715,342.947285846024,69764.77931519225,25662.748305231333,1019.3997396235628,4653.321938439738,0.0084175930055492,12.503776726768251,28.11298315070917,172.61825219994537,22.730355223903665
2011-02-28,14.839599014430416,0.0854807025945631,-966.4461415366392,698.2897821020475,-174.65539068825345,10263.581239100886,107.25752166262949,0.0,220.41459810932272,197.4977149548837,-219.05881042628323,43.29679198775917,-2.362362018929252,-9.2176064173563,-0.7920480420328706,-6.6174567762942615,-93.24852052099529,120.4965669515368,161.9532969361162,-0.0017425134001411,2.7725833895083447,7.220442315198056,140.01317797679167,705061.928032998,280450.73989372794,148.75736936855355,10548.48654135177,-0.002796352603549,2.515329210582365,71.4780899221596,-214.1935575720272,-20.57293175662025
2011-03-31,-10.13728114538221,0.1491942074035156,-456.07710640121655,690.936636833611,-75.62905436912888,21331.10207131165,140.52033813208917,0.0,154.3721981631249,191.7214072769748,-496.6590969941295,41.07279176023203,-2.288746494710878,2.904674332508097,0.1576862245602943,90.72918347409212,175.6671341276446,-4.325667814086273,630.1118808099809,0.0836274283440237,-1.010126197030253,10.63667537549756,-134.8481972495647,409018.54452612624,286972.0968824662,-2643.8779883407205,217569.93516204087,0.1342037180081599,-6.19671745593719,-84.63180068610745,338.1228018718612,14.839599014430416
2011-04-29,-9.212339293257685,0.0920502243345831,-471.0259361434082,126.6728995148102,-25.601246523624347,32211.14423970816,140.6971006620169,12718.25651417285,162.96265894553687,200.2138098633016,-330.458974810285,57.28062169957144,-4.966254862384425,-5.955079918213504,-0.2317834961530789,37.2073897446362,-135.00756660064536,60.98802827241366,-1519.3057572850105,1.5924813890727716,-3.684079163012623,0.7731483548116103,93.4149897437792,43415.506433907896,15257.657932288012,644.9373991502634,-743.2568345016334,0.0782891030253081,-5.6463531670958815,-123.0359427955682,-176.22857379552624,-10.13728114538221
2011-05-31,-13.415738041073617,0.0872157901414084,374.9920311333683,-314.5856925609436,-29.282548500455185,29918.310877473978,59.418348902899055,9404.146541286256,176.0118355119506,196.77510584443465,-170.18523968120462,55.73055148465971,-4.941538160610483,4.820899690639997,0.1600414918714398,-97.46762713589976,42.650156438654655,-8.996142561019951,-341.02337570252894,-0.2242953411579922,10.61879230416636,-10.776579421450547,-76.0353066987027,420231.1444579847,128921.5775824776,-81.86670560091807,7430.472326113144,-0.239914358200763,-0.9213228442849868,-252.4254735301888,169.74144409336077,-9.212339293257685
2011-06-30,-12.29965392541476,0.0952544106745539,734.3354121343938,-204.59427690217044,-104.68368686340824,19812.293042284706,35.07886982212556,2668.966184776171,173.8258669892787,226.6535749951169,1254.580205038541,50.79032491233364,-3.345944610470265,-8.308545113405106,-0.1315508431682846,-76.72536667905274,-87.60651046300525,22.33859809877208,-495.7577630648773,-3.023135344945433,20.38565915761852,-6.220258729375502,-101.16597007386372,41600.01068806276,-3667.440918846056,4483.690043452494,7542.967509962851,-0.2088981500755302,-1.5923993768410585,-208.31781725602968,-769.8335422167056,-13.415738041073617
2011-07-29,4.193062328779987,0.1739678660525571,339.3464551314438,-572.7987584927089,-76.63217327217112,19212.3094689325,28.91560243458629,3212.05469716308,156.50014550683014,226.7455622234943,1069.1959232078725,50.31023492847596,-3.2571639495100126,-0.9606954344432852,0.0294451181320426,71.93550296998899,69.59654744822726,11.737558456547276,-493.18344903767945,-0.0163874686119274,-0.5409160450151518,-1.5066429489378947,-116.71406047556138,-126524.57468904182,-41527.44863928761,-465.25667108372727,1180.8087225486524,-0.0534014980013219,-2.798484426995799,-24.957019527417287,63.138595609569165,-12.29965392541476
2011-08-31,-6.2305577422329534,0.1034915232319796,468.9766571339035,-392.7651773288625,-86.0201957934121,22855.025206521383,56.98577423507213,3447.476399383674,529.5043051516158,247.17529391128383,935.362580167716,55.449060448281465,-3.2071325486763618,-1.2030301644528607,0.0501847003560371,2088.9114250340035,-119.91057414353963,58.25016951665066,84.04193659360533,0.0059412652969046,-3.920266914517491,-6.463562227581406,-71.28284705756323,3215818.68299751,599572.6023787996,-523.5641739851635,-11615.412550264504,0.0193606757938837,-1.621431409663586,2015.511029866213,134.43726411122225,4.193062328779987
2011-09-30,-60.01310339782388,0.1398640972504497,782.0829101679268,-358.6168089117966,-70.42664316015733,17556.283509871937,96.30011589317417,19857.11048933317,486.1807325880767,223.11377571487589,180.99314404666367,69.98056103787545,-0.3710377550473838,-7.563863807600257,0.6466414060355685,13.021992279060669,-14.204220186847309,14.830718427014745,2264.177443962826,2.794099021077668,-28.3726275374591,15.667040200652991,115.19428491944836,90899.31588589773,-98347.17499915697,-359.36976850065184,143731.32934854133,1.1748769707451432,-0.0103180412742176,-118.75462569565887,128.44138274395118,-6.2305577422329534
2011-10-31,37.1669755578986,0.2171653063129793,1032.0366867617352,-1014.9147798224028,-68.67654825535502,17463.111398109577,97.47559197713085,19219.95293117298,482.1740064186709,220.1309016864011,175.6451948159687,70.4473715436367,-0.3464257728375393,-3.3702404030950746,0.477063473595636,138.756844004894,-17.403578482415185,0.4160935673830863,48.25526556078876,0.1632807076138833,-0.2400294245241419,0.1450528762712224,-60.95333757249864,-26401.081865061074,-17372.854503036477,-17.916662589772386,25666.8298553247,0.221223206097104,-1.0150295753412877,-11.188791810033765,21.076552860724405,-60.01310339782388
2011-11-30,-1.9499060102456576,0.1132962673917303,1603.229688243726,-292.3010916043413,16.768381804437034,8958.942018275307,191.35465345072436,22778.605473036107,35.053086612271976,129.69036194864992,42.54374728200859,71.83255241583069,-0.2558964661719002,36.53109356590967,1.0078026007763137,-765.9429621331844,-102.06046628206826,-63.3399517057303,-29.410925825299728,-0.1143471577773347,-4.100053448666327,-9.381067880459312,-434.6775396928597,-485420.3049207218,114974.63734434266,-1841.0421757980805,-36300.61686890689,-0.1549248850109865,-6.457850612020295,-1089.127402522779,218.531568451348,37.1669755578986
2011-12-30,-19.941157842119903,0.1989694298828739,2899.462605563547,-381.13522224762414,10.804090740560753,5403.81417310684,212.57708401143591,13352.28397292008,-1.1065505381324474,19.82506068070154,-284.1617910091789,97.61151274828548,2.9449266589470717,-21.42353688866646,-2.242330320388957,-294.2731183201953,-53.23729524250584,-60.360576260638254,-2618.340898251633,2.1393860087428864,4.825925678150133,3.266486129527067,-1120.4914984702218,510416.5484045297,177127.03574131057,-1910.731828078231,172151.67264690413,-0.689884757754375,-12.467975757409404,-80.03975178295832,-391.0944620104401,-1.9499060102456576
2012-01-31,27.425362348829086,0.1424512121737565,3177.4585159827884,-609.8474549480388,38.0757885618506,5723.795816518736,226.4557543234275,12783.650201500068,44.810314148504325,29.30991685782358,-260.1650135736481,100.11972781841033,2.814941411660814,2.0005022348048858,0.0091332114249386,-2.8126459285317083,527.8986552385909,-80.56426140983876,34.80324729439144,0.1023069835998464,-1.449961120683331,4.249772399289981,-94.0769703458709,22419.92568329349,4950.438361289911,-448.66167927623246,22241.15942071076,0.0808312190666376,0.0185789487037482,21.256937365139493,-16.432390177811612,-19.941157842119903
2012-02-29,-6.54861900555827,0.1383036872441532,2733.4586281147936,618.288257353977,31.231311868707355,5899.841163075649,221.4231954220382,12251.420282276373,56.46707219948441,18.43944059298237,-255.97548395358848,86.7487610566152,2.8659829133898898,8.163489931257553,0.4628735653021428,84.05357532131183,-311.9547364753798,-112.32061089218836,222.38463939837132,0.1076305518283673,1.8630003794121004,-9.539569335499891,-71.09164430677447,-71977.4189978391,-125801.1008880902,-116.77495956437453,-36249.8504604816,0.0850372907789935,-28.793353524531625,-73.90828927365283,208.91721971193877,27.425362348829086
2012-03-30,-11.317795744893903,0.0903332134339786,1966.0811071053083,-5.050277770189364,-46.70905513574258,9966.02896186972,237.77658369372588,10410.331149518992,158.36867506052403,-20.235999643968476,-164.75891297258687,35.137671930102634,2.924638576857701,-1.0863724742158158,-0.1048056934127422,12.787239723483252,28.807222364795333,66.87276080794209,188.21830133820717,-0.1273351542508729,-5.668387652106175,-33.56850966772109,131.89560460413486,311632.9851048291,54724.76555732731,253.7576810045393,144273.19126560842,-0.1006056027259498,-1.8171266194863591,-26.24858124895809,-81.27442408563002,-6.54861900555827
2012-04-30,-15.4754510687795,0.2876679423190829,2740.991751468127,-168.99792866521312,-82.1547946413148,13641.482617019528,207.0047423136369,29830.39300130378,145.2426608004127,-46.864045499665394,-194.11046259129384,27.5579458890767,7.072469450312234,-2.5003991267608043,-0.1842142599822686,-13.31737130339883,118.60979515942805,-29.15308575809354,955.1815170318408,0.6115205162252337,0.8166830240372258,-3.217984267699677,269.86612723337475,-179193.230390504,-56176.71545016393,-949.6434736273004,-59337.11580413208,-1.639373681260894,-1.352972346650276,-174.38515468245396,324.31320454706474,-11.317795744893903
2012-05-31,-32.50583546350255,0.1613789858778822,2267.706856914806,-83.14278132523471,-39.647606515775934,11460.802787789617,56.32548070098126,27994.79145573669,196.49486741220343,-5.225969351435573,65.78656653456285,27.08885535286958,7.0556755726491,-7.700519258895419,-0.1702345478192997,203.8140348944686,-17.736475961234873,-63.307918425352,-471.35615234144495,0.0779203273705197,9.133787691290877,18.926932973916166,16.5747134400699,489187.1889497377,-245601.69512674864,258.478653701648,-14787.08843877446,0.0380972945935402,-1.7704916939336923,1662.373780496834,680.0168569505877,-15.4754510687795
2012-06-29,15.89437151294938,0.2014208377667333,1465.0138995671607,-916.600994956704,1.4892951917725696,5040.415457033256,22.164108407953748,0.0,630.8631268480499,656.2866516844007,552.9240229516299,25.3491129264106,-1.6932915461390483,-10.790458419996783,0.7821545957940654,15.011182740017604,-36.47911306493687,-38.437232271044536,-993.55011516968,-5.671637450157069,-0.8528378698876757,-1.5107926064690105,-44.54852336969907,54868.975656829774,-11439.304148260504,990.124989871838,20089.290859831963,-0.426382043279824,-1.4138835600748365,-94.49715081100383,-299.63835706023383,-32.50583546350255
2012-07-31,-7.117069244746647,0.2142259594686633,1285.0069419314216,-564.1369685263563,0.8325252246466661,4097.305887622143,17.27954870238013,0.0,642.4102943493552,695.2868102013311,661.3039139861445,23.399925638170554,-1.6603103610147472,19.82020030109632,-0.5157848354375045,-21.544212936705776,-108.63602803163718,0.2183502112408177,94.29635534756314,-0.0099756843549891,2.6912807545902204,-4.933518934511326,-295.0487078873666,-371918.4785998576,-109567.66281946097,107.3329587159933,15491.617733090883,-0.0209756160094052,-1.1708777452767691,-136.02838298256574,174.5711515422281,15.89437151294938
2012-08-31,10.043858990271517,0.1516162478860833,1361.7945495199049,-516.2062782648331,-10.407222283609272,212.80107755670383,39.88071482486918,0.0,649.2905090819103,667.8105191510144,428.1593479998151,7.178406716613825,-1.684154569728325,-5.828475050475691,-0.2686604212985193,-2.583218524122003,-152.9271654680937,3.3352030327082502,765.0765705559243,-0.0122768728501132,-0.7951001317824815,-7.013199293149427,65.79622680142347,626685.8686080277,-61550.36298017297,223.46482692734207,31398.820464246208,-0.0258142661231546,-0.5050646256873534,83.75435031886173,-312.01586978347586,-7.117069244746647
2012-09-28,21.38654618338469,0.2087805515377661,930.0936899699822,-152.4309312357906,-38.42531362506215,-4185.214082954047,67.13580192574838,294.6785331630778,140.58841633718993,64.69374159387807,654.0782580111511,16.10127773545713,-5.45371883259485,3.3450409031428308,0.1106361458426008,45.15652686715077,280.8643334190551,-16.049269349812903,187.57491024581643,3.445852603863363,-9.261546729767389,-7.249251440947106,-5.035051564552305,-159046.71155176684,-38656.45178423356,4205.527123574144,-228027.1308587613,1.7807073076537971,-0.222477287916881,-10.741339499182686,113.79826223916824,10.043858990271517
