date,excess_log_return,rev1,rev4,chmom,indmom,log_Mkt-RF_lag2,gammaps,cashdebt,chinv,chatq,invest,pchdepr,pchgm_pchsale,pchsaleinv,roaq,roeq,rsup,chsaleq,chfeps,turn,idiovol,size,max,aeavol,depr,lev,sp,ol,noa,saleinv,roavol,first_lag_excess_return
2009-06-30,-69.58645270567229,1644.1740030536264,-435.021630972631,106.01221028963008,303.14009798410484,782.1378524297376,0.4480867197548682,-30.16857877044694,8.201909504296061,-244.642899504798,250.85248502954173,-228.14756680001847,686.6683456935766,-1076.1456506199795,-151.49355833680286,-207.26626749706315,-1807.2256889996784,-1390.131343883601,5132.220018345158,-893.0579200921366,4.015020880085647,230.62602407724808,263.51822088731706,-217.75742040198747,-138.88490534409658,1490.2505840312333,-185.27348628499203,-1741595.2342522144,-861706.7472142652,-2364085.4011272453,45.82299135084162,128.87106392948775
2009-07-31,46.88211817861245,1829.814719845674,-1748.7110628798266,163.52367472740357,-37.85131118457132,909.979100833396,0.4557301424447912,-8.972811915215896,10.180215477718326,-256.6426314228255,241.15799463472536,-296.95693223767785,484.0275995442861,-966.135598091376,-149.03339870789327,-199.1354181099136,-1905.2973543931337,-1283.3366373261526,8371.503213420809,3817.596629476011,1.0001566639450523,261.22121258738844,270.3216589207227,163.00418066160728,9.059313536991285,742.9128436132232,112.49624046951112,297658.66972016543,912934.2987411246,566463.7039460056,13.997334706559286,-69.58645270567229
2009-08-31,1.782366867513665,-968.7890908933176,711.33835142609,155.61733598748478,129.8786826726455,469.6232902529088,-0.2570979579432828,51.38975001237043,-0.92572592169288,-299.7827980557868,200.17159343684835,-63.47333817711154,-1057.8583249532774,-654.3162536174167,-124.04867893300948,-160.64056520936668,-2020.978991348664,-922.8131274079276,11199.230181559662,-4915.871068820518,0.156822659869583,-140.7183846676835,-184.56998759648425,-1426.180289118838,-4.9030246973628095,-2030.0755272739532,-436.97387388623065,-431250.2452308573,97556.58999290316,884217.5118048526,0.4699484026431832,46.88211817861245
2009-09-30,82.02683573430018,732.0285280659804,1689.3935577724649,146.4880758486184,-182.35118140387948,40.10559792662536,-1.4547899726290363,596.6890686808755,-1.874117327315441,252.3027441049576,272.91153553245374,26.46885133876109,-6442.999826038715,621.8920172540752,3.8347101863520434,-99.75570474533984,-1919.4595484243275,4935.2011319098365,19523.39735796311,-1064.2684454746668,0.1946807154047753,101.15842831689952,122.52166081114432,-1823.900001399571,-7.089633408469638,-1874.8678088289853,-38.04022582775429,184003.64491735213,856439.4380916059,3001297.413341839,5.98561155468866,1.782366867513665
2009-10-30,-17.87629456060999,55.81236698880849,1816.5402786097368,45.770472067203166,0.4132650079444416,696.0755495137907,7.128051571792639,601.1396594382888,-2.0217251750716008,282.59182557506244,270.703809358756,-316.2112960713607,-6125.62378312832,6748.163419549544,6.219246071047291,-99.49509853491776,-1989.7672006786895,4895.513708579857,21229.75955726575,810.4551495261421,4.0863560337976494,13.284608261630638,-8.06913767208539,280.69480941244285,-0.5265780007688932,-37.99551870016694,34.53227476484676,47824.8770184312,179276.97880973667,640148.9611659534,-100.05656524076664,82.02683573430018
2009-11-30,4.6760905304673575,1174.2478591056129,-998.44808202003,-303.63053494388777,-476.2852975141906,312.3990441732652,5.616639826918489,646.5664764944111,-8.492999094756394,336.46029803552824,289.19879116294084,-364.2897950096603,-5634.389968017459,7063.030581489254,17.268704718205843,-93.8790560822822,-2030.822615368288,5156.123674906767,25032.61799280901,2235.2377820956344,67.36634887650209,176.4892155278303,167.08797931306572,1109.2208135698538,6.025559587905491,-106.7452480579941,-83.92272554699775,446434.9641894233,615553.2651053369,1380789.938489668,3.668931316752264,-17.87629456060999
2009-12-31,55.47571255376207,-228.65610502476343,743.4168562146857,-526.6816864724383,-36.17714864788296,380.3420618186767,6.466617246463145,1021.1859826043888,-15.513790136465552,1.29801351050835,243.94118968819785,-96.39077940268892,-535.3835732971171,2767.886130592859,66.2354122634239,4204.824501358772,-1846.946101903969,768.9505289437675,14354.809684391355,-3336.421313620016,0.0854530169308844,-25.69263550489268,-22.078962518427943,1086.8882855384882,-0.0282845533776594,-1494.7804623721986,-120.63536099155,40921.3451435566,-112984.04623108356,1229337.7898856886,-4.430468018520401,4.6760905304673575
2010-01-29,-29.625921127848557,88.44508281116143,59.345159484913125,-590.37211379019,-96.66542644373126,-249.88904272321895,6.721150839611727,1043.0640618454725,-15.497099666055616,1.6429432657498926,243.48229145130472,-66.24220071382571,-579.0764294816702,2751.448644230893,68.38173359912145,4321.199762887129,-1837.0346121750551,778.1280707456212,16023.90725998105,-2296.034839285653,0.487849912396868,10.78815261521413,7.826810364947505,162.5587736154598,2.0342429385996184,-104.94219212832286,-15.10204124153188,41167.61086724512,111488.76429103316,-55966.31863788515,1.7189810366436973,55.47571255376207
2010-02-26,31.53318545450304,793.1721464527582,1191.2542941335869,-397.2412241617341,-209.4124630794216,521.8711540106576,6.231339392762374,1080.4217773598175,-16.455878009968544,20.16304076579536,255.70299712655017,-3.293329740381836,-537.6233753964425,2817.1063082506257,70.37907388616097,4317.887988918522,-1829.598422999352,858.2194826116004,18077.66129420256,4357.586747351925,3.029091084307737,122.0197305302463,21.34203567115492,316.70424900680746,7.752083866445275,319.2736897449777,26.93773871761755,578781.0505431816,728243.4339253828,382829.1625419669,4.489599844914608,-29.625921127848557
2010-03-31,16.84531799790674,-433.3902051247587,-231.21791517721613,-276.1844563284572,24.02604609141126,260.0709943897452,9.29370364266216,1118.698951335244,-14.54668860267211,183.50663879484185,219.51359725286707,405.8025156253079,283.18125668460266,5053.9402100241305,82.1811502759551,4355.150141751989,-1386.1525820630186,1350.1882210620302,18232.25821893132,735.087809470152,0.3445445962834839,-57.2321892255186,-16.778293548869897,-755.7755320212136,10.656614156271983,543.5300163179236,37.59690506689413,752969.5582348779,121899.30969627948,3654565.270062886,0.3785985538164595,31.53318545450304
2010-04-30,52.12325500962013,456.7025811229193,93.77841110006408,90.24897068164144,55.18009404470882,-330.0225742579521,10.979061514627857,894.4195702813253,-8.026592117825523,501.00985724287466,335.2071489027853,893.8699063027846,22.44585805539198,3686.5058327713737,111.19580975678632,403.6860124320682,-120.623737120566,1743.2717467180887,8570.885212173953,-105.98810432031314,0.8875268507894134,68.62704865586238,14.990971029503726,1445.8827581419764,5.643125710171603,-110.25995941127805,-5.308098468195567,93573.56938455626,245294.7542006001,1012027.4942965732,8.200326830196389,16.84531799790674
2010-05-31,-75.22173002645776,234.7606699943321,799.7993686227884,333.75339703244543,-127.6876642002419,324.5815599860381,7.645833776380753,932.1317361490565,-4.280151607072807,556.6813117655075,348.000549431487,789.3299108446045,-150.99299567084964,2730.62064681193,135.29022800547546,409.9082175727896,42.464550698060776,1784.5941030780598,12607.25186341076,2365.500770709463,2.676534814172669,51.75369640994722,-54.55565412574515,585.9100427071326,8.900902336932347,214.22193829997923,34.972918646353264,549941.2116120681,474611.8952400312,1545531.9447817132,5.851335293464842,52.12325500962013
2010-06-30,-25.85337017029486,748.9687495681832,-429.0954569876853,648.1761062749116,0.0,600.4638073578618,8.665332378501287,1244.8319612186317,-2.0543314555727705,623.2358728990463,290.7715676143553,-848.990089730462,-912.6580536563732,2651.191487792146,189.56744810234343,278.5871139122549,531.4077357098,869.4987597126986,6841.940583949973,676.3559132553364,0.7486671482874101,106.28674679252254,-242.39995647473097,16.901703530575105,-37.72099753100622,-1222.4361921630298,80.55795503768104,978534.2300512752,1738501.1094054654,2183479.335307747,29.234770601954096,-75.22173002645776
2010-07-30,27.70864495843188,-1024.5731594218832,458.2407438465871,643.9794327552634,-39.42158574502471,194.4502678225788,9.052144451345832,1202.2229534748583,-2.007113160086396,639.9051425531934,326.38129785476855,-750.765043497087,-667.7073692016156,2537.3590291299342,171.37191316093114,193.40581465553208,475.0155183761249,822.6794543554236,8337.11098973274,367.1221484093621,-0.7088904267052811,6.2027498817042215,-382.2398066949861,-117.12831099719187,2.04465227853234,469.0563351967612,13.313148577253289,-194920.36629068104,-559838.1197737828,-280633.3406095877,14.67579994510652,-25.85337017029486
2010-08-31,-48.40430258926028,-389.15221684340406,231.0383431643143,848.5905465186935,20.10678751569741,-802.5861610170882,6.816683028329829,1221.2573556832858,1.9652147811251477,544.2711098245086,340.40709585244633,-447.77301501938337,-307.0436334868536,2380.0280963203163,173.49860895591362,190.31877697912623,548.9853429236966,760.3722122637213,8915.678367695193,-3886.3292805719466,-0.485236708626374,-53.96980226605774,-4.262668020334559,-1349.8402349016037,2.226511342075355,347.27692641311114,98.44789090164544,-16893.689345024526,325813.75596521795,307234.9193721637,-1.1892563501702966,27.70864495843188
2010-09-30,66.99750350277824,412.8240026244843,742.3849411707503,1342.599358069532,-30.29467995265655,-563.149114829413,7.325336857519043,-369.6145999426512,4.323690310595998,1827.7028139584284,1638.205464319942,743.5990844305463,-2724.058146419624,2502.744742934904,134.57127062063358,341.42426015217427,200.6819649419012,7168.341341885021,7131.119072739039,-1073.4226384457916,0.4808176381426534,60.72091094842108,-50.45219630710631,-2789.958237728005,5.820348605957008,-567.5180601885368,-56.45743934750408,415960.7634676434,53944.259542666376,3722954.759231895,2.9465354875711114,-48.40430258926028
2010-10-29,36.414369910861154,-654.4706476857309,-1019.5146864913642,1240.7557644978842,16.06349488372626,651.9098931522699,4.532046131598933,-398.5630083961156,4.498258270001421,1898.139689502167,1689.6053934554789,771.923928868486,-2653.9919009363434,2468.321725839983,138.8947442498336,356.17348576335587,198.78323136079845,7476.872454423184,4628.811443548899,-279.0266206650604,-0.668193407195389,-96.8174038529105,-16.66599865336184,8.311588801267249,1.0516512745306272,-146.20732936435343,-42.306185740393175,-134113.75449714437,-372623.9389780685,-271289.2589552477,-4.472664661679744,66.99750350277824
2010-11-30,68.34975256571424,976.8026512636128,-393.7648346973954,739.6450126002442,112.173579406987,-482.06190575098674,8.798454768612116,-369.676641354969,5.2228509773958525,1999.453061673856,1749.1186439865917,680.3113339981423,-2539.33728767232,2499.508991772422,147.32012043383105,371.3695112743232,253.36972761797475,7737.986257996763,839.5300523713845,482.6031064070866,0.3823395975838082,133.80903277495054,-55.158248137962346,338.5831261078479,5.9452436004398805,298.8082372316785,-3.8959620016803456,449694.6846075393,1423645.2103737963,454211.8376535028,6.189558142736075,36.414369910861154
2010-12-31,50.27534692551062,504.5690881276644,420.19761205881696,469.5946734809738,-87.73701264657426,905.7568245494442,7.770285601556981,902.0129509783034,4.989506192438936,480.0605556868121,414.7209084061643,-103.23343285251268,350.418266439548,-76.37792966614319,133.0382272593195,390.567610764464,37.94269576396506,275.5584085370745,7408.198110796615,-1393.803721939934,-1.902765660543224,77.12350921995858,39.43152880153502,5475.74186120433,-12.55126858780858,632.3631627957093,-62.4692952906596,777761.360816665,2889882.348372586,889817.149464339,10.435477682529095,68.34975256571424
2011-01-31,50.56734693221347,1010.2303713662484,-685.8061650903832,776.5676900605611,24.36987346664944,383.8830037216671,5.731530538005737,918.2098515981808,5.162464617810535,497.6190140885097,419.7757848311489,-143.44911610476123,351.35866416135013,110.52318029600632,137.7906691749587,406.1568258939181,37.54720133747062,474.8611037530047,8348.780789784465,-2039.3729521289,4.044589889787815,144.347814708206,145.54963613449195,394.5870397070567,2.604964644233746,379.58397649407743,46.64486371893099,176963.57008628547,484922.475702852,796045.7588922977,6.218341208795437,50.27534692551062
2011-02-28,65.60691580139178,742.7902050377669,1009.0975802040772,928.9810149299162,323.7934252357034,61.023150743560045,5.316661704244425,931.2799422399852,3.654883913982174,513.0455702469065,401.3668970553492,-90.87955242023595,389.88078868228456,41.033544718046215,142.1332785496575,421.6348435253138,32.787737986882696,449.7645491342751,11064.326022430509,4794.481865309207,-0.1391569240660999,116.4253959997004,38.907887584935,711.4853567713362,4.311543071191181,-136.0566098971958,-3.383989953890932,900463.9840935394,1725901.1730016544,416055.3592726588,5.017990248357705,50.56734693221347
2011-03-31,25.27682837267633,742.748341188311,525.2124777428766,941.728554351152,99.26641281307695,686.3840965958315,2.8658613306591136,903.4735113603214,7.883068617079379,591.0717795558147,571.7088806203768,-54.21532191045491,628.0347224480774,-7.368312915278032,117.48812348959636,361.9961523447504,18.28991113640473,212.58583691949255,11697.45780308332,4194.024113290492,-0.4920239068701164,202.67730140360072,85.18610314232592,830.1214051684901,8.69683660308516,-202.41602860417152,-5.032832231676593,1983356.844832953,3440014.125046693,5727659.348727144,3.720944555770074,65.60691580139178
2011-04-29,-8.912575635395791,992.1045046146908,1053.2854551085288,5848.709733410607,56.48233471694197,208.0903685349173,2.4185523718546937,1345.3143413795265,7.801107208848378,665.2469386988159,536.9579616026006,146.11644845509267,1094.4490128413215,133.04661895434268,154.93897241929474,1729.0545670670606,247.2946753171445,329.8854965746368,411.6706675168246,-4210.745180520624,-4.596955919199473,156.8451617404553,74.89547814620096,-1366.486679551378,9.733675570095954,-2145.0355393190766,-109.5821258073704,236831.9556886591,659326.7627367526,1292683.6408938393,19.72716335094572,25.27682837267633
2011-05-31,-38.55245284652536,393.3739759481554,764.2079913600794,6305.43730666492,162.4528366172916,364.3526586352904,5.015481029879034,1340.688765897919,11.272799648127888,621.7765636081494,474.85777975138456,183.5497227424941,1186.496131827368,146.75522792859385,148.9023297353544,1692.1667595217243,231.12182010545817,268.39267265201863,5968.917969394995,-1584.1846829262413,-4.679259462220003,60.53033742285152,-9.455360726329673,-2413.38031592598,11.190207553892437,-201.3699321841277,-56.71865509224631,610088.8543181941,1368431.6047926545,1141766.8914766165,2.497636714007342,-8.912575635395791
2011-06-30,-29.06710280328988,-99.33584476909374,757.561936448475,5907.006294087411,78.06877141683162,48.66452958750819,6.247658524191349,722.0298386262247,6.248288034945703,474.2586733223926,454.9584440567796,-836.5793902155851,-144.68821242653974,-138.9464222584099,110.92029694962577,344.8374866164405,194.027247387131,27.50574404395347,21165.38274592188,1364.0006772048237,-0.305331791466358,-17.455967080182745,-63.49372685244043,1170.0676163810597,-34.073781936680234,-1313.5876434173351,-231.2462175029982,758798.6396543942,-177770.8938402161,1521852.8057853654,-14.79482145751888,-38.55245284652536
2011-07-29,28.72055124075214,-530.523787648253,987.1737304938994,5342.201088458536,75.43040656563478,300.9386778071354,2.227315866848874,718.6446400564558,8.269903347741435,1072.434124986068,592.4686844614434,197492.40387628292,-165.69911140229476,-255.5104325215572,124.14094975789138,363.0530072225443,186.4439602681877,490.0472226214077,14186.75506222901,591.0506326588693,-1.9479556188292408,-77.68048289872968,-11.860262582879386,-249.65670642255463,10.907006336170468,-265.5830802028786,-102.07092187306672,-160284.94561317936,-348842.13438270986,-357929.8522935882,-0.7333128299474652,-29.06710280328988
2011-08-31,-101.4163867190009,-390.3239699207967,387.34501894380696,5422.927707159423,-44.47595861782702,-133.85208084739057,-0.6904875782857236,779.0941346196038,10.65521493911161,1119.9189644268845,573.3149077066695,199379.1188338979,-772.5519951455819,-102.70121143821932,156.84565501142134,432.0131150664632,234.72782261287168,1335.4170822515537,12883.493837830169,-795.6744880844017,-2.8927260941905644,-54.48289489334093,-5.228368760335115,568.2404034492474,-4.554133409710346,626.050242415804,77.40389861724702,312355.6153201349,843079.1596358791,865220.490685977,-5.284269938829937,28.72055124075214
2011-09-30,-160.8547951296263,437.2245855720225,-97.35067045419422,5217.371160573547,68.0196690084575,-185.9433669676378,0.1961840253476154,103.089214566268,10.315526776789332,440.1580043280947,421.27617605635726,766.0108143207874,2901.0912668699943,-3098.1736815297613,215.66178793496888,510.8540619432822,541.4924786336599,-2209.624302229431,1017.5917772583308,-468.63102034715394,-2.339195904213682,59.62468745000661,-18.278225037816355,210.84838980611585,8.984708643740191,350.31985957845245,421.5992338105309,507902.4327773973,938165.404064156,7774178.434728406,9.915774599422832,-101.4163867190009
2011-10-31,146.83417203486405,-1435.6638660005565,-521.6267384360247,1967.7161417925795,-398.5108171755292,-245.765945393432,3.670808025245548,89.07015623769568,10.207396424406666,444.3142704083381,529.5666064281637,771.4413446518406,2871.726161397395,-3029.477415944016,213.57708697701776,502.7263382634684,532.8938310123406,-2154.313250183738,-1113.5456810134312,1753.8846331322466,-1.705427799162976,-197.33467428049696,-42.30020288379319,-19.15695985326965,-6.19685436445053,-167.2087590534884,-35.96950421138922,-401242.5823477768,-1034401.1438386738,-1026090.3861932158,-8.289295637647683,-160.8547951296263
2011-11-30,23.00434830156758,-2248.890603283836,-372.8224692603064,-425.7650694609248,-438.8389327362108,-618.8253174116464,6.739579494210236,107.83877601663406,10.23306505577568,417.9009565939093,467.2940624398991,786.1633991079831,3656.421634995094,-3265.6643233015616,213.66584116118497,497.81614996097727,560.2187555240281,-2508.220111983061,-5844.47234669841,2089.130322111412,-1.1535369261174535,-315.346945790463,-162.4802480408964,-372.8838887377888,-12.30142290218606,1595.194971265173,157.1295719041541,-513941.4369310104,-966043.8599514364,-2455880.1616327763,-18.62598335242461,146.83417203486405
2011-12-30,-43.784616020692056,2167.7891409961667,427.0337991777353,3783.156753648552,584.830020944303,-804.3291726220298,-1.4463922166297567,-751.7945884093856,9.42447362595413,446.6280253052801,184.58367030214703,2038.1732190677103,554.5992942995133,9839.491371927596,185.825710825724,524.0036371093483,789.2573856594942,488.7993305380742,-9263.940227608731,-3409.007839849424,-2.536525132693612,170.3590692634698,423.8541552354154,-3049.558736723631,3.722338726833243,2003.9434138146732,552.632163077134,1347757.6921289936,3775737.776146397,2463525.621363394,2.49093006550612,23.00434830156758
2012-01-31,26.237102931035043,339.1664882435264,-1430.92680905467,4934.288219928382,11.77392357010642,1100.6445026686645,-3.660416950661153,-707.9440657551394,9.422797120179276,448.29579319864223,179.59051980907012,2004.706952700889,640.4603021090801,9868.29702440597,189.3490208111203,528.7380167242056,799.3007064510496,493.9396327576628,-2833.406336241984,-3643.918891582118,-1.1009438794904014,48.00439646944324,-77.24800466641682,56.84955297602437,2.4076040084120223,100.52033682335605,35.01482446396767,60626.80264575407,133282.94575419277,147178.02552835643,-0.7056619913677196,-43.784616020692056
2012-02-29,65.39038188003241,-650.8114959608089,-2330.229768104274,4039.9389944120458,-12.78690040868348,-28.488376222882685,-2.7021657924549025,-681.1132992721186,5.86874244961902,469.94838279873966,189.5332545105044,1894.618714084489,687.1963397374153,10111.049885894206,187.20346814055665,523.2954887187562,791.3295106247429,440.32419388049743,1836.2028840045064,5522.723989987007,-1.3083380346226363,-77.60261583863758,-79.06559287991672,587.5780195079783,-3.353461256732146,-596.756393860398,-27.32992488880473,526047.23447676,308969.31384569407,-464501.5536775589,-5.444566977940724,26.237102931035043
2012-03-30,-38.86775559753221,396.182292304277,2182.635299277766,4892.6981711693725,-236.7499303113796,75.30410088162384,-3.024795684142549,-904.0854069790286,8.277048183586984,560.2193185253782,355.5734486759088,2651.9025068564106,2535.710354394575,10008.668214579377,35.46434592127911,194.87628406776503,735.56216050615,8.540641084687916,-4485.436382608244,733.8308256926794,-2.148963584792398,53.66639791867965,2.881398340136002,4173.262924699608,19.605729087715872,-1019.3985215555094,-127.06860856098228,1825690.565806128,1985287.38403628,5084759.325698644,-69.52282094235841,65.39038188003241
2012-04-30,-18.6891834223673,941.0279595429932,344.96041411290355,3910.976231653082,60.40702460338292,510.7734425459913,-3.569217879971176,888.2997623334653,5.956207552848404,672.0772833481146,479.407380266716,773.7913587641197,2915.502460922752,1935.2271867128616,139.2522667892547,266.43566706778,510.7762381225264,45.90070949544185,-13339.33244775162,-2508.994126902202,-0.3040232100581335,153.7797776300813,44.43042101336846,1149.4944877246007,-1.5209272641886855,-128.76859602560216,-343.6533021621822,-2988806.8622812964,-6925295.288138263,373033.0644284338,-20.944977945700657,-38.86775559753221
2012-05-31,-120.6900103274341,-567.3067498093851,-657.8980033124858,2928.6364855239085,30.46784667998754,445.3003350956895,-1.63917195663217,895.8173461329989,5.292057064903954,776.6825655830459,553.4810263357908,749.8882267970392,2406.8734594762386,2339.3295688919047,145.63227470563032,278.0798061401876,528.3176141731883,253.2275910460048,-9947.635304237308,1513.2620559152892,0.9554015233022,-71.90195329957169,-56.85584809207921,-336.47031918511857,-5.712968301702972,-729.0466637138106,30.78162259550163,313174.67657098547,919087.4307410644,890772.7517668158,-4.5271838086801495,-18.6891834223673
2012-06-29,9.844525888106975,-192.1085785444248,405.97819114515937,872.5972259862863,-12.282987344569312,314.25483875091345,-0.5212851793356936,173.63860264870348,14.176015691973094,555.3276707327094,498.7170136758929,-512.5389882231051,8201.706110849484,820.29567415961,86.14766743305468,238.28704622912952,360.775290402313,735.2709531646084,-7890.279565230502,-793.4104825616305,0.2051832276452359,-34.73086644469731,-14.4183099086963,-274.4244837898696,-25.87573659384788,-585.6237773682333,-574.5789644375891,202000.98212209344,1743303.1607368216,-1521405.5943490788,-48.75626047252155,-120.6900103274341
2012-07-31,2.012653604780215,-1689.8720816103992,920.7697927486688,-1271.612160130374,426.2331513581998,-85.63651787398703,-0.0958427260369813,173.27666590418954,13.665969584385516,540.3137105653807,485.2976146106387,-529.0785141096801,7923.855113122667,814.4180104508342,83.188676502549,231.52361357527937,331.682517973422,630.7912960792609,-10620.171081627526,1877.02664483656,-0.6833544724666325,-228.9773122553597,-40.8486677157091,-2225.597504047062,-7.019874983264003,-164.41574109882458,-77.56188565079128,-464015.1038286872,-1154949.6209813356,-1877799.3558390888,-6.292078681171404,9.844525888106975
2012-08-31,9.46352688400638,162.01920797452658,-536.2097622887376,-1717.9898500459435,-149.1787054561112,-642.6075735971773,-0.1726541317692946,211.15265274903595,15.186358645469667,277.3564313860685,441.1242724525972,-321.701578463259,7915.58081402071,256.6662644288463,74.48657235528246,225.9190808689233,291.6487250348751,470.7484747596555,-25748.36365674634,-2593.565785417148,0.5264214057487777,25.689504031424804,44.622565472147016,-1492.175984908993,3.584688504250209,693.8496514186209,75.49448755091657,107123.79772595316,1572360.4423007146,-1987772.9015835824,-6.522766969307753,2.012653604780215
2012-09-28,30.46924626668344,95.52072760130164,-177.6972350749949,-1984.907711791186,53.96045709092155,384.1405327450428,0.3435029278461309,274.6353283859217,5.706738162759043,210.42412124547303,429.08948760847073,110.745236352979,171.09602060584052,-90.6233645014135,68.97853556703618,448.3370140920604,86.05921179670841,402.24897555272906,-14029.672998804226,-3213.3844800086854,-0.4446985298909283,8.231830484248349,-16.887680320299523,-1502.8232552139484,1.9486086972815428,734.006464421027,291.8721262474885,393600.6394706741,1959722.4688898476,-4129165.667067975,10.553863419250348,9.46352688400638
2012-10-31,-23.04260298003125,154.14073895056694,-1698.7877747839757,-4339.370833578748,-69.97961036507105,79.35081325502158,0.291277392571974,482.7940987631241,5.8008845504896,281.3932514468002,444.9065564847758,146.0008625821527,95.77968683992232,-231.5208279890412,140.96933636604288,569.136583605355,77.16993550620766,262.1514894630713,-11675.59388459069,1633.0644464850784,0.3073055897404089,18.10350085878781,39.24094171878505,-158.26104059960608,0.6369271267070644,42.60055438984273,-23.66416394284056,26632.222307432443,72855.93862205744,292306.83064098656,16.550960441987456,30.46924626668344
2012-11-30,-13.461959053450048,456.9359837080433,158.25935227685514,-3333.0178004004274,51.25615465384219,255.4613574719412,0.1361454617810146,441.33086347878833,3.050697409539635,276.91221801894216,451.1579594165944,-22.33386538982362,-583.6551072697611,70.71516379499433,116.44331786477044,505.4596379031129,38.157014782372144,192.42146017718085,-8348.715150425978,118.99676701091356,-0.3432339706833573,62.26084800735589,43.293428327312085,1080.085044389799,1.5172960107049676,-140.76840179529245,-65.54003665891878,367616.9587772414,1283182.5256658494,2339182.0964095145,-1.9793840662304087,-23.04260298003125
2012-12-31,1.904627221106416,-307.25759374226686,93.67634964619566,-4942.690464373993,-13.234643544860567,272.1823536714741,0.4853411218600917,411.6901536715332,7.9711004578194435,357.10151523725114,399.9422900765797,-28.53512996522251,2030.6376730205664,234.5605163016644,2.8315200367404554,-80.34556574008198,-44.47906554896664,-228.85920189004665,5068.619321730006,500.2144312290511,-0.6473015746221051,-39.76216442153236,-485.6242936892818,1150.4934895502029,-7.908812598376755,-3.623852298998827,129.61877700009882,3223431.801661409,10270591.138065442,633853.9434204474,6.641851090904652,-13.461959053450048
2013-01-31,52.87620272708458,-166.77683102269629,149.61915036863775,-7946.283007501079,275.3781642706962,-178.98040471729203,-1.4589951076679892,406.8587511072167,8.074279113934885,369.66044596924377,402.4224572309329,2.0233761685255445,2097.026199810025,155.12695912160933,0.8492064481193333,-84.04846293267545,-44.4635955954076,-305.3943097002545,3978.418706041945,-2918.3203869354693,-0.9051985158317848,-25.928541130546364,-51.893388192257135,-0.184909841344961,0.1891892536872319,-58.11086009076462,15.021395439304117,-167453.80039438978,-447976.0397373587,-394259.68581300974,-2.7549171207458585,1.904627221106416
2013-02-28,11.725199805128645,99.25832779242552,457.9942209882311,-8682.254188601746,-22.79722744828854,78.36815651947927,-1.5644810084679142,440.07416979111656,-1.4478545069538282,373.1391356313577,400.7976840403832,430.1436715426266,2107.3115275948603,195.79412084106264,-1.5368062343417987,-94.90553574917898,-48.6654585345415,-284.48967229391786,1568.989719139839,2596.2676416055165,-0.7881849591054504,6.743850821936576,20.65696542221258,693.0941400588663,11.127344720198778,322.9830491007251,-0.7938129876536095,-104047.1830500774,671197.6406904906,228362.1181409955,-5.417929343917109,52.87620272708458
2013-03-29,15.503971329867024,838.9695368424428,-298.0958563389431,-4539.050008250883,-28.728241348025207,119.52997039986924,-3.968965108755948,544.4289239572992,6.141366414662475,225.67089176952004,120.1749164630398,911.2354467678712,-326.33482803443826,1450.8122597733034,25.059335361343905,4.468532420469491,61.38290319608977,1121.4013360833703,-1613.1460558252156,1670.5662356473667,0.0090736636796435,102.97985808126214,58.02605452320813,2260.33631851909,21.08996879620201,464.2485085898679,132.68304443481816,334152.80804302543,773756.6678372175,4086390.0892433226,-1.8873464817419856,11.725199805128645
2013-04-30,-24.22861853806645,165.28631566361702,-162.35461384255154,-4636.290009893149,0.0,554.0719344345052,-4.134104460479039,396.79625117234673,1.3145941693478118,149.60268721516283,203.810503672362,1004.8907475529826,-862.1791743785001,2174.1425279971245,9.358076565715011,-2.207999930181152,82.74284149422022,1345.891579165727,12241.19658675133,-2292.706596443868,-0.1994299085000221,31.64087710659805,-104.68672003608368,1509.8863787529262,0.962857967590935,230.887650737448,14.047093364561988,-66714.40915304422,-213572.78748482463,-7371.067488618195,-3.3578502537620807,15.503971329867024
2013-05-31,37.49732475564757,251.36951866939688,102.106596633587,-8777.512267970133,21.06008703489425,131.42643378392108,-5.010765228986313,377.52231438102393,4.297232405784165,143.11893317513295,347.07883893597466,284.5737780396569,-952.8688850233264,1006.1254487182248,-6.715182784307354,-11.52417307445078,36.57258826831327,1001.4534442422964,15642.86203512534,837.2403284207303,-0.303368144579295,31.703637272854397,24.08277080310063,-1020.1030415305468,-9.79048203974736,-980.2154074567808,-57.06524010083194,296207.12439020723,489904.7173605263,2338678.213611096,0.3311175676157063,-24.22861853806645
2013-06-28,-10.891237677477086,-318.7192176496921,829.7672179066985,-7964.208290128931,-183.3675876472149,403.2682090088254,-4.527838645630279,587.3435732870835,3.094996423012925,237.3115370492788,370.7064040435071,-280.20629049782343,736.6939612667813,438.44828197171535,68.53062589343978,86.33841151339627,49.50557714436486,-270.97748452409337,7336.762435010581,-1433.9616112598687,-0.5425155176326513,-46.706761547508,-16.04971035143285,-3893.023085857407,-20.68627383281745,-469.0900221999728,-317.2640866891595,137294.59367852658,1663024.8329146055,-2033070.4586593655,-5.8500335524089735,37.49732475564757
