date,excess_log_return,illiq,log_Mkt-RF,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,cashpr,pchquick,chatq,chcshoq,invest,chinvest,egr,pchcurrat,pchdepr,rsup,sue,sfe,chnanalyst,turn,baspread,beta,size,mom,quick,cfpq,salecash,first_lag_excess_return
2005-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-29,-9.491301743236932,13.09346723511858,-19.207475080129868,11.579657504723038,-16.068295201801526,-716.9170985871806,48.10618673877629,-36.19396631220755,-204.8368529270648,70.71356485330986,4595.434613602682,159.2195343216974,-45.139795544547184,-13.639133139702365,18.060438708280287,-28.194040937268845,148.02345124559878,175.94049070499986,317.99326289021514,14.891280686956444,1.133882865300342,156.9502978922486,2480.208688293761,3188.8626980582067,783.0321098279275,0.0,4151.601978120799,0.0,5647.041971617375,235.78240709523533,53318.10860880752,0.0
2008-03-31,-7.441871584465884,6.22998046329801,-9.10466366234075,-289.8986433497998,11.394327070757196,-801.6457378912615,-109.403089328758,-267.8789976269318,-35.615406150130795,-201.56253803693895,8057.294660718774,-17.58628241571921,-54.263785288663705,-9.327142681931674,15.54382752403205,-21.611047036693403,84.53860320824387,3.504605650730319,236.13371186665773,-1.9776052285687455,1.1345529984999896,43.5185348699796,490.4619125460037,-744.7454564898976,-405.29343599105033,0.0,-66.36331295168247,0.0,-317.84221264596454,68.02197171915469,535.757491897959,-9.491301743236932
2008-04-30,-5.036447784629196,5.065580033893858,-2.818689809423724,61.826853734287255,-286.0579998757032,-606.4014025930445,33.67194184295451,-132.24132843863083,-266.7468706227768,-35.46488608911928,3480.72523465361,134.30291977811572,-50.67288093529597,-13.92111691070941,14.620545921168976,-22.80821036074086,-13.568232422862078,118.325360405163,146.9629517388704,6.547865432888927,2.1519202869358587,32.095689871246066,-2019.381107833044,-11.275183856820604,488.8916788792798,0.0,133.39980820499522,0.0,1478.3474491789357,53.460524693685215,-2452.0092901731696,-7.441871584465884
2008-05-30,-0.1119580611964601,35.38340608830137,13.535368923461771,-434.9149744754339,62.74167822088588,-678.4313498139138,-12.407441483394248,-39.1938234072581,-131.69708675729237,-265.70877098644326,-37169.1891384621,92.55914291591976,-5.626489667871992,-19.0653882955532,12.761212188511257,-73.33688688858562,-75.13807961902724,68.19928514714712,-173.81110304348826,10.83684034047474,1.948218171803466,17.922934487313096,-2008.8788499460447,955.576689330796,-555.4472799247734,0.0,-17.361886203177164,0.0,132.89947550888155,-114.8928546544337,4852.602645910629,-5.036447784629196
2008-06-30,-47.62777130543156,250.71131522270687,5.555227027253917,-157.42915038307353,-437.2531872341626,-278.8434033547385,-11.675467694863698,189.37612970948567,-39.35370242328575,-132.23430407405368,-37061.50833445786,-64.40823218202894,-83.5973941962231,-19.103321043356942,13.205114663334774,-69.82340453512826,-92.17460642826796,24.42649187468348,-186.00057462100443,32.507129490132954,1.3190637940937278,145.18982258670073,-2315.5553064283213,-934.061229449742,322.3893091458651,0.0,17.137801531567675,0.0,-1161.9925401079754,-7.151065795112032,-1521.270262780141,-0.1119580611964601
2008-07-31,-28.062928468546477,1.7834127582148618,-26.572542833363364,-105.202575880471,-158.50265924290943,-754.4911176114683,-34.50572382217535,77.55767354712422,189.2813779637013,-39.334012338725415,-26227.98309155417,-220.07190020774505,-127.26204456855795,-16.77857859353765,12.318980457723193,-52.93157576918002,-43.21429336340496,-74.5598743183422,-189.6084118045528,15.365641092780686,1.2691689159541544,156.31874454469397,-3080.950316903048,980.0070206994496,-102.08887025150943,0.0,-2.110625707606232,0.0,-87.45673299659029,-5.553553013525857,6265.2528022322,-47.62777130543156
2008-08-29,9.511736492783267,1.3498399222059816,-2.3026780401411653,-24.161211811304007,-102.85502007272322,-990.95333296093,-137.48200619625723,-362.7102254784431,75.79976002212464,184.99114749216992,-39909.33417321962,-250.96469351460436,-123.17177167351076,-8.845433566211451,-1.8357529726130568,-23.809053807118065,13.11375323738246,-179.33042449075472,-116.1537820965614,-37.19396163438915,-1.224711065822425,141.20784302246324,-4075.371929014489,48.11896148970936,-136.96682944552975,0.0,-95.56626793313808,0.0,-193.3713121121264,159.1618212473499,-5682.858467728591,-28.062928468546477
2008-09-30,-20.292745821146763,5.530621510763292,4.453296530975147,19.70659012570589,-27.586452529961377,-777.31193373827,55.0851517328698,-30.82933990198258,-351.5371009656768,73.46478268409165,-40841.70148099016,-43.43827715681779,-140.52554885102512,-15.201367912896824,0.183912848505187,-14.878851994600662,-49.18066289980406,14.42990656815083,-29.147194036489545,-32.06833911847672,-12.673158393414166,107.95309750043884,-423.13586126679104,-1558.4312160869845,-44.02199737253483,0.0,-126.93745552945848,0.0,2959.330228934581,-13.916729340139682,-1528.7046017557295,9.511736492783267
2008-10-31,-81.88793986806095,7.960935443388037,-28.50964144510725,-595.1658094406372,22.26308266737144,-1101.1044768622644,83.27585458510575,60.93678736502976,-31.020695732454683,-353.71907028811154,-45349.20587985681,100.36238368301268,-93.34293288690752,-13.939719787303362,1.9845230362778823,-42.76533054403584,-59.23246089140638,175.52546068820993,-33.25324432051195,-80.4908341524601,-12.58146280281961,108.65124231384844,-449.38617544764514,768.3691742896101,390.66984343335616,0.0,24.78927300208079,0.0,-30.026089926685017,-118.6662997024294,-7557.458739360161,-20.292745821146763
2008-11-28,-62.30115067303491,12.098635134991424,-55.40732174329162,-345.6069088159601,-592.4197124907762,-1608.2307397864297,208.533461500916,-385.28839261915806,60.3553385671855,-30.724701358253743,-85705.98005277738,-255.5014161290584,-38.7760624556452,-10.896423924650934,-10.099611701608495,-50.97786713616187,-100.18167670454282,-249.62499704257272,105.18156906828445,-115.60091703841732,-10.640446930607173,127.74124533856796,1010.5713036132196,326.8132907927861,-228.14395886010905,0.0,-38.344717958396814,0.0,-1582.645840369475,83.43895796447435,11414.621552884912,-81.88793986806095
2008-12-31,-17.625368119531,79.99503594491958,-23.486857080950674,133.42140045100172,-325.18644126275507,-1965.729390707938,94.21607906382832,-720.8108561118737,-369.2981678652663,57.85047351733053,-62423.06010366036,-245.7310958512581,-68.1425143646326,-116.29210412258576,-12.166801443723989,-183.16774187520207,-205.510509346979,-339.8876481603271,133.9160815231631,-133.84970305024262,-0.8693616315472676,733.3442823087503,-75.59889150799413,-342.1815074705469,27.08139760502422,8.3862834488637,-165.1879653318365,0.0,-458.4426902427231,159.128321611054,-8884.75709722886,-62.30115067303491
2009-01-30,-49.43449328812056,18.25991998099299,4.863748373878161,-282.3978215296169,127.37853856128169,-2181.211525889215,177.058253235854,-302.15235361934526,-697.5970496634866,-357.4048728102904,-67897.33220468117,-176.13092938130754,-127.46751583551534,-116.41312485060436,-7.52979534089068,-173.3769687515452,-306.15515268405386,-276.7538451127161,68.87101367903273,-100.3870011638038,-0.617612827227919,643.7821801501293,-322.9071483628472,-1014.1700674925904,-120.64231126290122,11.842935059062365,-122.8643900545876,0.0,-240.2870711130909,-28.4571444067152,7172.376087662182,-17.625368119531
2009-02-27,-56.96744457609109,3.54663343063637,-23.73380253631885,-997.264323492932,-286.3970078655638,-2451.763140562752,-159.83624043640654,63.08131100751563,-299.2570498250562,-690.9124901669882,-65503.69073155086,78.98703896303388,-276.0774943411128,-105.7770500701458,-4.258977997139325,-130.87257170515957,-612.262373548958,-15.652665709116148,146.87281696701808,-312.74321193896293,-3.710003629731196,521.0489929772648,-1217.8997560466107,780.7291514308163,-149.78381519624486,-5.829744027524246,-35.379562897059714,0.0,156.09045135879478,100.42902552889068,-2129.266146255264,-49.43449328812056
2009-03-31,15.654655075528783,26.92165836633637,-29.42255075380821,-662.8900941257361,-962.3832060434116,-2113.315249564702,-52.72099184142963,-301.3512256427646,61.38400129055408,-291.2050310825035,-69923.82312584633,301.36575110195463,-372.3386273561719,-91.7475283011801,-9.411463112598303,-117.53106073481533,-794.6088497072942,200.6010271543762,114.91606806515676,-473.1818085842622,-7.444449802851496,-294.8379436538741,-3459.563117853446,179.2776764242035,-62.89703799472253,1.4885665288301233,-98.39275039543644,0.0,-11.9445173303493,625.8581331188378,2964.599039271001,-56.96744457609109
2009-04-30,74.56880118862787,10.665243466352033,23.305894731801505,-124.60997604332232,-640.2472379003572,-1182.4080631818358,52.84607752431907,-366.9314841984197,-291.8838968747266,59.455545482631614,-73862.74961086824,98.20697016011742,-253.0749931933512,-9.469766716097078,-26.02576795314376,-22.838210249906968,-701.434453320137,93.26153518097956,568.02145656975,-502.4955613661741,-18.904004089764044,-383.3011053184598,-2514.8894895462645,218.660834773556,24.391211471682368,0.635949567339523,-111.79224926445433,-280.2803277536253,-539.005449251501,152.5575375994115,-6536.403398870869,15.654655075528783
2009-05-29,13.794735665957027,20.70202105081538,26.445022773861577,-593.4018171733538,-114.37923536623676,-112.83352571297682,1.4034419737069483,297.6673017851637,-369.7673886840488,-294.1397808423785,-35507.410679180524,221.34373010935147,-199.75842522526045,8.56718212880513,-7.107245399041076,18.323318083384255,-390.37866429251824,206.45135531109693,103.84623966896382,-819.9944865408315,-16.425522710483023,-170.33705597705642,-1251.270213390965,-129.67146735778397,23.878463419868496,4.437453210880577,26.63796187947264,-74.62916995241682,148.44548188793397,-626.756679009765,-19395.111932802232,74.56880118862787
2009-06-30,-16.051559108156145,10.822939526880544,14.164149159007744,-729.5148880546602,-623.9175356893589,651.3129942511796,-7.96900564231059,351.3032386930763,310.5920660581399,-385.8227508481623,-39413.00079323076,520.6383678631172,-206.3840437508614,15.003351694606067,-8.12863110964993,5.397223722211649,-333.31204682755373,591.9570928268591,-148.98212129895794,-1350.7666273719692,-112.29039457976664,-51.717429137568864,1536.022838017669,104.39162730017006,168.40513934447057,1.8891195634901836,150.8097777820294,-130.52229941418375,195.1002118842589,-64.4142873703097,-2490.1937209254465,13.794735665957027
2009-07-31,77.31023120252515,1458.793003145335,1.2037689923371129,230.9574081882753,-726.4290494021108,1214.551678821269,-25.64793513761641,186.04357561655505,355.0888759404723,313.9390004570072,-40075.27168183852,532.602369953289,-152.87038957345231,18.961358846025785,-12.050738072460309,17.167609917677662,-157.25510395754696,603.4379851714981,-203.90526320250197,-1436.5585326033768,-127.51185009297174,-118.57122715342412,908.7187701442158,368.5639212453434,-189.91156146036585,2.368298933366333,39.052970118732446,-84.06794109807822,-22.87914216756053,72.21907136865161,-1598.2695881627296,-16.051559108156145
2009-08-31,21.866703387649792,7.862626362266971,20.75338216644323,986.6343849459498,237.24842064972503,1859.3471281083248,25.92250405415588,15.572569348974604,184.34453208890432,351.84602568666475,-66794.75586233135,55.21568765876419,-49.99827176088196,5.006822774553432,-8.061740419983838,53.145586933949104,276.87148583322187,-3.606756564941219,-96.45071195853497,-1119.638026778092,7.127338097812588,-174.03440232691443,149.51394407731414,893.1249088549971,-5.155169103728923,32.9022796286233,-33.45353127761837,20.77743798336951,110.84081821995368,119.08662056002596,10369.244939079616,77.31023120252515
2009-09-30,22.96274566033328,8.160856520806057,9.35678926800712,195.313012506404,1037.5544044855196,1284.2575514220644,-60.25636848062008,281.48320548935754,16.241190447716285,192.25951649707596,-78194.95254214048,27.63706815470829,-58.386593604127455,5.629965770581279,-5.723449091618055,58.648784435567656,394.3352594230077,-18.806818902636977,65.79219369147225,-1263.444527443638,9.320541661074516,171.61228542315905,-1988.391387270787,-1518.763141229858,-27.54911623495468,14.843194205216117,155.84308121096183,-95.38194090632123,-663.7435815680492,105.87677822155376,2317.363886312538,21.866703387649792
2009-10-30,-2.675269495889177,6.543960691815726,11.4910098783432,-224.52928161380405,197.47339455772345,1409.491808314683,-61.95068908054763,125.46168682001918,284.8193498449672,16.433681348714558,-78103.20525894017,221.08881214821443,-31.82281953116829,6.505582952925942,-4.023265558665235,56.93290543276856,335.63985085271975,213.70716118291028,44.02881429981638,-1263.2431664386809,8.710671629113211,172.45592104301446,-1033.043978812695,1284.9286482617283,58.42122982113173,-1.5019239740774992,44.866031259110514,47.12872637372675,-73.67732954705025,-99.05919392930184,1548.344985895441,22.96274566033328
2009-11-30,5.060701595814974,4.631479392437494,-7.590770313548805,1059.9870875590302,-237.81083154615837,1634.957248068475,-107.3128036578415,155.0382286264832,126.9996868586738,288.31087129804274,-69300.28265166836,273.4794051042093,56.21342994465551,7.208492658536257,-12.928647209563644,29.42303564689874,215.2932786771629,188.6811956796822,-51.0631978755601,-678.0841281167754,-3.392145216516915,190.4948487816971,-1157.7909519221016,-127.2349437804114,-44.79820378535766,352.8244169699947,46.95561521255513,23.547221225234807,222.4004034976797,-151.79739795750004,9283.54343482814,-2.675269495889177
2009-12-31,35.02617777123556,11.25706653840722,15.645640945256046,319.9677636220108,1061.2219524606917,638.5176736207404,-29.54696022476931,-101.59245045021456,154.80353118070053,126.80743426145963,-70150.3979784691,226.76298949682,89.31965707577636,8.298546800224228,-11.412853637995052,-11.204551772832035,169.12830051637962,155.96589631924093,-94.04301967092438,-338.13973462681537,-0.3569597504184112,177.14301853080323,811.1541749065,-2136.085472019428,-9.011526119212846,-1.9935427008535385,-5.869531047802411,-251.006370967526,-107.9890036017514,-296.782184580127,1734.266390199533,5.060701595814974
2010-01-29,7.593323604126249,4.950660339696656,7.855557029490734,305.8024807833579,323.8840556918504,804.6390437509069,-33.06184173332911,210.05961846187225,-101.87226977595157,155.2299114828266,-67519.72989730287,201.51705518569867,49.20597029941998,7.066026376433034,-7.233733677320244,-15.617297950057358,188.35080317275583,66.74672221624887,-84.7114517317685,-337.10674070449267,-0.5191676730479452,180.9762360840272,1194.1672089276362,-286.921936414954,-1.6830243522268802,-6.183376970294262,10.663313412526804,242.5016449711192,95.829583142935,58.454663615272864,45.388817787141306,35.02617777123556
2010-02-26,-1.5592963651403262,1.7786748902019631,-9.986324600763616,-47.71881152926954,313.19463751382074,602.8310840763078,-79.69516616053862,107.21890891919968,213.87398799040204,-103.72211833076112,-48334.78397148175,308.9826415361909,-1.29778170661338,16.777020130323894,-12.817370106900114,-0.7744596142881441,516.6996660350748,186.1856498967946,38.71595663924053,-266.98160138341467,2.073267755606947,181.85323866862015,569.0409153383578,1526.0764371129544,3.671131707433432,15.652315449439982,70.49375468864218,-58.27967922826758,243.86136045298645,16.49164670100714,-8578.736085127974,7.593323604126249
2010-03-31,11.567639153251967,6.710032911884582,9.790853880183768,68.81533784288635,-46.91659376466768,624.5176033937684,-9.253984650167808,-135.59647726619093,107.6203164504906,214.6746921795415,-40247.27939366998,482.789721659386,-3.9584949621271535,12.199374551232218,-11.848500597182646,28.44912924494998,598.0792605340828,356.2474868241072,120.10504405827048,-191.05809918774952,3.4693303715459964,81.8790287869553,56.091032370493394,-737.0332912371778,-34.819621539343586,-4.392980192170683,14.797896288021091,-2134.892367228713,290.6417927104785,50.945632993564686,513.6378283455124,-1.5592963651403262
2010-04-30,11.211594913987543,2.7581875027128766,17.911907016131817,496.7050331619288,68.21407552552384,729.6607507394368,1.4892050988991434,132.4606228579588,-135.40292722939787,107.46669950830564,-38547.60689509831,470.3011001649014,-49.22493359076912,15.93830402801614,-11.856810365298712,24.27988715756857,585.9584870064276,353.5786294338617,113.57871375956368,-185.5493268972266,3.0598660112687446,76.46240322612434,-210.08577667195988,-418.6436674987699,-14.15672226733227,-5.716490162349544,-5.663091500113751,22.71125828605409,484.1433401060213,20.604992651809084,-744.3129360281455,11.567639153251967
2010-05-31,-20.446171667195674,1.396678814253492,5.814369700929707,94.08381413161382,500.0415747557312,385.2328984588884,-116.20901191004852,244.02144359350635,133.35030755807398,-136.31237420396013,-23876.43960822993,386.0472825171786,-84.67214723991937,12.840323043374408,-4.373363641182083,-18.70510443846693,129.94880708165556,327.0115903430178,-161.51908465402,-94.82041974820366,0.6354994280715816,80.51571827538712,-9.889327468488489,1568.4614023173058,-7.293691993721495,-7.15857596844802,26.6095605910582,138.97869189959465,201.32339860147383,-130.92507239375,-7724.743099586311,11.211594913987543
2010-06-30,-29.180043980539168,3.281318282604428,-24.185571268254737,-35.39563765216366,95.32638775589488,-3.5646314321990857,0.0,79.3243835975272,245.1090752752036,133.9446652388106,-18001.752942124276,133.0455734973714,-108.99705320358647,19.98176094638882,-1.540006488844777,-36.92940083188448,101.81384200868187,197.5070965158401,-149.93824178236704,-17.885287082111795,0.1397641735765903,93.35261387101384,21.8899518033918,-603.9979807027307,32.714094857712155,3.794033770255567,17.776631110182734,442.82000740352487,-745.5462839200409,-93.00855220072664,-5719.986354748024,-20.446171667195674
2010-07-30,12.443707152230624,1.2706545571829626,-16.793375191396986,176.6098213884565,-35.34824941942067,-357.8438530280502,-83.71033414674436,-326.146576239949,78.5844057672345,242.82257428419112,-18927.531923404087,248.67849930710773,-113.5813016973104,19.903957486630915,0.974897592139979,-29.596847179743197,67.40184887234942,317.8776916849653,-168.28229660362535,-18.762772153529998,0.1656302998340071,91.33590529026532,-1892.103128536953,955.4215390529762,-4.809905723649365,-9.252407835358042,-37.371368758646895,-104.0188832301992,-4.239241536353802,-20.995339075146376,-853.32433037605,-29.180043980539168
2010-08-31,-38.60097911446017,3.040842263307325,19.48930258537073,146.75379431427825,175.075250157594,-352.9692238980637,-16.536258571113187,-224.16367858149303,-321.4587797023563,77.4548899847558,-37076.931646465855,-94.99001907814292,-64.59696682006746,3.2181110891750397,24.31479111567507,25.05621072800824,37.29940949718583,-111.52744368852984,57.84969963841778,21.32402586928384,0.5004567411631337,89.54553296561424,-804.5155068669519,-1307.4029869281962,-19.72161349625333,19.900640303610828,-57.04434524616363,-28.853682844049217,-415.5802567289657,119.70145384401845,2264.6074378460107,12.443707152230624
2010-09-30,36.829189486103246,4.058378487205962,-14.256164870175285,-291.9814271749728,148.2457441843344,-1012.920463172051,-12.860824063717274,263.57061584603434,-225.44101064818,-323.2905198398763,-34665.313623261485,77.20784301264533,-77.29924492386728,-3.0013949724310054,23.445979053055773,20.079526916244237,97.16719199675708,83.8041687679257,207.81458075861775,30.796547715744275,0.990426119212045,65.91140944404034,-439.582244312659,-70.12562295761063,29.55512957457691,-7.166829626416018,22.28987883070795,425.7691679043351,438.367113615328,-55.48600800121562,-25.21375535757761,-38.60097911446017
2010-10-29,3.649099207456888,4.4068343777614425,26.30816696832315,-376.0177673591356,-288.11292797113146,-212.25181310561663,4.534248740828836,-188.4824241404354,258.396861886616,-221.01572098638545,-35471.26368055643,26.72921827712006,504.51793504165255,26.323262831082054,27.25376925260607,30.950399484895872,331.1742384803848,86.17282366535645,314.8209371640827,19.921813272959184,0.8611281380714528,68.07636646871768,700.4463059304289,-310.99944165635475,-20.9409430231774,-0.3763585799919156,-77.22280910713107,303.44845711484413,-313.49963262654546,-59.99185942044824,-1120.6748806096657,36.829189486103246
