date,excess_log_return,rev3,log_Mkt-RF_lag2,grnoa,chcshoq,pchdepr,pchgm_pchsale,pchsale_pchinvt,roeq,rsup,illiq,turn,baspread,size,mom1m,gammaps,bm,cash,cashpr,chatoia,gma,lev,acc,stdacc,chatq,invest,rd_sale,roaq,roavol,sue,disp,first_lag_excess_return
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-31,44.11460093665442,547.2190111381949,340.7136849359513,-214.9399950155966,-108.05253561060312,241.1479106572664,-12.046514110381388,347.054235049444,-1113.6663878853276,-1474.1682006765689,16.682945490716932,4001.841117775999,592.4027892096966,8520.883324799763,455.197929892543,3.1692581216639013,5374.357273507605,925.98117362163,0.0,172.8258072399745,983.708550082619,8617.81142497925,-653.575347085817,56.78569666042911,312.25216964886545,-9.286394424457004,50.47278518226432,128.85435347721858,179.85058244372843,6.557578741634674,2100.493754714429,0.0
2010-01-29,-2.8138745835260144,280.1163555967628,-224.38625634198584,-262.2307602120106,-98.76022700714024,101.86525115360988,-32.22345610469593,664.1800200876077,102.17502817282046,-1507.9244317699442,-12.679703906717764,-1145.579911778901,-92.3710553730732,29.99489112146148,49.59320215180901,2.471977607400589,-10.0682861092655,12.52465378555155,0.0,-54.72460668238145,-9.016058787765132,12.150177148516375,46.97411074833372,-0.3064180362704931,-26.43871779017473,-8.05720331406781,0.7170019493930511,-2.4396821145775505,1.4949641501617918,0.324715301307064,282.1224933885492,44.11460093665442
2010-02-26,36.51392058112535,-587.1806002340053,467.7423729006472,-207.8248387852317,-108.9594067465609,162.68806878300038,-50.63995886387833,803.5115892612062,104.5132884543964,-1250.5598887846213,6.502869264865222,1728.1402733024624,73.60913768900593,301.2625104946328,-352.8144473851468,-0.3417848578475722,-33.875395184617446,-13.73102486626408,0.0,48.423128683413694,17.09283132485905,141.1268595318088,26.73712960514229,0.9604425557838212,-9.976401787990596,7.928475124154279,1.2943287171004982,2.695397337639037,3.6474014748637273,-0.2270939197502608,200.27730489377427,-2.8138745835260144
2010-03-31,53.0346215150074,218.6884951521313,239.97101900869595,364.9749966636977,-67.36188855417998,86.4375314671143,-57.15404298047937,328.1593394274472,169.5253596525002,-777.2427968403605,-7.468654426721603,-114.85577914956684,-5.743936407992237,-5.604539112306156,1087.592941286854,1.0857406964482088,357.46780249174753,18.916147671100703,0.0,-141.7221992357661,-3.019260942011329,63.92273109805683,-21.146111392068747,0.3907522783659942,-130.65020926356536,28.98218035514764,7.156050958336074,3.5665542692204326,1.439791833979001,-0.9036434094177848,-79.43984039577072,36.51392058112535
2010-04-30,49.45652573280381,629.6200456236646,-304.89264636125984,397.3716727265915,60.14047862045244,92.32119861036335,-60.80210843578334,538.6194836246119,97.80752054177292,-569.4620958113536,-0.2380765905501731,-159.12377557791933,-46.30227690643926,74.3350388861927,512.4867550465594,0.4412975463528399,-68.86832316656637,11.982397001986556,0.0,12.379843160837286,14.5687571969587,-229.02721830339945,-113.36128009888046,574.6307474520448,-143.3887495303349,-7.785251188548546,-6.604866320865668,-40.77957698670207,3.8466588829929274,-7.885768864795922,-119.0474439497043,53.0346215150074
2010-05-31,-60.469542507937135,-70.22536065256529,301.8501553411981,-135.88849721658832,20.19373831985138,-90.49530060604336,23.380640174990877,147.07228753114393,90.79116982880976,-41.34786758532188,2.7666509581052097,1074.8358754495148,95.9710918285332,107.1585881163046,27.24394626335902,-1.1710008261373923,-196.20978432853823,16.743743893051942,0.0,39.76786867841015,6.336098489754932,-324.8485426894585,346.681404877232,10.903712909780095,88.26038633969918,27.78909804615012,3.842249837167728,-10.699200024833914,3.173283145629739,0.2251731463158555,-132.98142103488726,49.45652573280381
2010-06-30,-58.16126788003565,507.2355629071507,558.8300248996109,-19.599923492278315,22.334058973129835,46.68131065497632,39.341347587891626,-124.40419611195028,83.41807813618958,497.54260313813467,-1.5992196305670086,937.9181355466326,-122.88272491680851,105.68279549252112,-678.7072243198807,-1.2112988134391012,-270.965647368922,-1.1927950480188656,0.0,-35.204639344936844,23.77505219626812,-605.1827610250666,242.25567371400257,34.10220962030462,119.2872861082636,13.263198402423749,-5.885207963586062,25.561009173893357,3.425327610444896,4.06399560385535,-398.81503969831147,-60.469542507937135
2010-07-30,46.22788084056161,714.0144444959499,178.4568250767801,-70.20296825282722,13.531481100275291,2.4311298755826565,6.763289152848646,-65.96663637227758,14.663062820415828,474.4368806189125,0.4981816964248176,1172.4288786879931,-3.74178942704458,-121.04284534949149,-1253.9431607992751,-1.056508070728432,-121.49845586500489,14.39438655733636,0.0,-37.62925558294155,-5.5561813708188765,-255.6847916603156,-72.20408759398141,-21.080034113738066,-7.060166649279495,0.6151560025353788,1.663123518159736,-1.896393942036525,-4.862124739835394,-0.1053329702929453,-164.861560756593,-58.16126788003565
2010-08-31,-61.44103481161276,636.0387107000316,-731.1683677235006,128.29196121726136,184.9871072817405,148.6696983585262,12.755681902406412,596.8136517572084,115.64799230412278,791.9671652584676,10.760864422939663,-2309.1266391834915,-4.927457646623736,-115.30818592979269,-87.12138221228611,-1.9919705445760452,42.95499965298404,-36.229236710956,0.0,293.4164963264554,50.54236804575089,281.18383605509007,-29.35376047142273,50.50483424409299,60.88143567434,-6.914153147200125,-3.3936225119255425,51.32878374533712,-3.6259296009403954,-0.065632537609144,-219.71586497893009,46.22788084056161
2010-09-30,74.94323850310144,-761.8197672869767,-514.9056122658646,446.28278912050354,154.60302080047836,142.85433472547595,-3.660011090261918,686.5523099090376,168.56692701625465,1168.7612026757893,-5.847289662130182,-799.104672177672,70.57670273948412,87.91641299471848,-1449.4193864415488,-0.6678560147881071,517.4937799878944,7.456729629970596,0.0,139.45033391536953,-6.102343216688041,1746.1386762663897,9.961846749512262,21.05948182253178,265.41573684864403,34.82957093064337,5.509639884866218,9.096433802020528,2.863636246251531,1.8390573716582927,133.71629503361123,-61.44103481161276
2010-10-29,25.92035091572136,-731.0337382817016,593.6860045253458,458.4867922755712,142.521234882252,131.50648005630126,2.8247472860422977,631.0908445548853,136.98724406273922,1143.7134381929802,-6.329943744297079,51.918522811392,15.927121657540964,-123.99441354682676,1766.9044435206845,0.6938119448003967,-76.49402582903713,-22.96534038831805,0.0,11.185442817201078,-4.020841837467742,-55.38333797422638,-12.634105880753054,-11.1846420774948,3.9282027991134782,1.4788455920215142,-6.376459111651542,-0.6923538680477748,-3.4432328891949453,-0.1751024858028085,36.57840648574552,74.94323850310144
2010-11-30,18.34542976955156,621.3615423314299,-440.2895007182058,755.2280902310673,-25.52894245896122,266.5479114052684,2.494353525478056,-315.71301069027777,115.82219537019084,994.0006278403856,1.1127869767876488,238.7792080179961,47.20804011362475,148.088631012517,1101.0576884350694,0.3124705145145099,124.52137454556214,-39.55700491513744,0.0,-357.06794236304177,6.2680440178919525,-158.2430935146931,-55.7436528114234,9.38614618982274,-28.564329819792192,6.870053061231488,-7.647320198698743,5.04862849423202,4.263415490678142,-1.0287822783971414,326.37355187479625,25.92035091572136
2010-12-31,47.13872038092647,-803.5387262382548,825.3663938302434,578.1168594137108,-22.588930076731906,763.9409365478482,50.26769465622901,-963.4581092090156,92.18196674470418,846.1140688161395,3.069250477167121,-1035.4590559355115,-112.19362387455766,49.55020892079665,-356.90502381157887,-0.5590618069774254,-19.81367640077497,1.2939303287082566,0.0,20.085966203535406,9.486549084667333,-476.504984498366,23.18276692298912,62.78830721378267,-221.6592038512744,-45.10044488209349,8.226510762688513,4.673201131638479,0.3701336440230989,-1.1316924240386537,194.93666723501175,18.34542976955156
2011-01-31,-2.222624360638694,1010.0426867443416,346.19423993943315,528.6578864946388,-16.847741581660657,627.8213500696219,50.49030525467629,-1160.7320506529284,186.5217655833077,832.259615490268,6.601743145035128,-1396.752134520285,14.30253027319526,36.50204982614923,1455.5282637375285,0.609879433358798,-11.218305375720774,7.420327723628475,0.0,-35.52806179494672,-9.17223447790525,-36.724630392258405,30.47083113749997,0.653671024845039,-14.102105172131758,2.82395524616971,-0.0939498185159379,-2.721035781424632,-0.2105999543935865,0.192087070262982,88.84420214154397,47.13872038092647
2011-02-28,24.73461485875852,369.6331676613359,54.97613822781015,457.2453155732241,-0.6545391969115026,535.4429743727828,47.26701965358431,-962.8336599714846,188.3745177610491,791.8956044842197,-10.320908593782011,2411.370119857857,37.989837189750006,95.6498542451809,-1002.4366062671528,1.2577562689521138,-74.49594051335498,-9.987541097129792,0.0,-31.564876327998437,12.074821807736498,-66.86829577280514,6.898538902266836,18.516246118460685,-40.70787206416432,-4.399223488265285,0.3276188943867311,1.3195639381847857,2.9031716184236416,-0.4601227190068853,-475.7127273379879,-2.222624360638694
2011-03-31,26.60326535575523,260.8285574482076,605.6962537877355,656.7441124848433,0.3531041327042692,482.24933614329626,25.07144438670077,-1344.1628890838792,106.81779226538632,595.0985473399171,1.216523556653414,803.7140723870652,151.35710528322682,-9.490143045872172,-36.16392407696503,-0.8417654111809303,-269.0760736242419,4.975353728206869,0.0,-86.85688932507662,-46.71104586617548,-374.47303380429184,-69.46947939924951,-5.330773563054549,16.11507984895755,3.500775291158881,11.496480605997611,5.754065708657379,4.215478634985914,-0.4951325475524125,-182.87319411965225,24.73461485875852
2011-04-29,21.4947617133174,655.1328337870301,181.9004503200061,416.28984092126063,-25.2471445943118,105.88926796868527,59.74009897283009,55.54695264434031,156.75721231999,603.9724015111096,-1.845581773693276,-1614.510666011629,-328.47309166021114,50.70995046035205,112.48277447969986,0.4030946468931224,-107.5067500389332,95.65029564923007,0.0,-6.506293273238342,11.434254591473293,-365.0697324002522,-59.06249934308522,441.56796215824863,-83.971723717076,-21.90504400805409,-5.924307383224416,23.431893434813134,0.8028045742084657,0.0150992758217352,1005.36779694254,26.60326535575523
2011-05-31,-20.531663228701348,-5.49987808521859,318.4963756161323,712.4403425181335,-29.749646863550417,-330.5017016552408,30.524718711174422,156.0837217714174,114.6986238277833,567.8156353511699,220.27433426915616,570.6152609654046,-20.19355205946175,52.928267943259925,-335.2119259500121,-0.5810909878637385,-104.43212161277188,6.01302071440216,0.0,111.28600175931842,1.679153354617938,-155.19780635101597,263.40574561989985,-4.465788951323248,423.51599275042713,27.38860451883052,-0.5504691636375227,-33.81547254281642,2.611363872223194,0.0987000960511406,218.37020331187068,21.4947617133174
2011-06-30,-13.483119946914746,339.32855368499764,42.806555380738295,-1082.7349268207436,235.40871066126005,-216.75325516874125,-23.279515115641622,12.692088180104854,-1144.278770239251,488.2620820322066,-219.13453556904156,167.41348677216865,8.127063857661255,42.8781594718821,-248.7179352390466,3.874697843315793,-116.11378212197178,77.39218515114987,0.0,9.06267224985858,2.565902460097732,3.0655917679468985,33.80095389012891,-6.387101762567454,454.809988469175,7.313213899022564,-6.206100144163038,264.609858012131,71.58825491003569,3.947254000259415,-1551.6958678038222,-20.531663228701348
2011-07-29,-22.62584457056286,369.330467776648,265.4011794236227,-1020.8314770814256,267.2952374620098,-110.51239244201018,-69.59458293695505,-374.6610283259371,-1146.8967112046946,541.060526249859,0.4790676174793509,976.6294031341032,86.16035503468231,-44.26741283052797,-506.2672080441485,-5.535318676643625,-105.0436258493828,20.083058229066182,0.0,-21.49911037059152,-1.0128302727327991,-118.17687410396228,-29.09737368782216,-0.612290690135751,-29.46842544375795,15.908139207193024,26.56571824907389,-14.412138533591246,-5.933018799106776,-1.809985550568332,22.027459964815307,-13.483119946914746
2011-08-31,-42.02572515270101,321.4816914012937,-118.26175997693184,-1199.5254966324733,262.5139785581692,137.73151299255107,-30.24030831039484,242.27207632952303,-876.7912870777703,529.9334446838643,48.90633293357437,-289.88862560126563,-74.88304743521184,-31.14038105833424,-700.7673371223917,0.3778978953650674,315.83944932208215,82.64809379966437,0.0,219.36055741244704,35.93344862688764,210.3674589786924,33.670253320654794,696.4934064445652,103.32997119857896,-22.15103537443079,2.487136655995016,86.38181736833843,-6.236473022865312,4.236205471245244,166.1832444579254,-22.62584457056286
2011-09-30,-79.64214130581617,-252.42807515057933,-162.48360813470245,1800.0326744861443,-27.418440842529527,58.367737044013765,72.92264630311638,33.46383301822894,508.4326446880339,627.8177600458968,-46.120614072908936,-311.615934202875,118.99645062320128,-49.39601117234452,-847.512850219905,0.5629424661222957,95.3376539686642,-155.49078807968203,0.0,112.482993497856,-12.863230925860307,461.034152399161,-164.68134243982172,-4.153437657534596,-675.0529755583225,-11.59110128224441,-4.6936084185716425,-255.71720270446775,0.6683505739687234,0.0462244163219001,164.27804546772154,-42.02572515270101
2011-10-31,94.42892203002243,-165.0844718378029,-217.1662116846813,1818.0177016825205,-6.849172438456526,191.6593491377556,106.12694291596576,-4.369316884476774,499.5199836056209,611.9503829831083,1.471444746678225,22.06816961913501,51.98388878489146,-71.19482329901257,-781.0314529341781,-2.8525246434785902,-34.323092113247185,-33.560027054233046,0.0,16.539998487951323,6.483988310032601,78.68553413423979,-10.284256111241206,-37.87649800688223,0.7147851408445263,-5.0740265434730745,-6.168140733645359,-1.6888999800221711,-3.789718580637953,-0.0593458513158893,-30.71191724601317,-79.64214130581617
2011-11-30,4.206120529942368,-326.06480859728504,-553.9139178293727,11372.18551945542,-44.10546129589533,101.06002700393472,75.239477716889,-673.1128782815932,375.978672006792,570.9330488195241,15.820731076126808,727.216050624299,-10.839342305679793,-163.6748187151934,1481.9524819114492,-1.2133168658942772,478.7710228653496,-52.57168105224935,0.0,-365.11673854025247,-29.8470876248266,640.1445901346997,-77.48073528957079,-15.081005408460896,-310.5895275509808,3.6970047341010286,1.7179736592752306,-78.63049107896632,-13.10546494883954,-1.883556640758,738.4620929794039,94.42892203002243
2011-12-30,12.684942001614932,-525.9229640966175,-722.2517717919937,9584.200094241029,54.896661750491454,301.831347447402,-2.939236154494063,94.42778530872228,305.8038457603135,663.1709103013663,-13.052894766398165,-1481.3968944934531,-35.639935685616535,181.53020686337004,393.45223716917167,-0.5306491216334499,740.419641898181,37.78161671069279,0.0,-34.1055177423706,33.98600429786802,605.219766986007,-35.29037399994104,44.36025248698456,-38.86266611631419,29.562102272328268,12.830303057509582,8.079825184224092,-5.578237995044816,-0.2517696383477226,291.31346357528355,4.206120529942368
2012-01-31,57.44639141373912,-1039.918144753444,984.4196500523752,9450.266064971778,29.39683883015842,130.40809483351816,0.2861100742578282,46.86064395229346,341.5058630807369,688.7209211735179,-8.28835975356074,-1481.7017285577908,-45.57002042823075,6.735655722270167,694.0909708685997,-0.4436239421525845,52.97058920032487,-6.250621041020622,0.0,-37.37480553917669,-13.029471184732984,72.3686051863915,48.94307213196095,-0.8912363061624546,-20.37892498794467,3.791580775056417,-0.7148130212571431,-3.028497292312068,0.9640522144651982,0.2517309885399816,94.48675616200626,12.684942001614932
2012-02-29,18.792749740563675,1309.8197301822572,-26.0803782579268,403.38208885478105,41.108185397315786,161.40171228155677,-9.813967782199446,189.31272184161557,250.33982754842887,743.5930743180991,-1.1501176760388678,1205.79069085624,-61.729413085612805,144.68155100558943,1839.1869277858184,-0.7208755541508887,-154.1687898383716,66.46983414503961,0.0,68.21620952534147,10.82427653002651,4.149578051303251,44.42418313481818,-13.687859266266514,57.79672320625025,2.6138363070940898,8.282168055610612,-30.56680603658953,-0.0536656790108622,0.4483439830933582,-88.05937713236926,57.44639141373912
2012-03-30,25.104696252337003,81.84133089095988,69.42507422164134,339.227896131241,-18.38144632336472,245.45181536610036,5.508696445507564,-186.0087861272095,79.80440866782965,600.3842392045324,0.7925935854747044,376.4182567840285,139.19914198337153,115.06214603909577,-1018.1765004605644,-1.708590094114597,-476.6355905393939,-26.38089849245614,0.0,-61.09371480647425,-33.90821775083759,-967.9374285245084,-122.1061107093716,12.32987662417031,10.77017540318694,-48.47466674131751,10.806291483245303,-41.67216698004778,-13.639521581140286,-5.956105455170288,709.8144474114933,18.792749740563675
2012-04-30,-16.88651923842181,177.17172362262514,465.8328442113893,-696.562875683736,-64.5517967081429,107.66407679382156,-5.493575719168124,-289.904825383289,217.84566392766465,630.8858748487536,82.35920515605554,-442.1297626082378,-159.32025927514894,38.98010066215102,266.1598014442866,0.9619878602975672,-128.78082957826155,-58.18238182092716,0.0,22.331940839218497,40.5661084226233,-62.13445636286633,-106.18246880484251,20.228377175228843,7.971288753680369,59.81198525453429,-5.9808108558667215,37.11131675123188,-0.0649247937755319,0.8633163706963144,-1451.11662485168,25.104696252337003
2012-05-31,-71.71047698933033,818.8417976565937,411.4729861296897,-510.707637892702,-52.14378882208851,-19.884177767718683,7.877525760854449,191.6806755808268,262.9351452553004,645.1428342439303,-80.51503232523628,1245.6221747803447,92.55587568070234,58.18029392680364,-349.7133673777439,-2.0685961776257544,-148.33430685486564,-15.486869962176227,0.0,216.2346441997672,16.940718476982283,-314.3101466170847,171.60578864176608,8.933151371693157,81.44089402340501,-16.165283635914818,-8.496763234481548,26.311307572897647,-2.765065158784523,0.7812840234286651,-330.2112154834072,-16.88651923842181
2012-06-29,14.787247756160763,272.5175997411921,290.34648435326966,368.84975466533126,291.9185068770923,-3.44279211053546,-28.54346443987276,-1.6463880718813613,44.661727677494746,503.6332093264382,44.87962103193758,-193.98249145045065,-59.11485864761414,-33.26500905366083,-1751.232314661794,0.6099671543562826,-371.3563069120473,43.12924644667044,0.0,-137.67921152154585,-23.97083039569748,-990.2635680842895,318.6026219785916,-15.166447672452476,49.15094285453853,4.714849479141563,-14.538150984263666,-16.11241903836475,-9.91405422034154,-2.1442753644462544,-263.5041519601541,-71.71047698933033
