date,excess_log_return,log_Mkt-RF,log_Mkt-RF_lag1,log_Mkt-RF_lag3,agr,chatq,chtx,invest,chinvest,egr,operprof,pchcurrat,pchgm_pchsale,pchsale_pchrect,pchsale_pchxsga,rsup,chfeps,illiq,turn,RF,idiovol,log_Mkt-RF^2,size,mom,mom1m,max,r_sq,gammaps,lev,ol,noa,first_lag_excess_return
2010-07-30,11.063122574769816,-20.224377613393088,-414.0456251658577,308.2651540696013,69.93579374664876,69.93579374664874,59724.73871535445,50.8877931793764,-27.16924572935269,172.79302912065882,577.7642111449347,274.37371864302827,-76.85412984750289,-859.2364822346713,-271.2781138215136,187.1466672916203,-479.9091313824167,-0.0494675890501148,476.55586860324,-0.02174444184533,-0.4011322767552912,-1.2390864475845256,-58.466164411485806,-171.5011734179409,-979.255755653688,-30.091795866328425,1635.6718346647897,1.555881478602983,-49.78554400060284,20883.996988715604,104331.65007101372,-43.08115862625219
2010-08-31,-29.45973205336754,23.438530627084678,-283.7260934150019,98.035388651397,97.7899284980825,97.7899284980825,37700.17308005392,50.41555302903638,-10.848743492651018,196.9831638250637,591.783911494586,274.63390637711615,-115.09101634431502,-966.0365153114328,-212.91716650385388,223.01724025113552,-521.6205324651054,0.1597589350451241,-2484.197555950007,-0.030816677543052,-0.5927629004575223,0.4113611228772988,-87.27627900906282,547.8311005083933,-610.7114947758314,-20.141344399427,-13.640497345599217,-1.0793260012317634,39.40386706065488,-72460.39870713465,-82666.03516734391,11.063122574769816
2010-09-30,54.72613668882523,-17.135084528417774,333.122883113277,-408.6019593138574,64.1564072160332,64.15640721603319,5624.0457466436565,115.67794382532794,7.319752869005603,66.4894062422822,520.7247193753283,-62.32625233092981,86.29200802959872,0.0,63.10782863256581,195.1210288570061,84.99910688801822,0.5881271590661619,1801.1985390044974,0.0078405765692783,-0.3267185539048611,-0.7329342663440819,21.033994008843365,1186.3533019488395,-581.3457389887807,-83.68562286313636,-29.36006095689572,1.3735247929897028,397.4833770137934,54814.158926315606,212884.55178115703,-29.45973205336754
2010-10-29,18.90478790289221,31.74234792248322,-239.93555447996445,-281.34999751566244,72.74005960942394,72.74005960942388,1745.2857149376896,138.24541196590803,6.745544358829713,39.96848252970263,514.0201035659065,-136.25748968220515,131.11784131312646,0.0,91.26415362776925,202.25005035426904,578.1326717743054,-0.489830280323261,-1233.190337912161,-0.0223214807226113,-0.4423539132339797,2.054678856790314,-62.497675276777045,217.07898753651347,1156.1457369890168,-66.24693317285539,0.2518207519951829,-0.5532665226075473,20.710046726517703,-46126.76859104261,-53253.83975127246,54.72613668882523
2010-11-30,41.3088175179893,13.407958194353792,456.9922065257304,336.0459983617755,79.3275962369994,79.32759623699937,1401.3479372776935,141.48786947353366,21.58078198931648,20.463726884058243,493.25259656525566,-164.6145190334994,186.92916727217488,0.0,65.13171752152682,140.62265058856389,687.4550828526484,-0.1550731194597143,177.15621857192764,0.0386948044042139,-0.2187326441486803,-2.3817333670509018,106.127730475293,-222.0577174430284,859.099967543345,73.9276242310666,120.51204332033969,2.3784407754449326,47.97993997326876,80616.62824037764,104886.3831245592,18.90478790289221
2010-12-31,7.017025442405551,2.1156485738922037,192.35897003286,-246.9786296828745,252.7758600680816,252.77586006808167,-3173.669581386592,183.7540698952529,34.86049178390889,121.91598338008566,581.0009912567494,-208.98261572548697,-67.5650715848268,-44.79370096091926,77.38446039548114,161.36025676183368,718.6871445765461,0.1145714448117768,112.72985348103704,0.0143843432794485,-0.1243397009142484,-0.4976851979836961,37.99036885558871,-673.4639890364947,459.3580874229772,68.82382020003331,114.88282974195772,-0.0836727429316104,-25.94882984500009,410343.06041856017,184048.72658043637,41.3088175179893
2011-01-31,-13.124986863528571,23.519928446874985,30.71707849466925,467.8883128273302,272.929729536395,272.9297295363949,-3078.491352246913,178.18329507164165,33.17394797277947,140.24093727272916,606.5949958637359,-239.0573537179476,-51.82549046359359,-506.4448807738794,143.7880906072665,176.53806705807958,872.4784429000164,-0.0860697568876705,-2174.8913908734785,0.0283175344140063,0.5081360323234918,1.538922061884421,81.60134505624774,720.3821063942912,544.4961195146232,58.87677864927991,28.21403894535433,-1.0087016749707698,23.40109385179312,75612.66765759699,105895.350569807,7.017025442405551
2011-02-28,29.878066053160637,7.029660416833251,339.1689367833363,195.6931701848451,267.1244430386539,267.1244430386538,-3523.513047221497,178.36036096328965,39.15067504623593,119.88832655017008,596.1530376046225,-197.93568069135472,-96.98077038663747,-700.0005859848691,148.464375251725,133.6539119566848,1087.252808525982,-0.0164080218459864,2310.0051058124554,0.0025579575093019,0.5104449502927153,-1.4130739718164165,5.996778032019392,-325.56197636778575,-977.6468419878574,-0.4415223952084943,-50.981248569351465,1.413034676577419,61.31708660599952,-11413.69758419972,27287.48731446266,-13.124986863528571
2011-03-31,4.366370052408845,12.20767063782388,100.79363109678076,30.599681117189583,148.47451162791776,148.47451162791768,3481.005871726727,23.073625507166174,-4.66308223621481,39.38236581705847,711.3528928086166,-106.686795111866,-71.00409409254401,0.0,427.92225919669215,157.79163348870665,482.8629758905776,0.4369733719567237,-18.795423003924952,-0.0089400957318752,-0.3664118660507327,0.2802377405610891,-25.623620811497855,959.0471473201452,170.12520484157005,-11.14927435534537,36.52537119001272,-0.9796955101651844,-183.12882471449984,-223910.83058353327,-559477.8281500554,29.878066053160637
2011-04-29,22.53742056065827,1.6426527665119257,177.55002519217794,341.4647059154367,35.48080566398494,35.48080566398491,1735.530603841336,-70.05786733967449,-6.6839641400266245,120.30135518800398,823.9729688272613,258.70429938898144,16.27513106516743,0.0,490.9598651464154,139.94650465214778,-885.383371499575,-0.4172782712359413,326.1028581087394,0.0206126409050568,-0.1403516572062741,-0.4112024034977504,60.42455842658546,389.7013413573167,-541.2508225928151,7.014325160990666,57.39325885541939,-0.2665189928304645,-209.46063613696012,450381.8192113312,201901.0267989552,4.366370052408845
2011-05-31,-1.682785489961403,10.23664483232468,23.76532913260828,102.0354097314694,48.149609501144,48.149609501144,1795.3482571775398,-71.01721671386427,-16.17362936342574,132.32347300497156,823.9209320362224,238.5532477638315,1.2054016038290367,0.0,492.343682163298,129.30138667212543,-862.4727504997464,-0.0864855596992936,-1207.548642255177,-3.579552255406694,-0.7498129657908308,0.2851015261775266,2.6014845483732643,584.9702348225926,233.1367683728986,-98.5529611644714,19.17872465958044,-0.1027973940175357,2.161751595806209,-61614.4568559574,-145653.27793230768,22.53742056065827
2011-06-30,-3.1566232920723607,-4.595305631155717,149.28149930005787,179.11941013220562,136.37746106843005,136.37746106843016,-751.6374201798569,67.4649679701623,12.540919651869524,77.40974559724549,614.0983951058436,174.17440256272704,-187.49812214502856,-577.3916888949564,-716.4981276704266,81.12897404000846,-304.22733813256275,0.0773795766331899,2228.8895006358325,0.0,-0.059051217629424,-0.2339055046724752,43.151275328366864,-254.95372905476663,165.0114279104772,28.671192936782177,27.339019005378304,2.119984605788741,-128.41593933476543,63859.833689717576,485442.3710782239,-1.682785489961403
2011-07-29,13.569770866021209,-6.346479297185139,-66.71018508073641,23.95151626719624,126.19714137376656,126.19714137376675,-380.4457952360039,118.84489858828611,101.18763225475026,64.7016472788269,603.8384585863419,200.23716179091383,-215.08984793848225,-778.7668353465851,-686.7462129224538,81.67779497225311,-908.9130168667992,-0.1757086769050191,27.77619190911355,0.0,-0.4269657495886747,0.0533125432057378,-2.5786971713168896,-276.4245311127522,-495.51403449449896,19.13118506926992,12.482364933872304,-6.113829656963975,6.6713834446682085,-20316.38836263027,14666.68116434291,-3.1566232920723607
2011-08-31,-44.549260489886265,-8.544438579264423,-92.02013776339632,149.00205989137035,118.61870619589118,118.6187061958913,-3130.432559052751,120.45689226269512,92.35173336701978,74.66538504307219,630.5631511648818,218.175257730706,-253.60855833894135,-810.1498416525676,-614.1131438110419,90.47555071367825,-875.0996562564246,0.0989250345873538,-2315.558143766384,0.0,-0.9845157689850907,0.0911445855782735,-7.196198515804099,1013.0416575726616,152.37587824779928,10.375317117859597,-43.19080529242956,0.9627448340295808,-88.1838515800323,-19668.899848652072,-36839.04477646761,13.569770866021209
2011-09-30,-20.69062540489232,-22.24438356298188,-124.54507366696448,-66.93931209080594,442.2349342510436,442.2349342510436,-7394.479987359141,232.7032725914098,144.29861560211972,123.09151269290844,598.5532066454881,-198.16170389304767,-84.49885155392437,0.0,-271.4059495452091,83.9075281018538,-98.0782075221064,0.101427466814661,1605.313150207974,3.6015909000294104,-2.2857980579799886,1.1706810410682549,25.122887821560653,-55.56316604707945,-977.6688892108758,6.709047603418298,28.769911075610253,1.2592887798280048,127.1989176034624,159703.25845421758,514819.2937695943,-44.549260489886265
2011-10-31,40.58963980643647,-28.171297924989712,-317.82587896518385,-90.85093282408069,435.8508867162337,435.8508867162336,-7437.809184747323,203.0744244230649,24.73299693809006,116.74688036889684,597.570227487206,-209.37973795048805,762.5244038400081,0.0,168.58600963806785,79.05904082149007,809.8849941627469,0.1482099613654771,-142.83717386974786,-3.6015909000294104,-1.2490636445300325,0.8498287585043445,-91.34827599241817,-44.27013629228941,-242.95548972464627,-16.089861092816477,23.99028356726149,1.3888051297254167,-43.56763238422809,-51618.87891460676,-59838.07964042295,-20.69062540489232
2011-11-30,-26.12570996739857,38.17378947823239,-402.28359727459394,-121.19488262831756,418.60126804601697,418.6012680460169,-6901.274638330671,200.2455049653529,41.75301698951648,89.66809920502811,578.5708253109323,-237.21607197432743,791.6517014063758,0.0,115.4912042916069,77.16399733038253,793.6026834428659,-0.044163276127433,-1196.174105568528,0.0,-0.7179016415170594,1.8802946223688228,-49.53131023481728,346.1235970677044,642.622348329227,-128.0193492162864,-55.201049077420976,-0.6634132684394194,-9.264657179491678,-20211.040430176072,-38581.03370853607,40.58963980643647
2011-12-30,4.364573076186944,-1.0030184742324173,556.1908710502618,-319.5274910808819,126.40696454482658,126.40696454482662,-5899.337276151201,159.2429944631747,9.63396450525764,-108.42528844101344,644.3642003044732,-298.36227681461247,648.9191220457789,0.0,135.20342640914473,70.78864569341101,1979.166833223284,-0.1400254984854606,289.22647211885214,0.0,-1.001116522142148,-4.101183297590235,77.08213309275743,1733.6025091894376,-564.7408316235103,50.48971336500472,-316.8825590674387,-3.3437988313774003,365.1234590748573,507556.25409167353,405918.9653648529,-26.12570996739857
2012-01-31,16.902743625136885,2.623116104189816,-14.357263308644658,-404.1796643642257,113.72219819362984,113.72219819362994,-5184.390065471919,161.04343883333704,-2.856382237615988,-115.07363857317566,649.137877974674,-275.02363140055434,-17.49691550985834,33.15507883740642,63.96660099516323,65.24245181057678,1498.649805389932,-0.0755718943987834,-1657.3742186226004,0.0,-0.94489192139428,0.0165271996985812,-53.06151643649719,1608.7307833422246,699.4044217920915,-82.9667004977232,-154.2530230730772,-0.5069115120953346,-6.335243943458863,-25926.847271308303,-37062.24450218305,4.364573076186944
2012-02-29,26.72590898447812,16.957187545306798,36.77241562906179,536.2089011796323,118.09176859439704,118.09176859439717,-5114.421463716842,161.13461140875503,-3.487053990260649,-105.8584853101038,660.5175536033548,-261.50142186477683,-27.79032071111675,20.352069046512028,97.8544001146326,81.63978913407419,1560.2393429217773,0.0039958465538587,1014.524862314664,0.0,-2.5659111185281773,0.8160773028121868,-132.8030821395305,-873.8794029860201,534.7623674465169,-24.74468943323791,-33.633988723015136,-0.3412233329702713,-103.2852902145587,-4928.651059852913,-27793.115209071897,16.902743625136885
2012-03-30,28.4638521725948,14.937415276096782,247.36484803458336,-14.078465095341649,1.667687806522828,1.6676878065229204,2592.941286867817,-14.147999028116809,-47.91487942310474,-247.62149073519785,1048.606415922385,-115.3866688637766,12.95407083899992,447.6103942473484,431.7411988412305,96.52187471476124,662.909410313864,-0.0847843249112786,1448.458951402221,0.0,-0.7441656204772436,-0.1893581180329544,33.371755924969875,467.3462036144192,-208.259206781862,32.568748313269225,-32.25037329920156,0.8772885821545758,95.97264001858092,-259326.8559083613,-654371.1127265645,26.72590898447812
2012-04-30,1.2544367029027454,10.631847937856064,219.45643410174836,37.40946576163186,15.275242867011515,15.27524286701162,-11456.892101494124,-155.76163206797509,-85.22988839553477,-17.445369398797585,1157.2673965988845,316.35613585450113,127.72419008411352,1494.5666336313575,570.0537104226066,107.244233123149,-945.9032400618572,-0.0198739211570981,-1036.3472887622947,0.0,-0.4720753235280348,-0.3204457427416316,53.034233493207466,601.827147087085,777.2858690676512,8.903437922823855,123.60465208266557,0.28605644376621,-42.3405054469049,64024.58281172719,-70297.53977772593,28.4638521725948
2012-05-31,-14.71105971096993,-2.9801798823137067,157.1000179268911,252.71594334194248,27.596344169435007,27.596344169435117,-12664.351944894,-157.35330776240582,-88.50727898726738,-3.106539174585756,1146.5811045323835,338.9038992219904,123.40710897852836,1431.9951740028253,560.9742349110509,111.89378024723425,-731.0483620124315,0.0726288548173762,-194.733912237004,0.0,-0.028775146564385,-0.3001732306699315,55.581629333782985,-1593.6637200441965,-37.67031753382366,51.9832671873819,-55.67831123710084,-0.2249271378991159,-60.74016165101784,36941.759666050784,60086.1677105017,1.2544367029027454
2012-06-29,0.0501801424050332,-22.311718956538652,-43.819141237181896,222.0185127376385,122.89074412203044,122.89074412203048,209.30831529841683,22.284540254394297,-17.529775308965043,-328.6441815259313,1363.8422808067685,349.9378630952932,-119.90140105487964,-620.8310790717097,-290.7091542721562,104.2286253499535,-727.1913362699506,-0.0660403184557617,391.9700736425557,3.492091729960764,-0.7625712750039817,1.400103515006907,3.655755888681597,-1050.9430455410825,-479.3960830896336,-39.22507912245044,-93.43420428084664,0.7007241019550392,-326.0525776277202,16099.342730719596,197865.71184922848,-14.71105971096993
2012-07-31,11.822052108910126,13.29004084549684,-326.07266846741885,156.30037957007323,112.38219067783706,112.38219067783707,53.08417562232856,31.951397606420564,11.531086171004294,-328.6843174414256,1334.9058247023784,444.9816169969804,-155.6823982119446,-994.4487386841886,-329.3540206452303,100.93905797000389,-883.1890283938019,-0.0106695250472834,-49.69872584089808,-3.492091729960764,0.1110965811746105,-0.9183626502797454,-29.76537854641083,99.17902785446675,-418.563952978226,-11.638387082358122,62.10235905818854,-1.9226175365983675,-3.728864199870486,-48664.14473392349,-40044.77165813744,0.0501801424050332
2012-08-31,14.718117097731216,2.740606489179557,194.71194734746237,-43.55394251022378,99.29100689224882,99.29100689224887,310.4723784301957,31.60326700303897,13.112975527428276,-318.6189202386774,1368.059933117113,390.9694338443306,-182.16950157193867,-918.8265803748036,-267.3750478141232,102.26172478009995,-784.9446368282788,0.0062496838181644,-995.2375361413574,0.0,3.2975767065987327,-0.4856149483128136,-1.301683668696569,630.1198492393801,-233.3245309211352,-11.212132361682166,-23.1742288226435,-0.3769370435652288,4.423963409038834,-13792.600431395696,-25730.04149257485,11.822052108910126
2012-09-28,5.05371066117117,8.789348695691107,40.33532554772138,-327.50331924633696,96.76045380052504,96.760453800525,5399.321221101945,112.69996512178214,7.702051469175955,261.47344285940653,-319.3556747053834,-22.689421426089083,36.51810947181558,-1113.8122261598662,-81.92682573234437,80.48693335776653,339.3310578904485,0.001697587968079,449.64538008819954,3.4909111152391383,-0.6746750714144696,0.1997308083396745,23.69334144842105,-217.3454154326328,226.33510562170963,11.415579221709775,-44.9772593892742,0.9888842930349648,5.048428209119265,225163.0239496492,132765.68592056353,14.718117097731216
2012-10-31,-14.460056197539268,9.420126613683347,129.6940710012315,196.57966647090225,161.9811422292875,161.98114222928749,5205.164671869618,154.7711116875942,60.46522170956591,253.11131889265383,-317.14530062903054,-234.74852630339925,75.87863848585332,-1146.276615598025,-50.627898301039885,93.0833656026342,986.7547855170784,0.0057559617325002,-170.81065311504517,0.0069196446178971,0.4568225327507136,0.0324000970013102,25.247923603179515,-335.30056429899605,294.4825693028302,46.581319596677645,44.38305243594414,-0.9187231804554432,81.11523580501012,141320.9659314528,235651.6650881972,5.05371066117117
2012-11-30,10.445252117810892,-6.21666054373728,138.9526910258896,40.60002141811687,176.4183670555393,176.41836705553922,5083.444479851529,155.13595611791183,62.71884020905552,294.76083242443457,-306.29738454973926,-220.76689035793896,88.0600123297541,-1171.436379083035,-86.170861469643,94.72045768844409,991.595730087858,0.0348037247554848,-728.0484872600496,0.0035396817426214,-0.2826583777492644,-0.1433202183815785,8.390057137974509,-666.5467070381565,-193.24733234414992,3.858035477539033,-30.34203357373053,1.4050348566769888,-38.5099226616519,3189.380776830949,-49000.092332762666,-14.460056197539268
2012-12-31,-6.823723669792133,2.7121046108090523,-91.09105253534156,129.17382835309985,261.9251171135788,261.92511711357884,740.1394746028354,175.3166688104855,83.76653347349715,457.9510779411032,283.9489621157086,-324.8159872801411,-82.17326137881214,-85.82674253253839,73.55362386391819,114.68063357948718,2319.1411551433243,0.0077425765874987,2282.927473496107,-0.0104203314195245,-0.0592115037582345,-0.0893061775150993,-29.052803672020676,172.08169269003247,-19.28577208637836,-98.95831347578974,-2.4284076176202234,0.4937096359896278,96.31659611856504,434316.3873953317,219273.0210999241,10.445252117810892
2013-01-31,7.709765327209041,4.102831867717669,40.017266729183966,138.7211162225576,203.23962463115112,203.23962463115123,948.831865006464,190.1690752391528,26.211965716141844,467.8901785650884,288.9532918784635,-303.1279063142372,-125.00639775174666,52.22540912632999,60.27016805685617,129.47415843485177,2412.991903306501,-0.0199992895759036,-2288.3024960398457,0.0068492924938712,0.0473942018300803,0.027054971454934,20.45409259816188,157.09858343866563,-361.8066644808748,45.256255475335706,41.26210371040838,0.2871175654642279,3.797164130591,52375.45441991463,67107.9704846032,-6.823723669792133
2013-02-28,-7.844848372721668,18.918904344945176,60.14964895483311,-91.0465237680034,202.48795870443044,202.48795870443053,958.217419339548,145.91668126248726,26.5301488736922,463.24619203959935,289.84541384157137,-302.1436684367336,-123.46871335596371,51.307959077024506,58.832296244869866,128.79825094016314,1579.8066306046558,-0.0213084330110289,497.6309374470875,-3.497799402674004,-0.1465432573609462,0.977356113694887,-22.962058227969464,18.867714820898076,57.48226528211492,-17.436642482079378,5.65730528782251,1.335327340460435,-7.190895920521598,-41020.05169894826,-39751.815000714734,7.709765327209041
2013-03-29,6.883476481703232,4.4802616928436585,278.8064886086013,39.9607749850297,102.41130453447808,102.41130453447812,1055.9950013544767,23.499782559357055,-10.725434080575852,383.90720975149,165.2430004396616,-185.0389595684969,-56.061305397928415,768.7376233689176,470.81694738381935,156.4868141069548,1555.2325848661044,0.0003941984142973,1501.5996596412135,0.0,0.0036525628032961,-0.9680555421173214,15.69058869491073,328.8540999923671,88.06196516177609,-31.66099832145028,-21.011680070356988,-0.169571519686065,-112.5400275262134,-99264.89383299556,-314060.89072656725,-7.844848372721668
2013-04-30,21.883900863185108,13.784222016753624,65.68554047016615,60.111165240120805,-152.83601983972062,-152.83601983972056,-472.2852969920151,-102.22743940594472,-71.10997586451214,306.37211214179064,282.3621559618813,149.46675475004798,61.96136278452202,1746.7751790020657,618.8781645658166,193.74688880288957,-1468.329008265314,0.0116894176371116,-835.8336297036012,0.0,-0.6291829095857047,0.4871768913944415,-18.971452222188415,-561.8435991794136,-61.12893768967909,-64.17351348398665,75.72987752147833,-0.5077486322299791,-102.56189169679988,-25531.026845297776,87395.43513109535,6.883476481703232
2013-05-31,12.794117739572568,5.372411056676769,202.9255784528456,278.4011734404089,-124.50063887711046,-124.50063887711036,-812.4862844368158,-102.04551003683082,-72.90070968089043,289.1180332773463,260.7757183862652,152.91752627647546,66.74620213545465,1663.2283739692325,592.2516269660609,189.43736827009417,-1573.3697636960912,0.0318098520199213,-1516.553601538234,0.0,-0.0857050557739924,-0.4619690596125589,11.49387189044228,-660.2371166382072,433.9572874352356,-36.59574352665027,-26.744044993316265,0.4717323015794157,-26.821773899522213,22403.12329082843,56929.70095212385,21.883900863185108
2013-06-28,-3.082741242893534,9.686338340098352,79.6731478234284,66.3938686135803,65.35604458583788,65.35604458583788,-553.7937333697225,43.33603599870731,-45.221978864012456,158.6202967811268,480.4799267480423,347.05247834410045,5.688806529602088,-904.2113352514511,-305.45151797226566,38.741181016235245,-1456.1709346772195,-0.0347993962091595,745.2991139199653,0.0,-0.0288467910536773,0.1848562485452786,43.768694004317695,-278.6328577464358,73.53129407964548,30.29066183743032,-2.773422646821928,-0.0749141488222695,-61.6523774355494,-192679.084335709,454472.5179714188,12.794117739572568
2013-07-31,18.16620360168646,-4.244661710926541,143.72490529990765,205.627813358462,29.32046908347878,29.320469083478716,-650.0242106174197,44.384007088517,-39.43128302485836,128.08245800911112,467.0645403534536,413.9338708699921,-83.40083696592565,-1281.230739916711,-376.65308944828416,31.148894261566397,-941.1338660875956,0.0017790409306973,345.42812943824674,0.0,-0.1381469820821266,-0.2162458278825613,24.62650209220556,504.9677302611874,57.68295692278832,15.647872134310433,-50.85767804442799,-0.5454196202531829,-9.78486190147737,-63716.626895857975,-71326.20164592098,-3.082741242893534
2013-08-30,-30.27259353976721,19.31901109800048,-62.76247595028402,79.96268801468531,20.581835497537355,20.581835497537305,517.3821307307801,43.79607602044733,-36.09482839760552,135.40833043327544,488.7158208420532,392.725232994763,-86.67360653011326,-1176.6115054437962,-282.54125036082576,32.66070743020319,-937.0509919276158,0.0030859774375746,-1370.9920327831535,0.0,-0.0655571825846479,1.0105589270773474,-5.802090776559453,516.7763567169291,182.39670621494008,3.644937152538773,-140.24534085678238,0.8844585693934437,-18.63451860919804,-91953.4126055371,-208930.43039847817,18.16620360168646
2013-09-30,14.307329637828454,-9.689187611344709,287.75589317873744,144.58154632657866,154.3094119301836,154.3094119301836,-222.09852764056015,148.61636669912997,27.021958699426538,85.16841584267063,398.3316282006291,-214.9741744481649,90.5148954040397,0.0,-73.88423777418292,69.60763687838198,-652.4251433578602,-0.0201259744471717,917.8391446945376,0.0,-0.8994608231537029,-0.7956024328044102,36.82276233896846,-32.24938570765289,-774.7888671815554,11.129068335540524,52.91571019461071,0.4700694445537161,-34.97939963398426,279309.5799819054,313027.9326156564,-30.27259353976721
2013-10-31,8.166838309305325,12.972337813341616,-142.14123089254443,-62.45952512234034,166.7396792911443,166.7396792911444,247.250216407298,152.35605296505705,62.51976370899507,77.26002270866199,398.6900985373916,-334.2897750034932,101.36453605659597,0.0,-6.207197826433447,56.673800950724434,113.37216243625112,-0.0409260728338677,299.45085248903115,0.0,-0.1107942542109512,0.2138632286361725,-61.916884471171215,753.871114362682,15.566406356092047,-68.4571367600463,-53.700456850661794,0.6022322616871874,-24.99271269180485,-37825.14024672657,-54942.14711737912,14.307329637828454
2013-11-29,14.976581823452886,14.391538230773886,192.40022676508585,285.74849725372724,164.44901731452347,164.44901731452347,393.1972876644848,152.97017220265653,61.91795318505695,78.19466728826269,393.5959991977244,-343.52913180254683,112.59804206814,0.0,-53.14969359715681,55.660821240338265,1037.9907149243927,0.0545655035265618,-124.92766215859274,0.0,-0.3084561745457783,0.109269547576549,25.39324876367664,-625.3706611868342,189.85570763190333,11.88038468066702,-202.93466141022623,0.0159823698838672,-18.437597433135124,39314.15338929836,7105.555082174018,8.166838309305325
2013-12-31,-9.92702218030899,10.847467505736912,213.56777246701836,-143.28591032306707,230.04051665597868,230.04051665597876,305.4249604822253,223.2915392343829,85.17886078662573,21.448858266411374,426.3365562668063,-394.88000706420974,12.018224260848644,-598.9146360452522,-2.417092881483597,22.74003675958537,1671.9567482323855,0.0308762070210541,377.9417743349677,0.0,0.1710960577516331,-0.2550128012487165,16.27088418988933,-337.8500040206154,-59.75901811700561,21.63690673507472,23.554937735308613,0.2161066919563548,161.25573950943158,395032.8598817168,534754.5834820531,14.976581823452886
2014-01-31,-31.49020984469788,9.77931782701418,161.58506025066637,194.0203236089068,228.6607976644941,228.66079766449408,-238.42620215892865,211.8076645156477,71.47658900292701,62.40372641395987,452.3289292024697,-101.13702038401308,-27.22300162118629,-360.816777121552,45.38667025153011,-10.355178575273657,1520.6010771480817,-0.0438581101525885,-1931.8369360569252,0.0,-0.0928199532236035,-0.0633117480503331,27.50755922222288,-337.91086376954263,294.8004985206967,-11.508005097343016,-6.787234720277411,1.007998450267138,61.10907023763957,150420.61114508845,341078.6227332931,-9.92702218030899
2014-02-28,19.81061608041397,-11.888127368674374,144.65148172049186,213.74792350717192,245.05563149210224,245.05563149210224,-988.1697461675848,210.8572651911571,75.55319630702786,53.48208483402667,441.96084834176014,-117.592147478663,-29.0961328340609,-350.9445333748556,8.9694447325847,-4.793371164303372,1032.9961772686286,-0.0328370470677653,2396.9886061625443,0.0,-0.257091843093864,0.1303775911816294,-23.108264953688376,-548.0071518022089,-672.4522136147729,-4.19472949043552,5.568034081494034,0.6160104352439344,-11.53553199856583,-37588.05358746927,67298.48109418899,-31.49020984469788
2014-03-31,-4.742334923013313,15.902947809252453,-174.0547669244173,158.88080361228464,160.24974610394273,160.24974610394264,-1151.984187022004,-61.3270173515897,64.69736615874076,2.7195304266279168,292.4749435121608,246.67355592048747,88.72489633708636,342.72494910231075,515.382651688637,-40.0354209926366,530.3580268938769,0.0495881333136552,1145.5393219892494,0.0,-0.319567311488889,0.3214227261402246,-64.63489367806233,344.1915239772741,177.58495696070196,-23.13845220637336,101.39284477191131,-0.2892636620954523,-19.635961888150405,-412477.1934258975,-491174.22802139167,19.81061608041397
2014-04-30,-8.966715185105379,1.5066956825346556,236.03499212932533,143.91470777752428,-73.0700295193188,-73.0700295193188,904.4442563381758,-179.65815294244152,-45.95530022491727,-71.1579424424749,330.246676700302,296.3190673755219,216.46582831803607,1151.9846208128613,615.3279802056245,-95.19902301559624,-1255.6250552840793,-0.0177211290889907,-1493.8073784353585,0.0,-0.3755087014106912,-0.7163441599896763,38.04849489548633,-301.18262134712154,-302.18155364910217,28.771652241620583,-7.855238363064245,-0.756592783682831,-35.354214242807075,83869.8411926832,113483.15316506756,-4.742334923013313
2014-05-30,2.9519566339420984,-0.6670874574671375,22.23185472319031,-174.93972484440226,-78.74402826860332,-78.74402826860329,1211.4699027711113,-178.67841555157094,-52.1795855019101,-84.82784700945857,319.3261319933397,333.18191937954816,208.25940924767716,1074.414322485129,632.0465525698693,-96.28683338664152,-1535.6867289518532,-0.0177666001741514,-712.4085391753847,0.0,-0.3095485320841327,-0.00519623004652,-11.838104721804484,155.16899130231354,15.1824745011412,-2.602808355957336,16.89419378532193,0.0402891740970861,-4.014363625736451,-9347.64936491102,14216.58679146599,-8.966715185105379
2014-06-30,12.766009364819638,7.138020724772579,-9.814756569082892,234.56271494996147,-29.00390207760248,-29.003902077602422,963.1311893784056,50.1598975639542,-20.680164430893548,139.32940380646247,163.56943684287512,-83.75765917185004,-11.80980917070239,-626.9535604384341,-287.2266384595076,20.49557359271039,-1423.7765622176512,-0.0046180516117499,714.89431357904,0.0,-0.5849788772092239,0.14428049350852,-20.55433248013105,-472.6905077402503,507.76291825418593,-41.92646748847994,-18.89928226053325,-1.0010675548397434,-29.899588856338823,9564.36636943277,140459.74499394186,2.9519566339420984
2014-07-31,-11.182115038807508,9.023373083846012,105.3310916318494,22.164659382815103,-5.697775835934131,-5.697775835934134,189.52496040353708,54.66860225704816,-18.06571840018287,146.23372697858733,160.8229694029879,-9.73207592722632,-124.32613249071808,-650.6150799761516,-364.0243432414143,24.747314050019696,-461.0762399452615,-0.0545017274650996,52.502165723750295,0.0,-0.149705874577787,0.0869399180405183,4.893935493573736,-410.3684661864052,-117.31240014137578,-13.280763462824666,31.826353879796443,-0.379416903016927,25.831216614311412,9748.314255084842,-2773.5500416411087,12.766009364819638
