date,excess_log_return,log_Mkt-RF,coskew,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,chatoia,chinv,egr,rsup,chfeps,chnanalyst,illiq,turn,beta,aeavol,cashdebt,ep,quick,acc,cfp,currat,dy,rd_sale,roaq,roavol,first_lag_excess_return
2011-04-29,104.3112030374524,10.811156908722811,1401.2996561555628,-151.7964627098335,2402.020393043517,-96.69777892069852,3641.935612514411,15683.18196032118,62.72086422927427,1084.089833517222,622.6976539892597,178.9518007204297,47.214015430749946,-20145.279650364573,295.4877413576248,29819.22104782462,-5810.984177467202,9.35757281540383,-2572.749075564221,19.258285413040085,1023.9199318945904,220.4680820648332,107.84958417938157,-6491.342351681669,664.2600899296144,-22.96492090049641,-6601.61919251582,13.497168131976252,-102585.60499806446,-41.61278091107295,23.40909209978372,45.24366692824655
2011-05-31,11.564540211332812,67.55480863113901,2139.1495581946274,690.0280473704372,-161.94598955901785,2434.200518777608,2775.9979669669524,17128.075486684585,27.345620901549392,145.91094865666352,1090.6439702528592,203.5250251791817,128.5492196169665,-19832.81290288539,396.15323788544725,28736.53965382921,-3219.930151756791,-12.381340483450618,918.7932553617684,25.6393596699254,-4715.5961949721095,-85.88519811602919,-31.220770632228664,5390.235043659326,869.3425528250596,-609.540949512691,5715.376373120816,-162.98436386874792,58130.203275938286,81.76756637043945,111.35155464843685,104.3112030374524
2011-06-30,-138.63188612676726,-30.190725266942884,1871.225045408343,800.0461321455946,723.1383213573299,-182.29057750293376,3289.197042570174,15992.544064549567,308.3921947720692,913.1076806446216,146.5762263460551,98.338139244264,148.8122345488228,2826.3943382951725,608.0390660557023,1507.2252656034566,9674.571284422538,11.004514830187372,517.4337543077454,13.402965432544534,15607.471029127402,-434.9315096815608,-32.06282673950062,7126.556253860588,-2027.696128621896,384.344555496264,6854.704525795096,-49.83145605667606,-322330.0440073089,-39.28387505693604,161.16945065700202,11.564540211332812
2011-07-29,-70.59058111597093,-41.722495081995234,1450.1394983872271,1580.4572643249269,811.8008362464504,716.5491971325608,895.5027301854332,17656.72005169425,204.36059695408028,-408.62834924737376,913.9613258855088,135.77637135353686,135.87473840492237,2844.680099276216,604.2398889553165,-250.43630488206912,-471.6040406484393,87.37678931049078,6787.299390109165,-76.8085907837135,726.6736939458497,149.3749716793768,17.173151343494226,-531.0840198182123,-41.90400217585,15.659243805485346,-339.2931754163874,0.7493151364745643,3144.004048951552,36.12970175862506,15.916619727893249,-138.63188612676726
2011-08-31,-282.2244696678116,-55.97227361704534,-2538.9466854981856,279.6403517709855,1573.9106546862445,809.1664132254807,-743.8179719295142,16547.393884129673,-61.3061496066208,-560.2466744913576,-405.591976214052,253.8108901301822,125.86266866304182,2541.5279864983345,666.5038490296229,3134.363451684493,-533.6923305068875,-28.229444983406594,-5461.435666014208,173.65572175677562,20.878734955615077,154.2514500574489,11.045516007406915,-491.741057251711,-38.69648195361903,169.43133233443325,-73.4420905810257,45.24416208968741,-87021.53550489643,65.26147961002721,-21.240623332291307,-70.59058111597093
2011-09-30,-291.6130176338259,-145.05794411419998,-1184.8625633792071,-1650.678323049413,270.4338935582539,1554.3085762117412,-5782.0934830525375,11970.289095251606,-79.2143205838075,-751.4647017892704,-557.8959505461078,431.96998016010144,85.94753254333168,7121.788352001323,801.5583662128794,-11682.323814106225,-554.0552020294969,-57.929757425047725,-3908.5520531808834,-145.76360666972278,-12321.28180800248,999.8612952891172,45.28871070257226,2304.6840617286653,811.8801840115476,-226.8041876482908,2714.382112286665,22.762114305136464,879429.7732552146,347.2420399364005,36.3509331898631,-282.2244696678116
2011-10-31,230.9012558396264,-182.83448946445225,-696.1529755025421,-924.2835878033536,-1519.9897023830497,296.9868805764588,-9532.585538850904,3916.532679577572,-517.6260051973353,-1911.5815435500344,-736.0178367325803,447.81966263699735,69.47790648884316,6660.430004598272,819.3608300250663,-12937.428097701755,4616.59036358206,18.609269974855028,2635.518609811173,5.828889298815284,628.8717828617264,208.75733934583852,-0.545989435527062,-5243.801917568911,-11.782512190757984,57.09757245958406,-5440.063674626086,-1.1546834244629736,-34390.782973708585,74.20206771600562,-205.99392401158184,-291.6130176338259
2011-11-30,-87.30217559620762,246.62703845540287,-4010.253212643057,-3268.533711854317,-920.4713245709517,-1486.5560122032505,-4718.071798037917,2763.4565804643407,-689.6144692278676,-2398.9038875683727,-1877.021707480913,382.0540005105441,-0.5064943820631305,6284.293475211702,965.944598204047,-2173.532468955302,5592.136573888765,-10.540966029928622,-97.58656753475589,209.0210453269906,-3768.9750578899657,87.79513570775362,55.59562131452308,-5345.96401042027,-152.2796249302612,261.5808511910174,-5960.9613109343045,42.131840427746255,-10485.97733255732,67.01607585521668,-42.749290233137344,230.9012558396264
2011-12-30,-48.272415575061565,-6.481937325806235,-6074.643073742136,-3611.598073821631,-3326.145706859236,-943.353636175928,-4866.623218080356,12247.584017632282,1359.5782979454866,3316.690732388612,-2435.1902893449897,-164.10765078142018,33.70713785538103,-5046.719599800807,1161.3720480976683,7415.0828704674,6627.976017243945,-14.0740509867349,-2154.236419478333,-102.65215351459256,-4401.142792451552,-2324.201074491505,-157.9661885619973,1616.1745606550394,799.7646850885728,-424.5164277125788,1976.1298143871536,34.32495552079985,-403949.1618133283,-229.49200145447367,-13.59527659280502,-87.30217559620762
2012-01-31,241.03126390643845,16.9941139482788,-6154.636641052428,3122.255978749987,-3601.31080906379,-3298.798888753092,-1841.8298771190225,12993.011095843282,36.45294276438101,-86.05017875467692,3299.336749385079,-148.56048290560415,26.466958102121207,-5343.549490008689,1162.865642106904,10249.674873444816,6792.354052925407,-2.789604301807889,-5738.060747688414,20.181701967126628,24.058893107841868,378.98366719233536,30.81199488425014,-1010.6086263496692,82.85251571473736,-69.80709545596898,-1045.6918146245298,2.553468048159118,-30763.607138892403,57.92402353203602,-34.979158756520974,-48.272415575061565
2012-02-29,64.58829154894696,113.42625233206827,-5950.730633116145,-881.4673708021194,3122.2926642463635,-3585.8058075051376,4912.983384638044,10414.46004080046,94.64112442779452,225.932251598228,-85.92414548185279,-198.3567137424548,-8.412926613979115,-5852.34708125464,1132.7572081988887,14257.406421683245,4437.8425737150665,3.9093637839091,8696.085161671781,18.65824786688017,1332.593056594189,-119.06801556326218,-24.75616346428518,1857.6851695395017,-192.74913179808755,124.80785598222263,1863.8368916634645,5.830977673724931,-16172.640313474927,-25.06294581352313,-35.32078030428693,241.03126390643845
2012-03-30,95.9619658214324,100.911408013812,-6112.572679296488,-353.03139818455844,-936.8197307704736,3170.016432793195,2736.147034395437,11817.44399053222,-451.1840513063831,1539.97041575618,230.4584894172146,-202.49964959431344,-3.4472857822971026,-4915.957367157178,753.6316024009768,18870.279740405946,-8402.253268131612,4.666248689446951,4749.916836304401,35.38966742422872,7558.633377601323,-1316.986471179368,-273.34591407819767,3635.220352354561,-210.33358424112956,15.53541368615396,3795.916069610597,15.629754656539347,51511.99211638933,-144.51784042048985,132.79532966077477,64.58829154894696
2012-04-30,-70.93591951680864,71.6577000745603,-4610.604172856661,3221.8628229253504,-377.24135440261335,-948.1440970635311,5079.2577884598,6540.444696127301,-9.952524703134808,1359.0256512821368,1548.034049254161,-57.629592830262965,57.319251182836815,145.0304622146659,268.7112065023473,-26500.05032516379,-13248.368310861477,-2.37391674671672,-4768.663593779129,9.963703396694656,2130.7133049105832,1604.4622565067943,-98.6752216762257,-7793.191096152877,933.10928036982,-591.7606078754693,-7454.540782881668,6.966027899034771,144731.42310405918,-81.20310894865224,-12.847527975138291,95.9619658214324
2012-05-31,-187.11902294313532,-20.06422830613436,-5291.2970048504085,988.2557918423266,3266.324221609653,-378.41127802569446,4843.696552645924,6813.641680519949,-260.1065578469692,970.7394049136808,1370.901372715748,178.6524992427552,111.64248250413098,-42.0410517868052,132.73996091146554,-23256.26766753644,-8356.552155375362,2.117673817946386,-2711.143221436363,21.008396349201576,-944.4132464695032,330.2200602674302,57.2182734819155,1188.94026801367,718.2854004095309,-617.8032787464965,1431.9289545675856,-95.65054720008192,27327.74949551723,186.4916855418476,43.1726717321626,-70.93591951680864
2012-06-29,101.40194526936882,-149.78025009741677,-5281.878874149837,1382.4219612524748,987.8416022208384,3242.7237661177205,-690.9861446750127,2205.571658518578,-207.08465447551728,-269.4078475498115,966.5671187291688,318.40021431855126,89.95031710483045,5849.995735785737,216.8409862049449,87279.8372504641,14499.836714659896,-4.373466749831056,-627.6622119973836,6.710620066977754,-7782.027970606865,-1080.1638768113448,210.69099469466272,5453.424118836498,-2792.2771824873707,1150.3542093961169,4982.986582420475,-75.27683084896988,22873.753529030364,-1360.8647000171463,-696.936650217554,-187.11902294313532
2012-07-31,33.28156184784274,88.93158334894693,-4537.182597794882,-704.6664125307067,1358.388141545951,968.255896193587,-121.0638256139849,-1648.001592435957,689.2154486235427,-1994.5578426716293,-266.4836054972609,352.151038310889,83.5833248889037,5711.552761821334,222.0518917868409,85568.9420525086,18639.68866534573,-1.3057195825740902,342.2985116039745,-73.14122534109538,-89.08329068544117,88.29253201014035,6.070788112091918,-1461.3775629652228,4.020608461377805,8.414563526053882,-1653.9888762031917,-0.1176020774113055,-23569.387752245413,19.13129687079163,-29.39187645579796,101.40194526936882
2012-08-31,36.00642339004677,18.42018480816789,-5567.526699798783,-2245.612630199578,-702.8791401664646,1369.6863916168988,-1081.431389734137,-126.13589680295894,-285.81882063397006,1201.8885483981717,-2012.2188372779055,150.092420233704,65.22659434378174,11964.995259919264,146.73074382000897,81033.49546967707,3057.688201814511,3.043769852683188,2380.788878398198,-57.74640349127412,362.1386053052993,-257.42216002437635,-21.058676442870592,3069.643518142024,-522.8382293458945,234.85843470968103,3244.95956638761,46.57711337834722,42047.067400430096,-148.7781427998807,3.353551225886349,33.28156184784274
2012-09-28,123.07744625349332,59.04603373178373,-5907.118935929448,1511.0737655215073,-2259.148805210531,-722.9364774760971,282.01734266882886,-4153.959178186824,134.9008609851337,248.60186281797948,1205.656258579302,-60.06718130941093,83.54799323189496,5703.784667676486,-174.09380289479782,14045.123540240307,-5598.880546719509,9.335132166309398,-2800.634923625057,62.19827702553084,-4852.586174418591,-973.8185431276016,-20.862504988075727,-522.6388478144509,1131.504617186985,-338.8030696104203,-328.00467543132254,30.09237843526833,717630.6606779057,1149.9995212428123,-180.06908713537723,36.00642339004677
2012-10-31,-166.3189350783916,63.25895645438657,-5127.674342194212,552.2015072721471,1511.0720674859574,-2273.354409102567,4209.566003339725,-3707.0412620392894,-157.36628717236772,797.9328197637906,249.3823271328896,-57.12520577863896,63.922905885022125,5807.994386202553,-184.17428414019048,21154.90494970355,-1264.4900358772418,-15.682478450987832,9872.559475595011,-20.346581068899013,1965.065615301468,145.93518981224224,22.080682125151952,334.109479656443,-13.160824262663482,44.93462639010494,274.5827100359311,0.9544903203837408,12516.111670743208,0.616621019188301,7.968854094835933,123.07744625349332
2012-11-30,-3.5197537616387287,-41.90330028975758,-5481.795495252961,579.0674848965249,536.6034869454801,1507.7250723596917,623.4234739517041,-4346.967185774452,-104.76984585209652,860.9694032930233,804.9106502499386,-58.12422511460515,67.09362757439278,-679.2616198804441,-290.86574686784064,23739.601219474596,11540.88316997445,1.881015505523079,-8023.168283103521,59.9156866533699,4203.6409719968415,-35.74920646577812,-271.53987146746965,3044.98764080838,-263.1300124307849,133.38786001641188,3431.818436263595,9.859497038944028,37659.31750883395,-82.62037124446033,55.2488012979843,-166.3189350783916
2012-12-31,-32.80001827464826,18.24802400673469,-4913.015344662337,1657.878723928666,582.3835377970604,548.9877160661064,251.444985307896,-9675.822255722538,71.22195792234041,-562.4757119029388,853.1838557311052,-256.6170969942731,103.0718233566331,-8597.298660694634,-320.99351486910376,-6706.090592428085,367.4946272957917,49.42266684100282,2836.8263739391004,19.76111827852173,10990.639174335784,762.7889595578799,19.132014481100214,-1425.2053701322147,77.6136869974012,94.65402810296548,-1331.2835191132035,24.795968939863485,-424053.9031795026,-642.511233989153,-94.24931087087909,-3.5197537616387287
2013-01-31,210.51859582557063,27.550139255167224,-4801.412863977442,-2066.2702720679767,1649.858855259727,585.0926214023666,-460.0007687147325,-13071.943344882891,456.2466807609597,246.24628802427927,-562.7635885701311,-256.3260865163337,94.80456898523316,-8516.05240883457,-314.66855581579864,-10918.619368238273,2543.8178817880444,-39.1816404402169,-7724.560544205498,12.36467086881703,914.9347452909242,271.641456772345,52.74947018700891,-1206.771693193048,117.71838172878722,-9.79828085408218,-1131.048034757085,0.9469883353625904,15178.909593480872,58.81450343353004,-39.06328248302543,-32.80001827464826
2013-02-28,6.484845767093019,127.33499392878684,-3816.6082413338822,282.4569192888899,-2074.878472864208,1651.1628377190682,704.4755596680722,-13811.0486061699,143.1860750544193,372.1023512474804,246.4542933378487,-222.1361122836045,42.274528487862,-9983.728132614124,-270.35142776900665,-14679.806722243196,2411.22886535676,-2.4400795476523136,8618.915286506955,-16.145594051516582,-367.1335075464667,-147.48594939111263,-40.68326632415926,-215.95054927260207,-68.05704846630232,30.998004439764344,-302.9521497999376,15.745172951182925,27127.84777897969,-46.08311614227432,-3.864278504566755,210.51859582557063
2013-03-29,104.47259911738496,30.31836641257647,-4901.451191736083,-223.4911472216486,272.90020151314576,-2121.490479882184,2964.415477332575,-2661.468706838249,153.89663895109194,1741.214035081107,376.7985393906979,1.3520735526527456,41.61205392417052,-12739.36421685004,-292.5111329481475,-16076.43237726071,5499.1698961082975,-5.46245124264715,-2037.676513206792,97.81233776508589,-3356.2617899545185,193.54158474367705,10.381119527825716,2230.31527215401,95.4868626291618,50.28157280168966,2217.3246812220023,85.42518739634806,165476.52201782772,160.19941323222724,-50.10265427574132,6.484845767093019
2013-04-30,49.77879529231894,93.50810187507528,-4473.828259177154,2806.288492314288,-220.7702342188068,286.6248855206233,4272.7875846345,-3048.1062464710963,0.0,412.211445856734,1743.2046036938862,86.02947733069551,32.35642034608626,8051.290552706784,-266.8445712882023,-57268.35722153581,1910.768837075404,49.5804387606469,-877.6952024859384,-42.6365729592726,-127.83342497554622,141.19071178572722,226.62991776840173,7056.562942799792,800.6726119827413,-296.77559338226376,7070.55755292598,15.247214205270382,450755.2601319526,381.67423121585193,-294.67753209176817,104.47259911738496
2013-05-31,61.94950794730785,36.5435107224216,-4286.310908036537,190.6464752842263,2828.035048001166,-220.19337792525107,5339.644956203037,-8733.945845241486,68.63386179593154,1280.691794471354,415.4804355853295,-60.73772409929473,78.25145313036309,8765.405984457791,-583.8579916408914,-54525.15371405837,11248.085628222649,-53.14766282509551,8.449580081261956,51.01102203012943,-2634.487271688104,-3198.3347941545208,-3.4878761380978744,4987.623781294242,704.7538232346733,-662.6946936921468,5220.820919537247,-154.66835811472777,198580.303932244,-144.0843377272895,53.04575524858592,49.77879529231894
2013-06-28,-81.94968451700696,66.03377936650372,-4514.414771567663,1609.3900483955774,179.81906825288547,2833.295782370448,3459.8019452231,-2626.321960677222,-348.53308843854813,502.310824058724,1290.275895266169,-120.56436609068136,60.58334246227224,2266.450931592586,-741.9502524889033,20753.898245162072,15356.540874190963,18.984626404988227,5134.775398113176,1.198713821388992,-4250.301352244951,1458.2389892129695,-70.95254950736768,6398.433581090299,-1991.7577633473115,725.1929390902822,6530.249474900804,-86.57149378246451,-505429.0372638907,130.45522909989336,-83.20822185402676,61.94950794730785
2013-07-31,208.923774950432,-28.947005202354923,-4418.131888615965,845.2816296048186,1611.8487746201438,185.54029170273856,2305.8538660419867,-1208.286187522932,-140.5682780772066,906.5338778369144,504.9214462305632,-104.48586928740296,54.14155475089612,2299.579230824476,-752.8183748367381,20429.26963484207,16883.27884028061,-10.071683760538289,4107.86357351347,52.52843935317833,177.04166918829287,256.96886377152623,4.504976368932375,-425.1072009828349,2.800493080049769,3.6336493125546663,299.19486368607613,0.893670965195696,21587.816559839997,3.586518378456958,20.09110879882292,-81.94968451700696
2013-08-30,-68.01377119254265,131.64878153499075,-4298.9366897060745,932.7623569798128,847.7505191635676,1611.690200364695,3584.2601056603608,-3075.842159429271,88.7020728408429,-395.37617732064257,904.3947574836054,-36.38826013072228,27.30769538506453,1158.6417456017482,-662.4946349405415,27891.417543135474,-181.447385966416,-0.827328323125581,-3462.843091436869,13.511311158200442,-1883.5418667773847,318.04728941574194,24.98975966909296,-3456.2705305099958,-153.36545905797772,213.89390489463543,-3534.38271248652,45.77613338366605,-39442.5497786589,14.433888122805456,-11.723213634917556,208.923774950432
2013-09-30,163.3400478774827,-66.26120260768923,-4060.4924523577656,-1019.414229170625,945.4016128504549,883.1037741895655,1872.4324467576137,-888.0164592029482,-340.12157555500465,1823.98350387694,-400.6471030330642,104.3525456514327,15.612629102185984,2075.103572961522,-814.6497578148862,-6669.810358521248,-4331.911525110914,212.79784900814255,-5567.15115446159,77.23303794050571,-611.6153663207224,-445.2945731193013,-31.33434243140965,6211.287724298687,432.5661541534489,-65.07362667347186,6363.725537756225,25.867938849007373,553760.9957528887,-192.15545986761072,22.814420590521426,-68.01377119254265
2013-10-31,-58.1341041882823,89.12386370547345,-4171.321254342257,2957.3109892767784,-1016.5999267211488,939.144466416461,3249.095022360663,1100.2389692447705,-138.76744866243482,-908.851289628962,1818.1526079815776,106.92229185692833,20.46566194565502,2253.144540001518,-829.1896593005811,-6041.475162979651,-13566.106926206432,-216.9649555543371,5211.184971137765,-39.08673934134549,2476.5359926463425,-87.22104126718295,1.454740758118021,-127.42350796650862,-5.682399759748023,10.961657516379375,-191.4438094239449,0.1055387543050869,-57402.807110900525,-1.746805239574087,-22.305054645103155,163.3400478774827
2013-11-29,140.10245176699277,99.27555098622484,-4849.3784213150975,-867.1095031056998,2997.5948856451137,-1020.0959814624292,3855.3116265336553,7985.832792813151,-231.98913866293836,1239.417899376259,-920.150007408788,20.244320482181944,-3.372338261363021,2753.1715436643594,-814.0098887706397,-4342.273869458251,-3066.8860313991595,-5.145289416094359,-1767.5272889258886,73.45848448611741,3919.8423352884856,-438.26608654909705,-66.91827814194846,2351.712437546288,-381.081304001021,167.6246015824812,2610.140258187894,15.09109694997096,-13525.28963081399,-190.75415801227248,29.90384656402148,-58.1341041882823
2013-12-31,54.42245513123367,74.59906876287526,-4815.053061111111,2317.073857935441,-859.7924558733043,2969.5808957827426,2847.0471416882474,9325.200813951564,198.54041820558604,1368.3666608801434,1236.600402559565,-85.91263697012923,1.7238930432955883,-3267.6628708640824,-627.1571065342275,-3479.949125034265,13102.43492693887,4.717857351509796,-3434.762216217201,-97.09191937686865,401.1726827245948,807.7451422115882,108.1666778726044,-8475.113497746614,534.9894461390398,74.6835129763619,-7141.19200674849,25.13844313371044,-233891.1504882984,-195.85568270154025,-17.18745947557045,140.10245176699277
2014-01-31,59.11957866280842,67.42305107844851,-4658.139332842208,-510.7875307254087,2342.8356044989805,-859.9502364340352,4531.728736879403,5691.689278793741,142.1940167654511,1040.1004335524565,1381.9565810243255,-80.54947182779307,-10.149605375685836,-3389.8878946936475,-563.8034794960594,3251.6683442019103,20530.948904041332,13.317146728005604,-2995.2419884674127,51.02939925856663,1231.908699409527,289.5371986210412,10.90052365272561,1313.514460128441,178.41056736281035,-38.952856184651,1510.2280206049618,-2.49652465941989,62710.62158186408,42.7359641905191,20.468423275809528,54.42245513123367
2014-02-28,139.60164034876018,-82.71255264431252,-4382.345798108174,2006.7299645369412,-513.7219501692533,2354.6978054099723,2883.5997725391744,6810.720047164364,-344.3350110825953,942.69488859647,1048.4097449551286,-29.289478309443226,-17.938963970219916,-2379.952226898544,-561.5364967821207,917.5326940215072,14914.499609431896,-10.075836494671876,11812.302783615862,-8.515795569071997,2929.7795651267734,-76.30530344682938,-6.432808729246005,688.2161155872454,77.87587028998519,14.860441273467274,767.0962390412169,8.319441859686663,924.6938859797084,-53.08638576933322,54.29488684295529,59.11957866280842
2014-03-31,-85.26225253513162,112.69188747956792,-3823.314585285308,802.7279445786618,2014.732953027639,-545.6102615661791,5488.430495832744,7729.790772302213,-529.6697159383764,-1162.37977630631,954.0555324200592,231.96574301991976,50.841636171010165,-4168.958287819529,-539.9320085316805,1027.1150401026284,-16758.171188132506,-7.824674757922278,9459.21770634812,-139.9085225697968,-724.8228377472115,2170.969260030069,23.01515597222334,7472.355302312178,560.8151105870314,-211.43316036817657,7007.729381891812,12.743403167564168,-42418.9486269881,200.1941560637431,58.42278624738674,139.60164034876018
2014-04-30,-159.36654917526997,10.693626619060122,-4200.379280781812,722.8513799765735,818.5415559986095,2032.8982372179432,2300.7070448620966,9287.708267414158,772.5527097749148,1580.35412237721,-1173.9716058321558,348.9286451473554,6.31681795611702,8666.54325333508,-774.2482207645054,18522078.67675464,-21759.73468561675,179.0782159757445,-870.344244206346,-2.916799122304837,3050.193885864359,867.783628851316,3.699774087115486,6226.141425451147,548.0898653268398,51.91703227691892,4252.2990609270055,8.981430466757871,18880.439324876294,218.1756940670132,-4.909783361821155,-85.26225253513162
2014-05-30,-11.323536566437411,-4.7539717877506895,-3290.3307525412856,2037.61576841637,709.4944071227299,809.623414956913,-458.0094343854996,11117.292526066907,55.28789240442507,149.22735326605812,1580.731108471762,166.06355262939374,-19.08372596070458,4578.473795228052,-958.0318470222612,79821.89113402441,-19599.724716582667,-179.0028334674539,-7772.460700650907,25.051312293755476,-5132.999314543271,-409.9770993368864,-50.34211595438711,600.0373630222166,354.42484002540937,-430.1422521762975,1044.4955309661746,-80.59247699374995,-46425.57528400654,-207.1329625822784,4.924284252127563,-159.36654917526997
2014-06-30,124.11474138102406,50.728689784458645,-803.8468879361831,-1144.35764512749,2015.3155166554127,668.2221512848294,-1071.2182281305006,10981.913738462948,-142.3499132793294,-65.58424838790162,147.9685537963732,-201.80956527916484,57.71333142387948,70765.82084826448,26.96197460504205,-14268.023265510052,7891.766337552091,1.573613911853192,-7718.798438063139,-95.6047621787252,-11270.662740029002,-5715.655003166121,73.5976745916293,27342.405477363645,-2166.6966212723914,269.2317502985045,28048.77151054106,-61.199706374668,495848.9010567344,-1660.3926980713577,359.2407461930138,-11.323536566437411
2014-07-31,-179.82153833950565,64.36943376350098,1821.1085574094589,-1869.9433783595236,-1168.2334818914112,2013.6912669112155,-1416.1865592936665,10068.994936296936,169.8975226041111,705.5665754657261,-65.80707566530693,-162.00756241547865,49.96214321670497,71872.71937441727,38.89362699318108,-12433.221803335548,9340.038667940958,12.233176433511524,9244.080118374328,-98.60575517866664,668.3372998667019,187.677058904058,11.814986142847488,-1835.0990988060075,37.38096883483578,7.332928312669253,-420.8891927402001,0.4335018335267904,23524.26153161889,100.52714046449864,-6.186582960862324,124.11474138102406
2014-08-29,161.60482266307417,-51.70138361835048,26975.54324204659,-37.10281409940804,-1900.4735446046188,-1188.4634292832982,-2639.665926848422,4906.69217387242,-708.5207409047578,898.5471554769354,711.1138502057692,24.635408437358286,13.47995124367488,76573.88458573133,94.547854211822,-18073.54077674861,8929.240346080795,-11.530322636694088,-6151.3200373695545,318.9009589758916,1968.7557944278,254.846292874292,16.473639775818754,-4805.060550092137,-236.1973230952594,163.7908828362403,-4329.326552210405,47.8898592641402,100267.60544590326,-55.30759418162006,-6.382562582256469,-179.82153833950565
2014-09-30,-151.1634156171034,103.64253337497163,26571.035724435435,1730.443284091445,-41.475876999240285,-1884.8196061276108,1604.2373427794685,-2789.6338597288723,326.32022053461424,-711.7630404185522,889.7561358528187,273.94777815567824,23.157728206306203,-3880.371001123636,147.25678899173548,41636.83622799995,-5843.867897281374,18.37950455245907,-4014.227763357583,68.37467704948767,651.2034606100315,911.8777643677604,20.367895151847108,-10515.728370593162,1036.0124810291582,-176.5475827362244,-10585.280512510566,96.5081687377214,109217.7525789356,1920.460003879868,-59.00226574372073,161.60482266307417
2014-10-31,50.662735363236585,-49.89800276534954,26283.88561401605,-2386.1442319547327,1771.3576966846963,-39.52875485007122,-222.97786894109225,-828.7810395133203,-485.47689156303056,1447.913842026065,-718.6598131129132,230.21455320219832,12.597852585104198,-4051.588121595944,147.5848683953293,43129.14657721699,-1451.464692333452,-5.87413776004286,3175.8580385805435,40.16668553500676,5121.830219375726,-271.1183580521438,-19.49393820626392,917.4374499515106,23.55476747018031,-6.687103214538922,1021.5276954471484,1.3729228298433895,53554.17257073754,-51.72350958842958,26.71849050186165,-151.1634156171034
2014-11-28,35.20024341055137,62.15042114110742,23272.59744285843,2353.157305701973,-2368.189387377579,1741.7003327699697,-1073.9512414732064,-7161.053750131194,179.00079645120897,-688.3087084944971,1436.5513509518023,152.84685181441833,34.234293367877086,-3537.0941617379794,165.87668579657458,42174.11093236535,-608.202170417712,155.01867200072127,1872.0441334657296,-92.28596887772574,802.0078188034313,193.42485736989784,-4.908836865196065,-4837.823738763109,-241.37428691864736,163.49404648746355,-5198.274062869197,26.42148367852292,-34511.86236513173,80.16446585160384,-39.24853284874917,50.662735363236585
2014-12-31,9.166482769888962,63.04714512033607,24851.83625488622,-1913.3586747578463,2384.8695735057004,-2365.030718968152,1979.5851331860877,-2374.929243962357,-339.165570568758,865.7121990473635,-692.0987500750741,298.5397838038988,19.534804212226767,-6084.45417959351,323.9138719768167,26172.398489288025,-7018.15367428114,-162.6240429374042,-7131.07343153223,68.75943745610357,3452.3696291351152,1571.9496038882237,-353.26428124101744,-525.503155641054,323.1119211453456,-76.29170525964636,-101.85687995000626,71.10290268716909,-677146.3342682091,90.2193417256576,129.09751758934954,35.20024341055137
2015-01-30,-51.57565804844901,-1.5051072148847568,25288.110252145223,987.765226903759,-1921.9761283630069,2395.823408637019,-238.8543074249272,-2557.802680772065,141.51315890611826,878.5330432374222,868.3249095703665,285.8564174768978,18.488494727368973,-6321.641010066997,329.02340887682703,26026.189217832,-6078.038706507893,-2.667294606900798,-2768.066175102922,-19.952971704946776,1067.5865896698742,-187.6343619101208,-18.62854828061063,975.2355617868016,89.045937427652,-34.739694627871614,942.3524951236614,6.437750648473923,-21164.425580467563,-30.388357664196064,-5.9909592310450535,9.166482769888962
2015-02-27,202.6770873048252,-79.29093752710216,23340.86359722963,585.0327831599448,999.072289183166,-1921.1025053938629,1191.023566586074,-4746.532650660384,-399.1717379227044,-20.97291925360325,879.9098678322351,315.16552076150026,13.796887319682169,-6675.72072372307,306.9005332067637,30748.18684079133,-3699.9798304109295,2.0573415079201265,7475.180986510568,-43.09343166711824,-1308.771002374524,-42.45971341287986,-8.3237674794035,411.1069945121417,-55.399473786084286,49.40865446175209,268.2095470233471,22.41630051172541,-2967.7820297763683,3.882066479867945,24.817560222197244,-51.57565804844901
2015-03-31,-53.78336487817443,149.35731590393547,45688.60358718345,241.43908278505572,573.8489361466883,1008.1522120857414,2961.477890953874,-4130.224909451335,-271.9417314896173,-1101.7459159815005,-20.92956354864109,91.7932988051613,41.3821355053564,19332.56769191108,240.98290722690928,27921.12625010855,798.167335260038,-3.737679948243274,4019.9540915052494,-21.594424679562053,1473.1291784590576,668.2143056071081,-104.31319027010932,4084.727591890696,-309.289880833417,206.56082956115105,1963.728344154544,6.794988376613276,16303.709148914088,-119.83252304727785,31.662380453738933,202.6770873048252
2015-04-30,-100.0375814331939,-28.416800517656757,39825.47388318338,-526.0718907277477,211.47323402190224,578.789399370395,1820.844095789802,-3271.5333160700748,-175.5116434614236,2103.453044448293,-1115.2470760024887,-100.94304182505184,44.04705122357392,28212.030195001415,149.702104424229,16244.07511479033,-11333.497781676417,23.82299484476953,-1099.264784654286,79.39543268256466,2852.461051612023,1077.6592029086296,169.90237779525376,-6605.754260104761,497.4021531312985,-306.5707373528121,-6815.886841785628,17.420700474777277,130328.08058799384,-32.07694912741022,104.19891198841516,-53.78336487817443
