date,excess_log_return,log_Mkt-RF,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,pchquick,grnoa,operprof,turn,beta,max,r_sq,cash,rd_mve,cashdebt,quick,agr,oa,ol,noa,cfpq,currat,dy,pchcurrat,roavol,disp,first_lag_excess_return
2011-01-31,47.38299287038198,98.45954676313018,-1444.0133970122931,-3448.772283053926,4337.055941662993,502.2066908031575,-13.984792998978165,119.97387139501112,763.4411894006747,1827.4645578718244,117.86357356614523,903.0371778488276,964.1577575166572,-2786.957668885777,0.2461779875629872,-91.87238860283696,67.13371681911849,-11.7526237971515,9.44417094930418,51.17062030978536,-165.35194782984763,8.863399989121945,-6316.553228743374,2924.0011650659144,-7941.9121117815375,-14.391671640594836,26.784360311561613,-2.976309369365524,112.98672001775344,-1.852918744885642,-1220.382774660546,114.76812230821872
2011-02-28,69.88348005702922,29.59212261851577,2205.588006112938,-4746.038091637584,2852.3363662903,650.5812748026277,93.4271819760018,1339.2357830296114,121.43048489460882,772.710197141274,443.28125481092695,724.6161030001844,983.8625374694476,5926.834229161187,25.858677073992567,85.13222960842768,198.84815152021656,117.5674849297984,26.03493176320228,26.06337287368785,1422.0231706229897,-93.94243684310892,1398013.757864192,620316.0975864604,773081.7964110374,38.16906106226111,1587.4495079539774,10.437223960709249,45.09570141100028,-1.2834267242275246,-8.950324465912217,47.38299287038198
2011-03-31,45.22891814320978,51.647509704456176,447.0866749013776,-792.7854946009767,3407.821588643328,665.5609383751155,18.362856309303183,401.903520009432,1345.6587357290798,122.01286349487836,927.6817836307862,174.12917982458606,509.8981570012029,576.12617395901,7.274097047727309,94.55653125445131,55.1184308947104,17.460182698869176,40.82728089592649,361.6404020911245,125.38572400719568,220.43905390023892,327525.08516364545,172867.77203029394,499824.6802930012,28.138322367714977,-114.23691514265374,3.706961496148864,388.8620517697558,11.436514000737816,-19.287782622116534,69.88348005702922
2011-04-29,41.48760812847957,6.99176012519962,194.794533383261,-274.16354711100524,3891.296125634052,11225.83034877674,97.49116303383649,710.0660003341426,407.85958775305056,1365.600921330257,883.8188181137957,232.59009024742457,1317.8532813833233,-2578.764462346993,45.34817011546306,13.996970098268775,214.6509243001656,131.0014838943689,83.10225199842034,-111.41967982067445,583.1747812171234,-67.90240001640416,278411.4981969148,105230.34828154744,173181.1499153599,-28.49268764583064,684.5314491267927,2.169820568799864,-102.6117071958455,25.747667438672124,-201.14455869145013,45.22891814320978
2011-05-31,-31.928559841411488,43.65615295804234,1598.6517292157964,370.60054468414165,2914.9615675066725,11816.133854959651,90.70281465442328,95.41461202074385,713.1978253345959,409.6584977881719,834.1616151287442,155.1057768840342,1038.7245304602925,1770.2259510173171,6.974175732668755,-56.40260265111965,62.60228232456757,-24.03007738137512,-231.6357073514112,-221.16579273031172,103.86925973358302,-158.04340452558756,822830.5954564437,-707546.5612431392,1525476.944699943,-510.522393553849,448.8392495644366,-46.612523019443785,181.17274806765465,2.2250634146362245,-322.52243805822263,41.48760812847957
2011-06-30,-41.280610480685525,-19.55814206553624,669.4556682414474,1412.978208398078,1912.082138800428,10404.51130590059,192.2984573600767,596.8895252115727,95.81543995910336,716.1939032718951,1019.0471302308828,706.4701575620144,1008.3780963909612,-2274.1025171543533,3.09417763501142,-1.8565562538474296,125.9638831590364,15.586789330788632,-239.56396244928305,-79.08414425494686,595.5728824437028,-58.262152254157854,506068.3675379828,36806.07990643382,41596.13716448098,42.27720370169629,1358.675655289553,-27.252675359993997,283.0902374142428,19.41079241710804,217.57000968440437,-31.928559841411488
2011-07-29,-89.0198541386068,-26.968306402252868,1035.0619945914948,1548.415225547241,385.5274616730628,10076.82693591184,235.96084109632145,-266.0690339881144,595.1050814970262,95.52899288243384,1038.1259525323271,600.3605687435119,288.65041091559385,3948.5762049279183,-0.0274946490360434,6.470062517877523,49.3558360877596,-27.79391551855588,-0.0466822931899173,27.62150940810818,-299.8083728925194,-1.260011929152256,79882.85361237824,27441.15425025672,51171.36962810159,3.6002677726940107,-340.2350862177409,1.2106049441665192,-15.302360247570732,-4.310142407898979,204.67521506225512,-41.280610480685525
2011-08-31,-132.9473095153385,-36.2759168994896,617.123774866147,3816.898799149178,-1468.045121854249,9846.48158195329,-83.55235378232689,-366.6125987691648,-265.4101045307472,593.6312825263244,1203.8729455034331,819.7039988532802,-13463.756449715856,335.21550921868584,-153.90772539545537,-15.152756471465182,-17.89409005588641,-73.73962295479032,119.70713389465097,39.79714919233629,928.53068008463,42.26208636671117,4240993.426822111,805671.1382783167,3436236.136491232,113.32893223600914,1139.07925766916,20.04227100745942,77.91867081203759,-0.9217981972467442,170.88688508980704,-89.0198541386068
2011-09-30,-159.0248171292013,-93.84653370061528,630.0751771784876,4188.940363965632,-3855.064740374903,6434.29056416568,56.11818711627473,-489.8374473113154,-363.6608980170824,-263.2732134152105,1442.2527214902552,2877.8569513820844,-14452.828167616171,-2654.729827060437,-152.57567209957347,-122.8916240985991,119.59362005613002,47.99959207495976,71.24674196200687,-164.86076870883363,787.5417328582844,422.4703887651474,-369674.6180164218,-171469.02151646093,-187571.5123749748,105.24442453558086,828.1565501119767,3.217908626719243,158.66623325837304,6.101783953503968,169.59680666816575,-132.9473095153385
2011-10-31,122.7686850107449,-119.1537258419678,-336.38328726941273,4505.5197104440185,-5524.25362275264,1836.874959754039,-444.84748588333673,-1256.050801829273,-483.6182882744008,-359.0437235387131,1321.5752606780527,3126.654467522763,-13897.631287275106,1382.0199171715576,25.050182860887844,-40.448316174243246,-33.63280677932926,-118.84747232360132,-44.15978381661671,-3.0909367275119166,-1109.8172465944808,101.46344203406352,-582214.7789120376,-204118.82502179596,-374839.53444170207,46.63718653287464,-1340.1198435283732,-0.4983069255102421,-101.86019093313644,-13.670146283104714,-257.95935911955803,-159.0248171292013
2011-11-30,-30.878701856633228,160.97827818289232,-476.7306452718486,6277.132664954198,-3238.055563060638,720.2098512535204,-375.6562822606687,-1580.4328583988915,-1236.6092688431131,-476.1326986067662,605.1240830614,2496.386428894419,220.67910075940952,1989.516624438944,128.53610814240278,-413.66879011628,-20.148966727359948,-45.40166754564143,128.2603387056986,-81.899259565325,-1294.9561041100606,-106.16044001269596,-157124.62760528922,-388866.7694482952,228953.0167371333,189.60778097537556,-1533.5479006282403,24.913429167160835,-613.4126619332166,-21.204618480978866,-36.97215659324047,122.7686850107449
2011-12-30,-24.55625683742453,-4.223721251417711,-1207.3021814117408,11381.814518583426,-2397.6458199490426,6027.615087854194,864.2934567645051,2178.8722677468363,-1599.7779160793038,-1251.745804069379,473.04137416112354,-1335.5865588622355,1006.3988990046248,-4803.98419708469,-49.20476701474922,332.1721667812553,-734.7253483352124,-57.56599469941921,141.93009956255435,-249.47057780995544,262.0076488385457,-317.16045617572854,901656.8700000792,406074.6380879767,492461.9484644681,72.15024885374032,512.3701838775596,13.818329091106776,-85.25222273730344,17.917854940568077,513.8806183418246,-30.878701856633228
2012-01-31,143.8856913608705,11.08543264664273,-1690.8072253658563,13661.051629910862,-911.9571594982664,6638.792891137302,37.08112861394826,-56.63892510308915,2171.650189955409,-1594.4753011761925,379.44765253521535,-1212.102482630033,1004.7293611003682,-2489.651468429207,40.79791517271428,-23.47335329192856,-473.06245092601694,-45.46044504435031,7.664614122160627,36.86304955350451,283.9163941891602,-31.67178971126782,-89549.56487004459,-10982.25563364476,-79235.0090290606,-13.142226653882403,604.2485744117439,-3.421018792925281,-74.2613537603529,-10.950092152290608,-276.9899995146648,-24.55625683742453
2012-02-29,27.41708160584377,73.98854916571977,-2051.5390456704945,11280.281294159471,3116.9963751935998,6113.702927702955,123.117187258943,148.66563836489524,-56.53893080184735,2167.816207532703,208.3369235654166,-664.1483342088991,1020.8248254486302,4964.674583694719,-34.585797071667685,-204.0930809990232,92.66210330533433,-25.90596473591904,3.3519761308858733,-43.68797135969322,-779.9731299298146,157.86372760300458,425430.60577233136,1581922.5967486575,-1142397.447835609,5.708773218319152,-1224.111883460224,4.390060527037079,-151.41197928635376,-24.913395027065235,107.96260285182008,143.8856913608705
2012-03-30,32.260565496918595,65.42591187710771,1756.6175745712233,9872.021258981851,1812.671049637021,7151.961244864942,-333.34639807141366,1007.6899626080173,150.80205710932415,-57.35143080442735,1082.440325657655,-1634.1405087012386,3010.1475561340235,-2186.995408072051,42.277722650330816,260.88656079962993,703.694814401807,145.58810128744335,171.05404917430008,21.925157820218743,1878.885105649926,-293.29593997211987,522573.5753522068,409800.0058339052,-737277.1272225305,32.1280896438376,2069.722692123454,2.8294410908313665,699.8351820327014,-2.3835046816739123,1421.2181891409764,27.41708160584377
2012-04-30,-22.62540330746662,46.41995721357343,-349.29372658384983,14033.060754913946,2645.098261696595,3215.726174878726,50.78481595782836,887.8237550555862,1011.2990886272888,151.34216731014843,640.330352960938,-729.5714240337372,3046.6474400945062,-1549.5958586274264,0.096839421060622,-91.4162788672993,-526.7438497951107,66.24463110365468,97.51494765150574,22.852755189205737,860.4771279116976,-358.49096765243814,139746.2604726255,44576.40219466761,92476.06524971128,-76.92431549289711,678.8906313880143,2.6006147006162053,-514.8224890069448,-39.71928924774056,-2328.130110528575,32.260565496918595
2012-05-31,-141.5207237070629,-12.959329932249622,-250.90539476042508,12481.596581943528,2642.3229841643183,2978.278619030631,-73.02790768886194,630.8096132313159,890.8444020339296,1014.7398363194616,691.7147171969337,-305.2047848067557,2842.76315861229,2550.3756243905336,24.531866553332748,-54.76801068996019,54.90291723743849,-9.850633996739816,-318.3406735715075,-90.20385877371612,667.2810158835564,98.94645105533492,935777.7411445976,-481617.06006104127,1425072.4032336995,-418.086696635403,533.5363709310332,-55.08007154874149,26.141150290141184,-27.937332425308227,302.3715175915763,-22.62540330746662
2012-06-29,52.27012970550453,-96.87838243415808,2015.337034105128,9436.430399390052,-1227.30311169973,545.8191974985745,-8.21265331638605,-175.4407382482181,629.4369314722543,888.9058680687124,97.4978443914732,-610.9583272088012,2543.365514058487,-111.7455533037064,-5.4603423930125246,-114.0160705236517,-266.2890644706531,-89.00980342909861,-306.63393756294295,-241.7784363931264,-2772.523192232926,-129.28862215626623,159931.90268844366,35241.187286842614,119541.00974100085,-88.62497227071049,-2146.221353729503,-8.41276181062539,-310.5764132251725,-3.4359280227580484,620.3237048285873,-141.5207237070629
2012-07-31,-28.36653279046344,57.48567387028802,396.5675128942312,10186.564108837378,-848.2431491369024,-2906.9678123959625,577.6067384447609,-1296.6289166829704,-173.2365646748361,621.5289149858058,-117.63872501616082,-652.7013744647878,-24.61028318167821,-1825.303887760532,-6.717722888324715,-44.989549528747375,261.23034811916204,-95.19459293245654,-15.80162160287989,101.2764117916084,-1195.932006913739,-23.68119345739097,-681592.8690680414,-230634.06980375943,-429705.4735158608,11.675023575255691,-1873.3184410706017,0.5395035392876437,-233.7722447897312,-12.328154573634606,-488.68468609008096,52.27012970550453
2012-08-31,51.074884276825344,11.886898929890853,495.5023487090761,9269.215301132766,-1684.170891577846,-3276.559317045638,-57.47686247790497,778.9365382142822,-1304.106589024227,-174.23562173078813,32.50749449426102,-964.7598022571976,-23.12376675977808,1477.9417423563627,0.3946334794939048,196.5703215224348,-79.36398871840629,79.45140412552155,122.3483818074992,60.030407121405226,658.6172115023874,-18.67290983045291,-684907.7576483637,-30033.50828287005,-649573.4371844009,181.52182322985985,462.4809413847688,28.05330492198066,-5.005696884698075,-1.7154319000761689,-156.49289743543477,-28.36653279046344
2012-09-28,55.56088227338785,37.98038215073108,-250.6699679094096,8487.592902123413,-727.8200688399517,-6444.822393097233,145.9178664284291,160.17907534795708,776.8280675680558,-1300.5765575934108,-15.05031656652315,-13630.150944277844,610.6751292142393,-3832.5501286170856,13.467303526707838,21.27641477747511,170.42006420127836,-81.50115078360977,128.1561420951457,260.18934888980243,-1955.1506641545857,123.9879853775946,630311.0078448206,80419.71380192786,545823.6913079694,-19.51651277227478,-2112.858623466236,6.437358020451399,-60.32130123101403,-2.6070692787592407,341.5484207214049,51.074884276825344
2012-10-31,-50.998498272286525,40.73313454805822,-1826.0067391753869,7410.61088258597,1870.4501660002957,-6906.065325693662,-93.82918700060316,515.1108316894645,160.99041768466716,780.7628730237219,158.66405781701894,-13338.718924083569,568.286107072932,1988.8140968814316,-9.126706278207166,101.3106670338475,168.07289555082025,40.83228798572782,2.6895189345096924,-20.89432375176216,191.423583315227,0.1114172029624569,260194.48052327332,74328.97514199466,176581.053426601,58.20174437433553,261.8461063576251,0.2818925084968384,151.19138562157875,-1.9297872441194384,319.3371992148727,55.56088227338785
2012-11-30,2.9200266005395457,-26.93360448245577,765.5698572934378,3819.2562455523534,464.68818207418377,-6148.997913065282,80.11880195061615,554.1732796141922,518.0903910630468,161.9216357421404,-64.01773481636835,-13064.30047539152,523.1293731347088,1225.2289078836493,10.177279577704669,89.40892590381736,1.5889029402187589,49.99175290089079,47.396921879929096,109.57474350733035,36.76253739952517,103.46738054149996,1012763.2877774388,165757.81768275425,841231.6617719159,174.65022826788584,288.8541978431458,19.36172220816583,-90.26194915968516,-12.4025576364578,32.69092485275223,-50.998498272286525
2012-12-31,31.53535565401195,11.75552890953809,-355.9072152697582,5321.006207274509,963.334568855008,-8227.448270198529,-7.781715601697458,-363.61332311453566,551.5420674085799,515.630500247805,-52.40672587060345,2981.874600926823,-1784.723497907691,-971.8960745276,-7.079977978900843,-390.6739913863171,58.56646803712465,-157.17183439638302,62.67697585089684,68.85949794621126,-1444.766866648184,23.026952039939147,1458760.0582271516,894724.393290583,1793731.255095616,13.68312723433104,-1530.6398994403137,3.2691251602321927,76.0741590787759,-27.515851423774507,-265.6192052877909,2.9200266005395457
2013-01-31,60.99581114234849,17.743788603748502,726.1322291913233,4131.16641974338,736.723709083209,-11921.199820935728,405.6645401379616,159.11828288317625,-363.6439623147721,551.5885420748474,-246.01790379404693,2685.156100981784,-1839.2512464375409,-2325.0879459197467,-0.6004124968985707,4.845659501648697,-22.94125758964401,-13.847776244871966,11.928996805964289,14.453289758597409,-1236.2721212945908,0.2384471662624037,243724.04745166004,75481.98523172736,168382.8862395212,-35.139889875783524,-779.4405885737069,-2.861067608526497,-178.98235667508993,6.981016483062035,407.7329850797714,31.53535565401195
2013-02-28,-13.134845080845556,82.11289266601312,779.2025318416194,3427.278917915033,829.0261056824942,-12142.611287267186,72.23928884173415,240.9634010286082,159.59712300042176,-364.7382885882544,-120.42689302343986,2488.464753413305,-1780.1689326479604,7488.391733802741,-2.4483635865922224,34.35471890936469,20.57811017943277,-37.20160701776149,49.17697191719469,-214.46493938582043,742.559456140254,-171.04196498620945,1367684.6701598463,1841684.4066370465,-473921.197482802,65.1443873047707,618.0310793316021,90.9943138563845,101.4016784625315,-5.1620813734841136,-194.6351526050803,60.99581114234849
2013-03-29,23.45128951154084,19.4812175579063,-652.3461181474546,5070.939125588323,1445.306508046447,-6819.969049255222,42.20868200353465,1120.786627563627,242.5381117577134,160.64010007017708,-487.5688561369556,2039.59831199237,-1392.134219927312,-3804.043165413772,30.776657195707458,-172.62394214029337,28.20090540163619,-116.94501660936383,107.77335408422016,124.6086887030888,-1350.8609966122822,-219.80783271489145,883539.8549937904,339683.8013408743,568244.3248494714,46.75778650735788,-1917.244182612107,27.024206579121483,-497.6171468758627,-14.04077827150428,348.602485713368,-13.134845080845556
2013-04-30,-25.68158376420205,60.01402062549416,144.52434952502756,3489.829134541616,1693.571056338535,-7081.5023149913095,0.0,264.81258726728555,1119.868276051851,242.33938058434063,-71.0958040964916,449.5804859530786,-323.4872733075986,-4.144467319960313,37.27602134508175,-41.12975875393977,81.42458254355006,-23.16468289898694,38.79550974291851,70.1441521089908,1094.5122724271787,332.84180334508846,74648.82110740244,13895.924383208156,60752.8967242688,-11.74874106599475,620.5349903101305,12.312552007681802,390.9911692665383,-11.251627039662594,-314.1525353671959,23.45128951154084
2013-05-31,61.0918691870149,23.400493082969408,474.0721014629249,2418.424021469789,854.793936461355,-10517.159600295745,47.260062067056,818.9322576434405,265.67698222898593,1123.5237234970664,375.5034503619814,377.37141329315887,-384.83252276627366,1465.110922424352,44.77109373631333,16.292755702041177,-88.96085132094049,-2.4115915639404197,-236.0272118981832,205.54950509837076,838.4747444855602,-68.30571505643655,488798.9482051879,-363747.84838668257,852735.6405898482,-510.8188771500457,1186.284307983602,-104.21675028838808,519.1059751257258,0.9199245365321076,329.1199489438768,-25.68158376420205
2013-06-28,-14.281434767372131,41.96726728322794,948.6293259479464,1997.8666601876887,812.0414254083939,-9004.287496605251,-113.99710786431808,318.064285561907,817.0054499116391,265.05188966639275,1310.5452016845427,248.69082587236272,1824.0424250441347,1893.356389767876,-15.545465203486174,35.606231010669035,-100.49646197999937,8.795576807751786,-307.66281433307296,-204.82300288122804,1272.8445145173246,78.12712399297527,-136173.77603645623,-210236.07937166092,-95945.00118422508,0.1952962017060855,1978.844208860144,-19.633352315181696,1067.2541502850322,4.399822026695972,-556.7841394370917,61.0918691870149
2013-07-31,99.331057138889,-18.40764127693351,-104.55483909065576,4656.412022177127,781.3167674271057,-7143.396866171493,4.61972143602932,574.8306025358195,320.16928022869416,822.4125081475611,1220.3229231009625,316.20849307545365,1768.6645167953543,-2443.3503114874748,-4.469955322947271,149.0243649161266,-259.05278461984653,46.01535698812677,-7.310993228278221,54.5058278488454,385.39650193387206,28.19389959981032,517474.5663828999,195888.3739816584,316858.8267084658,3.110587046476596,482.7454628720734,-0.6487425577927155,-88.25644670282054,11.707953245639771,110.71420844829844,-14.281434767372131
2013-08-30,-29.40024105395188,83.75356687621606,386.87624778784266,5586.283902020436,1755.920865215659,-8617.524599590217,78.84010325709431,-251.0335615941628,574.2213367450278,319.82993122944964,1164.037128517892,-10286.561142409442,1807.2622188213563,2853.076957335472,-0.7116890637134929,-140.29866693858776,-48.96895345577104,46.50392356894372,112.3744617338378,177.72220462633155,-529.6502115368276,270.71487407279875,378742.8413488269,99487.67261521146,450280.559282884,111.73413362211274,-809.4262857460126,13.387091316428696,-402.9265797248398,-9.329070481459668,-14.003316024568903,99.331057138889
2013-09-30,87.97851099470967,-42.07507916188943,-339.221108631859,5292.501491894341,1742.1689829508966,-6845.8595171029365,-143.03363449353105,1153.8850708629811,-253.45662934545163,579.7639311070446,1427.1092434774127,-10170.39776857155,1148.3868148706997,-5549.972252819503,28.76606181212333,217.20895033955048,157.28011865968347,77.24997721950058,111.56625564159776,89.63191509783235,456.7351920135261,117.5329732759925,659283.9264222383,229672.04073335603,429576.9452072904,-56.34178172691722,450.45698689516576,10.273928803511469,199.8698918768115,20.70658587160108,605.2044019088135,-29.40024105395188
2013-10-31,59.20340314654615,56.65847781569411,918.8123010708202,6470.049785537486,2099.9055645268686,-6036.089060006881,10.5114751261234,-576.2188515704419,1152.7230248841397,-253.20138013183504,1339.4511004275246,-10386.594200330508,1179.0097708167189,1912.5193059613248,-53.956188078500645,-93.25857284198035,-149.64014647389013,-52.8337366220876,-20.734226474855404,60.626237962924506,-1053.7210856401798,-10.561377512752756,-188405.77370883524,-37294.32453228906,-151098.7713419199,15.898281246588256,-1192.139712755932,-2.523031012226596,-78.79930174239121,17.818318273597583,252.3807741656456,87.97851099470967
2013-11-29,55.30124461953328,62.98793501572471,-149.66010717334717,5131.4238609379045,3126.6309858753307,-1888.7470191752336,24.909459454268404,783.0859593123618,-581.3669075019902,1163.021685869482,8040.304850614427,419.0194061763864,1021.4794806349128,4836.600103546021,26.206282904204045,124.5428465695677,-345.05412261118545,220.45089166095204,46.76595281939649,29.884321582742476,2534.436394139564,779.686336047641,2428859.426451966,666829.6513044015,1762088.008666478,153.15876407168167,2876.021135500574,5.615435146180587,2997.368774261843,11.252666187492196,256.2031613984991,59.20340314654615
2013-12-31,32.09544500900547,47.5506865781305,1425.6029835627903,4540.958161781208,2505.696020129839,1958.9606061585544,-6.215830544877922,871.6279577340572,787.694931651449,-584.7886314694204,6496.694476855526,2630.7919076159933,684.0833124879732,-5519.998482743591,-6.725936364183099,174.7125805385299,74.3407979369822,-12.384924008979397,-7.599363510936655,-394.13053303815815,-964.4326898706348,-552.1460520478274,243042.15113821623,91783.19693738222,151192.60397855935,44.29247818746455,-717.5374588346895,-1.6891975382578437,-1389.461947575312,79.56514914421643,-207.1229964186796,55.30124461953328
2014-01-31,10.53775701103378,42.89750225754868,-375.9354954929377,5769.888786757818,3372.1404336226788,1584.1946043284086,80.53786339689944,659.9284411143079,876.8311432081007,792.3970786970779,6394.923764978681,2438.596674658755,581.0203948026483,-1265.907190417718,19.500624701969627,70.95930542447468,102.38222458728978,19.578878806202734,14.85394306924968,-40.68263402254473,439.9680750469197,-17.94032545747723,384441.0253378451,138547.89844901487,245929.88191597164,-54.62527252972751,758.8866628610849,-8.41719799928471,-4.786002106541218,2.935977584057809,-313.1099684221881,32.09544500900547
2014-02-28,45.601055273610655,-52.36842526964826,1294.3159439306853,3720.8616491127223,2220.5903614532367,2681.722097369136,-88.75188598726267,595.5127429419152,662.2942062142843,879.9744787395584,7445.523541356281,2739.0581978051664,647.1078432949882,5351.545294458514,0.0150109971266374,21.170720797626476,-176.3522617436829,104.30553277825584,22.601446287732983,104.10175860617676,2068.814340864963,-24.257933222185784,210403.960063234,-1456861.1050656177,1667228.7250242531,68.65237150594538,1757.9574987973756,1.5471921383306435,831.2904893762543,2.732139588987593,14.977156773172284,10.53775701103378
2014-03-31,-22.00900939662124,70.55879794533985,871.9268614041192,4302.184291644514,2024.697240810008,2846.044497930176,-95.07066041790578,-726.5244784418488,596.3151735989823,663.186622340325,7070.966573188919,7933.636948613809,706.6207152703472,670.212575287158,-74.70322240449536,-55.52633468486056,18.640750880183987,93.62154748917328,8.60946503988032,80.5865525183516,-595.4775637316197,377.91804798051385,102559.98744286595,-104753.95575850084,210864.3432941288,109.27791310173876,-1592.6717934568878,-24.42555664720136,-466.5504177055013,2.022888991044397,-432.4030628474379,45.601055273610655
2014-04-30,-109.28634115770234,6.676981317615491,783.9028274810919,4077.485160597331,1012.3224229944476,2500.2723888434484,367.7784860749933,982.6545594516188,-729.9683879727029,599.1418581370654,333.61397139252443,-6.3415263285977375,1102.147195930843,-2008.2762905574984,-9.260470390776844,103.25396525965652,42.01249632731288,5.849152222971497,66.57878766240742,251.3653259984893,-1896.5071980514117,-467.5180841001372,432166.1442860961,118053.05396935716,314113.090316765,-72.48921151480744,-2011.4292307661672,2.558354437495169,-2934.1350947898604,3.1609451543195064,767.6375559329113,-22.00900939662124
2014-05-30,34.28644541615916,-2.9571883653524185,453.3912323780573,4213.755266466495,-878.5708659419053,3773.67188150212,22.43012983507974,92.64504207392886,981.3676705156972,-729.0124180105029,-186.31429146520568,-696.2403730053935,-1584.163338247104,59.76505013148199,-30.92165369050167,-37.76413422507949,-19.469058244941152,-199.08868121801697,-240.35460566986768,-129.71610354860775,-2352.5935163037284,-331.5779182441295,6429176.002029449,102044.40617514028,6320991.949221447,-478.8134784308028,-2204.022606610248,-49.90678319536556,-271.91701815418446,-0.1329449753025073,-770.4802741754729,-109.28634115770234
2014-06-30,38.87039400442383,31.543534953442304,129.62440430120526,4024.271376693047,-472.4103406825853,2875.482433125615,-78.03647869353995,-40.6684551407424,91.75453924113908,971.93477836044,515.4061624439094,-394.0518927318486,-3656.04458483358,-3031.7545813531087,-4.00160281050853,-87.20809313605423,21.57376490329352,-125.98551303578006,-223.1334506330864,-344.03853640089363,-222.61676694452763,-181.53842200969405,-158597.29152427614,-534606.1259548031,-1960074.9796854109,126.36779299784246,233.56075661137584,-1.07184855643208,883.2805012541016,-0.6936284124284384,748.5865454931791,34.28644541615916
2014-07-31,-78.43867319386445,40.17316606274942,675.3946442710845,4486.030388084664,-552.8745972805813,2836.083631475685,30.18893599378537,439.4161674959356,-40.98364915299037,92.4656673443653,662.368461761019,77885.37663467377,-3653.492759474719,2941.7961238113567,-55.67962993576634,-55.34323194705303,56.74606298073832,39.37181149060052,10.457846373629138,98.48196821336336,475.1772250017093,67.86173605821625,372016.70732057095,101539.3533297144,248788.86250332,23.40045294429924,564.5889302754658,1.2035665277749177,72.6029106320442,26.510020584647464,-915.9596190505335,38.87039400442383
2014-08-29,31.095400629770666,-32.200695648185295,-245.56275022516385,5673.979913957623,-1302.375583887611,835.7015613430908,-396.68663050415057,557.5560455242977,441.2521077180841,-41.15488438622991,982.7692333985324,79158.42043981506,-1621.0806402130013,-1980.1610411613565,151.0583047771188,33.9059300856743,-10.299305968655972,-14.8837042576597,102.87969701465624,307.72545974997365,2.131168089523271,105.64964873192709,506481.5438194275,261149.7687616162,189166.7250043452,144.84089218594107,59.17618076711369,25.8059418858268,269.62247412706904,12.7298922696192,-52.44204590868367,-78.43867319386445
2014-09-30,-93.07945562421666,64.62297515465123,-1404.5866876609396,6714.243592677948,591.4237316571372,-1496.556949302071,92.96778349965962,-442.8436566069486,553.5871326752595,438.1110940495108,-251.89875157938,1562.7112356824443,566.5153272571391,7901.182491505242,27.44950875401946,-241.97673522988956,-73.73173145731744,-190.51683540697195,65.2160440059165,272.7520339174017,-2676.37019938053,-227.5578528960349,-104697.97870257495,-88817.03277815506,-7301.89417783916,-26.81027943938608,-2726.2048110743053,5.859691551514999,-1191.2226879727195,-25.770132080101348,711.573968183628,31.095400629770666
2014-10-31,71.75336734554851,-31.00773185568443,527.1076215566212,7104.619327112505,-1134.8337063048175,-435.1754895419581,-158.9716425098195,894.8014177340732,-444.12713034230575,555.191569217186,-268.7901673786136,405.825210299463,628.1005440919648,-8324.289339194433,-38.62319966783548,60.51999156375223,-428.7534153384149,29.206997053629493,-31.03403885866408,10.328827587637306,127.63549155250804,-66.97574961808311,222185.87294489145,85764.15625234693,138466.46570105106,-4.967605306952549,62.23309955083823,0.646305712632028,-23.143128754755622,-7.996072814203103,662.9655016213565,-93.07945562421666
2014-11-28,9.704317386297024,38.611041636512645,598.0084236713392,9825.386757950286,-591.0388656430756,-3721.814953358366,149.81344854784845,-425.1260704309797,887.2696557017883,-440.3888038359726,-525.4624225189493,-167.90685826127756,755.5952507260273,7497.397110240056,-50.89369759789383,-229.7040256693408,-460.8140865030928,-43.11024428632936,54.852054111087455,-147.80410741943467,-1157.5549079884877,-270.85431808880395,-1184389.8558637053,124468.30916979164,896280.9552082941,63.60993619919151,-1352.5695500009024,14.75820887110956,-206.72828051014392,-9.632430930918645,-244.23564784712016,71.75336734554851
2014-12-31,39.91013081672407,39.2008434019383,-962.7838203451048,8781.56527644782,687.3691589623598,-1080.4302291834626,-184.3293489182576,535.7354056848085,-428.2968462884431,893.8873002054693,39.41024761204712,-677.9526625481788,479.7171673209825,-4071.3497720638807,63.86417854285151,59.95890972593406,-536.2970216207414,-9.947841086699556,103.40123706584,7.504385469024669,296.83516038337257,21.24657072829011,335753.5359018594,300750.3936263584,30186.9116653502,-129.34364376239375,568.8242166988493,5.478378715160716,374.4771741055328,-23.289682841354534,-167.62850606378743,9.704317386297024
2015-01-30,-40.45191593743409,-0.9340904594770906,481.4510134503775,8205.845908534391,786.0855112232088,-1640.92877325132,48.62876103312304,542.1179062737247,535.818755555211,-428.3634808364928,19.15891401801005,-729.9600635220494,495.8347112589361,-6133.10437385566,-7.448441217379241,-83.50472063751067,-56.547201033780766,-2.417175850361673,6.25124586370066,-145.92393620070027,229.5583773435428,30.03023140201823,641206.1100295931,121891.44494495912,517398.1732176393,-33.18961777286647,119.76940990315052,-0.8386058886345609,-0.0898025645277016,-4.58722368827091,-205.7500330756002,39.91013081672407
