date,excess_log_return,rev2,mom1m,indmom,chinvest,operprof,pchcurrat,pchgm_pchsale,baspread,beta,idiovol,log_Mkt-RF^2,size,max,r_sq,gammaps,cash,rd_mve,cashdebt,cashpr,gma,lev,acc,dy,pchdepr,roaq,salecash,salerec,tang,sfe,disp,first_lag_excess_return
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-30,4.647841444810231,-36.36493016586484,-147.8714057612236,-5.441521861609869,14.727878470147084,175.56430769789014,115.02364273040476,-50.986050254722656,155.3250258824524,14.917117292151609,2.01026188691983,0.9255168787499836,1631.6280838290718,233.49646605934677,15.211269812710311,-0.2339978237862856,431.94604952565606,14.372976062504414,213.79588773801885,11188.900336099065,339.2957584837948,569.9705113923038,-149.41469557150248,3.9466603730745344,96.53665481744436,57.43142386550701,4242.6095421003,14685.415175956448,747.9598775778468,14.786362497296292,391.20908471986,0.0
2009-05-29,1.4250552985396905,-124.638999421039,-64.92433761560905,10.529681216461434,5.003134107200238,184.24869134596872,69.36927301863139,-23.928126415710125,24.30558638476748,1.770360016287686,0.0451421519230943,0.2638881994217371,11.89147206488883,18.974395495521662,4.895602938376587,0.0238856958173726,1.3783128814473002,-8.877187012883837,0.6210222516659201,-1794.5255617190996,7.564336891754806,81.96033313173348,14.029198753297637,-2.674870734710791,-76.50378469141523,3.686336643746621,-443.1316492229653,524.8771231672854,11.396475692984724,-2.0694775520335167,99.56845485090396,4.647841444810231
2009-06-30,22.23911537511146,62.64553082247734,-13.769083407663034,19.246298641739184,32.21520670798047,168.04424354002026,-41.985352667600914,1.7400730562040163,33.902421221995695,3.161534140223836,0.1468929210305276,-0.8271385440268135,185.8775648669291,-40.35110165759065,5.719446733294454,0.1706667908473015,-8.789923893173864,1.7476747040002063,-30.90175228944463,707.8693303081855,-0.2333965188074671,24.668481383876383,72.38702989761974,-0.0065283091598735,107.78647063529328,-16.90750244548174,178.68493220112168,-3131.461932100894,-17.132635585976118,-2.3184111004731456,90.77573004867406,1.4250552985396905
2009-07-31,2.0705507336883984,35.95371413400605,359.41544187051767,42.5141552053416,32.659282115005226,167.1663229731965,-41.85822738889143,1.6469916906605366,-59.41226542729328,-0.2857021431456026,-0.0199163313858368,-0.3596774367801584,4.688504223215659,-0.3381936904985707,-4.9318328682570645,0.0017855781135196,-3.292177168466594,0.005547263407335,-0.7670957225287793,-122.9176088857239,-0.9112192192715156,4.933894002818192,0.101901835789846,-0.0004315796474829,-0.6474296223265981,-0.1871054686126783,50.340547903579136,-91.58362502049567,-1.93026606381909,2.61059442765729,30.055584768373706,22.23911537511146
2009-08-31,5.723403787380523,41.24898101733315,392.09734355892,-7.292702266314493,39.48362039627875,192.4384988238508,0.3630777101454265,12.77074744330748,38.67755937660479,2.7457829512024574,-0.171375335633642,0.7843746057924137,43.98327670564527,38.45778999878058,0.2948738587299928,0.0362587221929791,16.99165116695275,2.4257663334435087,2.0094878124839965,839.9596560938407,10.074096488076291,-45.79399874044475,-31.04725340058947,0.4285338893516537,9.728039120114602,-1.2604876283163478,2344.4579149180195,463.9508263948428,16.213828160362596,1.4065415535589878,-277.27935715557794,2.0705507336883984
2009-09-30,-4.262619399511955,304.63828510460394,434.9942543599676,38.62704513246277,-8.499976297119726,172.32534871549862,51.60139832317611,4.673216354709741,-13.12418625470346,0.1633437181566286,0.0280301857144409,-0.6339516000697912,4.376336050869895,-3.667253038066207,0.7523808527113083,0.3119306057223966,86.83089958206352,0.4039312141467128,7.730587413365384,3289.6728234285583,79.56807633040006,-99.34111048747548,-86.3945847352507,-0.0256448545530001,-40.01821869107381,-7.709943030991731,661.9814427603023,344.8098884049068,131.58608202335472,2.046907988199244,-85.41103689356291,5.723403787380523
2009-10-30,-12.585729036299544,14.126779487186846,351.5341304445754,6.418626944748829,-15.873737050873622,164.5153467328685,90.43334198376093,14.692127331500435,-38.39429203401045,0.1970659288332257,0.0197811742522393,0.0757195565132419,11.134094639708565,2.41697265534944,-0.25364679285763,3.508288170877487,1.9181271219912333,-0.2848922758012868,-5.51846726429801,992.62970148997,3.316429123009641,-12.517088938092684,-4.59306742997893,0.0011244781179826,-42.8822596079534,-3.024599235612221,-44.25308730384222,254.93632213639285,-2.698222511171025,3.2645729725145287,-36.02035153141969,-4.262619399511955
2009-11-30,6.948868271758666,76.32862321039252,-113.18418698881275,-28.00104755501492,-25.610727572360357,135.95878625317047,54.14618547835779,25.189696542689948,23.85481853867222,46.53336863267515,10.702808151249062,-0.1304615824517583,-6.582087597861573,3.4506146977482217,-2.7202541605491604,-0.0966823507079084,5.6073037736886135,-0.8730182143833023,-22.02742230358379,-427.0503207370985,-20.352663780698265,-20.940327931802926,-1.9390433010361503,0.2123102798235343,16.256448778454597,-5.469625545253297,-163.56066338370147,-806.9223047153282,15.231932584327753,0.1953724074618996,4.357374908704031,-12.585729036299544
2009-12-31,3.502596128570832,-40.891263042635295,-23.724858007690248,10.459029956668749,-0.8632458925281714,212.54149666043,-79.05869847035304,4.731026277503904,1.813399133310412,0.3841527106177125,-0.0719769600044522,0.316665617871333,-25.05082913413821,-17.112824987930622,4.870719033119645,0.1640446335606098,-19.03361476451016,-1.9724015297252908,19.042081811822413,-2920.806348419117,-9.20808338780813,39.11356885240093,-47.67465830788211,-0.0145394209994753,-39.01953351826895,23.00864481391664,-1489.0955315820584,-2502.582562605776,-39.054433795263776,4.658169611474587,219.96245137061044,6.948868271758666
2010-01-29,-3.4918701969815933,-162.08017661386495,-51.5054854549677,-12.494661729781209,13.510018944807156,234.73255505153568,-62.24331838772987,-7.572889588344275,-66.3940180533036,-0.9376547918667342,0.0662239879151691,-0.3103521113072788,13.504401766899036,33.67098373785595,-2.315616334336248,-0.1394690843981125,13.756582691226184,0.1167078137173982,9.53733493068816,90.48232116171675,4.292299435347331,-7.272958690126074,-18.560647406168783,-0.0064295047426874,-4.9421480822014665,6.604523453740868,-13.648053677677126,-189.7640520078494,4.210874331468403,0.4338285527096985,0.962498339771912,3.502596128570832
2010-02-26,15.370448776459057,123.8913825440202,-27.83485000730323,-34.11183595904309,19.10702083450218,290.3587656370836,-13.300986504407224,-30.924586624949303,85.82314998092559,-16.308206155454734,-1.9910662407100796,0.0520870836183035,-62.077951474393785,-14.814601458170102,-21.5229430729422,-0.0680484585320519,-8.47008616593746,-0.054823655087854,31.64829392449144,-1005.6240037540974,-21.314960459796,-129.3287340345405,6.941130018460882,0.007736046957429,-108.25955466430034,19.82670862706861,939.42978597001,-3832.9957317858543,-20.47701197781919,0.1013723276875602,6.104612333088255,-3.4918701969815933
2010-03-31,15.385712192508985,46.46131369511465,337.3160985875595,4.762007707865659,-25.47565510424956,345.4468045356478,189.72518467946935,-74.97339145517505,-43.10447308633121,0.4954306142406395,-0.0453477759014013,-0.0070491140695673,-6.699891719620609,-2.086186059187611,0.0,-0.163121738316168,27.03850733586296,3.809365564929095,119.47927852092968,-1877.482465418272,14.715608534498417,-3.080629626082384,-2.968801894571584,0.823872292107743,105.28227481342236,37.833066077167175,-273.8543544697586,759.0135781730687,7.636803005704337,-0.1455600921498714,-309.20116703987753,15.370448776459057
2010-04-30,-0.2259491362945428,-41.9239064205178,425.5626414871389,-31.5840899092855,-11.083532449699458,334.5213648303601,178.00333843471435,-106.53756861831586,24.65447754677268,3.814231881403799,0.3218321010579767,0.3555779169978291,30.426525508995383,31.15736827091152,0.0,0.3525377670142093,17.7872833987293,-0.0332048055705591,9.517947104687837,-347.7837758131518,8.479161644603323,16.043073397715887,-22.472316589206827,0.0294104803258323,-41.33127181621585,0.0529853832618982,6.885836073896826,259.7477401017013,19.14165277043412,-2.8729102797101795,244.28792708634973,15.385712192508985
2010-05-31,-5.774929564893657,217.48219132651508,380.55612029943694,-32.80935862959552,-15.569983035083354,341.0671914757987,150.66140391759194,28.536096573788,5.286886753500369,1.4252650741846369,0.0439424370396004,-0.4518194696296332,31.69350298328845,59.452390647628704,0.0,-0.0112426331958452,33.75998479751479,-7.184451059555771,-65.46841440261454,837.9955136934659,-6.927765490588513,0.8512634737587064,20.25082628307382,-1.3712311769013654,14.39544247742758,-17.83681959729286,-2457.7041726606567,-12.82043438797973,40.08778412038714,1.4059992974119986,-180.99389441588477,-0.2259491362945428
2010-06-30,-14.574064798288578,214.39276349233853,343.8638005647688,0.0,6.677832449150783,314.2124598800489,1.1733231592701774,102.21646021646566,8.201119269227434,-0.0976505162866416,-0.080724135124349,0.8660844061117512,-0.7479698376173474,-17.631648129038297,0.0,-0.014182546488044,6.214583096594765,0.7110505759894066,-22.658056306850995,1381.4902023312643,-4.652310625215819,-55.24369864937046,126.09100580166596,-0.003806683101637,-46.40061660296879,-6.774647669472728,146.08835605481272,642.2813013454361,-4.282548651172874,3.442323120182188,88.49276958325456,-5.774929564893657
2010-07-30,7.484155075499933,-6.47372093690641,-79.24290587346485,-28.591072268223883,6.539219092181583,311.62007473697844,1.0334542961123887,102.59662025476514,-78.89531354352138,1.0099919311932195,-0.0604777986617985,-0.4736075846227988,-10.612862427312166,-10.817561130829516,262.26479682167934,-0.6615365818832459,-4.072393597169139,0.0326551733318263,-1.2780046469409283,-15.473183603424332,-2.692766426664548,-3.4020856456548927,0.7876226935255062,-0.0080963969155982,0.9356276090612354,-0.7205734373802812,-36.92004697904531,-36.71968513153388,-5.111545798697989,-0.0011406163042977,-106.28772584934887,-14.574064798288578
2010-08-31,-44.57602552343357,-76.76017264874804,-178.48008398366213,-0.9605823406512572,8.890146777091447,299.7709526181532,17.020857926024547,40.13640522615686,-13.30968547595232,0.7826930140378394,0.9214608374927806,0.1589524805370579,-28.87081824186089,-53.879072724374055,1.1643307252709292,-0.727834744834472,-3.30745671688669,1.9027788473952727,1.4801383879973289,122.59125419724842,-6.530559533120083,-24.29370053072563,-22.37014370954913,0.89679726009956,-54.67683260788611,-2.9463379465717594,510.7439968140448,-51.42416814801345,-11.230874281724027,0.1549323510891334,-25.779066921141464,7.484155075499933
2010-09-30,29.54601481999599,-201.9582520910499,-799.6843179996954,-56.128147800480434,6.043450668009949,285.2559740727096,111.30459107238885,15.687053425510932,17.73686301906305,-1.7385759922224937,-0.0097590575562254,-0.2818991467212772,13.2377575888122,0.4215612212264545,0.5463821775435918,-0.1363511874220955,-55.82543065131608,0.0944180882709995,30.49445201374249,-429.0501067677124,9.993027195405148,33.92604577058222,-3.116974793619079,0.1886564849102208,76.7970649795916,-3.0789688081534194,426.8736991952019,-1243.0837180987264,12.04228107353515,5.443273118298787,12.212666608736356,-44.57602552343357
2010-10-29,-9.467554848929169,101.58200250689146,-292.93043621041204,61.50357596054345,0.6515988052773802,259.6176878083472,107.88458261584783,11.201196561796266,-22.285413839853703,9.12588266541237,1.8664129027002956,0.7728547954854967,-88.12516249971964,-22.742111758784176,27.67913497831881,2.105265342269369,-21.68690119369046,0.4899746842992156,-30.52172051004948,-824.0775526816069,-26.06006040112481,-16.14743441110818,-9.325464669050234,-0.1440034674079542,53.57568134121448,-9.471918130896029,-238.84792078042665,-289.32150405456287,-51.64034924386351,0.9748566599265374,-27.25337195065677,29.54601481999599
2010-11-30,2.760805814316635,-604.1782761701483,-243.7243551078156,22.054054925666545,-0.3810501078811696,240.51944858525465,-17.151941033063807,38.23653153955703,65.4792830674287,10.93352670438253,0.5126157988604856,-0.9016366288922504,53.52577488224711,81.44755276724385,61.48550824631354,-2.5692200686739044,24.33663691796403,1.698105182326354,-23.872295678627182,-744.7678393399256,0.1990776363102782,29.450518586976614,-15.146903159733084,1.0246750954026211,13.492823792275908,-3.5823233990331858,48.69258561080824,-86.21110962721832,45.99279425046109,1.083286113898204,28.82661122742627,-9.467554848929169
2010-12-31,16.740731360132898,391.39904579760247,-304.3466732360435,-24.435953219573943,1.1618766649368932,252.56605451028,-186.29770363478343,-1.4229890617918637,-38.986570922910346,-5.950093403552458,-0.1614056911660224,-0.1893574536220225,-18.954592419900564,1.7251338166129813,5.9985369976782295,-0.4461990184428386,-27.90677271477,-1.6597760037194638,-31.05023090934094,-2443.9919917974894,17.423518551288907,87.17413991802766,-78.33851899591787,12.964130965180964,27.410928602936583,-5.685677846361557,859.8481227291668,287.99091697570475,-34.73462035240448,3.4621942876758,47.392832822096096,2.760805814316635
2011-01-31,-9.304218426429252,-136.3342970670684,514.8196789861142,-0.8824832321774284,1.2225152838919506,253.4947155817263,-187.42274441195772,-0.6997644613097975,18.71743041517104,-0.1680610794705899,0.0994594704145956,0.5761376579084593,3.1857730877286485,1.9011261819076708,-7.041020997043859,0.0164145396640282,2.360518039321392,-0.0452528672057033,0.9281804491570256,-14.520450474055906,1.5726352298952977,1.209495554671264,-1.4608557263717898,0.1179867942559589,-0.8481815980601795,0.2995759346132587,27.621322037799477,37.83088675248018,2.9328745612886,1.6147256182696808,58.6373227084024,16.740731360132898
2011-02-28,12.220208000760094,34.753735009725055,4.1001839952071215,7.961445058191447,4.569793371422877,259.2337955173433,-170.1344442933346,16.454812773503328,8.31946831373861,0.7322180121423116,-0.3386627833958116,-0.5286119506916003,32.92701885766837,24.467390230903103,29.496144037851195,0.2389009205608558,9.164728116780111,0.2926857027197833,16.490123261188643,2022.462605394052,5.5655027744706445,-17.110552075907037,-1.542256383065535,0.1909033836300757,23.289590615572195,4.037833820707306,1536.9348365912729,134.73760557895002,17.4576670420754,-1.261778145449206,7.308311735952998,-9.304218426429252
2011-03-31,-1.2463227502649157,226.9723863985568,306.71405286678817,-5.831495214647608,33.135138850934126,311.3174071006135,-18.353142235568967,-15.006904676873257,-40.46009970347632,-2.310970132927295,0.1490779378530877,0.105339333962592,-19.262539955505872,-2.960981315356946,-20.164179082264468,0.3750469609739806,-39.226396200762,0.0954318386572223,37.11109861948324,2554.8748321455096,15.47197273953509,-17.482896581479736,6.826797639628836,-11.605652282565092,-184.39432033226765,12.988084934130072,407.5363959244105,611.9690062971258,-22.932526229077894,-2.240598513402496,-32.44292780737018,12.220208000760094
2011-04-29,4.592518840506827,-120.49630563714231,257.5025494620401,2.9091734328008085,41.46146652300087,310.01005084608715,100.28973863259571,-45.17292243737039,12.090996466517185,2.7927739383981134,0.0403352904349567,-0.1547955263669115,24.42175430607836,-4.848918345005188,95.01067744845436,0.0114227566049316,31.08223197922848,0.1557761797490453,-11.481071653119583,2248.1746801739428,-8.918983834174412,1.7640149517365558,-58.35761614300182,2.7058632717895685,-3.377890100459084,-2.7037629669043923,-621.4168953680337,348.5732457554668,13.303014046690803,-2.491479799406868,-22.30719251208856,-1.2463227502649157
2011-05-31,3.781119975571571,167.11494482618534,82.88569005854427,-0.5632267808756146,18.260200770074828,317.2225106290033,136.09361186788752,-20.17061768232396,-20.83439403618209,0.8532943304301597,-0.267727288119195,0.107250833111994,-5.113569776455961,-32.46898067507152,-1.335380111423433,-0.0442896727639947,25.43744187162963,-4.259501133488865,7.116689456787782,-247.55028209179363,31.612732037172464,3.804475503349181,40.77576121925023,-2.445496288500615,51.69250637752117,1.639517503892165,24.037768762713316,904.905379600641,0.2868521216857971,0.1122221002640344,2.007071700844733,4.592518840506827
2011-06-30,6.871786712221305,-19.43524820400206,256.52777673481205,5.93613086600515,-25.298868797624923,302.55145416719813,46.265038722870834,15.363527394318858,-13.356039941877526,0.1074343272354099,0.010284057127361,-0.0880245315002062,8.890634265226936,8.903492307685383,19.40036708008921,-0.0997758137824922,-14.786154165986773,0.7622170546064826,14.460889896057836,374.82853229368993,-13.396623151800895,-13.071983918064802,137.760866604208,-0.0641633563480557,57.98844529695091,4.6679723772301,119.6456389551704,-540.9196011633594,-11.187312319946956,-6.877883881393888,236.48078365421844,3.781119975571571
2011-07-29,1.734073074482884,59.62274827353304,184.74888276069044,20.964698341709063,-23.918195199025032,308.4699261016257,19.71108793539705,29.148240156854285,51.78574340092258,-1.3426901189919391,0.0346805756393546,0.0201680302177999,11.24857278780155,14.560411919732132,1.5711760221045097,-0.1350879387848733,5.836938977368732,0.065327769539099,2.4480673021217854,1323.5492678477967,3.0610051077587173,4.547280497868769,2.504930578050136,-0.0553816876331447,23.08600231144458,1.4101203914312208,1165.9557046088448,-3.4418562179798755,7.352902838849332,0.1997559137174214,-3.0806866623879614,6.871786712221305
