date,excess_log_return,illiq,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,gammaps,cashdebt,chinv,lgr,pchquick,stdacc,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,chsaleq,chfeps,sfe,chnanalyst,turn,RF,log_Mkt-RF,baspread,beta,idiovol,log_Mkt-RF^2,size,max,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,r_sq,aeavol,bm,cash,rd_mve,cashpr,chatoia,depr,ep,gma,lev,quick,sp,acc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,operprof,saleinv,rd_sale,roavol,rsup,salecash,salerec,tang,O-score,sue,disp
2014-06-30,11.110793480674982,1.7591711437975448,-1745.1376333322648,-193.08010093266697,119.81294709099096,225.57207939894727,4.31089404567618,755.2741666386289,390.8304164226331,1076.9016305898172,-31.18765503229692,0.021169799195915884,33.98111885818763,-3.194511646090773,528.2909016323645,194.5869165419203,274.7252755204138,249.24710083377235,269.7944395436497,-15.586134439501766,249.24710083377235,49.539039061299135,-758.2253721898148,0.0,70.60228355176201,256.41909653224207,78.61775449054369,175.71412255509546,-140.2630252395601,166.91796012044077,-70.3272717972692,-236.01385584050445,-108.27327387068439,-21.672662845508054,-7.365795569055377,-19.902267459796292,121.84610425632512,397.82623889303335,-39.90940684555416,3219.5789905835786,-576.0349756062965,0.0,8.642823027917176,16.372778647008516,-47.050806325888345,-0.79124929449614,0.15975492758886584,-27.282812320393532,-30.997585155310503,-34.04689819185917,-226.76257080505707,434.94775371748455,-337.58980811364887,32.059400057561334,-1620.964840052397,-219.84736081885512,-32.3436733692007,-23.71139773262286,19334.430982811406,-19.448933629968025,-35.83090448491879,-25.38541428532704,-36.5906151599504,47.98428371056252,10.347583418759314,-127.17641830359707,98.0367799731686,-15578.357929786736,-316.77563391520914,-3967.0157143887727,2419136.861658007,217764.34527927637,1663473.128742151,-316.77563391520914,-48.916997198402896,-7.699604569336607,-0.31833427392126623,610093.7980672121,2879.0669024312965,-12.148317270899383,56.32662553621465,-15357.201934701094,475.66705389961317,-32.34870056884483,424.58228637587854,-1.3479745626470876,2733.4545357915013
2014-07-31,5.597075640611811,4.563570243390766,-1307.5602702941524,244.533488186826,-194.58100532042198,119.39286741170572,223.45952335244624,610.3847188313944,325.6396675856025,1100.6957238518448,-4.714585066840068,0.6747291875003221,31.33143560509855,-3.3406006868342435,528.9033053367071,199.27209248113854,274.878198620809,250.61773624719586,271.1890904925633,-13.861107143914094,250.61773624719586,50.485213620319094,-754.2683584743706,0.0,71.38843648851065,274.47568829634855,79.16192572740326,179.9924112001392,-141.54580800783086,167.68582964668428,-71.83751571180467,-236.8287674803033,-111.55904049391307,-22.866256873216486,-6.5227141800336295,23.900515611158838,122.08734863731405,513.2902548076258,-24.57437228737079,2641.6058245877557,1137.3609961718726,0.0,2.1193487106358875,-44.10945674619583,-51.695997011689315,-0.1481408420898731,0.09708372730979536,38.20590266544514,1.6234063974003448,122.9219396390089,-34.00249387194182,-225.35859935234214,435.7630934592989,32.36801529380932,9.084237515457062,14.793110875517414,6.828783252871176,0.916365892738984,314.80677470560477,-9.07445759927073,-0.2967218319765834,5.385938317480433,-2.1534244747887783,44.32159161067648,-113.22489707132081,-72.30480503249805,4.435454584031582,2.0587051924858315,-1.1467465743856238,0.0,281378.7431280315,94981.86653834768,185399.8046815619,-1.1467465743856238,101.76206647229446,0.03581677805521366,-13.45471914958597,4104895.8387060165,9.555733615086865,-1.1922138836847012,13.608139788193085,695.3451079519582,-173.4479631553204,-47.11564310697099,-145.34407905553235,-0.09297668783519075,-596.9841530683029
2014-08-29,18.403488769644053,0.8073412167710212,-854.6558592271601,156.69327870189298,244.22157570587868,-195.3896082073746,117.92539310062867,1113.7335139237728,289.460841214627,650.9661767551042,-44.5220304903137,0.016632197082567468,56.3269076123008,-5.142745597441398,155.07664485035338,273.63014831167703,279.63464690733986,75.74822936534919,184.8224354255531,-23.988604385938956,75.7482293653491,20.89320919588497,-674.6138814938337,0.0,21.886689665303052,14.40539417345585,106.15064227233069,259.3218044143084,-24.990440670792154,77.7976532321843,67.82927370635903,36.749225469251726,98.55298871698474,126.30711104365655,7.0099760180518444,70.34501295665109,147.7819350751372,534.2744391246424,-23.49396637447526,1454.7102331085155,-312.1326067743189,0.0,-18.046607898160374,6.77148969533755,43.332766952478096,-0.48615896958980187,-0.09287002770393371,7.834762620710535,-34.115490770960264,29.854743561327837,123.15435611626621,-34.18132725778871,-227.06148862500996,-0.2195738215655183,2546.442401463854,-46.47868195208639,-15.920854768608137,2.0251789310482238,36285.845679902544,8.080203905391492,4.906203283108539,16.527884802630723,11.140661688149237,-201.65095681831644,55.014234800513805,-21.603331414098648,-51.22500120637526,111.64574881886074,60.930562679835944,0.0,581057.1214110628,338964.61511765234,232899.4893802479,60.930562679835944,59.33657050925285,4.349774619962691,44.565226000969176,18920694.990032196,89.61600134826404,0.6628270281311046,42.60140333783136,-6267.490296299045,-0.8176221360808995,4.105942518664278,927.4188979678365,-0.03764375215402138,-922.466070958807
2014-09-30,-18.182283719179463,2.0265368706641396,-1125.6693027161537,89.82372933234365,157.4438485504218,244.84392249154786,-194.95454358685623,1633.0633432576717,770.0062104188751,-115.56179278274277,28.279125756582406,0.9964208526218639,153.13859408445413,-1.4970609912192858,141.18268876645323,16.07786488030728,261.44994122937686,85.07697698978134,251.62961686426843,-29.832620829197985,85.07697698978119,44.56197274970025,3409.2558169233594,0.0,-82.72481182126725,-38.566984101948606,49.865402209463376,-0.13461257738880228,505.8390846075723,-56.03147027716197,117.98778773454966,19.839783476631723,156.7226575861966,222.57253946888045,21.61264460039099,88.21127609680173,298.2799272624132,15.940665334850062,-47.06571281798152,-243.62531804169672,-2016.3260166460293,0.0,24.21788433754084,57.25904518678669,-21.365794045413736,0.12911215390234787,0.5071046235669228,20.889947929750633,-22.827400548447486,-256.66553511531265,30.2332211994036,123.59521676992343,-34.25467316690156,-94.61475407872149,640.1659970126075,-40.28161322523556,-38.653308935597806,7.087792689617206,48943.07934760317,44.588159027639165,1.7507803985581063,5.164954213712267,19.27480999739322,-149.26958450539405,-918.9623897237288,-15.319817536992787,-7.352748988942437,38.80446807105727,44.05430602909475,0.0,216644.5205656886,70812.34067350067,141251.3668411821,44.05430602909475,-945.67559881954,3.8948152534579705,27.457368544823396,2278327.184548497,1192.180121615489,-0.3978420673521015,18.280636076676643,27638.21362280636,-52.97491437039207,-39.679890819609,-836.8015821052431,-0.09227361303570714,-818.1221626778895
2014-10-31,26.93611315577069,0.5985646464666939,-1296.7112298352604,285.8965159314715,89.79084670800448,158.73349392518193,248.0826179180924,2208.300064536323,271.1077570262556,-291.2619408378144,-89.87218286174821,0.9771297814218557,173.78769026873954,-2.6780060125749365,123.66459663920365,118.38668750278171,262.5142488094923,97.20139513099546,267.4296953602637,38.63986581443103,97.20139513099525,65.55297952117954,3445.409275995816,0.0,-84.22536043902603,-41.64132215884589,76.97910857739127,86.67556185674255,546.0387050195615,-78.00291332603405,152.95802800497705,14.737483113126912,195.5454934873661,267.2678741555977,27.503135032428737,97.35987462373885,325.5867642892117,27.518691955941005,-45.193419656219724,961.0220227549967,760.6237063636011,0.0,-23.979047855434906,-45.98454077747283,2.568354299035036,0.2356717918812592,-0.5175881130068467,38.30679767872698,38.021210595108755,346.20297180430106,-257.99330860762177,30.794243360051084,124.41604744804098,-214.7520714766747,24515.90165612415,66.81718398963858,13.237261393493213,-0.2395002840429754,284.0455709544767,4.279664357623105,3.3211176890261527,13.495481783347223,9.24386402619865,74.67847048784733,172.8268864865604,36.20328537903811,1.982004386020094,28.56828147247961,12.603179749737308,-2153.697692308827,350672.21171153337,109710.79706628807,238943.17541462928,12.603179749737308,175.55560818601953,0.040687890826676565,15.937240300668293,3660351.837628603,25.836215945812,-1.3052677385923914,15.510771822307532,355.1970393388183,42.484243166391025,15.704160994780068,-352.17414265049774,3.251235411677987,36.52894664287305
2014-11-28,-1.0208268858726728,1.318933055826707,-1411.0050677432002,-257.5438944871142,284.5198166984778,90.43468100535638,157.37563985307233,3114.9341921558316,490.27943806511365,-1086.678804503157,70.83002002572832,1.532579532337811,147.4502073009911,-4.056505127557835,112.23978690999373,59.72061150676632,257.2595472157061,56.42920981348232,-24.492203024324983,-92.86446242416478,56.42920981348243,22.005518993867664,-255.71426204682658,0.0,-83.20280567039433,-244.34066719710782,-17.834710595492584,15.772966266018802,588.9824320716268,-321.1948796095057,187.17144767477004,-521.375549721588,88.4762914548541,608.256454297626,30.3702977564013,74.22642577439744,560.8600367041787,8.478595599343388,-45.246176101234255,1179.8787628682323,909.1621894002292,0.0,17.491540938785008,16.89616240732289,9.046988915955922,-0.20324733945648177,0.08668816517864669,-36.16177626073477,-36.29166263590025,-342.2839953717389,345.4908666795997,-258.23496250966093,29.081425654299764,-125.07373157396455,-1021.75881322446,16.989591896899128,23.65439101458128,18.155017772488545,-102682.0980213432,-13.156392389828923,4.207614876318985,-5.100745255204238,-13.577089422795382,52.512239906519426,-214.95118478095173,5.437842037889595,-16.81078396530839,-341.0546154346239,57.9015081132913,21790.75111057291,53245.56312852353,-55448.74680707604,666138.0516156554,57.9015081132913,-219.7014346820797,6.284643972436944,-19.310507210336823,3305323.6614586115,-3921.211234715007,-12.427876154437229,9.320954786897914,-54451.74388290971,-763.957322129505,18.791060861346295,-589.6320562951041,-0.27995560401221226,308.0929074821129
2014-12-31,18.654578500299127,1.243666538485306,-1636.697211571968,382.95968431508277,-259.7914792274386,285.7541795841349,90.38295624462171,2924.919780988255,404.1424425838487,-426.5037072373782,-11.153251073141018,2.348331220759971,136.32990870057722,-0.6581559844135872,424.59156922506315,99.35400088931945,266.73618336245573,407.4572884961054,333.927093846266,-179.58822844340594,407.4572884961054,122.55301901795195,-308.88938970185336,-55360.11991957684,245.78502585467078,1031.4272734998658,557.6120412756069,87.53085649910642,77.46188637469352,-258.269880731733,-30.081131018147456,-462.26483013371967,-86.27409062553315,470.3020009325913,23.684163942110036,68.77985304875293,474.93685719305756,490.75580388979535,-88.89489441379497,208.37877224136426,-694.4696434981947,0.0,0.16389420772645558,49.35227521322611,12.13859560661433,0.3416001533810231,0.006966938277944812,54.01089069975842,59.84482177730581,249.81578235527888,-341.85698540668955,346.9883805491784,-258.41646280530847,-84.61021734237102,-24481.082656473525,-5.32810830298331,39.38351200422528,-10.14086561055636,-91037.31289085752,-49.14666348622046,5.322453448308977,-11.858793054550626,-16.39786591537478,-288.73661826163425,255.38338330228544,-91.76372725580904,-64.12074241409118,178.61576398866418,20.947315877233507,6556.136955721133,1742116.789738357,224476.11346374825,1517640.6762746274,20.947315877233507,266.25735578232525,1.5971119542081702,-3.2647078548874333,12872057.850987315,87.68377168618372,-12.791806397710786,16.194819643818022,-110512.86258685862,638.2353565621706,1.474269321663769,106.65516755688986,-2.335578924848794,-734.2606222784884
2015-01-30,-2.041372215659847,2.8631159398541914,-1514.4875080178933,2.177590196150587,385.79542098277506,-261.82730643151035,286.0902685994258,3071.3625602418147,380.2573771710967,-641.5168743992342,-9.083757577690104,1.595668224572126,136.02455275399694,-0.6902545150027279,423.9211338610567,97.98624781162022,276.3965247855557,409.6366515057559,334.65379761638735,-183.12088751384493,409.6366515057558,123.28294029738035,-306.7132099463529,-55555.28412260883,247.46252941171738,1049.6915870225985,561.9326814841003,85.99678445935437,79.50530446283533,-272.25279379319534,-28.46953967813162,-483.00876437569013,-83.5037954661417,486.3554395672043,24.035782427015793,69.22014665774195,489.55898382656056,492.20196389719257,-82.32563684745378,-97.22947907602199,-1179.8448981376334,0.0,-10.105895875247278,0.6101765351307336,0.007717039358112743,-0.1736424488897157,-0.24840483407099975,0.21148311296110478,-29.722187157318103,1.644430858123485,250.89568048765182,-344.1040357814819,348.1103785219191,12.311456258240469,1.892516668166536,-6.204515423527937,6.233467506301963,0.00354738225721718,0.0,0.09736648813381166,1.3620152685795688,0.3967112385647855,-0.33818573889641357,-28.292224648836964,3.324988006188505,-7.783675763006613,0.9578911824664544,238.19710587507507,0.43947856049342704,581.5138495670617,-169439.20030275732,-35667.24715712294,-133771.95314564183,0.43947856049342704,1.6304090609773993,-0.0008567584196690348,1.946010137928397,946414.5310111046,79.49638328186802,0.5204924427079334,-2.1889945432369586,0.0,46.830021801819385,4.569921740602467,-18.878916595258488,0.06712797713915863,45.00623740528954
2015-02-27,23.250062650719432,1.1573626181240464,-2115.173443613188,262.5992796715734,1.998854862761335,388.2634977873507,-266.07904366165815,3415.183258483674,626.7820801830235,-436.7255342862107,-97.19200473461517,1.797729589370864,131.1359900938603,-0.7773758155058648,453.4503474269447,-60.459575786543574,284.9437097208872,397.9639602072363,319.4972028046114,-184.6409283359802,397.96396020723637,111.09528305542212,-305.7348125386738,-55905.246750555896,248.68608484173814,1067.3985150345904,532.4982443981271,-72.59395091853713,111.27956559446346,-275.8601503446346,-24.784103180299038,-511.8424605801006,-111.57702095634355,504.28189636473047,23.91450488121131,69.90547067043202,500.52953652853745,462.165360234507,-92.78603158548144,-573.0013912474154,2341.2887920642715,0.0,-12.193972561257267,-12.173181032471803,-12.121195417534182,0.49182863703642,0.39254580880781215,39.65004396692984,21.9521980872546,-144.4563858399275,2.6375674704001426,251.88668730338415,-344.9017200979613,-25.257466698586086,290.44323552088554,-27.664718804230233,2.434476444153802,0.6188116819634359,0.0,0.608034195699112,9.95294632057579,-0.686741041088526,-0.06961402279267759,17.309455941056513,-117.96648845853633,1.3542436386996997,-18.89553067078171,213.2873214611236,14.907893450034663,266.62327680702947,318284.49727306515,111549.10878325254,206735.3884898089,14.907893450034663,-116.5310098601858,1.8550739417667792,-2.7616731346269603,12785671.127531052,81.89444137786677,1.1770992984446025,5.633608650208629,0.0,51.50630616330636,15.95121250043212,12.983188122156207,-0.006284196232080319,29.24281726507752
2015-03-31,0.5311228578581837,0.7875708967866117,-1449.4082224529802,-12.37188729627955,262.88787677785655,7.678267056465019,392.00519171204724,2793.5305484156147,608.4639408879847,184.86352040696218,-24.32136089087452,2.684253338060124,57.57285052075071,-2.2778734068338355,232.13010252688082,84.57623131201747,307.56355786899354,120.01573812330233,156.2046736638108,-107.60170639960059,120.01573812330237,0.7364299382492482,-2546.4159829346117,-16436.084070392822,1.6308066661999252,-605.7124004097991,30.470999895789863,92.79877257937858,328.40094510701056,61.92487827990772,30.11437900259935,-61.7744545245828,21.325377358840683,51.99125609017311,5.353099106106526,63.78944153672689,58.315310337117886,401.33360012987623,-97.66081068365368,-1815.57564997366,371.94339367970315,0.0,35.86329750533496,56.7733765445534,-47.79291002360367,0.22458522031181616,1.0037217083052936,-3.2981792492946624,15.128208542828247,-174.76379884731546,-145.4528062822948,1.5677193181766143,252.59350547880604,-11.669184076434249,-176.67519222986175,-144.57800040473012,4.1809731534191314,-1.566021701221885,0.0,23.268053188394305,22.30897167947228,8.836629501215137,3.395163785526506,-135.88711009328472,518.0650338386076,-46.86379092308516,-45.684082883565765,841.334403426351,80.48548376870247,-19984.170528728377,300646.9824417904,156920.66789202765,166066.88063809276,80.48548376870247,286.3454046957431,2.455426764793838,-25.915580124656003,9962173.713556647,1733.2637020930415,-20.465299180094732,-53.63776051624126,0.0,1121.1913793343792,7.64218578910436,-325.31979022551786,0.986561308795765,-293.6558210057599
2015-04-30,-13.08378201095036,5.962383652430489,-1027.0762382790963,354.3102314854404,-9.414393995568789,272.1347573114477,9.395816070299766,2969.655736324361,651.0216768719475,685.4741900653223,-24.280223966461897,2.402831991645292,36.787720230641355,-1.2454895972417566,187.53614625861096,29.040198023548772,322.1522276231488,108.82941282906005,160.8217867381803,-121.79828136039086,108.82941282906009,-5.425059043985605,-2373.236577531395,8383.462940099564,1.5139691290285615,-587.2705533229715,-62.86796511313902,44.91511502664835,625.7714217958851,5.351389462513872,46.93217668443581,-231.94653782324986,-275.24359717204993,-48.067278635167185,-18.776775407760635,-395.694502316254,-0.16929674793601013,-89.12473263658913,-147.64752291578603,-2545.2085726009027,-713.4217775888133,0.0,-27.896556801201825,-55.55994015687196,-17.029316179175623,-0.08112009257092723,-1.3461470078685522,82.9815569203738,10.669478840260467,519.1013067595152,-177.38748700255329,-145.41956102100102,3.7393038407907113,22.532761349217708,377.1338267062065,-29.324248409692245,9.488480946733603,17.11927074188707,210092.3588487271,6.368752372158255,16.75223152477014,-73.45970867672906,5.22242027519485,110.88910891402975,-120.33951205537778,7.851282954242379,-19.5260706464004,366.9087868094821,-7.700133644895402,-896.940367823102,312783.9180284068,-31076.235212611035,94136.23633399233,-7.700133644895402,-123.07065737049197,1.931163415957247,-76.48053316605888,5455990.290767908,189.0821557207655,1.3123670116725918,-81.17048154543204,249540.087745823,197.6533581989588,20.965486538618052,1691.018600946014,1.7770687638728044,57.43039903504541
2015-05-29,7.977101527894828,1.5955330630083857,-1673.7404861364898,43.63271221657034,354.5933783168718,-7.092667556452365,271.26675863942893,2901.6325986927973,202.5419611972165,935.8740027160845,-108.74098152639493,3.240203102460592,-19.74403343526899,-0.8889896050681497,466.21677745407675,413.6882797802228,325.15631467575054,343.66447216362957,379.30479142633743,-116.56056100233906,343.6644721636297,60.90371683277912,-2472.4551543502157,8339.897099988486,-21.000091271192844,-553.9401691642574,81.6523716926551,416.48461389708183,680.6999512980886,27.314053622039378,-1.4423615959991782,-421.5476947331263,-75.76910562816889,-154.0684203408391,-37.73471513112288,-424.55196679855953,-58.87103751348523,-120.31842047619509,-141.23807961464277,-3289.562111032619,-104.31955129906055,0.0,6.7938498703622825,-9.654595509480998,-5.674414588492539,-0.4348268309149219,-0.03654699441812312,6.888174502922084,-3.587301915035141,-405.47384306157534,522.1334734069551,-177.55530722648638,-147.51319554183428,-64.06415319793769,32.75856869767995,-72.8098748133657,18.058322045878185,-1.8272130023935347,-18187.77107723552,-27.43554291579715,-5.74211027456812,-12.783957614979734,-12.480728550232527,5.887702379083748,264.4864634660735,-79.98145565208665,154.72756137400864,83.70402897839995,-167.65880655605662,-4743.842138403169,3017643.770081125,1187985.5642978474,1830157.404822018,-167.65880655605662,253.47718407586217,-16.89375935677802,19.154405606093235,7264189.520821214,29.96647292255875,1.0416896603175871,-12.36083137680545,-35869.36412675853,-381.45521652544267,2.9652623604379187,-1018.5137118060975,-0.03512863700485003,-107.37190984671338
2015-06-30,10.219317553764528,0.8318243229303128,-549.2171328619102,-184.8086647432627,41.6267350229273,352.35171706221377,-10.791305779292324,3223.6519476019744,341.04848350682425,719.113757669817,4.021288353427699,2.7242980244483275,-1289.0776407706517,9.771275333078501,523.7827413067007,601.3373477991738,363.47885763330197,734.6967815265086,397.9926342096906,87.5132663423771,734.6967815265086,145.6781127083208,-46369.56647287149,-25395.171826215337,13.851046359861652,-242.54069796475187,694.4950938734953,619.5104877467253,-12.183104961766777,1240.7838195195814,-208.88418519441032,-449.4012510162847,-313.40960198944197,-274.18324051977766,-337.8334417398302,-580.9724351920408,-105.67556663694053,499.52222417703996,-183.99883574833814,-3945.311148175097,403.9343264599743,0.0,3.010054504414919,14.278044010259237,2.426452172966094,-0.4252187074235394,0.05843921635014525,-25.060598084181947,0.7701611486778575,98.07471819446081,-405.6020387203952,520.8577667558086,-176.7594117635473,-46.969756800817095,139.99831290097427,-88.5831483544298,-38.91706119976425,-18.462719643857675,-51249.667540391325,-11.013384950075286,-3.0193207307636385,-5.904565960216004,-76.51861559653116,1462.8625385278365,1179.0928132914432,266.6733915953214,-16.320687716419428,5674.946170888932,-160.00855846753984,-4220.137108996814,1029564.2607329488,135607.74569885805,811467.0808291249,-160.00855846753984,1150.7161868679868,-6.360937343934032,47.923819576838184,21161084.152608395,46563.07189406031,72.37291134501432,-27.188689464044714,-111169.62420402505,-386.0185561520211,8.645460505832943,3438.0468732894406,-2.942781366673615,1341.523938372122
2015-07-31,0.9233122407571017,0.6898724790601912,-138.04448887562955,141.17324729420199,-187.25036268359457,47.57286534795888,353.50453370589844,3627.2407215704784,159.76262489435987,973.329345594967,33.073589580443176,3.2969197051340635,-1300.5513188826678,9.758923267862748,522.5285670515783,613.7560192526328,367.0895504302027,738.7239863498285,394.93587379289437,90.35089434814424,738.7239863498286,146.56675119921522,-46870.347741838115,-25193.903672731136,13.68571545841449,-243.87470170361848,701.8758650122847,613.8513631711912,-4.899655783518244,1251.6316911782453,-203.3028221527523,-423.7145981054654,-324.63801477883055,-268.77373297610575,-340.0372171386922,-581.8108171681049,-102.09902240072554,140.5721953122646,-196.53416323921056,-2829.2220134052213,972.6269400302162,0.0,-11.446227517516196,23.987591190443993,-9.304069111086676,0.10487409729586972,0.021971378305513767,17.892565957680745,-1.3065184063599418,43.735279696613624,97.89771179818328,-404.31023537924665,521.1322018186104,-153.74158027570945,9.782463375274347,4.649556249988109,2.771232217464785,0.02966093485423471,1356.5641712253855,0.35558085261837746,1.5631912789322087,2.1415505097205028,1.501959304027082,-12.047705902556118,50.02914878993397,1.5120607144972382,-1.110087454647271,134.4048843150067,1.8429491219340761,-178.37758987025381,312680.1343860924,128785.60405296646,186601.82835426554,1.8429491219340761,48.749284008024915,0.052593957687403936,-32.206909029636506,7474418.637570262,523.8336093909238,-0.49504453871853116,72.43872331752607,1059.7020032136643,48.30674995448135,6.92905359905285,-94.06975378983407,0.09787328372579296,-1257.4719168130223
2015-08-31,-28.880746045864356,0.752001065615879,208.5668526993138,165.65024100319263,142.04043021531405,-187.34087331002317,46.21784919927533,3463.231297455668,139.79252742956743,1052.8966249184546,88.67383328079168,2.944951514151996,-1307.0152921615097,10.377113624240051,134.80766968979998,350.4962270293788,380.5358643738761,463.38875050013445,142.30890815721799,85.56855337712797,463.38875050013456,105.55635624644202,-48613.5776724545,-28708.753743612706,40.89043446770698,-258.35888284619597,646.70121408646,371.1419140453986,-225.00543895035062,1300.2539395162344,-123.25040408206164,43.75634837265292,-265.6073721348436,-116.24207873337136,-334.0799282449013,-557.755712791426,59.849359470272084,143.69807824734457,-192.25074264161282,-6573.320838208109,-1332.756480764309,0.0,12.173669943597826,4.364710845733612,-41.85392963143414,-0.2621122556771027,-0.0013769902003391704,34.12528439222842,17.10351565539088,-166.02840634232808,44.091000044315315,98.29998676217991,-405.7607913995935,-108.13231139629988,-142.61454538552425,55.17360798703476,-19.833427127603954,0.7767525191491629,-13181.475965316611,49.90198943902247,-9.726277469303852,44.46358192862907,1.7400850656414946,-1661.0346875287923,-126.70419589571975,-325.91608325462926,-64.33737994632556,526.4306952413135,67.15816801070348,580.8335274041601,-836845.1261518374,-373829.0753994137,-471799.9743694514,67.15816801070348,-115.98900145033258,4.051333454647855,5.8979758024619855,7306033.1243315935,1913.3099914789127,4.666543374427704,27.092256979016923,-18856.166977439643,154.40086552721914,-79.93194569933803,1249.7081970810805,0.012898305592393466,-289.050518026135
2015-09-30,-32.08361045109587,0.7966264177168356,638.6359627512302,29.61537103839922,166.6575970178364,145.92311100184742,-189.77980757665125,3682.831611834201,-99.81094309319349,432.4219009796466,-44.63588788978821,3.0595105456309373,-50.483589928822276,3.378760145866266,428.2870677153022,623.8663941840168,391.22047368064364,697.6676080907539,212.92801093478874,7.432009216540877,697.6676080907541,127.41771429624436,48862.28726879182,0.0,22.69053245907532,-250.2607325301997,162.58926938751634,573.2870672041805,-76.87512356499388,-248.5377052898169,299.8573193433114,472.60076439434,621.154169302516,687.652685171684,0.3689109531538084,-278.4159601885732,699.3033578229212,-122.69182943650613,-282.8179791608362,-2478.815753814541,90.70067022094281,0.0,-30.81396397887082,-0.3843258389222797,0.10837950028559362,0.08024352279943514,1.448896233191025,2.5244763902974228,16.46332240729282,176.73993674840779,-166.52830564358632,43.924354001769,98.69919704611007,94.51787260863102,-1072.867771762708,-177.73852285045336,33.83612734517931,22.13967920162866,-5142.426655158575,26.585405446295077,18.71036850424457,-115.73090791945668,85.23817381852206,1851.7085589895487,1365.0076243744516,370.21372949679926,53.35329165823475,255.26121798769236,20.664548592921747,630.6954823456376,2645544.630783424,195701.94715604,1912436.8032062985,20.664548592921747,1371.0927484029744,5.909596036790839,-188.75248954488148,20872029.50366628,-48058.54638874679,10.836110073840302,-33.87959247570228,2453.786352557494,12.685737878551663,78.42747694674063,-4577.48246714572,4.2605532284665735,33.030774502272834
2015-10-30,-2.363275649056124,0.5891701386092164,-1601.1112286903804,-429.47575967190176,29.44869108285273,162.65821301341012,144.12927270362917,3186.6168028115367,-707.9622033923655,-316.9509187763288,65.65714002790448,2.49577075022027,-32.95340674139397,5.324309017443066,392.13192083153615,604.0862115658854,368.5277242661275,687.3996918136513,219.66538124294513,23.44359134268858,687.3996918136515,126.2435995163969,46014.101222974234,0.0,22.069669004434704,-246.33779894283458,176.7833568149323,568.2222055850509,-40.535948681255526,-244.84403748269136,260.1948030957876,476.0525370336635,663.7096471983082,646.5669645004364,3.2309527109617506,-267.14415474471383,655.3586579088656,-126.83107465387039,-279.19283871928906,-3066.528047324774,1267.4002612679556,0.0,12.42098578059846,-45.56100293190909,46.960812970862776,0.2026676511425478,-1.157365178504932,-58.03077895255592,-48.971863418059456,-443.1194007600873,175.8919972154485,-165.66767393838046,43.12560328321172,143.46214831470445,855.520550415913,-1.1149821928411257,-19.932820563209475,0.5712831902970237,-1242.4758257658395,-8.162410500902752,-3.3222418016168263,5.0205406360628615,1.3509463278185194,-2.142636299023252,-251.63754818820598,8.061313868915022,1.6307347999493231,-872.1685600916135,8.85209968779371,-733.5154042297877,-477282.2893237844,-142158.98517954722,-324935.30769681185,8.85209968779371,-235.11086518460434,-0.2871710291474052,-2.707168558466833,-7074500.673557997,-326.3689774387276,-6.30164358500943,6.1748611362294525,-468.40371756468085,-130.7438880854006,-32.8357041229267,2194.501798637524,0.6565409510858973,-2.222747700199534
2015-11-30,5.389184110212193,0.6082964570271946,-1915.9701374513138,-459.5137633705783,-425.6242102494253,32.31449511969452,161.34011348860466,2937.046103848534,-888.0164251366383,-1564.2896155510089,-33.917110984406605,2.713865547939811,-25.901360294915595,4.449188525192656,351.1387886687149,793.2032352245699,370.2957143936991,653.2659544388007,56.4917232601444,23.443645815030298,653.2659544388008,109.99707789622282,46232.77780471706,0.0,26.122982019401995,-344.8024715483504,139.41490520741618,743.8723381679391,132.23159591317574,-217.60675609905473,208.56773122840582,377.66030423209764,534.1690873330917,588.6317389956953,7.3785413868474095,-255.74006798047546,511.70340535971627,-189.34851096382306,-280.3253929895453,1726.0147303216652,217.49784795152755,0.0,41.65631353884696,-25.391959677963513,38.642145744649895,-0.08921998848788348,1.8051806189496233,-66.3236545412974,-11.57218341424118,179.45382562671765,-438.10050647305223,173.98366455596806,-163.86117899649048,107.9860567925723,605.060804908504,154.19663605928304,37.42375311666092,0.05599698869982461,-34332.78915345705,-32.18860360987532,4.971827799608661,13.713409954501941,-11.17295523516242,224.478250709044,207.82854366902575,125.79399183471332,-53.973301280813956,66.22386428782193,90.55970391826591,7831.792486880837,-914270.9948694035,-621008.8663415294,-289551.9723606631,90.55970391826591,198.5012351578207,6.586008546336441,-14.807993551576061,-2062452.7166541815,23.083803999460542,-0.57331213725152,34.64289358379946,6706.732731137643,-26.031679471630923,4.066956437119643,-423.0337233753271,-0.1510543628474701,-93.4074883237289
