date,excess_log_return,illiq,RF,coskew,rev1,rev4,chmom,indmom,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,cashdebt,chatoia,chinv,ep,lgr,pchquick,agr,grnoa,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,chsaleq,sue,chfeps,chnanalyst,turn,log_Mkt-RF,baspread,beta,idiovol,log_Mkt-RF^2,size,rev2,rev3,mom,mom1m,max,log_Mkt-RF_lag1,log_Mkt-RF_lag2,r_sq,aeavol,bm,cash,rd_mve,cashpr,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,pctacc,cfpq,currat,dy,operprof,saleinv,rd_sale,roavol,rsup,salecash,salerec,tang,O-score,sfe,disp
2011-01-31,3.6399789770576017,34.8042146017833,6.070493795070872,814.4151677987705,210.723863162534,-702.8540174339643,130.6214725660939,14.486199474886776,715.5790731611779,-383.82317132949004,-2.6889401839209834,130.3856696508484,31.47604013442897,34.3195026567884,-26.23697466044947,210.41479255559472,-173.8734434174961,135.95693751740484,196.07915105056415,135.95693751740487,33.93462850478831,45.99925265052403,14898.118894483268,-4.7781764274079706,259.1320378084223,386.6720450655794,-195.61698426803338,1821.3056524811911,122.65985755516728,0.0,993.8188106169674,183.38619383085805,1649.6207847031492,28.674244574091684,379.1505032064397,1011.612509714718,-57.638895935787865,3188.8917904273394,2934.2393078615737,-982.9741791042661,36.42468401942487,-0.3639854237042073,4.725546817329018,0.33110807957388033,2.6201296185140306,37.184803966822074,-22.39943513292957,1122.8399023581762,747.9501825064522,1337.4591832919225,51.1559128473009,-250.54672165822564,-413.2509776531935,-9.113026525720215,-27.912229333057894,37.797337503879135,-2.533093974088615,2.379729752552784,-545.1152407963527,0.12696843281639758,-0.26487633839002456,504.53353889989376,2.91551854379577,25.124186064601872,23.965814265674254,0.22604275431124599,8.501921198328318,-22.441602634529545,-467.67392307685805,-133931.64338724315,-128425.91571700573,-63986.223343119025,-7.724272827033587,-22.441602634529545,8.370292350854925,-0.07016593358736145,5.078963131915714,-30295.26220137626,6.642359699749846,0.8022843604013588,-1.2863617594177867,112.28108900422012,-98.0646761848111,9.189315202898797,97.71924478014171,-14.91557789913702,-746.6345667126889
2011-02-28,16.502100485291084,207.9319407543626,6.109472341048518,852.7593579942591,636.4182792012125,429.2792468774572,153.5507444272536,32.02214748682016,302.7520786673647,724.703750947686,-1.5859487988280958,108.78435043017284,16.7907321095174,25.438677242816997,-30.72127167851107,139.65965848615792,-216.97794900468386,56.239068018800296,352.7115297695442,56.23906801880024,40.293215977080465,-3.8817747977754067,-504.68426407063725,2.594232871737249,309.7877462313702,239.16887916249914,-204.41542611080527,1089.8630503898303,87.87475037271042,-43166.33560512361,978.1927027179087,-147.51753395793799,2068.3326644135445,20.30247157307777,348.7869200655698,801.6736306845701,-54.888308672727106,3228.6652221485974,-1934.0643692090964,978.7726740226003,-28.00893202736073,-13.784414540165244,18.373537904017326,0.6556731573493835,-2.4046258361740063,100.14915651304727,-182.87371247192706,-15.749267609968513,-646.3892803633935,-370.4670279865941,67.04839642582283,477.7418112144103,-251.36302760567168,102.46776037862674,5127.895690744368,-328.70626058987364,0.050770712486269076,2.0874631147068,-23853.423648802564,168.20736877025024,-10.465295785980587,-1734.223343724385,44.99678335536464,-30.03757617588508,-48.24940899331705,0.18593165708685788,21.39655863176631,139.67228822780362,-6285.7581446018885,1682667.7009103596,1341373.8010892123,716042.2795642391,-22.83564138091367,139.67228822780362,51.643346408154684,19.98720118489382,-30.803787895389007,-199987.9165852256,15.142949214618199,0.9651138012269769,-43.461113083819214,-72.75334414360259,-1638.3796297062,16.807105559912316,-16.041365351497006,-13.175954083925603,242.96347610296198
2011-03-31,-7.770877262018576,53.367599639175964,6.115617317490703,839.1649446746915,32.27427248030003,403.7244495190258,129.88704168298847,5.887696053511755,47.64914184678872,303.21033323716273,0.2452413548558785,115.03484014629427,14.728264888312818,9.027510958027305,-28.750948705904136,59.96081762952841,-147.88528056260907,14.890439992019672,1080.6277901064839,14.89043999201958,90.68864661398881,-254.17079118022994,30247.128973098977,6.592034249950052,214.21970986221012,86.47663490272242,-159.06535784242726,855.8873177659265,704.4187434326053,-3612.185604294373,3.590508351982111,-199.4298376662877,430.1575850168247,16.43386464665918,270.6537716771138,22.372592100635103,-19.328773855766187,3439.849873917021,-1598.363130794264,521.2793256490504,8.94017427351583,-79.5779682103165,1.3728365458438248,0.41234938051815107,0.4823903595042063,12.03954123360927,421.44731153272573,-190.18847432804907,562.8031931213131,-134.84116997116803,-28.805634280066442,-367.7663024674988,477.93700368702673,9.933501616879767,1489.9981040295743,-699.731127522572,-49.08080502036694,-2.1209943328072356,232972.81717997236,25.639927450884784,-1.027810533874728,-4849.180513921732,75.90521613834017,-282.90381179296946,-42.47595217036417,-0.256915051357959,3.9183899536451463,-23.657531050955413,-3217.0420835695404,513201.53133261204,187427.21785908937,293026.41339685395,-1028.4611311437043,-23.657531050955413,77.28626804172518,7.110023563856913,-50.99106037700082,1886056.7890263274,1.9080386961285285,-1.4551989142643293,-89.98741027737367,-30577.9800469079,150.59022670678314,-26.29417976649961,-169.1668091907759,51.22390794466878,-719.0907479173115
2011-04-29,-0.8772180740642272,201.22727683685932,6.12481652316973,768.9871959265982,278.61212814608683,220.773076411421,5833.00783569658,-0.506119657971256,527.6776204276957,47.84530859205078,0.12310557318123042,-35.49313711606823,1.4480339298600995,8.464603904373664,-38.025551323738306,-77.70986512264487,1274.4991434247186,42.58162527480683,338.9812664904714,42.58162527480674,138.84854907086708,-456.02879924566207,25102.724410211973,6.775243346684958,-1045.4916718143068,-252.00188955367582,1266.4790620863378,1323.4744736564694,1915.2641927044851,-3697.6178120389404,27.689798166191466,-227.5632016923026,385.23168661842493,-67.01001978822373,390.17787617105864,-5.664629817840817,-122.03795255231934,3377.8819325420545,-3026.7692276869175,-1084.9512178196392,-18.166768061784595,21.352249196687694,-23.01569971463266,-0.35499764572372783,-0.7066579746669048,32.79573999417153,-603.9512423503177,421.88806900181635,774.1661742236697,-269.1350026366621,-5.949385456542132,117.42080568135216,-367.9143719049497,111.29509436290164,1118.3021712323698,16.1232996102799,38.0498860823252,-31.392779211855107,0.0,30.67811437206774,11.70775878569961,-3434.970712530412,631.3040824195527,-27.05869590738621,-52.71022378863577,152.0295315003859,205365.46451951013,354.6053778879734,-23813.87178639935,209571.49283991754,138438.92536221445,820416.2959225029,-37.98978823315709,354.6053778879734,668.9751731871675,-0.673490230401967,5.418627259091437,230150.15061032772,-55.54029928693316,13.052531854147361,498.44177665045675,0.0,259.3414110951344,104.06635509862485,-508.3718605796148,4.603995807678416,-109.86405427296995
2011-05-31,-16.28242845180899,45.725560594894816,0.0,928.3605168712759,-66.85222838749726,634.8967643677105,6036.597058595767,66.65020659250524,157.39443171793454,526.9901393035376,0.6992302617339573,-31.05491256427548,-41.42634983815458,1.508332472238879,-1.8303988848490742,-123.47287148702331,1433.9892339919609,40.29586315880455,-306.1181702245858,40.29586315880455,200.74274499676628,35.104665565415296,12575.42319003094,5.576873557943374,-1069.9106263753054,-132.47550375181933,1405.4364443912461,475.7608704617763,1222.2543479690112,-142.19666407741337,68.80001631498993,0.8615754896019965,1871.0255806671776,-73.0318371285656,400.89025744701024,-115.64625843950179,-119.49804853898581,-484.98013553923784,-2644.424220359092,88.56671498968035,14.682215594573558,-62.022003590459406,0.6957071069978156,-1.3177642801998815,0.487179021778782,-10.421338704688424,248.019096720884,-605.4105581378439,75.14694774624809,-624.0615862577284,-101.94256878309909,-237.71526189914138,116.41717665346926,42.501904756279146,-5705.940275045152,-58.392493596874374,11.715180736319894,-6.1631056185800475,0.0,5.25044658671311,-10.27348349901061,-1200.8098570637812,419.76379644877625,-75.48648019428902,188.2807633424411,-3.617143048904211,-5009.4614460017765,-525.0823681424904,-11562.252482653419,-459472.0715033859,280051.8350219503,-747413.9291312024,51.399981583405975,-525.0823681424904,409.5490807456654,-93.6864051802217,1.3946275790841014,-628582.0230299607,1.0529740697740806,-0.4577281484345548,-21.544112805194445,0.0,2132.82820579892,-4.834484322924936,52.97058318495874,-371.1009033797434,2960.038297435508
2011-06-30,-19.835138198142335,565.4704668906502,0.0,997.0451258894193,11.301604993954584,30.879985197025647,5772.253301814309,53.953145495843174,273.9751301257529,157.37041848939924,1.5017291656220115,91.1491487195845,-42.15849761982281,27.86408301633151,-3.315454415085463,25.80331731899701,114.00553761786406,74.19187314136393,-171.0579164632637,74.19187314136394,102.9580047085776,471.61749771214005,-20624.11044683723,1.3276839740854751,-358.935752865468,171.75321016150343,94.63343950298183,-231.73088371878987,-831.8533236302526,-279.5536872490341,-295.57964693915204,-249.08323100693937,1424.4993615060753,19.651218016620195,159.96235664062354,-297.183687046013,-16.822347483699875,-715.6111402523396,1613.0011560850762,-133.28635309983383,-25.311322346255437,-6.7869947993057735,-3.250022247515858,-0.3025101444893181,-0.4001471348847223,-1.218783067572076,-346.00502075471945,252.30331094194548,645.0367827563759,-223.71778046652082,-57.49521671951493,191.6769068019742,-237.363388095949,34.278092231891605,-288.211990651389,-165.65114499362426,-5.3469433300178935,-14.757417187589084,0.0,-198.7957316890231,-20.945984090586578,1544.3085305651184,-140.50577520068737,-138.7854725900338,26.83230517926532,-0.6516592369507919,-855.4143218331446,-1140.9634775314435,-4088.0024761970108,754167.8074518293,394417.6477810964,-34696.14961702749,-22.311263811611568,-1140.9634775314435,-176.70764232478905,-11.900155810036892,-10.719072546392596,581616.3798079044,42.76777819478329,5.13331703284247,-166.59935893993472,0.0,39.13219832381219,2.7774303737503487,-424.00104604165244,-381.02434368503236,-3282.647064522719
2011-07-29,-14.563311003340324,77.44768686619472,0.0,986.9560372583009,-193.22181466929703,285.56941177478814,5455.7176024590735,73.01580445766803,36.50876865250431,272.8929443526855,3.653989541232271,116.06702974664151,-45.88319761851171,28.18293647937508,-27.40526177519452,41.640516539366544,75.12601429296356,69.27708416183509,-140.0537962328206,69.27708416183515,101.89770513866551,470.43889124408037,-22769.05011022676,4.676080325665321,-329.5828539989619,154.90941423558573,56.89068434868035,-286.3631830982762,-847.2659104398424,-388.1940258901913,-325.21906210260204,-278.6601719402114,1404.7447678045908,28.131026950166884,168.17043868323216,-285.7970382517027,-35.00812526664825,275.785384227038,2720.272404259745,935.6287743311045,-2.9585689955434464,-1.6693599331206883,32.79124602350464,-1.1500584812489762,0.09033727512262917,-31.54929332780648,74.61906981463727,-348.2615635543756,10.888652146208301,-535.5258625516647,13.826861270131076,-330.020913468162,190.78058572294026,17.27810071491467,332.51519447402916,-14.189791370841704,-9.80884823471331,0.06325582822665332,0.0,-6.778523121343369,-1.278390476896476,7038.5517447923485,-40.84909229138111,83.31040434337183,3.2947937880826714,3.4312178840230843,4634.578390637384,117.79029180330872,308.55950370544724,-195415.00298906863,260820.60680986196,285577.82813807577,0.3673143785731767,117.79029180330872,-36.711547140533185,1.4654091755391505,-0.056398235179102585,-420379.0750265829,0.8663491833474666,-0.17017098978524814,40.92912359540702,0.0,4.380834868941747,-117.61241360629708,56.80142726791473,-0.49434449095178934,-144.20271539421674
2011-08-31,-40.04768138210509,22.000546389596234,0.0,-1610.6419625714698,-246.44663758542058,-70.92840866192961,5430.252075961771,-6.306889244254708,226.82778055434315,36.411434060696024,2.6268148936496765,132.23765785118508,25.834422127798614,28.670327171859466,-99.28889618106007,271.86156050626744,54.06306820291937,175.45725653773187,173.06606776983875,175.45725653773198,120.49037446517198,189.52872624676309,-14106.513073785592,1.8583824012001195,-286.98016432589134,229.009574025278,64.30503616598713,-127.45308891033143,-457.70027498809463,-780.1632896656777,-363.25266170812034,-24.122376924643348,18396.353935768337,33.629527584137705,140.85261976194678,304.60913623270875,-56.29290913964155,448.1080143149089,3279.3454917368485,-90.09761159080472,-3.7222094579308376,115.36796440286065,101.46683127638846,-1.9984056185900414,0.1545316528658977,-21.210463022949625,-207.21034582431605,73.35476536824194,1515.6343888566516,-110.08350566316949,4.489542305432224,-38.39859111264646,-328.8479013865179,-112.45160701504301,2247.5070578957475,261.14452878804514,20.070875811302585,1.7963968902740515,0.0,-13.213629202786478,18.139042115170383,1806.542129130452,9.488194341290637,63.69516685145845,-18.552268352847875,-0.5732381677083538,-616.6262664173264,138.92913583895006,3277.1725195688205,128751.51862728596,-1024213.2307102829,1156265.465353474,-70.83547321246536,138.92913583895006,25.763548853280554,33.20337387020661,9.560353988766224,1343493.7089904435,-5.182313584430716,-6.00801652334782,14.503360706325054,0.0,-9128.084076212546,24.574529363029,362.664402616032,138.17945333680495,-14.422728108933143
2011-09-30,-74.67605464235245,1832.2933874588437,6.085522110430751,-1693.3100225160351,-167.70168048213296,10.138239364584692,4288.2774752692685,-19.88829372254853,-101.0747887147719,226.0696010873855,2.606032370822496,113.89117634576442,37.08306216114116,-42.01672723379337,-126.23469035583504,418.2016973870039,159.94514561711435,242.47128077657482,-360.0018892323153,242.47128077657487,145.07189643869563,-189.84473397642546,-13113.11113297584,3.982598516716105,796.9055783483325,244.44417337590323,173.28168272621255,12.991985319722279,-123.68829076435644,-187.3393144501651,-156.96424403838833,214.48704813457346,18410.17865365772,26.490910046102425,86.99279409774,361.8181825873867,-59.27018790626875,568.3389449588672,272.9374353187682,-207.71299185947055,-23.086590199293955,92.25880410102673,-9.776387432408228,-1.4967646673305524,1.9766002611887385,-26.52140310643881,-50.39153035028352,-207.44289095496623,-283.7546478317841,-548.7853636962308,-43.914093665935866,-47.97295751452762,-38.20145547828946,10.43477182665174,-2248.2217156693478,88.18226506248811,85.2515963066952,7.0381467309365,0.0,-3.8300615265013676,6.733547679718171,-4106.736772673903,192.77293215619147,-149.21814026597212,6.297624827095689,-0.796108922435991,-929.6082101294305,234.54828277203467,325.9474083854053,305973.75694328547,433141.31137064844,-182809.85460352898,46.39585563710263,234.54828277203467,196.35829828462101,22.46927664369767,-15.982407736956958,-3246158.893710047,0.8220164421721847,-1.672787475833303,6.037533731399776,0.0,-146.6135536963502,-22.817501349425697,142.23038712087418,-767.4293131750899,320.00534469338163
2011-10-31,41.681307456962436,94.44175365040282,0.0,-1793.8599195546226,-537.1941230759428,-195.35444850782832,2144.243688617936,-146.75261196439533,-138.2017543803821,-100.05150450250969,-0.22071043439002058,99.88548753079701,44.89290682702125,-41.89504828121542,-162.63415688821948,384.6175909389198,179.02884841298248,250.2848809463525,-345.53823485020325,250.28488094635262,144.3911009393369,-238.94167647661996,-15883.324243583571,6.335939765579708,775.73034054346,232.983322796068,185.0041784869881,59.72123600143331,-114.68954794220087,-173.04769982426603,-165.29964575947335,201.10186775408513,17624.669788967687,20.026428924369377,64.86765630457488,389.57510675498486,-63.66046019995513,553.1572643288896,229.15466861791305,1287.7603318477227,-10.221115566847693,-84.85724392607773,-13.819845354632093,-1.0948996664647694,1.452239370650401,-80.06082800600961,85.08620882911401,-45.584595766920245,-202.22405772401856,-724.8727036630764,-13.945519262569746,-295.41791773675146,-46.53730235343892,-12.03880665343604,-129.14476938057214,-47.11126956327644,-9.563303454728725,-0.19794030437125443,-140836.3373143585,-1.3179554485670906,-0.8201637123807473,-805.4914806175511,-35.739257549988906,10.04767428679088,-2.633660020618379,-3.3340241962131643,-4353.176340865088,-17.468282281069605,-519.1139855826989,-1220614.838525623,-1318567.2603160888,-629012.0856319852,3.1307501890255622,-17.468282281069605,-40.72826618122599,5.931019881067556,-1.6690768574528931,-355618.0512175448,-1.805155626034292,-1.1519931530694123,-9.053584293200572,8943.703096598498,-47.814372987841125,-10.363290438010495,-162.39868685007605,30.571798972227953,16.136801080258692
2011-11-30,-13.614756024321274,99.70404505407787,0.0,-1536.8517373146717,-917.535964401631,-236.43984904158,1385.5931787516638,-62.09748607446231,-182.53208895515644,-135.51390109253654,-0.4407517827059304,77.2618100215463,-5.204752596577746,-25.782167806001222,-87.12599825609554,348.93921376257344,29.4613336637238,245.18005730249104,-318.62051145128515,245.1800573024911,30.99159001652247,-9.58841024343325,5568.460165576044,10.9976499064372,733.4283879192801,72.17499150344935,8.966780916465172,-21.788011399887303,-26.02625981831016,-37121.529802426005,-217.79601906071926,-16.298118736783703,-760.683878439042,21.503853613456226,119.41700452127701,-74.61466814398943,-43.86647752392322,1083.2626748332286,2069.2112192436457,-593.881543453972,112.25579469505848,32.181994308548326,-25.083922442299695,-3.6490307013337,3.155144513240935,-152.24373533529524,-363.7187609646014,83.33505896537537,43.15021313713093,896.8983369148874,-111.42469580498175,-122.40657458705851,-287.91882842978475,243.10057683280775,-1920.3472322792045,856.710239170432,-2.2414187680082023,0.3377074934755342,-6451.040790578554,-36.430524676143705,-9.424633137337906,4674.053359847501,-273.6121598350737,62.20993919086868,-59.71547004231542,-4.710126438379717,-5354.271895998099,197.14876279385112,30679.980528040964,89493.65904347599,415322.2501779124,-309262.4208259247,-6.498812366471924,197.14876279385112,-297.4577461708641,40.91855990458748,22.71979439923649,-1383886.4958906472,-10.454488667618875,-5.478114205016681,-10.891553829434542,-686.7177482260395,-1753.873860660071,-22.214196804824724,23.076867876884535,483.67407140470596,-69.6681991020564
2011-12-30,11.67891645388924,1437.7192076133497,0.0,-1199.2391664090073,631.8085424442261,-166.68152818009017,3080.824978406424,464.87643297124777,-479.20406927875786,-184.50834264124035,-0.8216071149514339,118.41474534203373,-32.56813871066089,3.6522921782910833,-328.00735163162756,135.02616297613326,113.20531842063167,130.61638715277732,-2860.9511441174145,130.61638715277735,24.70627191120117,376.31617638228,0.0,5.280731381729476,-269.88931222783117,952.6352396578013,114.20952303773501,281.82046395826706,-133.54845106869723,-38721.40879596976,-1063.1132702326406,-199.57650105345627,-1207.2793155889317,40.85032850941409,1093.7232660347024,-264.50987801502316,-142.07143566777518,-1632.9206076518658,747.8403101844519,-1287.2790331643264,-66.13746028892848,-45.859255191586044,-56.867247236108824,-1.7863835888961432,-6.924048434790378,83.10385836623482,-401.07083760509397,-379.5385904715796,651.806237541935,5.488187446309098,101.26489403304583,1440.0154838894,-138.36935477961572,334.6997742271524,516.8392882638527,394.15148493897595,-26.769365480552096,16.402035607152712,-12147.08467515299,11.658093812006427,2.4678840679498677,29235.6026425506,355.55447540793557,449.27010773890106,27.578748289868656,1.492197387802122,201.37517293920973,873.3174354757807,-31315.897190286247,3886217.7562666535,3353163.2224992067,496579.1224849969,931.2964212029307,873.3174354757807,419.7311070647702,11.173253044117814,6.933752132551547,-5376295.50682497,-2.256878836284642,0.9555076065424686,-446.77606558795435,635.1460450446357,-262.3132446873715,11.485733940666478,-435.1003330679141,-1452.254992578049,-230.64804435319365
2012-01-31,45.338405695674304,242.5219613448307,0.0,-1316.6763602093877,-143.96327284066533,-528.7701613555755,2858.001233128968,102.76109525834099,-614.177686904557,-480.56316743011286,-2.431182539560094,121.20723341690147,-29.447857703533206,14.152162935362325,-805.1241886084808,192.49678170408978,89.51060875568248,159.71869091206003,-2738.606261912766,159.71869091206003,25.191665744407693,352.5697343201545,0.0,5.297871716445442,-263.09861025705624,1853.5896529657246,94.52054912420076,224.18299704203662,-126.64699319147604,-38615.07009749883,-1035.3577966955943,-221.04743172711323,-1281.5213516418823,42.68062560549373,2040.3274712436198,-255.61496070564178,-344.2476635780752,-1695.3028303565552,832.5157338681536,-841.8155113753453,6.141264344884357,-29.061407071237113,-9.296233926442824,-0.197354689352359,0.02809384431258074,22.005175015568966,1557.9001886291237,-404.0696934930671,554.6598084319926,687.2180439816082,-33.9807718270697,-855.9513868520053,1448.9410228860024,-108.69125511408083,49.206916608877236,-508.6561844361322,-1.6757925378095706,-1.1657335221047802,3164.089284021844,-4.91223019607628,2.609029244622107,31947.58964604749,-65.31686161121343,429.73236704518786,-5.463712473211729,2.3223894473488826,3332.0285443037574,597.3208798937085,0.0,-236159.94742751122,-238872.6829071641,-79697.3316949606,-39.44082634093263,597.3208798937085,-74.2746268133742,-32.53689902758509,2.611221498409151,-48001.400703324005,-5.691754896614611,-0.9002472833535506,-180.09659464027834,-36.704101795996394,-26.3589387181255,-7.468650384442867,283.52712558374697,148.0904503540496,429.7509390423629
2012-02-29,9.220103887468184,175.75616193474943,0.0,-1798.9814561810235,162.73314520057113,-949.5538626574648,2911.6749053742574,5.629546392052971,838.9848127747309,-616.001862647459,-3.6470248789815263,132.3787318411516,0.14696165047993615,26.073802808148525,-875.6193674888953,207.08917971511954,95.98187102116071,153.68605051924519,-2483.6641156823134,153.68605051924516,105.0287077329449,354.5765295800001,0.0,7.0462149510552585,-246.53449777236807,1875.6421383126935,122.08591478819743,1356.5666632194736,-86.01624011650694,-39639.4957692285,-1024.9473769920282,-370.7356851651552,-1055.0002147495313,42.94720459698779,2132.749098842196,-80.76050440850948,-366.87705839286957,-1750.8910589671011,-2160.7566507339793,1474.8774023436551,25.348850996987956,86.80375536071722,-9.969521060297893,-1.3488615551843353,1.4353808865757394,23.10985010683362,-774.3324911169955,1573.0405227723245,-382.59583453444634,1493.6819255820944,-90.04985309563097,79.35315067424067,-858.38192211876,30.271607650592614,508.19772337418544,-226.10321627249232,-16.55153039896743,0.6899455291648167,-8589.314001508872,255.37697891761434,7.671989607370051,3222.4107882143,2.7755555789435675,42.87301635078893,-27.660099698932925,1.783552243456711,2359.791847933491,141.90947005702856,0.0,504974.3879086971,1367155.664704755,-878443.5989151597,42.90429172570646,141.90947005702856,6.503394907962502,20.764203341111454,-14.151106443875733,641869.2050154582,9.319221225712539,-1.291109427053513,9.051976430683226,236.37773416744676,-1885.675069489209,10.048893849012416,107.45220171329493,-3.130415669697868,380.66815921213515
2012-03-30,20.888740678641273,37.9752523663271,0.0,-1835.3539027776671,567.3415865811007,639.0296606684393,3636.066932948503,-91.73774183528963,-22.137444845307616,848.7941149295863,-3.7534432618405895,128.84536583337544,17.477856525719222,17.602474025149984,-23.550476811768252,91.23002355981212,101.67595485289215,63.894143968726326,-3261.0597212776865,63.894143968726354,105.3746470102781,-112.48353750385671,22105.835832443565,13.416904766342109,-98.74691468300091,-306.0261514129036,109.43125199904453,1529.340178151032,491.1206353894217,-3145.5146383367705,-3511.933026891733,-576.7858924211645,-3102.534439501683,37.15072262935287,185.64676118021163,-2510.9187573170484,-11.263207280024545,-1032.7213941998427,690.4284520772097,-815.6440124087876,-3.472601481085899,-112.30969909341997,6.220178741915333,-0.3980087563109933,-0.3294557789868442,91.2423559402414,303.9105960823863,-778.533351332434,329.1829934185789,-474.8767217066868,115.40283583589974,331.4283395578829,80.09065648939492,13.325400762073514,1070.6036472152255,992.1388919866158,8.643372566595417,2.662444004575377,3003.182341959502,-17.044517572538894,-10.000618612686978,-59297.29972118653,-65.38830512840468,-617.6678505668829,-28.230119811739456,0.736550047557472,1011.3878261292994,-925.8074763407603,0.0,157367.18773166835,98106.15693345666,400315.0376706794,0.2387661532978882,-925.8074763407603,-51.32781804595197,9.204944097598116,-19.64323815146068,7911288.066931842,-5.775851188797105,-15.647376924657635,461.9923610559395,65.82420020462814,105.07236524692235,12.194994596447145,677.6298257320859,-188.21369128340712,98.13901525182655
2012-04-30,-15.38453777322563,75.01290156426519,0.0,-1852.5484664210603,151.06161295440367,-149.20410870617238,2896.5742707502845,25.97909993005034,58.340574005392355,-22.18746519309885,-4.657345961658344,136.97330027263976,22.362907144915102,18.13948813758007,-72.10864470355189,167.4556829025303,-67.79157953997523,141.66437491205573,-336.45321726008524,141.6643749120558,131.3078211340242,-104.1828456093089,15203.75174121087,13.493631137521588,6.646010896066059,-256.9778534197226,-54.723293614696,1284.2311607794393,370.8346793389948,-3101.0620989411177,-2695.6306713573135,-172.60815432581418,-3043.773602326258,39.45013997479187,172.83156458470046,-2314.3688352019894,19.575028049020865,2760.8001385327784,-904.9117823031561,-118.55904136914023,-7.666771793947163,10.798762101816521,-2.852177549087969,-1.1487934192154015,-0.5672027773466581,17.839388063759543,409.7497797843738,305.3296030527084,1968.814986354903,435.1881432483483,-13.829051605160998,-46.71936723734706,331.6345116801443,-195.4824904887987,-218.70122897298734,6.298129132546819,2.880146611532041,19.918976303517866,-557.0059475113521,5.169303030119295,14.239735256254434,1211.3845018267602,-150.15351172190276,-236.62322397856678,0.2534407905467333,-2.350129723290536,-1119.9237145411316,248.4735600963786,33493.35661275804,752986.4055159539,592199.8669861108,263646.6633136235,-869.3426364934843,248.4735600963786,-143.01705251646672,6.145205599168349,0.5680685978011581,-95015.31811581552,-17.665810620558346,-6.777937920277054,-219.87185822535326,-113.28196392132486,91.38034939938188,62.7132387703349,-354.9396056760306,2555.502314526402,236.5772405220714
2012-05-31,-36.27765930909253,115.61810688903425,0.0,-1693.5380797978128,282.72533562558215,158.84826748742853,2247.744239302355,-54.039021497647546,391.93208587037714,58.65312446244158,-5.700452005825622,172.78768177647973,-22.11360197222579,-17.53486716911976,105.65075710220006,-87.68524751622823,137.68738058412492,17.969118179079864,-510.4834792785319,17.969118179079807,100.55196355259608,608.8594844001043,18333.38956417439,12.868171620349635,63.912498023021115,-133.92002558517132,143.76216700094912,-367.4579826279834,-794.5582517256009,289.2110610083505,-2647.238330914913,2.564534283735206,-170.97431712188205,41.99600769223147,276.0498804261965,-2571.5234467216824,79.41900488831554,1860.2216261447481,1590.9174208800964,271.9331635028948,-23.877665813725184,50.50159616053571,26.298908862569874,-1.5932942672819266,-0.5270295367838134,42.392631448783504,-419.5938404586633,416.59001183693783,-920.1428928552177,-343.6072256456613,42.85881299295272,-98.60204778067191,-45.764721351351966,-56.33402468806025,-1499.608746438591,-602.0716943880743,-32.76353532482324,-2.7666131166526924,4055.720226369187,-122.79685052925527,-8.894393083618198,-7288.142832753409,675.43813268557,-159.90741045127515,150.88276561869293,3.2305464986238803,4139.198645507917,-626.7934976100044,-32498.70172729925,564722.5908552706,637332.1110329181,-86002.64862603322,-29.6137632513184,-626.7934976100044,665.315683645651,-101.45991669366325,29.439908879107122,-360683.7579087801,18.463425179053246,-1.07977499257656,42.881643237503,35.483329494938516,-76.01132883172431,-19.826515439515106,-26.47203923381221,-459.09759015273687,-365.39612280529445
2012-06-29,10.212147369158721,298.4166152705597,6.099280913261323,-1476.1611541121983,-187.15152504202646,569.0124538341654,1402.1800390125932,21.092609591699397,342.91341446259645,390.60457838547404,-5.666374761855801,120.07648748232643,-35.53522488682188,-7.366841682788278,60.24582423026093,14.416797429100676,236.88608011277546,29.471265913488608,-895.2214396789309,29.471265913488526,82.40590029742397,203.79852932602324,0.0,10.755223085502996,-83.16592790986975,-189.39769388286786,196.28139078389148,-610.5146094343661,-600.5721928871687,-2612.8620644370544,-599.6947542021325,-142.67460588606198,2476.726379822343,20.54203688199191,217.5941384489443,-135.5523418337339,-2.047929684203034,623.6127853341384,-1052.818806987409,-372.835590878336,-33.7540983358617,8.699343209863287,-7.041023446532222,-3.129533800350515,2.4453299965134088,-26.945580783009063,133.96127683916902,-418.5956850928949,-641.5757522397021,-1013.9938071893664,-0.18682252646397046,-311.32307826582024,-101.26081383586839,-14.452260943940473,135.65825867755393,-485.65307872258927,50.95241672913426,-42.78466617843672,15249.754087776819,-105.92272824297754,-7.785058185928364,-7492.730385303497,-150.76535104863615,-182.7906980896346,-26.34348678231926,-0.10227412402923619,-34.48167734671733,-823.2001159232874,-1862.6994062995218,-173633.28462065756,-41316.99225142598,-529182.9185024686,-67.23001666886792,-823.2001159232874,-199.1022913753486,-21.07937543072439,9.049157325388876,4086690.730073437,-11.782446260042121,-3.2688302887816576,194.19399539948768,-331.712722391796,-673.6251553059556,-0.10067223415830995,-203.47494025654305,236.6994607587526,-69.71244265523728
