date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,cashpr,chatoia,chinv,ep,lgr,pchquick,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsaleinv,roeq,rsup,chsaleq,sue,chfeps,sfe,chnanalyst,turn,baspread,beta,idiovol,size,mom,max,r_sq,aeavol,bm,cash,rd_mve,cashdebt,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,currat,dy,pchsale_pchxsga,saleinv,rd_sale,roaq,roavol,salecash,salerec,tang,O-score,disp
2008-08-29,9.511736492783267,1.3498399222059816,44.7452119165607,-2.3026780401411653,0.01777506216677215,0.0,-613.694516562369,22.1543698334222,-24.161211811304007,-102.85502007272322,-990.95333296093,0.0,-137.48200619625723,-362.7102254784431,75.79976002212464,184.99114749216992,-38.442472029168144,0.0,-39909.33417321962,32.01708343896954,7.68760401756508,-88.95078181008239,-52.65007609821648,-250.96469351460433,-123.17177167351076,2080.3687084749913,-21.83711278175424,-10.352781231204279,-123.17177167351076,-8.845433566211451,0.0,0.0,-1.8357529726130566,-23.809053807118065,13.113753237382461,685.0373883880221,-179.33042449075472,-116.1537820965614,-64.90893517060171,8.463279492199215,247.76528961879876,129.3482742208185,152.93391116374647,-37.19396163438915,166.18153207042718,-1.224711065822425,885.1366883573919,141.20784302246324,-4075.371929014489,48.11896148970936,-136.96682944552975,0.0,0.0,-95.56626793313808,0.0,-18.000807537689184,0.0,-191.6234572220078,470.9444540028503,-4.366393396545732,1.2809710203591047,-152.70308990117985,-228.29144086192076,17.807972532360395,1380.8636865326139,-193.37131211212636,349.68746973405746,-73.35733178708838,-0.7835204043060173,72.24576528166881,159.1618212473499,-1179117.6041536145,-125825.01131624356,-822726.0041899849,159.1618212473499,-137.45587622793482,43.37942073683365,419.14973874118067,64928.74324714206,-1.400990047174357,-31.7894858696215,8.144690507263817,-5682.858467728591,221.3695853521249,18.400215186164132,3664.9327387961494,86.43821179421138
2008-09-30,-20.292745821146763,5.530621510763292,38.178515482014454,4.453296530975147,0.06752856852899823,0.0,-341.83684452313315,-592.694411319562,19.70659012570589,-27.586452529961377,-777.31193373827,0.0,55.0851517328698,-30.82933990198258,-351.5371009656768,73.46478268409165,179.29257882909164,0.0,-40841.70148099016,48.19374550080927,8.384916727565432,-182.9971315923659,-26.080278594175034,-43.43827715681779,-140.52554885102515,2119.2373215328616,-79.82205485079014,-28.01726446523723,-140.52554885102512,-15.201367912896824,0.0,0.0,0.18391284850518708,-14.878851994600662,-49.18066289980406,668.5152764974642,14.42990656815083,-29.147194036489545,-69.15464003803265,129.28649985086258,217.4631328655708,190.96924716537106,106.76208663928635,-32.06833911847672,210.63423635449067,-12.673158393414166,-869.0953524805759,107.95309750043884,-423.13586126679104,-1558.4312160869843,-44.02199737253483,0.0,0.0,-126.93745552945848,0.0,-6.310447860140556,0.0,322.45210479672915,-68.88115776927862,4.5886076318740265,-3.9538667867160577,-369.51574631061817,3.3760557909496924,4.883135909846487,-151.9665607175084,2959.330228934581,-5.514944276689903,-75.13757558158636,-12.278947950849584,24.989900296146516,-13.916729340139682,-488152.688193446,-65088.11218877416,-178508.6977849193,-13.916729340139682,2691.6517640920265,0.5550877693500809,18.095009635578023,-69542.12894514436,-25.159638907651196,-38.57987875915089,9.50607904626439,-1528.7046017557295,-146.12075902201013,58.859297686130844,515.0567479692527,116.63777431639471
2008-10-31,-81.88793986806095,7.960935443388037,44.17808131350325,-28.50964144510725,2.7597384194686647,0.0,141.66184173953357,-345.41350179866294,-595.1658094406372,22.26308266737144,-1101.1044768622644,0.0,83.27585458510575,60.93678736502976,-31.020695732454683,-353.71907028811154,73.92077410478575,0.0,-45349.20587985681,4.55871978690969,25.973145760402005,-194.63040213735607,57.17158994558477,100.36238368301268,-93.34293288690756,560.4997465746958,-34.63221193983828,-22.075251888679514,-93.34293288690752,-13.939719787303362,0.0,-6105.373939208597,1.9845230362778823,-42.76533054403584,-59.23246089140638,635.7360054845238,175.52546068820993,-33.25324432051195,-49.991481220331806,-76.29650035339769,12.236302203054578,5.052051378399047,94.42583986323301,-80.4908341524601,49.339421026841976,-12.58146280281961,-944.9154990711374,108.65124231384843,-449.38617544764514,768.3691742896101,390.66984343335616,0.0,0.0,24.78927300208079,0.0,35.17028526693716,0.0,-47.99962041270555,48.012790107153705,-2.8404071745004558,0.031632383489839544,-12.956316098756588,5.669024945968431,-16.890095895859247,95.88984109214198,-30.026089926685017,-19.98481865778649,98.33661457134332,-2.2724513919776257,-5.428905690993815,-118.6662997024294,71283.01799602434,-38000.29783768393,105358.87830729596,-118.6662997024294,12.027734560191675,-3.1546228779794916,-116.36940646445558,123895.98528975947,0.03695188889617196,-6.682070278504341,0.5878181682959962,-7557.458739360161,-276.7698003433561,74.51538204285805,-73.49683252106661,254.8527556131521
2008-11-28,-62.30115067303491,12.098635134991424,23.460475749838082,-55.40732174329162,10.46857305197084,0.0,-292.4492181161578,138.47806209149468,-345.6069088159601,-592.4197124907762,-1608.2307397864295,0.0,208.53346150091596,-385.28839261915806,60.3553385671855,-30.724701358253746,-350.34394112415384,0.06786847541317484,-85705.98005277738,20.08108538543218,9.949758598029106,-101.09415813885076,211.9981851441289,-255.50141612905838,-38.77606245564523,6902.01812773946,0.050450814033704106,-48.233135280356,-38.7760624556452,-10.896423924650934,0.0,0.0,-10.099611701608495,-50.97786713616187,-100.18167670454282,570.1782303934567,-249.62499704257272,105.18156906828443,85.54120681235992,167.02238643655897,-98.83871224892796,217.37601320881654,52.94702425186221,-115.60091703841731,253.0299479174704,-10.640446930607173,-459.4815359324086,127.74124533856796,1010.5713036132197,326.8132907927861,-228.14395886010902,0.0,0.0,-38.344717958396814,0.0,-5.322577524917222,0.0,-1341.1362824426592,165.0713966037074,-15.758690587274032,1.2291766670342112,67.45130303032192,-14.323023523230574,1.716134330856164,742.6674179989113,-1582.645840369475,183.26740307546174,4.7062478894534365,-15.651941982809177,35.016036653999436,83.43895796447435,-186473.90336470678,5374.264586277306,-189725.06036994234,83.43895796447435,-1722.895769776469,36.33748850562387,334.8659589751806,-26346.829614942893,0.13995770125503704,33.49347732458659,0.2309114576353437,11414.621552884913,-2.1865629602889385,38.580765070240204,-327.5575800143779,-30.402687567926705
2008-12-31,-17.625368119531,79.99503594491958,8.61002640540295,-23.486857080950674,1.92205841039526,-85.22375705778472,-1052.2279831773,-285.09947844086884,133.42140045100172,-325.18644126275507,-1965.7293907079381,0.0,94.21607906382832,-720.8108561118737,-369.2981678652663,57.85047351733053,-29.44956592820639,0.2032841994898556,-62423.06010366036,13.120127680053685,10.79849155376123,-162.77395190001042,169.28407329310306,-245.73109585125806,-68.14251436463259,8391.779377447048,76.34991048262258,-55.13926000831006,-68.1425143646326,-116.29210412258577,0.0,0.0,-12.166801443723989,-183.16774187520207,-205.510509346979,548.8745829006368,-339.8876481603271,133.9160815231631,91.41875513882523,73.20479809920792,11.455190952859134,141.79756514821787,60.87618047963573,-133.84970305024262,220.39382963801737,-0.8693616315472676,1690.8280705316868,733.3442823087503,-75.59889150799413,-342.1815074705469,27.08139760502422,8.3862834488637,1.4871691443980082,-165.1879653318365,0.0,-2.005765932990414,0.0,-585.0607007613092,-10.199096054261645,-11.650215910863267,-0.12135191678373225,499.6833808707597,-13.462535924630686,-10.147902259263788,40.277862832295796,-458.4426902427231,61.275313937863075,79.52131754276613,-6.458279437406617,-60.50546479986997,159.128321611054,-1019625.7787915394,-214988.6070055319,-476165.92025476135,159.128321611054,-774.5198066828261,27.234031632252098,5.27972543873085,-127150.31228176085,-0.10143689719047666,55.08960291461141,-3.9985140017655283,-8884.75709722886,-117.0532379627557,-33.7531697509462,-151.71976289769555,-416.2079444633257
2009-01-30,-49.434493288120564,18.25991998099299,0.0,4.863748373878161,0.08390137832982265,-95.63310474922886,-714.730818601267,-1011.4404991433439,-282.3978215296169,127.37853856128169,-2181.211525889215,0.0,177.058253235854,-302.15235361934526,-697.5970496634866,-357.4048728102904,55.98739156761801,0.4050037734419288,-67897.33220468117,76.44337296820214,2.511927885675099,-102.84628531737062,99.08865128324473,-176.13092938130754,-127.46751583551531,8468.287652070769,-94.1195495862236,-50.21941885824377,-127.46751583551534,-116.41312485060436,0.0,0.0,-7.52979534089068,-173.3769687515452,-306.15515268405386,585.2820688300534,-276.7538451127161,68.87101367903273,5.194828948202693,457.4834222590795,378.1854460315667,524.2855269259466,106.70741948759047,-100.38700116380379,566.4648272963412,-0.617612827227919,1550.5475680827246,643.7821801501293,-322.9071483628472,-1014.1700674925905,-120.64231126290122,11.842935059062363,1.1071088996352694,-122.8643900545876,0.0,-22.11724143043557,0.0,-322.8590044754175,37.70549629298921,-19.50607847131289,-0.05906571785633874,48.81169033638864,-17.119985424304787,23.642236244965375,-199.23632513051052,-240.28707111309086,111.65012460932576,22.79054355080656,-9.29352857730926,-72.91090818584712,-28.4571444067152,-498412.6232942343,-176969.37766201422,-309847.1443931032,-28.4571444067152,-201.02432435275932,-1.2230156683004338,302.49756961858293,-44468.335098385345,-0.04937246405718376,20.025938924669255,-3.721994802329462,7172.376087662182,167.29650769582076,9.34799329313455,1531.5307050739248,-102.679144926356
2009-02-27,-56.96744457609109,3.54663343063637,0.0,-23.73380253631885,2.0099399824712694,-120.81888137790554,-126.30827006664491,-688.9595458183195,-997.264323492932,-286.3970078655638,-2451.7631405627517,0.0,-159.83624043640654,63.08131100751563,-299.2570498250562,-690.9124901669882,-353.9801247586876,0.9540788283605862,-65503.69073155086,14.87869520280348,-25.99387374793775,-728.6310451049184,-40.013470563292934,78.98703896303388,-276.0774943411128,4659.785702693457,-325.987230067146,-54.9935374836284,-276.0774943411128,-105.7770500701458,0.0,0.0,-4.258977997139325,-130.87257170515957,-612.262373548958,571.875910181423,-15.652665709116148,146.87281696701808,-26.142666680704913,323.0263273821685,306.4089185648771,447.31093444628476,17.337112042773384,-312.74321193896293,168.81865011845636,-3.7100036297311956,384.6074616556326,521.0489929772648,-1217.8997560466107,780.7291514308163,-149.78381519624486,-5.829744027524246,0.5960065166836284,-35.379562897059714,0.0,14.238815510923985,0.0,1200.3784968810394,369.58169008428877,6.039095673718975,10.146128166014396,-134.20833788762067,1.8531104954278135,-3.403088784358431,8502.21377548113,156.09045135879478,1339.953772121095,-194.1806857130897,6.346407614976002,83.30578459281219,100.42902552889069,-1476202.432969395,98120.63144545164,-1567699.441918551,100.42902552889069,118.213615809168,72.59731868406178,-313.92243172511894,-23160.799061356578,104.2245569098746,-68.24550496695115,9.556751680551514,-2129.266146255264,-43.12281519946737,10.665421037077522,1175.1690976619557,95.48802228859927
2009-03-31,15.654655075528783,26.92165836633637,2.7636924633691526,-29.42255075380821,3.1323546463092398,-93.66543087630598,-605.9144822063467,-119.66016931992749,-662.8900941257361,-962.3832060434115,-2113.315249564702,0.0,-52.72099184142963,-301.3512256427646,61.38400129055408,-291.2050310825035,-672.3223171918132,0.6429908411052399,-69923.82312584633,-1.0016794883654718,-29.836076261888522,-850.7157918537526,-194.37647531173056,301.36575110195463,-372.3386273561719,3011.8704431846168,-426.0799306600406,-72.22106216266724,-372.3386273561719,-91.7475283011801,0.0,0.0,-9.411463112598303,-117.53106073481531,-794.6088497072942,552.8221576257218,200.6010271543762,114.91606806515675,-48.96769381131371,388.77757899271484,301.68611103275606,497.92048732045237,-40.27237481817126,-473.1818085842622,141.99113002857575,-7.444449802851496,-809.2046212907819,-294.8379436538741,-3459.563117853446,179.2776764242035,-62.897037994722524,1.4885665288301233,-0.055041497874710466,-98.39275039543645,0.0,-0.31396304815012854,0.0,-150.9197575649248,477.27328410042446,-4.775795790473239,-0.2851733103326435,-36.699340915198746,-5.687438151151412,-2.5929425902190246,4623.110868070871,-11.9445173303493,886.830203304015,-32.14639507661997,-0.9377657828264887,-21.365984649415623,625.8581331188378,-1100556.6114263851,-278236.24227692885,-815073.1048852624,625.8581331188378,-36.13292479839947,97.71460718926667,-141.12781736262306,-12407.559914119542,-0.46469411375497316,-19.488153616889512,-1.7663218822403053,2964.599039271001,-201.58561251523588,10.75554972845896,385.7702017029351,390.0763734946115
2009-04-30,74.56880118862787,10.665243466352033,5.438794443413098,23.305894731801505,1.9973717885500608,-91.40856860185684,-683.2763290371943,-580.5698929062827,-124.60997604332233,-640.2472379003572,-1182.4080631818358,0.0,52.84607752431907,-366.93148419841964,-291.8838968747266,59.455545482631614,-282.05645781128345,0.6288673355086114,-73862.74961086824,-71.16663969485721,-26.24322319569404,-928.4740283863315,-22.270734113856797,98.20697016011742,-253.0749931933512,7485.060263557643,-456.6439540941702,-51.02862502602454,-253.0749931933512,-9.469766716097078,0.0,-3488.391230044601,-26.025767953143756,-22.838210249906968,-701.434453320137,520.4539048958616,93.26153518097956,568.02145656975,90.36272341361008,25.78867547558358,-73.6374077862262,-8.612491393842062,-91.13700698292753,-502.4955613661741,-205.68043269307086,-18.904004089764044,-2668.246422304741,-383.3011053184598,-2514.8894895462645,218.66083477355596,24.391211471682368,0.635949567339523,-0.05974023329942835,-111.79224926445431,-280.2803277536253,-18.206373699917066,0.0,945.3864576452129,358.3762485052275,8.030074269902002,-0.25700730949915673,-355.2244292602186,212.75690151869168,-28.817215806610875,489.49055969380424,-539.005449251501,121.34938213117948,-63.454930950702476,-68.67306831462354,-19.18072798005619,152.5575375994115,-405486.7303750701,-81596.73763725767,-321732.6051953789,152.5575375994115,-778.954053135255,27.890107414645115,-199.06922610403458,-60019.400051367,-1.50147875334018,-33.79766861194896,-2.192689759950696,-6536.403398870869,-427.59490666144393,31.608499247936038,688.7660744138266,27.240504363742048
2009-05-29,13.794735665957027,20.70202105081538,2.7280920402166067,26.445022773861577,2.5634737362252995,38.08892265534897,235.4505764529698,-691.9254575767249,-593.4018171733538,-114.37923536623677,-112.83352571297682,0.0,1.4034419737069483,297.6673017851637,-369.76738868404874,-294.1397808423785,59.91505973908215,0.7292273842635586,-35507.410679180524,-84.8623332050183,-28.272026246607822,-571.5932321953842,-95.69837883965653,221.34373010935147,-199.75842522526042,4734.538583760667,-211.48869081056213,-42.57621015281109,-199.75842522526045,8.56718212880513,0.0,-5084.468359236311,-7.1072453990410756,18.323318083384258,-390.37866429251824,569.4396061318561,206.45135531109693,103.84623966896382,77.40249325893771,-180.62338793334243,-63.66282263906514,-189.08385964415368,-201.6401615706766,-819.9944865408315,-318.871468100366,-16.425522710483023,-1774.6594262604308,-170.33705597705642,-1251.270213390965,-129.67146735778397,23.878463419868496,4.437453210880577,0.07532114301836845,26.63796187947264,-74.62916995241682,105.60010485865965,0.0,-863.5725463526408,405.6548455595812,30.985815060867992,-3.9995422409839776,108.66543381225694,-40.14059766126638,-17.635453313816072,4833.174151021529,148.44548188793397,542.7974641477886,167.44447397000167,-1.2352592461561187,35.290519799284766,-626.756679009765,-437334.19232106395,-187051.72347676102,-254357.19036528934,-626.756679009765,211.73153122970507,-103.09587856341363,-57.14114962715739,-21242.686200952157,1.4768363474686623,26.577783306333956,13.436778695936937,-19395.111932802232,172.53952596434647,86.5544932496149,-572.7616386927648,-169.5144466285518
2009-06-30,-16.051559108156145,10.822939526880543,0.0,14.164149159007744,0.7193711705224962,60.36167612696987,996.5141344954686,237.99406957059242,-729.5148880546602,-623.9175356893589,651.3129942511796,0.0,-7.96900564231059,351.3032386930763,310.5920660581399,-385.8227508481623,-306.91137956314236,0.8206759987885315,-39413.00079323076,-197.78527038607984,-8.033963845563154,-1509.667407554481,-186.4171779095736,520.6383678631172,-206.3840437508614,3249.065713291261,-210.49829965954874,-24.86052662246214,-206.3840437508614,15.003351694606069,0.0,-5279.981233378642,-8.12863110964993,5.397223722211649,-333.31204682755373,567.7923562547525,591.9570928268591,-148.98212129895794,71.06815894633509,-409.0075362364436,-82.84184264238017,-374.06325367112265,-253.32521281103695,-1350.7666273719692,-604.2220164086626,-112.29039457976663,-558.8948846014864,-51.717429137568864,1536.022838017669,104.39162730017006,168.40513934447057,1.8891195634901834,0.04433800099003715,150.8097777820294,-130.52229941418375,284.4582139560707,0.0,1165.6686278503482,1331.871911575001,28.656931952811988,1.7593680805388257,121.86441262691221,-230.93942851042192,-11.454177475573943,4552.756719192646,195.1002118842589,890.7423707927474,-0.8012074768727189,-5.742099320055857,-38.96589190737723,-64.4142873703097,211546.33473179303,122603.51955434075,113493.08085614443,-64.4142873703097,394.39353106685394,-65.3002753072497,-226.52810496668883,84631.40967445634,-77.55945891514459,-28.28470898544424,5.713709526458132,-2490.1937209254465,300.3742229227555,100.55975972622275,33161.599996019424,-105.07054873683592
2009-07-31,77.31023120252515,1458.793003145335,2.805760529918711,1.2037689923371129,0.005164588251422609,78.7148308118409,181.0241775763001,1001.9336869857857,230.95740818827534,-726.4290494021108,1214.551678821269,0.0,-25.647935137616415,186.04357561655502,355.0888759404723,313.9390004570072,-389.98036972448483,0.8101933594501649,-40075.27168183852,-169.30162776945224,-10.659201568053856,-1503.2473434476055,-186.70351639321584,532.602369953289,-152.87038957345237,2635.154573396998,-133.70568302431394,-26.540712292022516,-152.87038957345231,18.961358846025785,0.0,-5528.747283734988,-12.050738072460307,17.167609917677662,-157.25510395754696,581.1562315259379,603.4379851714981,-203.90526320250194,49.5256966735052,-291.6126938650396,74.63588752792845,-248.7841564226743,-239.95811875189693,-1436.5585326033768,-486.80116180963495,-127.51185009297174,-17.976934031418285,-118.57122715342412,908.7187701442158,368.5639212453434,-189.91156146036582,2.368298933366333,0.3102755587234549,39.052970118732446,-84.06794109807822,69.71506637617438,0.0,28.39908101968058,-18.305164390268146,14.480325401946516,-0.11842977296902113,78.82513343403474,-0.93829356034189,5.89593616701103,3231.234908171482,-22.87914216756053,355.27314949123775,8.506898374019215,2.5143536992834825,56.682393137342615,72.21907136865161,158735.44401327334,69239.04732986353,89662.87233115174,72.21907136865161,-264.70205115014414,8.420057855548436,-69.17152136876223,98535.1928911386,-0.3529789417038067,21.197978843921803,2.9115709326483596,-1598.2695881627296,282.21027644440437,13.08545857556328,-705.1438231300126,-132.72002689039346
2009-08-31,21.866703387649792,7.862626362266971,2.7910119999641774,20.75338216644323,1.5431781423797784,121.04770929429017,-178.2509453484502,162.906344983796,986.6343849459498,237.24842064972503,1859.3471281083248,0.0,25.922504054155876,15.572569348974604,184.34453208890432,351.84602568666475,311.07195156786435,0.8866840823901504,-66794.75586233135,7.108558212063443,-7.436805654350191,-367.373480960975,-11.313302794323693,55.21568765876419,-49.998271760882005,-801.6963561751006,-132.6281564528034,-25.456852531886607,-49.99827176088196,5.006822774553432,0.0,0.0,-8.061740419983838,53.145586933949104,276.87148583322187,909.237090316099,-3.606756564941219,-96.45071195853497,-171.97470554884814,324.966372372532,212.86704565680714,422.3818223061075,226.2661810340264,-1119.6380267780921,82.18633780350639,7.127338097812588,-189.82597033990635,-174.03440232691443,149.51394407731414,893.1249088549971,-5.155169103728923,32.9022796286233,2.087621843719446,-33.45353127761837,20.77743798336951,0.6354380027466959,33.00679803248617,745.5314740119384,-999.3554481304618,-0.6574403982117474,1.6282966134349746,122.0542295512914,0.9711075136777367,31.849502826702007,-10991.777051465433,110.84081821995369,-1520.5926845914792,14.879557584345122,1.1099915921510402,2.826154372891324,119.08662056002595,-237669.3014286477,-66721.56604388682,-172208.49674291722,119.08662056002595,34.762551545477436,-30.14634579477371,458.94398191039744,116770.69300440187,0.12648788098251984,57.28762046544341,0.6088301546106578,10369.244939079617,152.58618248600214,-56.84995743785976,-33739.76770638746,279.20909132157453
2009-09-30,22.962745660333276,8.160856520806057,2.8566566024136195,9.356789268007121,0.3064754277147426,267.50770215753545,1008.6243607554828,-218.58682537250237,195.313012506404,1037.5544044855196,1284.2575514220644,0.0,-60.256368480620075,281.48320548935754,16.241190447716285,192.25951649707594,366.9528247646217,0.06642396313049004,-78194.95254214048,32.49928063607848,-7.296141807904569,14.456800853484523,-30.059924416427627,27.63706815470829,-58.38659360412751,-817.8373757822603,-131.50711993784444,-27.485598160770653,-58.386593604127455,5.629965770581279,0.0,0.0,-5.723449091618055,58.648784435567656,394.33525942300764,1035.480798665528,-18.806818902636977,65.79219369147225,-178.11504307933018,429.28314233269515,167.0865009799041,547.5333612448599,315.3798587213994,-1263.444527443638,157.17586818360877,9.320541661074516,5.0470982424318285,171.61228542315905,-1988.391387270787,-1518.7631412298579,-27.54911623495468,14.843194205216115,1.79056454450369,155.84308121096183,-95.38194090632123,291.15787061758874,76.59420898376658,604.5114879564094,86.58439875346176,-1.6053696103255675,-8.89882169406894,52.75080466370904,19.237651344639062,15.901760494169196,3453.3074101137863,-663.7435815680492,393.7250709080863,17.401535891853797,1.9685138574352479,-33.23068715192312,105.87677822155376,406981.8864123542,166039.7690195348,232948.73724024743,105.87677822155376,-639.2655510762652,24.298626858232723,80.31289068798547,50458.562995751854,-25.75540287343224,26.50839117560956,7.811884072794939,2317.363886312538,260.9788234831358,41.48187392512159,-795.6297441286843,958.9755347157794
2009-10-30,-2.675269495889177,6.543960691815726,2.8737781541087832,11.4910098783432,0.4594763441826097,271.08623406474476,315.86070351520675,1028.6765024639037,-224.52928161380405,197.47339455772342,1409.491808314683,0.0,-61.95068908054763,125.46168682001918,284.8193498449672,16.433681348714558,194.5381799777581,0.9827899407338077,-78103.20525894017,-4.087182366449399,9.360108761161037,-25.424035396719127,174.0929926102137,221.08881214821443,-31.82281953116832,-2005.9889039550667,630.3576873303416,-22.197184387647507,-31.822819531168292,6.505582952925942,0.0,0.0,-4.023265558665235,56.93290543276856,335.63985085271975,1020.9258838759873,213.70716118291028,44.02881429981638,-119.20552845441523,237.33150172642087,-170.3576752008903,368.65628460856425,228.26053537325333,-1263.2431664386809,15.694215931862011,8.710671629113211,173.4294631410425,172.45592104301446,-1033.043978812695,1284.9286482617285,58.42122982113173,-1.5019239740774992,-0.034810168015887655,44.866031259110514,47.12872637372675,63.83182809373068,-4.647586426004096,-89.84162512653529,80.80293248003636,-25.224223454795606,0.07215113040745313,-84.22112399732015,1.944817389957052,-12.756484943983253,241.87555589294425,-73.67732954705025,22.039721837009893,38.05547510713092,-0.870065482570233,97.68579993613571,-99.05919392930184,236973.04119179398,53691.01746312296,172772.73678099923,-99.05919392930184,26.535234141259934,-9.689332852880739,8.483967299346176,23027.35301957233,0.06450755719874124,-52.74490273212276,13.859020319537365,1548.344985895441,-309.926604098363,69.34687277397575,291.46556906517435,-14.682900079915726
2009-11-30,5.060701595814974,4.631479392437494,0.0,-7.590770313548805,0.19919176608521105,980.1915639593892,306.5010080193129,322.35035080217483,1059.9870875590302,-237.81083154615834,1634.957248068475,0.0,-107.3128036578415,155.0382286264832,126.9996868586738,288.31087129804274,16.63513729267791,-0.19722269670599862,-69300.28265166836,32.12086701467995,-2.7279675126555034,-106.78444970716949,259.71618184233046,273.4794051042093,56.21342994465552,2946.6258193871417,693.7084800972549,-19.925725943474315,56.21342994465551,7.208492658536257,0.0,0.0,-12.928647209563643,29.42303564689874,215.2932786771629,809.2754048950908,188.6811956796822,-51.0631978755601,-29.921572676686935,507.1837179712482,-227.8576737343224,660.0899302976094,127.2171866435938,-678.0841281167754,279.64686768863163,-3.392145216516915,730.16424857338,190.4948487816971,-1157.7909519221016,-127.23494378041141,-44.79820378535766,352.8244169699947,26.53977084001575,46.95561521255513,23.547221225234807,55.4111159411666,-0.5340009880649461,-1300.9873248960057,-1765.4607237184064,29.193212107004854,0.3349715042045962,46.157383618767255,2.9174981523764814,22.970727320420337,-9930.930239334226,222.4004034976797,-1695.7948433390943,-18.891617880128706,1.375054921910916,38.22260947050063,-151.79739795750004,122031.1418569386,144093.04382922826,-23518.07106310781,-151.79739795750004,123.73590905484798,-52.48179542030523,166.763594315762,-1164.7049642838538,-0.03488213572366483,26.056846839831387,2.7894466557227133,9283.543434828141,0.0760141765113076,43.482989282275184,1797.6553360537782,-217.77967986575163
2009-12-31,35.02617777123556,11.25706653840722,0.0,15.645640945256046,0.846575080863381,957.6375137321472,-47.35499682742088,303.1875718926083,319.9677636220108,1061.2219524606915,638.5176736207404,0.0,-29.54696022476931,-101.59245045021456,154.80353118070053,126.80743426145963,287.8744252312598,0.11969652757967542,-70150.3979784691,31.88461936374642,3.654430637266555,25.610506782246993,265.616674738331,226.76298949682,89.31965707577635,3970.9883325241863,694.8548304861266,-32.36587131192674,89.31965707577636,8.298546800224228,0.0,0.0,-11.412853637995052,-11.204551772832037,169.12830051637962,838.6114737085846,155.96589631924093,-94.04301967092438,-28.946252296511304,248.07451737942716,-171.58206799386,447.4972284100841,168.38971266449911,-338.13973462681537,283.91523196450424,-0.3569597504184112,769.5797896392646,177.14301853080323,811.1541749065,-2136.085472019428,-9.011526119212846,-1.9935427008535385,0.22530376040770506,-5.869531047802411,-251.00637096752598,-0.22075274510916643,-1.0868743944758137,-336.5978790148524,-802.0403523728755,1.8444606911709798,-0.0054148530611213275,0.4308628813176938,-1.0021303492076186,-1.4970837721695034,-7412.759933804587,-107.98900360175139,-1216.6647537162082,-18.06121617982825,-2.0503181384417246,-40.06365111764944,-296.782184580127,-45401.31361003406,37594.208980765194,-77810.32603234891,-296.782184580127,-100.12444265663908,-40.92207421196659,-1.6984375040063924,8497.745228604414,-0.004399794575776994,0.3178430886379351,2.193198241166101,1734.266390199533,-51.73608069990769,-0.8856627639224826,80.23210892841871,-861.6131736064359
2010-01-29,7.593323604126249,4.950660339696656,2.8959525954381298,7.855557029490734,0.21308973199625955,883.3595182493091,66.8494304315118,-45.33849917402854,305.8024807833579,323.8840556918504,804.6390437509069,0.0,-33.06184173332911,210.05961846187225,-101.87226977595155,155.2299114828266,127.15670402113403,-0.6057409324356136,-67519.72989730287,94.90806443486485,-20.086202099650805,61.49158413966448,38.43783086334827,201.51705518569867,49.20597029941998,6989.094384735282,7.257334003241809,-38.62321390004675,49.20597029941998,7.066026376433034,0.0,0.0,-7.233733677320244,-15.617297950057358,188.35080317275583,889.4646622792782,66.74672221624887,-84.7114517317685,-94.81563686700423,717.3028728040807,114.15721297722635,1040.0912994005305,264.2365075850068,-337.10674070449267,603.7834803830448,-0.5191676730479452,186.28441672049516,180.9762360840272,1194.1672089276362,-286.92193641495396,-1.6830243522268802,-6.183376970294262,0.32832551272959876,10.663313412526804,242.50164497111916,13.170270027182823,-10.346384156505962,443.1141443807346,12.335930374770669,26.01058585885147,0.028165666109249976,88.6161960563362,-0.17212113089135528,31.722093625384048,-13.403584336736458,95.82958314293501,74.9258378981956,6.901714732977808,-0.08663067621223774,4.09177660508135,58.454663615272864,8970.801207184792,-12022.897312509827,20936.96106044203,58.454663615272864,51.32849574277952,4.633119429561063,198.7295012003927,19843.948766506743,0.02288578167713995,57.58611094469117,0.16372245418406806,45.388817787141306,12.879908845709906,25.709566679353202,-1524.9278349738424,111.46537073375146
