date,excess_log_return,illiq,turn,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,bm,cash,cashdebt,chatoia,chinv,ep,lgr,quick,pchquick,cfp,agr,grnoa,pctacc,chatq,cfpq,chcshoq,ibq_adj,chtx,invest,chinvest,currat,dy,egr,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,salecash,chsaleq,tang,sue,chfeps,sfe,chnanalyst,disp,baspread,beta,idiovol,size,mom,chmom,r_sq,gammaps,rd_mve,cashpr,depr,gma,lev,sp,acc,stdacc,stdcf,chcapx,oa,ol,noa,operprof,saleinv,rd_sale,roavol,salerec,O-score
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-30,0.9304319938247895,0.07902801855720924,284.37206173866537,16.64800944554836,0.2609032335493696,0.0017581870027548257,0.0,-15.535756203544238,0.0,0.0,0.0,0.0,0.0,8.951341071247052,-9.864942513156299,0.0,0.0,0.0,322.493059856873,178.41781666219322,166.5518954736034,3.9946793643717218,24.02606672353375,0.07755800505069967,-11.739964849897001,186.68313040747904,1080.1173121650318,-12.843664367191444,-71.11764962141896,77.94547926489368,112.91658071972776,-6.092561054917672,77.94547926489368,-71.11764962141896,3.756191428879756,-29.509120911161638,-235.53534254695393,1.6525405587712874,-1.031445390196986,1086.9325955149054,2.1135620237075163,-36.697100079112026,-12.806390242934256,16.924836233574876,25.08352610292367,-11.40363303244136,-0.1690712963071732,5.58457082250966,53.36727482272379,-14.905257817428284,-43.21303405096361,26.31103839550596,672.0829306368032,58.9182671984029,0.0,0.3146481672213114,-49.93484086594772,28.262912435354565,0.0,83.69611742632615,17.69238103826937,0.0,0.0,500.09465800344276,0.0,0.0,0.0,0.0,0.0,780.9854803051835,65.9280394245707,18.525483345093193,213.75859221376214,172.6187116275804,52.14518021876449,0.32723303908787904,34.73325182155297,565.2935651106222,111227.86616796805,63735.45740074232,47492.40876722572,15.691491645001832,4718977.78024683,0.0,25.167363431681895,1126.8430104928848,-1570.1904149493585
2007-05-31,-1.9930723886764914,0.1124556718269272,285.120626691412,16.977271163065726,1.3175678011437617,0.044991527397552106,0.0,-17.07249313823307,-15.370436968137138,0.0,0.0,0.0,0.0,-5.07920448858718,3.3469006371670718,-9.797145523073052,0.0,0.0,316.42692211748823,177.73330474252924,165.25211728595713,4.189959462933166,23.772715395131925,0.07693314427851747,-11.519647094346604,184.76459036058588,1075.763987387248,-13.612333607393374,-69.82713755419638,76.91786629739309,111.73627696758412,-6.149346907562162,76.91786629739309,-69.82713755419638,3.723001280446561,-29.12581254513885,-234.6150568023338,1.6392265524486493,-1.0303780921932848,1082.5243621146801,2.0965337105459607,-35.95431715230384,-13.5753597891852,16.783139071984046,25.09374779302052,-11.311757500861152,0.37845607099913536,5.480336454250436,53.01724937804262,-14.61654811425918,-42.43048183339217,26.039714250395463,666.2686260637761,58.52351913121517,0.0,0.3119933538430484,-24.469817187054574,28.052025604159414,0.0,12.394748446562918,10.124052054334928,0.0,0.0,-3.436909290056974,0.0,0.0,0.0,0.0,0.0,-2.926113331105853,0.12868869649187786,-0.13128504819145448,-2.6251521879738107,-1.910891902065373,-1.0141620440277848,-0.002548412832746816,-0.47910982896851806,-4.585444525255639,-952.3360285307281,-619.7860913904515,-332.5499371402766,-0.211926040131873,-58198.035246661864,0.0,-0.3715218774731177,-11.405409213100484,7.325114657232007
2007-06-29,-0.922931360132551,0.09021182605199446,392.2996943210186,15.855220194922273,1.2277993603461472,0.0389822035140915,0.0,14.041185454164598,-17.243184205396425,-15.470238598787038,0.0,-42.36266183938028,0.0,3.1463494555205616,17.03494724132497,3.361774915832042,-9.84068594701429,0.0,1838.8315234626568,194.43372632353237,156.80672952775063,33.35945336638899,7.374875363620156,0.03339986977921128,6.610702428830381,-0.2577707810372072,1066.368337449314,5.525215105439111,18.604872143567253,-7.064766061656144,-31.576919510526675,-1.6987282869165474,-7.064766061656144,18.604872143567253,-5.612428271942662,27.178627373199895,0.0,1.9361868811929364,-3.5784687280535703,1073.293683014949,0.629523359556613,8.506833747273529,5.471408890457498,16.26970594389531,-12.434733036285019,6.234336087800008,31.513156774288017,0.17519728360469067,20.54812159847897,7.819028453380282,21.574587541024126,34.76931517230402,800.5715154843756,23.184002283843114,131.30035565817298,-0.28180463766683744,-68.58114634512809,26.810689444621268,0.0,56.46557789613818,-6.183468666761602,0.0,0.0,2.207243822371993,0.0,0.0,0.0,0.0,0.0,-28.958319191409373,0.6519596948382258,3.845248598700085,11.410641954246472,21.795816640364365,-61.716257724758236,0.004168663782015414,0.23392873115551538,-879.4963267927517,996.1784368649242,2933.6125604461195,-1937.434123581188,4.406206654945477,153722.6151940124,0.0,0.2725497271373811,115.33871209100198,-22.831113630098116
2007-07-31,-1.1645997331046196,0.11748856654429152,283.29171531507376,15.410262560835886,-0.7598399981156855,0.014986294242738184,0.0,-21.0457008679726,13.56119325416153,-16.311175157377342,-15.146210362316946,-33.684602065848665,0.0,-6.991182645271593,15.723906271258755,16.911387029863,3.337390829776284,-9.769308136486398,1756.180036651445,194.78491995460996,155.69711657725296,33.54079923432865,7.405972636614138,0.03358949473141352,6.530012950994896,0.45747373659989954,1064.6102036424866,4.790195425424919,17.88920004281964,-6.730944428762557,-30.97440207064853,-1.5839141243369441,-6.730944428762557,17.88920004281964,-5.718961105956464,26.057873134223623,0.0,1.9471794194042482,-3.576107265734696,1071.5748672752445,0.6330974254962478,7.874355673641923,4.736083730182109,15.711973842645527,-12.810594020527748,6.269731006716657,30.591916665921836,0.05710886444371788,20.739943421543007,7.771569169217159,21.049932874110556,33.92413750370975,788.0518174439794,23.390789097857024,129.0712468052981,-0.25982174929398166,-96.15739906430633,21.78491961691588,0.0,23.256933899371447,67.66405167957927,0.0,0.0,-3.618435859851786,0.0,0.0,0.0,0.0,0.0,-0.4144699800742728,0.8937131963661358,-0.10822137167413715,-5.657064711523162,-4.632293273222643,0.6075539778486583,-0.005210438886165791,-1.2735046883949295,1.0967044934265004,-1185.2443221149151,-665.3256748697167,-519.9186472451765,-0.5158782883891284,-161417.40789799765,0.0,-1.0321681748726235,-24.098663279636412,-11.228876839838449
2007-08-31,2.519810648958499,0.05859071766318223,208.33389885032645,15.40717323393531,-1.458561249565854,0.05523144022420219,0.0,-9.86426659618998,-20.77340671903892,13.530370041418172,-16.108191077204097,-29.59111317987311,0.0,-6.232399640350874,-9.763167197788821,15.716563962052986,16.903490224162837,3.335832428511994,1751.1427140797466,194.9741882089284,155.3509528686208,33.63243649447196,7.418917670553496,0.033432014158781616,6.525469602992836,0.48818580352971086,1065.8070956442941,4.6251781895819555,17.82971202811371,-6.765790464091582,-30.784116590629004,-1.5719404881575416,-6.765790464091582,17.82971202811371,-5.762161743760577,26.047552779421732,0.0,1.9380502874409127,-3.562876302013059,1072.7391062340143,0.6301292193384549,7.77028503347206,4.571320190943432,15.654718740772127,-12.930214803558258,6.240336077228112,30.41022350067806,-0.049605945171396826,20.799423098321835,7.770813657360717,21.00530588005105,33.91058809844982,788.3305372427797,23.437840582476284,129.26768221782118,-0.2589412738768067,-92.66598297369134,22.113778029936224,309.5323547904883,21.43476192301925,-75.36659169089674,0.0,0.0,-0.23125636145852013,0.0,0.0,0.0,0.0,0.0,1.9138209835934958,0.3845184679902047,0.044387869705222016,-0.6328880950407267,-0.33317059239337254,0.05675924734874549,7.400471974333689e-05,-0.09167787540787486,0.2618131648027884,-177.59924590223818,-220.21300822041667,42.613762318163936,1.5020168241619558e-05,-6126.474478901364,0.0,-0.07256545716733598,-2.803669592720098,-1.493207490084842
2007-09-28,-0.2336965269978939,0.26569974297319704,141.02669914200285,16.143239352973556,0.3501935255085687,0.003190618134514827,0.0,-12.332131367035794,-9.826432342944655,-20.25261466738546,13.399123538975296,-8.693306575964051,0.0,6.248188916031163,-18.66852013328387,-9.723448085166735,15.652624877389723,16.834722413644144,1140.932143626912,200.07665015123047,153.30449366260726,38.85662259952973,3.9287208647790006,0.002901687076637944,8.2541533827175,-4.055246953675022,1228.3995654212495,55.039535961442596,34.962380544090074,7.851672656813594,19.865962637829035,-3.277390089386188,7.851672656813594,34.962380544090074,0.7531799870082498,6.5026839919001675,0.0,1.4424728966481952,0.752612277326265,1235.3632758466001,1.2480710578522705,18.9311799779009,54.938239284709,-6.2786449599122,-5.74809485412853,3.3298403089421984,8.773681804125594,-9.585869177956742,10.266502320547758,9.717457713369624,23.05542230462576,38.10898853059655,827.2719988677818,10.492054087496676,129.09790371357352,0.38935009528993836,56.412960205643195,28.26309711061177,305.7887796097228,21.559253546890176,19.327717488187865,0.0,0.0,-2.0138514546077886,0.0,0.0,0.0,0.0,0.0,86.69136821155757,1.478349741519125,2.2588714784362125,32.17100230559052,29.62047121072891,-9.771122541233227,-0.00024815092197089106,-0.16245068092975856,55.98082618455669,1165.2765356941236,-1395.9245182492232,2561.201053943332,4.998794887586769,30498.70695535466,0.0,-0.24934698828404933,19.72750871870312,-102.43392557957714
2007-10-31,1.735038383159956,0.2040505862945974,178.17554021691393,12.351306568614634,1.2192216137791705,0.03851255956440359,0.0,34.125873012096605,-12.496482298884539,-9.890867807987691,-20.513280228198806,10.020735306901488,0.0,-11.63867823622107,4.528884783414877,-18.822887746664527,-9.803850037974009,15.782054437323477,1154.1538496630042,201.75522295229956,154.21190700838613,39.2148759843926,3.9659720451268496,0.0029052462806231864,8.317842532261423,-4.078260259724171,1240.2957005183534,55.710086285189945,35.2993613036094,7.9201983114516965,20.174374832351663,-3.310541584278661,7.9201983114516965,35.2993613036094,0.7612366446302383,6.516341306924528,0.0,1.4442422312272714,0.791182619823674,1247.2679526179932,1.2496019394965172,19.078446638295915,55.60866535814058,-6.331649145005056,-5.802552785767816,3.3339246848879114,8.740959281255137,-9.735113513414833,10.358520636235886,9.789143396944194,23.23887881655312,38.52967007325413,836.1562465438834,10.584349064563721,130.6752335753423,0.3911100074491614,58.59184792455713,28.774016699026234,309.2510472658174,20.64560773554956,-0.2769798233633409,0.0,0.0,4.076566139702436,0.0,0.0,0.0,0.0,0.0,9.474727741556308,0.847356785137066,0.2618731969831707,2.2029392430069095,2.1184113753029408,-0.18415809899076407,0.003389320654799577,0.34865447830465257,-1.7052027548038495,845.619992514723,334.7652386414047,510.85475387334736,0.2900310644022568,54820.08045701124,0.0,0.26231718695302675,9.725139409944404,-12.491531988381439
2007-11-30,-1.5036282449474427,0.12860385172746575,309.3309786091901,12.349932040488223,0.6861315957665645,0.012198326343257026,0.0,-1.6635438946340408,34.12378079376169,-12.563230291420542,-9.889796111327279,43.01146509548065,0.0,6.924958924552296,15.696543888683221,4.527422507223957,-18.816810254762522,-9.800684592798104,1153.7110096351262,201.5492711507764,154.06961439613832,39.14001280359823,3.9661210235176583,0.0028952452313636733,8.31963863763988,-4.058366353056176,1238.8531717759658,55.5321681470425,35.44250040481945,7.915209100474786,20.198061348642348,-3.331491076996876,7.915209100474786,35.44250040481945,0.7599122917844418,6.492399916379589,0.0,1.4392705571239406,0.8257699955924599,1245.8014225242703,1.2453002971073541,19.083042380923146,55.43109635242095,-6.408129351983741,-5.8034324673240825,3.322447948742184,8.710794935960447,-9.802292727495834,10.345388991360497,9.778926098418296,23.26345437754068,38.65471471524054,837.2910881812177,10.570440025616453,130.90809295558643,0.3908955671950344,60.51360441359417,29.116990977440864,0.0,14.811434579826196,22.39765839250032,0.0,0.0,-0.1604954378669845,0.0,0.0,0.0,0.0,0.0,-1.7448972602173853,-0.16072232741390735,0.0009807851058880601,0.7122883291031599,0.6243030718488001,-0.09889058779653581,0.0004266701891721958,0.14158999289139018,0.42918645036507996,7.5745200669480255,-25.85348247335787,33.428002540291345,0.07878203014302798,18744.603787530214,0.0,0.11935062094711313,1.5198198263453833,3.193193386504163
