date,excess_log_return,illiq,turn,RF,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,aeavol,cash,cashdebt,chatoia,chinv,depr,gma,lgr,quick,pchquick,sp,agr,oa,grnoa,pctacc,chatq,ibq_adj,chtx,invest,chinvest,currat,egr,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roeq,salecash,chsaleq,tang,chfeps,disp,beta,idiovol,size,max,r_sq,bm,rd_mve,cashpr,ep,lev,acc,stdacc,stdcf,cfp,chcapx,ol,noa,cfpq,chcshoq,dy,operprof,saleinv,rd_sale,roaq,roavol,rsup,salerec,O-score,sue,sfe,chnanalyst
2007-02-28,0.0123043254950455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-30,0.0880011553563264,7.49025359077382e-05,25.021570592371127,0.38,-0.0197261505502592,0.3326693227090954,0.0003891210155314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024404,0.0,0.0,0.0,0.0,0.0,0.0,0.039532028141737,0.0430796934319723,0.0172483266034906,-0.0059095952700636,0.0190216685101825,0.0301105426981854,0.1352692825611894,1.033865946787295,0.1041976985462034,0.1556437027680628,0.0696771758853784,5439.4490000000005,-0.0591123796827933,-0.0008406398971134,0.0696771758853785,0.0734202076356402,-1.4878469073099945,0.0451704819649174,0.1224868952490906,1.2355983591938648,-0.1387985760686149,0.0627148326057898,-0.0093734202149209,0.0209907820134642,0.3028575081662478,-0.038338671305548,0.0431872465742169,0.3707279045678084,0.0931742894277052,4.079930142083142,0.1197471265495058,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1816671604297585,0.0004846043424076,3.11822760102375,0.0196547614936831,0.7602225509659485,-0.0969745372512153,4.362166799527079e-05,0.1121117845680963,0.1132357109472436,1.2299195509320977,3909.259,1530.1900000000005,0.1132357109472436,0.0002738150653049,0.0087610467191387,0.1180381605210419,6.117367747811704,0.0031135152177982,0.0217866660270008,0.0221901837428675,-0.0036209009409852,2.5633364483096344,-4.568624714362199,2.3855347375902824e-05,0.0140557117301303,0.0
2007-04-30,0.0632827293535128,4.844450554511243e-05,11.838581861813164,0.43,0.0067388471152164,0.3326693227090954,4.541206044226105e-05,0.0,0.0161043254950455,0.0,0.0,0.0,0.0,0.0,0.0,0.006948,-0.0197261505502592,0.0,0.0,0.0,0.0,0.0,0.039532028141737,0.0430796934319723,0.0172483266034906,-0.0059095952700636,0.0190216685101825,0.0301105426981854,0.1352692825611894,1.033865946787295,0.1041976985462034,0.1556437027680628,0.0696771758853784,5439.4490000000005,-0.0591123796827933,-0.0008406398971134,0.0696771758853785,0.0734202076356402,-1.4878469073099945,0.0451704819649174,0.1224868952490906,1.2355983591938648,-0.1387985760686149,0.0627148326057898,-0.0093734202149209,0.0209907820134642,0.3028575081662478,-0.038338671305548,0.0431872465742169,0.3707279045678084,0.0931742894277052,4.079930142083142,0.1197471265495058,0.0,0.0,0.1428571428571428,0.0,0.0,15.689210821589771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2007-05-31,0.1463979618151331,5.32354279568008e-05,11.88667842046176,0.44,0.0341474096122388,3.992031872509854,0.001166045583226,0.0,0.0923011553563264,0.0161043254950455,0.0,0.0,0.0,0.0,0.0,-0.005699,0.0067388471152164,-0.0197261505502592,0.0,0.0,0.0,-0.2592231229018956,0.0376381232753738,0.0424533352486714,-0.0029199224598944,0.0041733643765317,0.0190605580699878,0.0440391000694381,0.011079402948142,1.0868418105791002,0.0512405539194187,0.125871144261661,0.0230103055939505,5575.585,0.0541043922650121,-0.0001068253671844,0.0230103055939506,-0.0023268005934122,-0.336691025383534,0.0227198405461661,-0.0775866774416363,1.3237558618768384,0.071382946693292,0.0713480250495717,0.0020444873058571,-0.1181573365670517,-0.180461866500135,-0.1150313093370533,-0.0845940610083521,-0.1553027453380475,0.1062344827327461,4.111261934679128,-0.0185203634225833,0.4813016856221996,0.01,0.1228070175438596,0.0,0.0,0.09229912851051303,0.0,0.0,-0.021292965206339,0.0,5.215194086386259,-0.0037526326369339003,-0.1268790123321658,0.084874214259497,5.107891339366225e-07,-0.0013306152403621957,-0.0874907509246806,-1.9137269377896629,53.34600000000091,82.78999999999905,-0.0874907509246806,-0.0037503144767635,-0.0069674204707503,0.09688261524149071,-0.9500440054775865,0.0,-0.0017874853326674996,-0.00032634735391350034,-0.0049977715352239995,-0.26891108476307846,0.15261636078320162,-1.5431271062532475e-05,0.00025555839509329957,0.0
2007-06-29,-0.0563866324438275,5.396876949139936e-05,14.78491654949911,0.41,0.0317496528936972,3.992031872509854,0.0010080404588702,0.0,0.0676827293535128,0.0923011553563264,0.0161043254950455,0.0,0.0,0.3265861720200179,0.0,-0.005119,0.0341474096122388,0.0067388471152164,-0.0197261505502592,0.0,0.0,-0.2592231229018956,0.0376381232753738,0.0424533352486714,-0.0029199224598944,0.0041733643765317,0.0190605580699878,0.0440391000694381,0.011079402948142,1.0868418105791002,0.0512405539194187,0.125871144261661,0.0230103055939505,5575.585,0.0541043922650121,-0.0001068253671844,0.0230103055939506,-0.0023268005934122,-0.336691025383534,0.0227198405461661,-0.0775866774416363,1.3237558618768384,0.071382946693292,0.0713480250495717,0.0020444873058571,-0.1181573365670517,-0.180461866500135,-0.1150313093370533,-0.0845940610083521,-0.1553027453380475,0.1062344827327461,4.111261934679128,-0.0185203634225833,0.4813016856221996,0.0199999999999999,0.135593220338983,0.0,0.0,0.06493148006211591,0.0,0.0,0.0,-0.0004846043424076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031135152177982,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017326537730224002,1.0
2007-07-31,-0.1057284602533195,5.134378343573923e-05,14.754000175735342,0.4,-0.0197229604652361,2.994023904382568,0.0003889951695132,0.0,0.150497961815133,0.0676827293535128,0.0923011553563264,0.0161043254950455,0.0,0.2580952140811448,0.0,-0.001299,0.0317496528936972,0.0341474096122388,0.0067388471152164,-0.0197261505502592,0.0,-0.2592231229018956,0.0376381232753738,0.0424533352486714,-0.0029199224598944,0.0041733643765317,0.0190605580699878,0.0440391000694381,0.011079402948142,1.0868418105791002,0.0512405539194187,0.125871144261661,0.0230103055939505,5575.585,0.0541043922650121,-0.0001068253671844,0.0230103055939506,-0.0023268005934122,-0.336691025383534,0.0227198405461661,-0.0775866774416363,1.3237558618768384,0.071382946693292,0.0713480250495717,0.0020444873058571,-0.1181573365670517,-0.180461866500135,-0.1150313093370533,-0.0845940610083521,-0.1553027453380475,0.1062344827327461,4.111261934679128,-0.0185203634225833,0.4813016856221996,0.0299999999999999,0.1333333333333333,0.0,0.0,0.14924365110053017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021687269572760043,0.0
2007-08-31,-0.0458877720861634,5.718817879376684e-05,29.097534727878923,0.4,-0.0378670695115773,0.6653386454184272,0.0014339149533946,0.0,-0.0523866324438275,0.150497961815133,0.0676827293535128,0.0923011553563264,0.0,0.0640655984714988,0.0,0.0,-0.0197229604652361,0.0317496528936972,0.0341474096122388,0.0067388471152164,0.0,1.55231926849654,0.0518380210883439,0.0517547561315227,0.0075626464527051,-0.0015527474971438,0.0182786241018596,0.0392315244442302,-0.0113348554063853,1.2091896683226484,0.1125719093180246,0.1119585679858895,0.0205566545562752,5606.24,0.0258130912968541,-0.0003328392967102,0.0205566545562751,0.0423437091623053,0.5706272712908833,0.0326307419143762,0.0119862709575788,1.4511156527091056,0.1398154179098205,0.0962109362459742,-0.0410236660047943,0.0559857464009871,0.1027985564713146,0.1771460267910487,0.0295002980871059,0.1085391421755743,0.1340478841870823,3.070834081010098,0.0498778597003937,0.4929035448002578,0.0299999999999999,0.1166666666666666,0.0,0.0,-0.05238790219919842,0.0,0.0,-0.005506300442063294,0.0,1.4133802570933423,0.0023110952300220977,-0.1028489660317019,-0.0388663599956251,-5.98319675279178e-08,-0.0017925110121328053,0.028314118660502697,0.20138183909218343,-10.981000000001131,41.63599999999997,0.028314118660502697,0.0051411516474764996,0.0012426842725787003,-0.03507755322747921,0.560856886336424,0.0,0.006429250309488599,-0.0004546536146955993,0.015287945307423799,0.4657196192396711,-0.21199961562196634,2.1313353375644187e-05,0.0,-2.0
2007-09-28,0.1525263476418223,0.0001757587110641,8.617993412989946,0.42,0.0091110140596724,2.328685258964141,8.301057719554846e-05,0.0,-0.1017284602533195,-0.0523866324438275,0.150497961815133,0.0676827293535128,0.0,-0.0453049029681774,0.0,0.013984,-0.0378670695115773,-0.0197229604652361,0.0317496528936972,0.0341474096122388,0.0,1.55231926849654,0.0518380210883439,0.0517547561315227,0.0075626464527051,-0.0015527474971438,0.0182786241018596,0.0392315244442302,-0.0113348554063853,1.2091896683226484,0.1125719093180246,0.1119585679858895,0.0205566545562752,5606.24,0.0258130912968541,-0.0003328392967102,0.0205566545562751,0.0423437091623053,0.5706272712908833,0.0326307419143762,0.0119862709575788,1.4511156527091056,0.1398154179098205,0.0962109362459742,-0.0410236660047943,0.0559857464009871,0.1027985564713146,0.1771460267910487,0.0295002980871059,0.1085391421755743,0.1340478841870823,3.070834081010098,0.0498778597003937,0.4929035448002578,-0.1399999999999999,0.1521739130434782,0.0,0.0,-0.10046069208134334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031388366874138002,0.0
2007-10-31,0.1894402424584639,4.697987986918566e-05,10.186393289841568,0.32,0.031587825485664,0.9980079681275228,0.0009977907189127,0.0,-0.0416877720861634,-0.1017284602533195,-0.0523866324438275,0.150497961815133,0.0,-0.0400765171414882,0.0,0.013043,0.0091110140596724,-0.0378670695115773,-0.0197229604652361,0.0317496528936972,0.0,1.55231926849654,0.0518380210883439,0.0517547561315227,0.0075626464527051,-0.0015527474971438,0.0182786241018596,0.0392315244442302,-0.0113348554063853,1.2091896683226484,0.1125719093180246,0.1119585679858895,0.0205566545562752,5606.24,0.0258130912968541,-0.0003328392967102,0.0205566545562751,0.0423437091623053,0.5706272712908833,0.0326307419143762,0.0119862709575788,1.4511156527091056,0.1398154179098205,0.0962109362459742,-0.0410236660047943,0.0559857464009871,0.1027985564713146,0.1771460267910487,0.0295002980871059,0.1085391421755743,0.1340478841870823,3.070834081010098,0.0498778597003937,0.4929035448002578,-0.1599999999999999,0.1590909090909091,0.0,0.0,-0.042949362207791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00042918454935629916,1.0
2007-11-30,0.0464468916595305,0.0001041841704231,19.00000235112686,0.32,0.0177784063851918,21.956175298804556,0.000316071733597,0.0,0.1557263476418223,-0.0416877720861634,-0.1017284602533195,-0.0523866324438275,0.0,0.2049503577608032,0.0,0.028395,0.031587825485664,0.0091110140596724,-0.0378670695115773,-0.0197229604652361,0.0,0.5788614562413346,0.012951042570776,0.016481875580534,-0.0153150982601274,0.0002011051898633,0.017178751024429,0.0277469208030646,0.0488770628065424,0.5673081529984827,-0.5308360897712304,0.1004213371066729,0.027682066451369,5997.726,0.2133226077833165,-0.0183492481769527,0.0276820664513689,-0.1868751952745043,-0.6588431253785585,0.1066859808769025,0.4958071849769447,0.743546008677367,-0.0464268898991597,-0.487603894776249,-0.0601726405281639,0.0570017092198928,-0.1063094971401573,0.1697096751294851,-0.1020372625260505,-0.1055242673765206,-0.0041353005197544,10.777739656399309,-0.0988721093552452,0.4799455278122553,-0.3299999999999999,0.4814814814814814,0.0,0.0,0.15572559603796243,0.0,0.0,-0.007874566433698521,0.0,26.587187076539678,-0.0188506808068461,0.023349824212548942,-0.0480091616791396,3.998364647555015e-06,-0.0012798185368401993,0.016510482266013496,2.9816100716937797,38.51900000000023,352.96700000000055,0.016510482266013496,-0.007571751175811501,0.0014962151398625998,-0.07079310505841628,-0.6044620642408365,0.0,-0.027339006379556798,-0.00019163079240189923,-0.0028306799037354003,0.6404315594039915,1.130355274397525,-6.407295138695676e-05,-0.0036480686695278004,5.0
