date,excess_log_return,illiq,RF,log_Mkt-RF,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,gammaps,chinv,pchquick,chcapx,grnoa,pctacc,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,salecash,chsaleq,sue,chfeps,sfe,chnanalyst,turn,baspread,beta,idiovol,log_Mkt-RF^2,size,max,log_Mkt-RF_lag4,r_sq,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,depr,ep,gma,lev,lgr,quick,sp,acc,stdacc,stdcf,cfp,agr,oa,ol,noa,chatq,cfpq,currat,dy,pchcurrat,saleinv,rd_sale,roavol,salerec,tang,O-score,disp
2013-07-31,99.33105713888901,572.710525828216,0.0,-18.40764127693351,-3406.1931162087512,910.8597845547016,-332.86562470898883,386.4925685754341,-104.55483909065576,4656.412022177127,781.3167674271057,-7143.396866171493,4.61972143602932,574.8306025358195,320.16928022869416,822.4125081475611,-2.7438081828961525,41.42052269501701,1220.3229231009623,-1980.3530106004866,316.20849307545365,-31.681721714904356,425.085742987823,0.0,0.0,25.166344064711364,-47170.067641415255,1235.4376510934108,1768.6645167953543,197.84174746328029,187.76346731029736,-1390.098307264624,0.0,0.0,0.0,-284.0468838159021,870.5326432510686,-94.85609952879847,56070.95821555433,0.0,193.19869351229457,30501.589319757866,-76071.37808060914,9534.554331692023,-2443.3503114874748,-80.5714896548485,-4.469955322947271,1.402648842422252,-0.9367053512967294,136.85590678388326,149.02436491612661,-854.0742233097305,-259.05278461984653,-239.6262835603302,114.17456839850092,46.01535698812677,-7.310993228278221,54.5058278488454,6641.764082449343,5.575486592144699,11.979600181555725,54.98941744051638,7.682166037470324,92.0853661520623,-16.47794864927036,385.39650193387206,38.83350161649605,4.687981812554085,1213.6612219846356,-4092.246582962718,3.1105870464765957,28.193899599810322,517474.5663828999,195888.37398165837,316858.8267084658,28.193899599810322,3.1105870464765957,482.7454628720734,-0.6487425577927155,-88.25644670282054,580.2967345989673,260.8301032531017,11.707953245639771,124.52411887761991,-37.85920742458802,922.495358127082,110.71420844829845
2013-08-30,-29.40024105395188,12.050303765735343,0.0,83.75356687621606,-3582.9850856484345,-157.00121525428105,913.0440124316036,-333.4196102102771,386.87624778784266,5586.283902020436,1755.920865215659,-8617.524599590217,78.84010325709431,-251.03356159416282,574.2213367450278,319.82993122944964,-2.6509491696990746,16.310262075356132,1164.0371285178921,1659.5369555401855,-10286.561142409442,-112.28588362335503,243.10383537286413,0.0,0.0,-23.67675393035373,-46501.76928865094,1403.0123755301765,1807.2622188213563,935.5927703530718,385.7544371582505,-119.0528500933738,0.0,0.0,0.0,-230.5463353057029,977.7825009140353,-96.10805165708939,59745.181297041614,0.0,228.64801450952172,24842.7583955368,-64010.21557385523,-993.4786801876996,2853.076957335472,285.4083665599168,-0.7116890637134929,-0.5416337909177003,4.380998785122539,-22.062723360093514,-140.29866693858776,554.7347883144794,-48.96895345577104,-2235.9041993375795,-168.90637020918803,46.50392356894372,112.37446173383779,177.72220462633157,-1281.5342938202084,199.9736532533891,35.9181665322476,31.98691315873492,33.65249947928078,-14.965570706513063,577.3515696193067,-529.6502115368276,3.7822073664310665,-211.19039639008878,-805.3319294164576,-4198.06910848635,111.73413362211274,270.71487407279875,378742.8413488269,99487.67261521146,450280.559282884,270.71487407279886,111.73413362211274,-809.4262857460126,13.387091316428695,-402.9265797248398,-2991.0832167911794,947.8419657022532,-9.329070481459667,157.35906533413436,-41.94255031703142,-1235.13319837772,-14.003316024568903
2013-09-30,87.97851099470967,157.67785311958025,0.0,-42.07507916188943,-3457.3474744670316,1392.797447379107,-165.83148464393346,919.9037637513686,-339.221108631859,5292.501491894341,1742.1689829508966,-6845.8595171029365,-143.03363449353103,1153.8850708629811,-253.45662934545163,579.7639311070446,-0.18578808778722347,42.85063549616854,1427.1092434774127,5045.112423791009,-10170.39776857155,-38.391190941834026,68.45598236131498,0.0,-7981.260299679612,-17.125932279054066,55789.8573170074,-446.32643271802834,1148.3868148706997,680.0297480475446,433.37452788966544,0.0,0.0,0.0,0.0,-173.2620713395277,663.7170750289434,-73.95899274781401,61559.45709984786,0.0,640.029612508675,40726.17519581305,-48948.727821503075,-2632.257906055214,-5549.972252819503,-232.51105822187105,28.766061812123326,0.8734419505421442,-3.4472567725708885,200.7083410141422,217.20895033955048,-498.6237823713675,157.28011865968347,23858.720257644487,47.852310923393816,77.24997721950058,111.56625564159776,89.63191509783235,-60.05497614867636,256.9143629106421,28.734881817201767,12.174484320291349,73.14657293795585,351.65029408477403,622.8060373708112,456.7351920135261,117.47595494093184,248.22689139797217,893.0096235583842,8058.867796932609,-56.34178172691722,117.5329732759925,659283.9264222383,229672.04073335603,429576.94520729035,117.53297327599205,-56.34178172691722,450.45698689516576,10.273928803511467,199.8698918768115,4724.201173693575,-12960.210643234532,20.706585871601078,236.4653257386708,115.83963402303198,281.42655100286356,605.2044019088135
2013-10-31,59.20340314654615,9.895979006691913,0.0,56.65847781569411,-3770.973578812003,-371.7061725685969,1397.3509653575436,-148.1982389310302,918.8123010708202,6470.049785537486,2099.9055645268686,-6036.089060006881,10.5114751261234,-576.2188515704419,1152.7230248841397,-253.20138013183504,-1.426890343371976,41.05833563187396,1339.4511004275246,3094.0648148068813,-10386.594200330508,-18.36684044467151,156.1949695530558,0.0,4403.372663478658,47.341668573654424,-7200.925264848676,-456.990901869292,1179.0097708167189,670.9716059369931,593.7497877121191,0.0,0.0,0.0,0.0,-168.00144092247197,680.2693381364692,-191.98137380113295,58132.145683807925,0.0,621.9379641797278,22540.122833233632,-52978.79425867958,401.56774396469586,1912.5193059613248,-5.772742161410179,-53.956188078500645,-1.4395223483413702,0.9407749858888186,-21.14288640211089,-93.25857284198037,256.2630200649646,-149.64014647389013,3133.0782650055116,-108.61819527814623,-52.8337366220876,-20.734226474855404,60.626237962924506,-11700.49165113311,43.100087038493996,-3.9332489100727344,6.4547198544890065,26.790562079526353,147.54972956131678,4.639687110218574,-1053.7210856401798,140.29459206951014,-33.43016522365423,-196.6126832818627,-851.9270692924329,15.898281246588255,-10.561377512752756,-188405.77370883524,-37294.32453228906,-151098.7713419199,-10.561377512752642,15.898281246588255,-1192.1397127559321,-2.523031012226596,-78.79930174239121,681.0898910387332,633.5819200351543,17.818318273597583,897.5362329295094,-80.00683212813419,36.58795437308436,252.38077416564556
2013-11-29,55.30124461953328,11.467693661735611,0.0,62.98793501572471,-3733.368489962523,1273.5864247520321,-375.2616878869467,1413.8465624322298,-149.66010717334717,5131.4238609379045,3126.6309858753307,-1888.7470191752336,24.909459454268404,783.0859593123618,-581.3669075019902,1163.021685869482,-1.554399342446335,88.20207344663136,8040.304850614427,33231.10996656473,419.0194061763864,-77.1591610371673,799.519139479679,0.0,0.0,139.9876618565448,-6554.100941040788,-192.8773138519327,1021.4794806349129,400.04080922750023,-41.47724357948579,0.0,0.0,0.0,0.0,-261.11100786854036,436.15413369418343,-28.21999815177374,53264.93165205597,0.0,648.2660874427155,20425.297500704237,-55032.2810928711,3676.3615111266777,4836.600103546021,31.91031019545835,26.206282904204045,1.0591898774157187,0.48261033469544135,187.3793492440891,124.5428465695677,-834.6435993147002,-345.05412261118545,8434.55751801232,-283.1083100287724,220.45089166095204,46.76595281939649,29.884321582742473,13955.260703469598,-159.10600751062677,25.62386766264285,33.769073447294836,-21.16422136283245,-377.6590151560349,823.6615225545431,2534.436394139564,-256.36526545111747,-184.63312983626594,-29.485779931979778,-2084.815009529848,153.15876407168167,779.686336047641,2428859.426451966,666829.6513044015,1762088.008666478,779.6863360476414,153.15876407168167,2876.021135500574,5.615435146180587,2997.368774261843,-429.9802813948045,-1669.5078210482388,11.252666187492196,-1241.0515351081813,240.23130814054457,-4212.13124272089,256.2031613984991
2013-12-31,32.09544500900547,9.42429360824571,0.0,47.5506865781305,-3648.030524989596,862.0133200534108,1278.9085781497963,-375.87244597212504,1425.6029835627905,4540.958161781208,2505.696020129839,1958.9606061585544,-6.215830544877922,871.6279577340572,787.694931651449,-584.7886314694204,-3.339781126238809,85.72076405431224,6496.694476855526,0.0,2630.7919076159933,-171.41706234153597,918.4120306317564,0.0,0.0,136.38369072881042,-2975.0437852552504,-1338.904165865369,684.0833124879732,258.5057843945159,0.0,0.0,0.0,0.0,0.0,-466.4878766896393,-1759.7963825133234,-24.507012541502828,58846.97949843828,0.0,-98.46408032659643,-920.2243324238291,-50471.070336348006,3129.0342055529795,-5519.998482743591,533.4315837073659,-6.725936364183099,1.3700486390472406,-1.1138361490857107,124.54418111131235,174.7125805385299,1425.3303606596176,74.3407979369822,-21915.046035702064,-70.07523052665965,-12.384924008979397,-7.599363510936655,-394.13053303815815,60856.15545010651,-68.1413311829654,10.115824477688648,-197.16001842006474,44.41242500294857,-496.9582295019409,-511.8390081699904,-964.4326898706349,-160.25834382022185,-213.99267386389414,-897.2624240084406,1157.5843718399992,44.29247818746455,-552.1460520478274,243042.15113821626,91783.19693738222,151192.60397855937,-552.1460520478265,44.29247818746455,-717.5374588346895,-1.6891975382578437,-1389.461947575312,-429.042151162299,-41228.57077391081,79.56514914421643,959.2641268011539,35.881366762141624,368.9021041995002,-207.12299641867958
2014-01-31,10.537757011033781,14.799349567454652,0.0,42.89750225754868,-3356.903327477347,788.9042337650349,867.2604890553431,1291.2803252153767,-375.9354954929377,5769.888786757818,3372.1404336226788,1584.1946043284086,80.53786339689944,659.9284411143079,876.8311432081007,792.3970786970779,-3.903513058142378,93.16972048552957,6394.923764978681,0.0,2438.596674658755,-134.5884632761678,817.3011107669568,0.0,0.0,146.2579322256289,-2850.419503546755,-1360.2001606459955,581.0203948026483,435.835971704882,0.0,0.0,0.0,0.0,0.0,-477.59266129418313,-1790.355587945712,-33.26103961890612,55634.22642215889,0.0,-108.50081867603781,-6002.698842296875,-58026.104797825064,4295.861583509397,-1265.907190417718,-551.4895884935565,19.500624701969627,1.0480159109189628,-0.2767245327271066,127.06195875735284,70.95930542447468,-1758.1463569143993,102.38222458728978,-1230.090509356698,-73.61282482372553,19.578878806202738,14.85394306924968,-40.68263402254473,-15241.504133560113,-15.548993559316482,20.489846671594933,-23.28968406622758,5.609233067036257,-17.007868713710195,8.721518095489728,439.9680750469197,-30.33734316983282,46.869989281972266,-170.26549325501765,-52.69640271447133,-54.62527252972751,-17.94032545747723,384441.0253378451,138547.89844901487,245929.88191597164,-17.940325457477456,-54.62527252972751,758.8866628610849,-8.41719799928471,-4.786002106541218,-288.4352700631207,70.03646701772595,2.9359775840578095,304.1478905056574,73.05293412049832,-211.6973158986948,-313.1099684221881
2014-02-28,45.601055273610655,9.448246260969274,0.0,-52.36842526964826,-3318.21755584385,456.33505878761133,787.1197374139821,870.57180418723,1294.3159439306853,3720.8616491127227,2220.5903614532367,2681.722097369136,-88.75188598726267,595.5127429419152,662.2942062142843,879.9744787395584,-3.61384589367863,59.258924617762716,7445.523541356281,0.0,2739.0581978051664,-168.5447760009687,841.3111076334181,0.0,0.0,91.67323962786136,-2976.919561671361,-1270.6257752092952,647.1078432949882,871.2580732760782,0.0,0.0,0.0,0.0,0.0,-465.52019941351193,-1720.6424627121423,-13.587178643159778,55190.87113382006,0.0,-105.03209459798471,-6075.228684497242,-57621.50563979324,6073.013735375401,5351.545294458514,0.31032416302286947,0.015010997126637449,-0.06074149938237383,0.5793537465191869,76.76035606478399,21.170720797626473,1383.5172569351494,-176.3522617436829,-107.734686051881,-208.82553036488207,104.30553277825584,22.601446287732983,104.10175860617676,3997.2442620149523,30.710941619265355,19.0969493194616,1.7177569048294288,24.443839169192415,-239.51742985458168,-287.79209338181727,2068.814340864963,-62.01114934130828,-154.51053775727212,111.46578560314447,-95.14934531835024,68.65237150594538,-24.257933222185784,210403.96006323397,-1456861.1050656177,1667228.7250242531,-24.25793322218624,68.65237150594538,1757.9574987973756,1.5471921383306437,831.2904893762543,2131.3513077346797,26.394900449451598,2.732139588987593,2769.522200656109,201.83914944500248,-519.8486334629852,14.977156773172283
2014-03-31,-22.009009396621238,13.078242441450575,0.0,70.55879794533985,-3279.9660919959006,141.70123088398086,455.79492904857887,785.7550574924992,871.9268614041192,4302.184291644514,2024.6972408100082,2846.0444979301756,-95.07066041790578,-726.5244784418488,596.3151735989823,663.186622340325,-3.855200800140268,-10.558354596080957,7070.966573188919,0.0,7933.636948613809,-231.15083162462568,653.4216283778989,0.0,0.0,63.51942232712764,-3209.403908949955,-739.2652164428025,706.6207152703472,1401.8825094622237,0.0,0.0,0.0,0.0,0.0,-127.04372962402113,-1885.4895285356451,36.8751543204916,46983.49543111834,0.0,-146.98684449673945,-5279.484627376697,-57260.356622762105,-9247.209823621628,670.212575287158,-46.66291128784496,-74.70322240449536,1.8921160751877721,1.438838333108707,28.955613384223398,-55.52633468486056,85.92248257863105,18.640750880183987,-3269.5628598080984,-382.6872492663624,93.62154748917328,8.60946503988032,80.5865525183516,-47251.696695646184,181.38370907407239,49.82191926792552,175.57306759583565,40.73276991748526,-318.37139551725886,629.3315558331353,-595.4775637316197,-97.13132267011724,237.6779763393099,404.27342968274024,4105.560397275462,109.27791310173876,377.91804798051385,102559.98744286597,-104753.95575850084,210864.34329412878,377.9180479805136,109.27791310173876,-1592.6717934568878,-24.42555664720136,-466.55041770550133,934.942262837023,76.34464378183657,2.022888991044397,7240.095887472606,-45.74131973758085,54.55060225611669,-432.4030628474379
2014-04-30,-109.28634115770234,27.376571483381497,0.0,6.676981317615491,-3287.6190021644393,683.7964441181213,140.355340367059,453.6848816610149,783.9028274810919,4077.485160597331,1012.3224229944475,2500.2723888434484,367.77848607499334,982.6545594516188,-729.9683879727029,599.1418581370654,-1.3752968360243674,29.00617259056763,333.61397139252443,24716.81932253021,-6.3415263285977375,36.66348436852225,157.41319805548326,0.0,0.0,142.43918659360338,-4981.876736885372,1120.6358738383137,1102.147195930843,1084.7525913877935,-458.3890362897895,-347.85435674326993,206.72191836169625,1572.6810072469225,2477.7127638209663,-61.45847236461957,1776.0742013920571,112.14307969849254,49636.25004849443,2323.6845123349126,41.100532619596954,-17291.33367606921,-63250.32583575356,-14913.865839672346,-2008.2762905574982,4.801949051695601,-9.260470390776845,1.6633185480754662,-3.178337008237685,102.00057029614982,103.25396525965652,-214.82991627618856,42.012496327312874,-2628.2832622079877,10.49665499056755,5.849152222971497,66.57878766240742,251.3653259984893,18958.710827240633,57.19965679748819,11.162446520408594,-13.830847767410013,0.712383250280709,226.9607558012749,4.79819670733059,-1896.5071980514113,81.15511959308697,230.47903807548153,-7698.7577570620615,-7537.737386986846,-72.48921151480744,-467.51808410013723,432166.1442860961,118053.05396935716,314113.090316765,-467.51808410013746,-72.48921151480744,-2011.4292307661672,2.5583544374951686,-2934.1350947898604,-2205.8455319101267,-2769.425249260159,3.1609451543195064,5875.373006420305,22.019854077037962,818.4625273485872,767.6375559329113
2014-05-30,34.28644541615916,11.002986911387595,0.0,-2.9571883653524185,-3233.0061916703444,-246.94768193183828,682.7647480050415,135.60791048918273,453.39123237805734,4213.755266466495,-878.5708659419053,3773.6718815021204,22.43012983507974,92.64504207392886,981.3676705156972,-729.0124180105029,0.5238956914277259,96.17578019753893,-186.31429146520566,8101.241502584391,-696.2403730053935,182.4261791954869,106.98960816571524,0.0,0.0,205.87697026818762,-4704.386372065927,-2300.213211574177,-1584.1633382471039,370.88736416975723,-453.5371864297996,-2707.850064621198,-1938.328122248383,176.93893267274905,112.22525753651561,-29.074152741270066,-1669.8578529068584,80.11278502879398,51224.74005400761,740.5757475201901,48.620693212273714,-25195.362871164787,-64911.13997490362,-14596.726898031273,59.765050131481985,184.69875677398932,-30.92165369050167,-0.8812543575249379,-0.023025464970387516,-28.313601288544305,-37.76413422507949,-67.97307523484153,-19.469058244941152,-7231.820564390124,-67.10845068973686,-199.08868121801697,-240.35460566986768,-129.71610354860775,20746.94865250081,-218.82673075972446,-7.443442755180513,71.5946362619298,-69.45638496241509,-149.2926563388246,-532.594585010132,-2352.5935163037284,-129.8877179259357,846.9942934218791,-16.16361170251912,-559.5867827364709,-478.8134784308028,-331.5779182441295,6429176.002029449,102044.40617514029,6320991.949221447,-331.57791824412925,-478.8134784308028,-2204.0226066102477,-49.90678319536556,-271.91701815418446,-3023.918345244121,61.13555118558543,-0.13294497530250737,-1698.7258235771587,-142.98706418333677,760.1266391500976,-770.4802741754729
2014-06-30,38.87039400442383,7.611615375391121,0.0,31.543534953442304,-2199.6551115953266,-1414.9327334409168,-239.41525406329012,674.3165631013782,129.62440430120526,4024.271376693047,-472.41034068258534,2875.482433125615,-78.03647869353995,-40.6684551407424,91.75453924113907,971.9347783604401,-1.6423635451223642,94.53691664520751,515.4061624439094,2308.2942756498,-394.0518927318486,114.75388047246526,233.6375776178859,0.0,0.0,123.86290108496463,1414.009584806168,-4509.092509470813,-3656.04458483358,-252.72117183214834,175.55340295238034,-1835.3748356608733,-2716.8556001066536,-1489.229608519923,-1702.7869269115808,-229.13428133432376,-4996.818653964301,147.30006256255498,50311.91484201179,-929.1937780078935,164.3210428335531,15370.8054963126,-63561.38265489258,3802.6944889607544,-3031.7545813531087,-266.553370201666,-4.00160281050853,-0.6576758779728209,0.6375704292381482,-207.53861504788802,-87.20809313605423,-1320.3623801703593,21.573764903293522,-2679.817103746169,-71.40702039241114,-125.98551303578006,-223.1334506330864,-344.03853640089363,-10286.784721285134,-283.1018840754839,-228.64286737413272,-31.187377038858088,-86.53519759960727,36.24955010107351,-939.6263827869581,-222.61676694452763,-63.920308715707506,-715.8804688965905,-175.4136067943291,-4926.4136488354125,126.36779299784246,-181.53842200969405,-158597.29152427614,-534606.1259548031,-1960074.9796854109,-181.5384220096941,126.36779299784246,233.56075661137584,-1.07184855643208,883.2805012541016,-2742.3035759622653,-518.0850463397892,-0.6936284124284384,-14785.2790545042,-304.1128044419529,13475.034931757145,748.5865454931791
2014-07-31,-78.43867319386445,115.95435725590092,0.0,40.17316606274942,-1958.0052123079402,518.5911027267475,-1416.3664127670659,-239.53994413057148,675.3946442710845,4486.030388084664,-552.8745972805813,2836.083631475685,30.18893599378537,439.4161674959356,-40.983649152990374,92.4656673443653,-3.0177746954864855,96.44804987399895,662.368461761019,3001.6903487562977,77885.37663467377,62.82982157024227,240.17676389707404,0.0,0.0,134.74729819641186,1339.6327217607013,-4389.064581697773,-3653.492759474719,-360.63564099403607,223.56848296946475,-1781.0617053031617,-2623.3567507003527,-1437.8591208792734,-1660.3909906011181,-144.4367073717493,-4746.391052248285,154.5379445243312,47481.43243127897,-873.4004583667627,174.3054336143353,26701.65254926301,-65248.77803461818,5369.561234171307,2941.7961238113567,73.47278627599007,-55.67962993576634,-0.6389415402474583,0.3918755434184248,165.73393843436133,-55.34323194705303,1701.472756137922,56.746062980738316,450.36810866543965,112.3599017986744,39.37181149060052,10.457846373629138,98.48196821336336,-25173.158750946895,11.755661821991424,18.61342556281579,30.353371496421097,5.70714863870694,68.12829608170796,-352.0863595587887,475.1772250017093,42.264196741983596,1.1525825369369613,-252.52159652417868,-5177.10869267516,23.40045294429924,67.86173605821625,372016.70732057095,101539.35332971439,248788.86250331998,67.86173605821642,23.40045294429924,564.5889302754658,1.2035665277749175,72.6029106320442,324.0563114858596,-91.18711440471634,26.510020584647464,226.96039676328655,-15.676082754825984,-351.66045090735133,-915.9596190505335
2014-08-29,31.095400629770662,22.981077900117956,0.0,-32.200695648185295,5189.559757119634,606.8924721323725,525.2175229540455,-1423.567131074891,-245.56275022516385,5673.979913957623,-1302.3755838876107,835.7015613430908,-396.68663050415057,557.5560455242977,441.2521077180841,-41.15488438622991,-3.1155981860823756,85.70220077637593,982.7692333985323,6077.1632436730215,79158.42043981506,23.302585885384275,231.83003638660824,0.0,0.0,130.06466728484554,1568.3481419582138,-3356.508270466249,-1621.0806402130013,4.56387533221325,539.802339133643,-538.6363173671605,-1478.0779468568678,-296.6460964058339,-333.66066452406653,-59.107101853010946,-2301.2617007768627,129.85582607331955,48703.26665603097,169.90113357912225,23.962485902190785,26509.160270274373,-65271.905608012275,5986.395487438422,-1980.1610411613565,222.09094456350658,151.0583047771188,-1.916863604476049,-0.3713829213610841,90.03816221353554,33.9059300856743,-886.6155937506965,-10.299305968655972,595.8744312176459,96.78297169942925,-14.883704257659701,102.87969701465624,307.72545974997365,2840.440263062046,166.21772423733537,61.27592435029396,45.86898829488818,62.849502090009764,29.986080116897938,438.29211985088534,2.131168089523271,82.97273243824066,-203.75362262781854,19.594349320444962,135.4307990023517,144.84089218594107,105.64964873192707,506481.5438194275,261149.7687616162,189166.72500434518,105.64964873192696,144.84089218594107,59.17618076711369,25.805941885826797,269.62247412706904,3588.7681292419948,-183.0166261553304,12.7298922696192,-34.615566335603944,69.77715529573652,-6180.567433557975,-52.44204590868367
2014-09-30,-93.07945562421666,53.773956064034564,0.0,64.62297515465123,5202.827130197907,-974.4154827650522,602.9375218298113,520.5031621585777,-1404.5866876609396,6714.243592677948,591.4237316571372,-1496.556949302071,92.96778349965962,-442.8436566069486,553.5871326752595,438.1110940495108,-0.8071697429492263,50.08545562675139,-251.89875157938,0.0,1562.7112356824443,108.0176692796822,-90.60775640823447,0.0,0.0,118.26445079389991,2435.1365735398963,364.49972191095304,566.5153272571391,-115.96084024333783,995.8838672243003,603.6011461783919,299.70992804065537,688.5457867094873,888.4636731512555,52.88805292212748,66.93852048931467,123.11613542457854,57487.07962785537,1131.6609017583285,-258.1582149670045,6760.777323965009,-188989.02596385978,489.3121093262159,7901.182491505242,-172.80276321481801,27.44950875401946,-1.5185337213013952,2.019830251890899,-154.0415612633551,-241.97673522988953,-133.7139284397445,-73.73173145731744,2148.2596163546405,85.43829392947737,-190.51683540697195,65.2160440059165,272.7520339174017,5920.359587843588,227.04125868483098,-64.09541048620599,8.912987830334686,11.809477131459062,109.25205792931683,643.1770322180123,-2676.37019938053,-44.84314138225773,207.76812870349724,-670.0394710334131,-4058.136636185547,-26.81027943938608,-227.5578528960349,-104697.97870257497,-88817.03277815506,-7301.89417783916,-227.55785289603472,-26.81027943938608,-2726.2048110743053,5.859691551514999,-1191.2226879727195,-234.15729266097333,-307.86099395817655,-25.770132080101348,654.9066156262925,-66.31169073457932,5694.748967982901,711.573968183628
2014-10-31,71.75336734554851,17.713444565574957,0.0,-31.00773185568443,4019.788932657563,471.69551805942325,-979.2254691511457,602.3170978947462,527.1076215566212,7104.619327112505,-1134.8337063048175,-435.17548954195814,-158.9716425098195,894.8014177340732,-444.12713034230575,555.191569217186,-0.9810340500842558,50.17562531966918,-268.7901673786136,0.0,405.825210299463,21.82307315675601,-131.20478319703258,0.0,18515.486971317903,118.60763404085601,2470.0714336967003,280.1164875100894,628.1005440919648,85.31164948975322,1030.357401257501,656.6573633552164,492.9287860990731,1052.538798665136,1165.8745175153022,68.65847207654113,125.3296159314415,121.75628553672831,54129.3791023024,1417.0513169885216,-191.50050386226883,7129.193968158138,-164224.56343084347,-1596.343332520834,-8324.289339194433,-71.66388174485735,-38.62319966783548,0.3414438652797571,-2.066567884543179,62.271437863939354,60.51999156375223,480.24277863503096,-428.7534153384149,2656.8323358084344,34.45934269234567,29.206997053629493,-31.034038858664076,10.328827587637306,-2610.0130240159924,11.738946335845611,46.60609473052841,2.7657839641149167,-12.400943030176222,14.578150428209483,-20.982888381465955,127.63549155250803,-15.931841908616661,-29.430369275809795,79.85048300472408,2032.9562832653173,-4.967605306952549,-66.97574961808311,222185.87294489145,85764.15625234693,138466.46570105106,-66.97574961808306,-4.967605306952549,62.23309955083823,0.646305712632028,-23.143128754755622,11733.338662322494,-256.92579230272077,-7.996072814203103,250.80968166006642,23.098701502842232,21.00883745260944,662.9655016213565
2014-11-28,9.704317386297024,9.79807481131171,0.0,38.611041636512645,1628.4225743660054,-1183.2608796408051,474.5825278648269,-960.1013207262489,598.0084236713392,9825.386757950286,-591.0388656430756,-3721.814953358366,149.81344854784845,-425.1260704309797,887.2696557017883,-440.3888038359726,0.2362639472137059,44.008440359825364,-525.4624225189493,0.0,-167.90685826127756,-124.08233808642046,-43.772790771832256,0.0,0.0,67.22724261812021,1810.8147608959778,18.224739527110803,755.5952507260273,276.2894539837134,2036.9077506963367,475.0956930263987,1185.1115117124014,1196.108905036611,955.8183700198574,17.006606137856295,71.61723536061082,140.79582344096823,53659.61339933927,1191.0335119115387,-100.29123272270718,36314.877374493844,-101164.76999799373,-8374.261911091933,7497.397110240056,152.1996031219852,-50.89369759789383,-1.9818478254960894,0.3439911986753311,-181.37571524939995,-229.7040256693408,111.137534595396,-460.81408650309277,-2557.6060979039394,72.0741488268468,-43.11024428632936,54.852054111087455,-147.80410741943467,-14699.362865883508,-126.89105872326955,-16.909707583391537,-34.14547515168874,7.25100812843084,133.22996701397915,-716.4283750133993,-1157.5549079884877,57.74485731528512,-220.4313506181154,-266.3255500653013,-4953.052393334685,63.60993619919151,-270.85431808880395,-1184389.8558637053,124468.30916979164,896280.9552082941,-270.8543180888039,63.60993619919151,-1352.5695500009024,14.75820887110956,-206.72828051014392,-1011.3550700741253,-148.9372924909003,-9.632430930918645,5.275519949267618,-65.05077849211011,1629.0232269030384,-244.23564784712016
2014-12-31,39.91013081672407,67.29430653751028,0.0,39.2008434019383,1879.427081589084,1145.0559577256934,-1187.439211632977,473.6999217651961,-962.7838203451048,8781.56527644782,687.3691589623598,-1080.4302291834626,-184.32934891825758,535.7354056848085,-428.2968462884431,893.8873002054693,0.6039667850307024,43.5753470911961,39.410247612047115,0.0,-677.9526625481788,989.9143225699795,-28.471974966798918,0.0,0.0,54.788029667331394,503.1183145596939,-423.7910574786747,479.7171673209825,1013.9957632551334,1653.1975108288732,564.6272815792258,-372.2782874326654,1430.6144201811946,1331.8559205121896,13.79138348584011,-424.26260103356054,243.97150404752784,53773.32764481095,1356.6441081659025,-98.62206136260698,5713.062386079667,-131873.2175292378,-8086.432269044481,-4071.3497720638807,90.23924125396388,63.864178542851505,2.2700250332629537,0.026148319791737595,159.36244400399664,59.95890972593406,-994.1918020316964,-536.2970216207414,250.5607987110052,527.6517726752827,-9.947841086699555,103.40123706584001,7.504385469024669,-10360.853116803017,-10.063634078897785,27.438369072934165,-37.00248717394557,44.99734794947926,666.2511763131652,-106.90822309835954,296.83516038337257,280.4521766653211,128.78085996843112,-572.3412826244767,-8796.713443636836,-129.34364376239375,21.24657072829011,335753.5359018594,300750.39362635836,30186.9116653502,21.24657072828994,-129.34364376239375,568.8242166988493,5.478378715160716,374.4771741055328,903.2590639303744,382.21605259359785,-23.289682841354534,-792.0114097200203,26.408640613146417,-1155.2141545272825,-167.62850606378743
