date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev2,rev3,rev4,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,lgr,pchquick,stdacc,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,dy,egr,pchcurrat,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,chsaleq,sue,sfe,chnanalyst,disp,illiq,turn,RF,beta,idiovol,coskew,size,mom,mom1m,chmom,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,chinv,depr,ep,gma,lev,quick,sp,acc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,operprof,pchdepr,pchgm_pchsale,saleinv,rd_sale,roavol,rsup,salecash,salerec,tang,O-score,chfeps
2011-08-31,-7.3692229536231215,-4.491523522223881,161.95668568215254,0.10681080387156533,-86.15736846977583,49.84281533837647,116.09925803625386,71.20460753849002,-2.187998207258575,-53.17931603105175,-38.49929837125451,86.10971277411863,13.822725421893924,147.9111264832572,77.24601717653158,46.35515592510151,94.05676284471048,-431.5239782250548,-7.725619032622713,94.05676284471042,-37.74977092702702,650.2731614318603,1322.6868665904597,43.94851708843541,-49.986058269107005,11.559161291537617,105.13189465638715,84.20936852302228,-619.4611328724153,-156.82096322655116,-281.5652629015653,-590.9365647075599,11.969152942406616,221.8010092221191,-476.87894467612466,-0.05594650750374798,21.66164441293134,-914.8057516931606,284.22171955476216,0.011266870928936551,-811.0561505330643,0.0,4.209325084229874,-0.10240119551307103,637.3681715990311,-11.71489203324927,333.71072408343275,-79.89702886546061,-98.91716292071033,-2.210283736126314,-34.75307295422476,0.599022673498653,-6.607495020072292,-3.246851498355227,-1.941288859970939,0.0,0.5146049903301559,-148.4568481466049,1.3675828132352592,-0.09115422210924962,-0.47691757827544734,0.0266887312847075,-0.02357784279979569,-4.641865502809878,-6.335097780251999,-1.8715775366738399,0.860703623771542,-22.333763610878236,0.10173841378133375,11.352913988999944,-423311.7945292443,-141733.1945244223,-281220.8190272376,0.10173841378133375,-13.187357673034967,-0.36510437881963753,-0.08622000842241562,1.1065487255845632,-23.832317428478746,0.0,-0.6478959109246887,0.34587114039420896,-9.316581934734131,0.0,-5.24155480365971,28.63147756230137,-13.510995635561699
2011-09-30,-1.097114838265325,-11.660648316533347,75.44916868607926,0.7201926619258374,-8.244746234211316,-85.85752750941161,49.62663419395111,115.0286023616966,4.563068251019779,-71.58557446320204,-53.14594553203202,-38.47513971532506,86.05567815501902,32.857176996940076,-132.5199218267563,46.452215712324495,83.95687778916148,26.90981215582498,-3.7445950411743385,83.95687778916137,-29.54160915880966,70.73350477672317,640.7716607258707,50.52318203193652,53.45303120128194,20.014326824455416,-126.65176851168583,54.147793270599905,291.50980679297203,0.0,336.2541904261553,307.65166801434566,36.101671828982965,135.8452640465359,366.00987367797364,-0.31413427429983387,69.66122753921066,369.22882339684065,301.93412247645415,0.019037237932765932,761.3313315204741,1.8879770143488779,-14.964302811673832,-0.44339709581750597,124.4971764979548,-1.8901513128485021,51.65210042945762,-217.4843196373138,-363.8734705483362,-16.74751958907649,-6.586886646540506,-1.101624701075548,-1136.1019490470044,43.75482083413385,-13.844124106089623,0.0,2.004860695520364,8669.716543378536,251.1002096295108,-26.89943952287686,-2.6838000186463375,0.5266727320673112,16.025040124667214,36.551067907335664,-111.56219940928122,48.26239225999234,-26.53428483984672,21.621030906990427,65.45101410247419,693.462004298442,4271076.039664283,726835.9837467894,3527094.997776456,65.45101410247419,-99.74106736191516,-1.6863931966167343,-7.626209946356596,-260.60513457803506,1701.015050222256,0.0,0.5050573007814876,5.902394402284443,13110.223265319422,0.0,-2.188274602130832,-321.80369872939264,-217.42826932341495
2011-10-31,18.920698823532057,-14.85604481898475,140.9475480066265,1.1726617208234584,-97.6020733910335,-8.477300769425336,-85.02503723161088,50.8092701657758,-46.15675798512459,-184.9000039805784,-71.19220281280603,-52.853901939973724,-38.26371402903941,33.26934719033806,-95.55212074601218,46.056196021677685,86.1495904676773,15.578883071691726,-2.510132555627712,86.14959046767716,-28.919269851322902,70.83248013803659,609.6031039308116,46.67719727976559,50.2192192784396,17.718764900054904,-116.53447701781079,55.205383574457606,336.05626575182026,0.0,322.36485390731355,349.34811651637335,38.1335655519228,143.41121737971915,381.0162085537725,-0.3180781866805205,66.01767048709502,876.5847795866241,399.3835513896593,-0.02280913637316714,343.5341796763464,-1.8879770143488779,-1.6137280779833532,-0.699912346636367,-44.33249379275253,-16.54175379911976,-138.59580249563157,-50.241897986745045,-605.4274506286808,4.186921827824335,4.370957951381797,-0.9233564012251398,-250.51742778200241,-13.708054646768915,5.9862464430914315,0.0,2.1625687193516683,-725.941134345052,17.169321542797384,-1.8695267330563086,-0.48614658097970675,1.4383616856715733,2.3813997872505297,-28.75981068384317,-1.647047868260188,0.5051893435684178,16.249868141732193,-6.9834797798879436,-17.807719890216617,-432.44326983653815,-99126.97757825255,-26870.811148241162,-71023.37066979706,-17.807719890216617,-32.1417945273879,12.2032615712954,-0.8346121797682855,-0.4993757213146637,313.86227599004815,0.0,-0.6980329595284758,10.237860071848104,-2511.3564198311724,0.0,-6.031804916091687,11.477092557521246,-136.50274978108754
2011-11-30,1.8529791746750184,20.19951538838234,104.2541778651485,2.1716136961223076,-5.385460987749065,-96.3386880201461,-8.707275046244638,-83.96367937122186,-36.06676925051911,-235.66794316739225,-184.39831932198052,-70.99903875010148,-52.71049474051736,9.578346359938003,-95.21412488371014,45.086641396334244,68.15437449735221,59.09801512434504,-2.486183637544637,68.15437449735212,-31.653739871394958,71.5007370643213,587.3465403819159,43.52375279653312,48.265156617805076,19.643994178868258,-121.89017758599863,78.25183209787704,444.92849249224463,0.0,312.2173091467216,453.72174821116397,39.88019250731037,146.39646050069578,488.68971660874274,-0.31103851785580566,62.26153793540367,1807.1123398635832,405.13444134794315,0.02553312560347353,-768.7432672257064,0.0,-8.930497013328335,-0.2941355954047076,108.5040908181395,-8.122782526091214,184.61181344705506,379.00504256090505,127.6308548227604,-61.320858352072094,-30.6306836358101,0.07096655205815527,46.96643788328129,3.497269076887278,-8.019493821354047,0.0,5.1459512239192975,-75.220777039729,87.90006182308188,-0.015056969968359368,1.4488328397781345,1.4719847820075174,10.62751721152199,1.2124179183917931,-13.254226065989997,72.79791887644114,-8.997973317355559,-14.338717297295602,9.062685303468726,-78.21399847512419,-135770.22755385935,-200650.39892290533,69861.09846761078,9.062685303468726,-6.518594899695017,6.128996837189163,118.20514761683924,4.669304043077489,242.1880687123994,0.0,-0.6013548879524748,11.930667010571199,424.0210185495089,0.0,-2.2759784260288143,-35.62652120980965,-256.4061661668142
2011-12-30,0.05953076822094974,-0.5301613859876161,94.40370646895452,0.0014865340009309858,296.3952154948312,-6.185990041400904,-98.88946401093143,-9.032268966732369,119.14760730995887,324.88796248254863,-238.54018212690033,-186.64570193034916,-71.86435035101286,217.36671592408226,-843.4390609146297,46.55081223136398,35.09072738839194,83.07353594969042,-6.771562550621413,35.09072738839191,-58.63510088050516,-106.10696791509784,2824.7691819603574,88.76709301034835,-45.7691545054547,27.27206683832958,678.4687091357721,-261.0860902028892,-384.220799698246,0.0,-49.89024252284363,-281.06775532648794,19.990970966380495,887.9894251055896,153.54312735458254,-1.2156297545360606,36.781463663736666,650.0580236066126,279.79025249537455,-0.0017481581254697107,-55.62659429082578,0.0,13.126881258289956,-0.17045779776609038,-246.13834797689685,36.387399669977185,455.2265113453783,48.65763724313828,667.7832384748245,43.78570469288036,-96.41966137587201,-0.6503172405793308,-1468.3863419365568,-7.633596666083804,-71.92034299574703,0.0,-39.58989847358316,4430.428903976957,-16.85024550342507,123.87369274102416,2.0429001562901306,-16.51211504708808,-26.70278265182793,165.06567767219803,-408.6269755630203,25.021558472745028,-13.035698243833409,32.93840513947498,16.227015311049655,7465.773730003826,3990174.5886054635,1950722.6405690014,2035877.6918647438,16.227015311049655,-321.43145108255976,-23.136360825867996,95.70884937538469,384.47180384733645,-778.0372175335924,0.0,0.8645178278676653,-10.709341176296675,3590.0498699788004,0.0,-1.579097657319835,1794.0711444323315,1543.6349202267184
2012-01-31,7.412952896160098,1.3943733130112814,87.92489464686798,0.010280371880322174,39.834087477192234,296.33596614015573,-5.342906916939858,-98.11364274911101,-19.837860215175514,-8.481562449563585,325.2001458570907,-238.7693943096209,-186.8250489416301,361.4875848663976,-694.6523030208493,45.70868543162794,117.82780880385651,64.24432689229462,-6.899554247400064,117.82780880385651,-42.68831136505913,-110.77136700654013,3023.21688697246,95.52848548122357,-36.5192329782677,24.41950424923864,683.43007162682,-191.55902549515505,-719.7386236119188,0.0,-90.82684244905374,-570.7932607899427,15.239961876502331,862.2738703830987,-84.46827467767817,-1.2065126946631954,45.65778641437077,2161.9296339959346,231.06466158736515,0.002462808811607188,-909.1408854725878,0.0,-19.028116511098062,-1.0135426878493128,-267.1201899550025,2.9038096827812296,424.7171987034733,97.39517214341711,25.031677467507052,-18.369895604196927,-88.04961260782079,0.359991322099691,325.850400284196,-38.40986432082832,-8.051305166289183,0.0,-14.492571892655874,6265.322760747957,-205.366000995348,40.46734418276493,-2.279813095679316,-5.281171435492411,-25.095092429247586,-7.382855801595042,-49.285379789001354,-127.7002703245164,26.615007703210622,-12.045139201733491,-28.3433179773524,1437.0768705448136,696620.5278800875,547814.6077937186,67224.57778136432,-28.3433179773524,2.707205081293978,-24.398390658457743,-200.26040915140743,3.9662870817154072,-615.894482018577,0.0,-0.14151629878072214,-26.809412162291807,592.4093438670825,0.0,-93.55297651792034,15.303714690300694,527.6919475815603
2012-02-29,5.099102959494304,9.314180715257018,104.13789328603627,0.4588746746568293,-2.2996304468079285,39.29954734875896,296.570751423775,-5.9659315136651365,-13.527985745199722,22.27979115877054,-8.473212670122894,324.8799985365781,-238.53433481539105,359.77296879674174,-694.159267940428,46.28232137735758,116.7755480635007,64.0589141279681,-6.893572262925136,116.77554806350072,-42.37666568530578,-111.72962925224554,3005.1106580953547,95.59205684434362,-36.24569660505115,24.389197665430157,693.0580673500768,-192.32324849901565,-718.076093546184,0.0,-90.53092815054084,-569.6565828647414,14.835385712803824,871.6379503514758,-84.50372574409944,-1.221542078878056,40.55437616077005,2292.923151263444,227.13889307872162,-0.02139606959114187,2055.525636058151,0.0,-12.117330919374467,-0.6861851929054996,-183.07621567303386,-2.9778872452266114,-132.21173187690442,112.50030090589985,-448.6660025266475,-14.714409292264577,60.778634206010565,-0.5349823376576882,-3.494230873109018,-1.0604546620929796,0.6834207019665541,0.0,-0.6136675156120646,-18.429114858823596,0.1907058948349203,-0.39129158146678833,0.037966419373290705,-0.23106212666026238,-0.9038356164873562,-1.1167806931300674,-0.08824551322368279,-1.5688975703146752,0.5831267167488505,8.485363497069557,-0.5679189043923998,-6.977246744881995,-47577.470637351274,-11157.035943120718,-33074.208454832435,-0.5679189043923998,-4.65953591447942,-0.619846765513671,-0.05491800971514493,0.6448761644039536,9.023947088451678,0.0,0.2141688099517367,-0.5487304618592788,-82.50297000569117,0.0,-3.5746613895576047,15.055952947788683,-200.95500892810355
2012-03-30,4.142284219741967,8.198540855138994,112.60128255014331,0.3545954348177057,109.04237851382635,-1.1830548760384065,38.68236135790084,298.83471815056834,-22.330031887564292,149.5630141338176,22.382291216315398,-8.512194399354026,326.37463635916225,55.40663369256,552.4905515579194,47.996778184527905,-30.182490554858425,-74.39842659354817,-7.127847232270491,-30.18249055485836,-30.672031913802044,-34.04792120603358,-182.59908377534802,-70.48153499624215,-25.732179956931766,32.071243389988666,784.7159616051651,-35.72249348218397,731.15407098991,497.1965372948228,302.88454282423095,1048.2863080041313,42.168035716788374,979.4745774716383,493.74956524854406,-1.26570212787673,40.89300981475075,2405.389511809342,214.82287808462547,0.008444917387413604,-894.6461343226692,0.0,6.103059180041441,-0.5913410339643388,-14.985240266645064,13.902546180867375,192.30449468973097,-205.97530862312456,-334.4494781793121,12.522606935407225,-51.20179106730825,0.6237053353016176,1490.4807437816335,-22.18202132190686,47.85331763890798,0.0,57.347493272313116,930.7848379796924,267.36528052043593,-231.89705496828248,1.4057688407826419,30.249392431623903,71.7837935081177,-138.0275413550944,254.86363975954828,190.92354570068642,-115.78272451105124,-13.329178991253116,139.97911236110622,-3647.944869247075,-2117822.0253107846,-1186344.824843824,-933991.1619050056,139.97911236110622,47.40005751855824,123.3278066057888,52.60256724140628,20.16129239213339,1601.883240915662,0.0,-8.380861695931912,-6.172238982465672,2810.7695516759923,0.0,155.98861404460126,-309.434932453225,56.388730055166434
2012-04-30,-1.5298873697004582,5.813662144999917,105.02002676706594,0.178050342039159,89.42084059782113,108.21762821748547,-2.0626404929831947,39.35846863455001,2.1259608396967193,131.71778975571317,150.03662605041882,22.45316782910819,-8.539149437184122,-183.67009884333407,694.7375649707654,28.94100966004812,-136.29177407320273,7.506108645762689,12.604873102732903,-136.29177407320273,-26.075413137198364,264.65952559524095,-445.5830051840261,-80.62482063731252,-76.1607316302533,32.962729334616604,134.3905471750589,0.5026856720233788,988.5899225119402,668.4634566722006,357.54220387126173,1394.0052868279993,57.6174105330654,304.81402669852673,573.8936598338257,-0.11285806273786565,22.159519863464176,65.06359843482562,1760.67657820499,-0.011194968043135037,-116.96987742205852,0.0,-2.2910318276181556,-0.9851613994372705,-93.33557751336207,9.613315407788832,424.60272634230205,35.289839150479594,-212.40462969862915,7.23933051033697,-13.310349898725008,-0.22213258497474125,-213.83894824470644,5.815657433494607,-8.655366568517138,0.0,55.05867099505616,4132.726981103115,77.20018730193195,-109.33759460797087,1.58169267015154,15.105900118864021,38.9128945203675,-68.96847960251489,-14.833648718154109,60.01216191578487,4.965952258016159,-167.66784206165323,36.862983734126885,-637.0345937169309,-59171.85717104375,150004.77265919,205817.88280628622,36.862983734126885,15.33998848509782,59.18974919936841,58.346365811563956,-3.531887987192121,-1807.1562304989766,0.0,-3.547516051833526,-13.515590421997004,5031.310491242359,0.0,90.08781950599155,-3282.5436308262597,-2819.689700257267
2012-05-31,-2.6316865856426808,-1.6220174416455482,119.74025670419172,0.013846077805808465,75.15597014440912,89.83711589640495,107.91434992782065,-2.3273390115217767,-53.793921108003076,93.47941009103768,132.01385558862432,150.37386765416255,22.503636454850753,-182.80937674081184,693.6099440225554,29.037671568508493,-135.79626777196674,7.7353973158039375,12.692893815003135,-135.79626777196674,-26.216660249852833,265.44122351864894,-434.0456488156066,-80.44821299219487,-76.23938678346802,32.96677111830929,135.16909757178166,-0.35532655185128625,987.2120019247462,664.2217245640875,356.79341718489644,1392.000896507744,57.89093698693782,306.0161287338489,573.2346296921027,-0.11283245996438376,20.393594477863076,1057.7837934461072,1586.3380331586732,0.010937742811870571,559.9996810073305,0.0,-5.8205212413682546,0.005944600309701897,-34.807580737082674,6.84528786497458,-530.1855398584253,-18.56710887671727,-261.84514121563745,-8.44011356692522,-124.6938285479373,-0.08556279386792198,10.619072204922759,0.012472918037246927,0.255441436630349,0.0,0.7406320669905995,306.23604150484607,-0.3821355393860699,0.39941938296544777,0.19676793974100804,0.20940951367990124,0.8987823223343412,2.150970911858849,0.8859749492985429,1.5604386895613516,-0.40174634409817145,1.8359857421321522,0.2357076352027434,11.329170203012836,319422.0485677123,114963.9550544545,204458.09351326525,0.2357076352027434,5.21285989482476,1.4991184958988129,-0.5231386825897388,-0.38332903324207734,37.56507668389713,0.0,0.0760377105692811,0.7693495173295162,219.57640762189112,0.0,2.4138406347742603,-23.51572089538604,-146.48245745097438
2012-06-29,6.862428348193286,-12.13356947944103,155.728092572306,0.7752396360102628,-21.065709371411977,75.44432689504347,89.62249499103369,107.7339628132527,2.2115979809122117,-26.029908163144704,93.38871737722417,131.8857771720761,150.22797655225136,62.6012407234157,-286.44762693679814,28.793809037984847,23.210218696509912,8.715555547977923,-3.8769579747988314,23.210218696509862,-14.701808623244494,-154.59843839128092,-808.0304095275267,31.103950135642712,8.416340122480142,12.072312848650318,97.42432598184122,-143.5772640633876,-203.38610807737948,306.3449961243026,72.14850877678612,-167.0211630167252,14.54416164842788,197.13911506521916,-124.15745955007338,-0.42471125579459,25.50336832083083,1586.4074834630242,536.8073330444585,0.0015376802734813622,-103.38536150844311,1.8990709643034014,-0.9408179726236483,0.007209198350654589,35.44786349194533,-2.961279327444572,-428.3358568594592,-150.53154727892513,-222.27802405568423,-18.174298951328467,-34.69965009795396,0.026403427304357463,287.9154488026438,-16.22974562455647,-30.44990158591628,0.0,-70.78075453632707,3979.376680825422,-509.94361179566675,200.93306834186615,-3.6823752236793297,-33.57540335778769,-88.90531872031232,-17.13550629488782,-139.98650392416903,-270.60683210815614,119.90491711067568,-54.70325376209348,-214.4082676810546,-3961.0307228261117,680868.9011595547,1560789.4344903901,-891068.0409697294,-214.4082676810546,-210.5657682080123,-162.82695632254348,-157.872561989805,-424.5011379334178,-535.8284497915984,0.0,-0.33751792869901465,-20.246520753006237,-5142.3225916810115,0.0,-17.41142630200079,749.9976995448105,1313.734576183285
2012-07-31,1.811470621175495,7.240617789029304,85.2775899896388,0.2763197946728644,-39.118678045747615,-21.602304071970686,76.3935061617649,89.09965032833797,71.91329963336388,-194.42509975603946,-25.976234167646467,93.196148676456,131.61382705354904,84.79143162356759,-195.85197857959113,29.076776771575425,30.891734278774667,5.859524951555455,-3.7084663105666693,30.891734278774624,-15.891887374727823,-164.6788467527401,-839.0261936721964,30.248143219762984,6.7704299854653724,12.391965531103894,90.0490460746742,-116.1580932916043,-229.19545930957926,-78.84837339076685,60.449440937534675,-196.27626117450097,13.017629925815942,196.13786149032,-131.96490882136368,-0.4333427767148594,27.577232232842327,2294.1257991003617,398.82480450058193,0.0017652597097373712,-236.54835444937862,-1.8990709643034014,-7.128395314769335,0.24902787748212596,67.21733970968285,-6.287712526389896,158.3650636765858,20.54801625322193,156.85812715471468,-4.626041313298174,25.913664796208195,1.198520529068574,628.371953955414,-15.41401946684232,1.0662974280821231,0.0,-26.380624913080254,-540.0693916041128,23.668370425610988,2.877907350522147,-6.996346001547252,-1.09854714649126,-3.0965048471769023,-23.213457201015217,0.05120630897681622,-11.79137066848989,14.634530373892616,4.634457004610454,-11.056977482355194,-913.2856060963366,613870.1848666966,-14628.026489503682,227489.58520355076,-11.056977482355194,8.943955612528498,-4.135847317926562,-0.30109991530511593,4.717510975099685,79.1595769838359,0.0,0.10262118262659214,-6.725327223180884,-1578.8040805775163,0.0,-2.063633442780656,3875.942296093439,379.39132862518596
2012-08-31,1.6707779016150057,1.4959869713411174,125.53340454786118,0.011771859212553684,107.62298855742574,-36.83381551010456,-22.23206268844199,77.17527758648286,-24.39374424056187,116.55127966009438,-195.13180382112367,-26.07065361402911,93.53490173458734,86.48097409958373,-195.77406349244245,29.75005822299908,31.476573521125903,4.803458601342258,-3.7602586484220284,31.47657352112586,-16.021212489311765,-166.27194382629656,-823.522239238746,30.262923731943477,7.44793564003569,12.396541763535947,91.92184081530488,-118.1009841573274,-220.29590750525705,-72.62339352052422,68.79673361648668,-187.285899002003,12.54183339440808,198.87679507730758,-122.99781979396992,-0.4427142869997432,26.968849116972905,1050.6844707979985,431.6874465735978,0.04396038857320942,-68.61108548038465,0.0,-0.8807229715693552,1.076047491599498,5.913319601483408,11.060893273250713,219.55094544802796,-38.45168484491835,115.11376762611279,21.651324905035437,-5.349454316290462,-0.18442257694200603,-5.507610380694587,2.441714585876298,1.9224535343953448,0.0,0.2433048613342237,402.35213358428155,0.7596046017031597,0.11208154788092628,0.45804539034735114,0.21198703579361577,1.0599320704275215,1.2744868314546238,3.2083114777015,5.931691034909818,-0.9210235103943631,11.54331648633854,1.0107585695750174,3.1121103967371937,385674.68125241995,146345.51184260845,235236.11921630055,1.0107585695750174,8.989120256914248,1.165250805603364,-0.3737104574487802,-6.86988803925243,53.05561221212065,0.0,0.5021257845926783,0.8437396640208163,184.81606681464473,0.0,5.26359642215175,-5.6397983674869465,-13.286333105614347
2012-09-28,-4.524356326713793,4.789201300215333,120.88080661456625,0.12058158690346868,34.628255374687754,107.54350873314525,-36.6241419649098,-22.529930289441907,11.65367949959452,24.061723220067815,116.69328163368684,-195.36954553733705,-26.10241718004773,87.57119711606653,91.38887056632335,29.445192026500685,0.040540928192890124,151.26397984759296,-6.366093366335503,0.04054092819289057,224.2276642057978,-1114.5053528976623,-2376.8346915437705,19.15280541442513,75.7729461462089,21.835117519317,135.58552193291018,134.7246924168195,-112.72547104537398,283.3472409127511,-121.24837236615282,-110.37229043957541,-65.08308501081775,279.4390059982793,-126.37738749380509,-1.3333392216522888,13.78612749559175,808.0008410072111,657.5451899497328,-0.06910028803959592,-241.68617934427198,1.9021518693683872,7.213867954732194,-0.23646178579359578,2.3999751897139845,3.7209857414954968,-226.11028049449806,53.50239461945864,-317.4508647325407,-4.090390432197182,-19.701710124245665,-0.2917184903116139,58.01874526941856,1.6284299037790788,-24.91034966595197,0.0,-27.751962467282212,7989.355865031153,194.62166314085414,-37.440256137177506,-0.004653747467358471,-11.01737862621328,-49.198426251414446,83.03129408616383,41.4400152916628,-36.325309888796255,-45.55831026018072,-34.7193644832206,2.329112865587902,387.206102716508,80955.0684415847,-823599.2522992492,891784.5957100689,2.329112865587902,253.92516746672754,-10.887249530106033,96.14755179057508,482.8163090087892,-420.7310473537282,0.0,10.565534391436287,-37.97134781912345,-2158.921852378291,0.0,-24.033571065365322,399.4723613696342,-402.2153991981205
2012-10-31,-7.157083334539448,5.123940180236289,85.37506857797172,0.13799457027113032,34.53248568417729,34.84899076164048,105.83553461719417,-38.27064639778599,-33.85377464920852,77.0334535312112,24.07568836983502,116.76100908362616,-195.48293579365517,82.36461161444967,144.82768157547952,29.281003527487755,8.556436140327037,150.57229078965236,-5.210425742466936,8.556436140327031,229.69244162211172,-1101.4254155377741,-2427.7203939492165,20.099961221379452,76.89269920621919,20.29226720320499,160.57442586853597,125.94604948607186,-118.05519518665997,-4272.821696088791,-124.19526178065261,-114.0512770585758,-62.81979931768112,284.7492580961782,-113.30375139620928,-1.3149094261218064,57.3583564484598,-84.49602552744267,839.4397089020421,0.0037100051794626103,481.3470480151234,0.00044204567135763817,0.10080556101269167,0.24207953074877508,10.99502166559273,1.774713894155866,-182.76279569206463,-22.682039600622772,-122.60861898383718,3.756563093336183,3.160863481507249,-0.5299778243480107,-322.26860682000415,4.122454278881833,4.3458134203015675,0.0,2.313517567528095,-108.60931425124727,1.9152345286510375,3.651106912238677,-0.3252828671542858,1.0421205796236563,2.6440703868638593,0.8166971175678555,23.8421618735249,-0.7764204721243004,20.47066982267681,-3.0107145393371866,-17.05997694684494,-315.5061165515107,118207.60427831113,51469.26525849104,79301.13209620118,-17.05997694684494,17.774121067264787,11.04704019265239,-3.214387031614394,-10.166713753729056,-2.0604493693881523,0.0,-0.590462389902342,-23.44165073288741,-2457.759676355294,0.0,5.789354025549301,-124.61792292653354,11.122646853682511
2012-11-30,-6.1782605103668145,-3.370514129538421,107.08203516232696,0.05984326009113519,-61.05852057443156,34.50018624477845,34.7158750777905,105.64014633387781,37.58342722286981,82.07799801395407,76.73380087601113,23.982036279540665,116.3068200944025,80.8884511998059,96.02616053170853,28.65293659984082,-2.6916228823403756,195.09752509281168,-5.142735973749108,-2.6916228823403774,229.83790003248012,-1075.3629062912944,-2362.658106395106,22.18914952195847,77.84377538631546,21.74923656392707,143.3441603643266,100.35078465470096,31.996279651679423,-4157.647037470509,-109.45603027045938,34.776327911957196,-58.03451688640857,286.24540716558647,34.50914355797149,-1.2861141065913784,55.162994606608734,-3632.8154785911843,834.7738259194166,0.03358619107479768,-465.1288661394899,-0.004240536544810158,-4.294996944236772,-0.03636807775591322,60.88350389448931,-11.901459607145625,-187.8747878825219,-209.60028740051914,33.264786473927415,-1.7344629217893726,-29.550320000361353,0.0727325513935162,322.373851580272,-17.974775191120216,-12.255912889671947,0.0,7.376752107688844,270.8070125269296,120.32463125996188,-0.5192833634246243,1.4851623023545528,1.4272019653574048,15.954885210444615,-23.23346273889183,-31.836175748350115,46.36318968560181,-5.885063261776338,-10.392875534044663,3.228946824382035,-79.88517904357434,115349.91912080348,-71379.56539969146,191941.39065790176,3.228946824382035,-40.334963682561465,9.087244225089307,137.3194176792368,-3.3520145020346206,409.8936039680193,0.0,-0.557891532458413,15.84506133296198,835.6603903082942,0.0,-12.599473610931682,-29.1848745595762,-255.5180972907448
2012-12-31,-1.2630992112052717,1.4707531384528358,91.88032392069158,0.01142621991797556,-102.48650377068061,-60.71854036075847,34.909837773364956,35.44874259148795,-4.593771773579854,-53.84033148683549,81.6669958181338,76.34955952733307,23.86194722023567,200.26925110471612,-245.09239182439495,43.776019430644965,176.3740594918852,-106.79824444928103,29.651219997458945,176.37405949188522,-22.343377350115617,3083.961862238645,483.62223483340665,95.95161611178207,15.701030185852082,27.832047640634798,-41.60908476694061,52.68796939284438,-390.27800953567703,-13453.948495414219,-117.69665060792256,-289.623294074945,76.83483759727027,97.44483645115965,88.66080362926054,-0.030922747935001486,67.1497593265029,-4826.373918120112,554.0007228918441,0.01806268305560188,1861.287000249304,-0.005238411518025288,0.2778341805949083,0.04558652951076958,64.76505558959127,-15.261112529217371,396.842430979474,-130.41828831085687,-196.17732085648146,-47.36875675709837,14.084771979318816,0.9729816371078586,963.6450859863371,-27.429131199741278,-46.91804500332111,0.0,52.06317635093042,-559.6682622097433,16.573713987607505,111.17223031493714,-0.8714750775829714,9.578816237000986,57.616541636567604,54.6131966845187,-236.46839498829013,-18.73938345435954,129.0545649811192,39.33664992872747,11.432691034816187,5744.164087410407,5389576.809975311,2781777.135120295,2609411.5382665694,11.432691034816187,-197.05363436983225,-26.98709099833178,-4.966014432113809,-238.1010944789249,-772.8598180590889,0.0,4.076781832411903,-3.539052859619,1277.1167500925294,0.0,10.084747255332104,-407.4128238129406,1446.0951543699753
2013-01-31,8.008312789591736,2.2154988343843582,124.04380970028332,0.025987251337659223,-94.32219859832973,-103.01213484478862,-59.931209897155235,33.854721091696135,74.89983327397226,23.452003349805146,-53.596477210628265,81.29710867952807,76.00375618505925,277.506025033691,-480.9966917609464,43.58000826971587,231.09168154252464,-143.4597421136288,30.06221249200921,231.09168154252467,-18.794009105179672,3060.2304900417794,114.57182398876542,107.03560301983491,15.67311562074429,25.0355226870268,-37.317104673358415,6.123035139719205,-720.0746636251537,-9180.744471645503,-121.77293400761674,-580.0328861431974,70.1057214533448,81.26327401167492,-143.4255787514734,-0.019833181710683538,74.13084272155594,-4275.807550876223,1773.8251412389486,-0.04583025330468425,-2155.585575990981,-0.00432918452528841,-1.3096977607215479,0.2617862713593766,57.16131861313545,-13.734450333303812,66.26699170620486,-61.93373954133631,-555.6420530652213,-6.091904467502815,-0.6932783801080404,-0.6664883807752288,-125.7465261835423,21.601196485568607,-2.7637365047819458,0.0,-15.61094959350072,-4666.273550854923,-211.11476369766729,36.48784457131609,-2.520464266884204,-4.136983870354321,-32.95650274839119,103.20189882299405,-60.348876086831524,-9.43800152033782,15.561830050281182,0.8979168291424457,-13.095491351060716,1170.6924243674139,114304.0534183532,514181.3239851445,-467876.6535128355,-13.095491351060716,-46.45128736216384,-28.728247747911382,-218.29885214843358,12.676571847663766,-597.0889747730243,0.0,0.004728280180849254,-3.729397331983968,3901.5267680501565,0.0,-6.513059639962421,155.05186186669107,633.248169056289
