date,excess_log_return,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,chatoia,chinv,pchquick,grnoa,pctacc,chcshoq,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchrect,pchsale_pchxsga,saleinv,pchsaleinv,roeq,rsup,chsaleq,sue,chfeps,sfe,chnanalyst,illiq,turn,baspread,beta,idiovol,size,max,r_sq,aeavol,bm,cash,rd_mve,cashdebt,cashpr,depr,ep,gma,lev,lgr,quick,sp,acc,stdacc,stdcf,cfp,agr,chcapx,oa,ol,noa,chatq,cfpq,ibq_adj,chtx,invest,currat,dy,pchsale_pchinvt,rd_sale,roaq,roavol,salecash,salerec,tang,O-score,disp
2013-02-28,6.484845767093019,0.0,127.33499392878684,6.902072888726099,-3816.6082413338827,-211.0789675617335,282.4569192888899,-2074.878472864208,1651.1628377190682,4152.455653071182,704.4755596680722,-13811.048606169901,143.1860750544193,372.1023512474804,246.4542933378487,-563.2389574280545,854.341574626708,-3.5368495054480316,-222.1361122836045,42.274528487862,3716.347294074292,37680.00021010169,589.2215019073079,251.15237322467888,6268.425794235771,-9983.728132614124,-238.71884316394437,3685.847582375451,0.0,0.0,0.0,0.0,5068523.884829234,0.0,-5787.913426083774,-270.35142776900665,0.0,-1076.0366776870449,-14679.806722243195,-64422.74080882762,2411.2288653567593,-2.4400795476523136,8618.915286506955,-457.83599924658074,-16.145594051516582,-0.44282025254392465,26.773899849929876,-24.096515042062492,81.48167325207032,-367.1335075464667,-182.35450529282934,37.2784838393909,62.95235678461495,-147.48594939111263,2960.9607081678114,0.0,-40.68326632415926,-10.442642251880898,-92.98839630328439,-386.4332688305667,-215.95054927260207,-96.3032556074404,-68.05704846630232,922.8705772791873,5062.3770580419805,30.998004439764344,-418.12799440422145,0.0,-303252.4121143222,3118824.7994485497,-3422876.947464615,-418.12799440422054,30.998004439764344,0.0,0.0,-89.3001294631103,-302.9521497999376,15.745172951182923,0.0,27127.84777897969,-46.08311614227432,-3.864278504566755,1035.7087961854122,0.0,20.211959311462124,1887.2713758748869,-76.24220581187546
2013-03-29,104.47259911738496,0.0,30.31836641257647,0.388605773992936,-4901.451191736083,2819.149414112344,-223.4911472216486,272.90020151314576,-2121.490479882184,6928.680371745674,2964.415477332575,-2661.4687068382495,153.89663895109194,1741.2140350811073,376.7985393906979,249.56471638768446,-570.3474212816265,-3.435301805466448,1.3520735526527456,41.61205392417052,2179.3759480262656,38845.07229903239,478.84391413416796,752.4549452191729,-58678.01897518247,-12739.36421685004,-3236.2321436139905,2242.791348851083,0.0,0.0,0.0,0.0,5697969.159923819,0.0,-6568.142293690928,-292.5111329481475,0.0,-1108.6436267222025,-16076.43237726071,-69540.75953981534,5499.1698961082975,-5.46245124264715,-2037.6765132067922,11.185862533201771,97.81233776508589,2.5317576712310483,400.36551854434583,-137.9119648641945,309.82210491996193,-3356.2617899545185,474.0048375729275,178.86474271313818,382.03247451701486,193.54158474367705,-76596.59177812244,0.0,10.381119527825717,47.130771124764124,51.65865826433219,767.5022258997024,2230.31527215401,-143.9299254872485,95.4868626291618,3237.927271247434,32335.516125676455,50.28157280168966,310.28315012476173,0.0,1687899.9608573914,1011922.2618305683,719958.1654484272,310.28315012476173,50.28157280168966,0.0,0.0,-60.734157942178925,2217.3246812220023,85.42518739634806,0.0,165476.52201782772,160.19941323222724,-50.102654275741315,5746.241772599169,0.0,489.00542836141904,2559.150000138776,-1757.6565440974719
2013-04-30,49.77879529231894,0.0,93.50810187507527,3.694424042416277,-4473.828259177154,182.0604050119635,2806.288492314288,-220.77023421880682,286.6248855206233,3806.345859463676,4272.7875846345,-3048.1062464710963,0.0,412.211445856734,1743.2046036938862,377.22929823524026,249.8500205957196,-7.11890318987538,86.02947733069551,32.35642034608626,4060.5008832479557,1668.5339902469946,1487.6974356655169,1145.8384697608772,-51043.805633597454,8051.290552706784,-2502.265644429641,3832.991042298594,5644.888269828679,0.0,0.0,0.0,5954896.25072016,0.0,1843.5276241067152,-266.8445712882023,0.0,763.3296751192192,-57268.35722153581,-75374.93396092551,1910.7688370754038,49.5804387606469,-877.6952024859384,-177.74907008494552,-42.6365729592726,-0.9544233574104624,36.72361134246239,-93.71173445273416,0.6393191333809227,-127.83342497554622,985.4494576959423,32.134887765771055,368.0235880146897,141.19071178572722,-21956.089002794295,0.0,226.62991776840175,75.25673902967924,174.94663141221463,-1578.5945485681032,7056.562942799792,21.23706366882743,800.6726119827413,-11294.033653513703,245706.5196487303,-296.77559338226376,1010.5264299380992,0.0,196551.2623075843,23041.887374699116,173786.14239299297,1010.5264299380992,-296.77559338226376,0.0,0.0,-29.56258159903271,7070.55755292598,15.247214205270382,0.0,450755.2601319526,381.67423121585193,-294.67753209176817,2835.159587433285,0.0,147.43282266249298,1546.8637703503045,-453.5760613219172
2013-05-31,61.94950794730785,0.0,36.5435107224216,0.5620794672592017,-4286.310908036537,1599.8587676414204,190.6464752842263,2828.035048001166,-220.19337792525107,2141.3651234808685,5339.644956203037,-8733.945845241486,68.63386179593154,1280.6917944713541,415.4804355853295,1757.0288630675495,380.2208665520619,-14.45455749437716,-60.73772409929473,78.25145313036309,5448.796972096418,-469.778439962168,1932.4488669188356,835.6409818251079,-48052.03429866704,8765.405984457791,-2609.9521255515197,5272.011966130723,6015.727701349435,0.0,0.0,0.0,6140805.377271238,0.0,1872.014853527698,-583.8579916408914,0.0,741.4693375881614,-54525.15371405837,-69481.37671439908,11248.085628222649,-53.14766282509551,8.449580081261956,256.7333205119976,51.011022030129425,1.7895284570528815,255.04105966349744,14.763631291101774,159.10214354903837,-2634.4872716881036,-187.56641766644861,118.61149658156137,-310.0286626594245,-3198.3347941545208,24187.684288984485,0.0,-3.4878761380978744,24.22188667003479,-687.6186017680266,-1034.5768277917648,4987.623781294242,-538.1192344379142,704.7538232346733,-1596.6845476931921,66373.54832143174,-662.6946936921468,100.55400150318201,0.0,-5696512.283676803,-4665768.594689861,-1030890.5827330053,100.55400150318246,-662.6946936921468,0.0,0.0,-103.2057294583565,5220.820919537247,-154.66835811472777,0.0,198580.30393224396,-144.0843377272895,53.04575524858592,-228.85775475288392,0.0,-90.61793136659617,11026.762280818031,-1946.468217691563
2013-06-28,-81.94968451700696,0.0,66.03377936650372,1.8235338470244684,-4514.414771567663,842.3410776474494,1609.3900483955774,179.81906825288547,2833.2957823704473,435.626171658924,3459.8019452230997,-2626.321960677222,-348.53308843854813,502.310824058724,1290.275895266169,418.58969761864086,1770.1776485877917,-15.659960352140297,-120.56436609068136,60.583342462272235,3012.99818269607,2209.732975530989,168.52890575151187,769.6821931710488,-72723.99590837258,2266.450931592586,1247.2574228701856,2532.985505321498,0.0,0.0,0.0,0.0,4876026.991935772,0.0,335.93426708549947,-741.9502524889033,0.0,219.08346300082633,20753.898245162072,-78962.03951978494,15356.540874190963,18.984626404988227,5134.7753981131755,-50.47070750604121,1.198713821388992,0.5000596132985606,242.57937454205603,207.2332044608038,21.876897290456327,-4250.301352244951,-1676.8296004605163,295.0056306059487,-1349.0645142000567,1458.2389892129695,53869.50604032661,0.0,-70.95254950736768,-162.12233674538015,-893.7431438075073,2504.05253502727,6398.433581090299,-770.5387786763431,-1991.7577633473113,8370.900590421836,131270.8785467837,725.1929390902822,-1709.4732356965876,0.0,1626441.2208034396,468158.8476550281,1160738.258899808,-1709.4732356965878,725.1929390902822,0.0,0.0,-18.328248547108984,6530.249474900804,-86.57149378246451,0.0,-505429.0372638907,130.45522909989336,-83.20822185402676,2725.472328823642,0.0,127.2651494989932,11916.32344904753,2610.2097163147646
2013-07-31,208.92377495043198,0.0,-28.947005202354923,0.3494650717941735,-4418.131888615965,931.5496084368517,845.2816296048186,1611.8487746201438,185.54029170273859,6788.490423569757,2305.8538660419867,-1208.286187522932,-140.5682780772066,906.5338778369144,504.92144623056316,1296.9817488903332,420.7652022925733,-15.021243581753655,-104.48586928740296,54.14155475089612,3022.6015312103173,2216.0779240505376,147.21317518435086,780.7581273185967,-72121.42840630186,2299.579230824476,1388.6677053698652,2516.6357521920413,0.0,0.0,0.0,0.0,4857847.210430008,0.0,311.06738791371026,-752.8183748367381,0.0,219.59721581930822,20429.26963484207,-80608.1754935915,16883.27884028061,-10.071683760538289,4107.86357351347,124.59184949863584,52.52843935317833,2.4406309892382296,169.72920180481378,226.6856155471096,-599.433613861791,177.04166918829287,76.33306600038122,57.454361771473486,-6.23699047275943,256.96886377152623,2188.9653060647543,0.0,4.504976368932375,9.59215037180229,117.99514130889838,108.30708880498196,-425.1072009828349,72.42538646714092,2.800493080049769,681.3524151624297,16650.88915073499,3.6336493125546667,57.640897705884754,0.0,-184500.68077403307,-135339.1445312053,-91631.50211563706,57.640897705884754,3.6336493125546667,0.0,0.0,-4.9688124555804976,299.19486368607613,0.893670965195696,0.0,21587.816559839994,3.586518378456958,20.091108798822916,326.5273683712294,0.0,-277.6432508878079,-851.1810650849511,2435.3029115415156
2013-08-30,-68.01377119254265,0.0,131.64878153499077,7.2356221517032315,-4298.9366897060745,-997.1155710312503,932.7623569798127,847.7505191635676,1611.690200364695,9934.019735598866,3584.2601056603608,-3075.842159429271,88.7020728408429,-395.37617732064257,904.3947574836054,503.7299984878366,1293.9213005995955,-13.303056031862434,-36.38826013072228,27.307695385064534,985.3532001117435,6364.552392766676,155.57356128125497,523.3689289130656,-50079.269327156864,1158.6417456017482,1431.625852442767,526.4076924220569,0.0,0.0,-9312.050721182648,0.0,3772137.163590958,0.0,-590.9717059757076,-662.4946349405415,0.0,223.20363174008355,27891.417543135474,-83746.1076261666,-181.44738596641602,-0.827328323125581,-3462.843091436869,22.090881137457473,13.511311158200442,1.4573382182447858,-77.46179303407553,-135.5181607615068,-371.6705149303816,-1883.5418667773847,-60.036356155562316,-89.45615321421246,127.83205938326648,318.04728941574194,2648.8500821246416,0.0,24.98975966909296,-26.814880212519938,-212.80858665322194,1118.5354705959116,-3456.2705305099953,-90.75660516224161,-153.36545905797772,-100.62209577670728,-41940.21016918542,213.89390489463545,65.59533001409272,0.0,-636625.2224729657,410920.9685190618,-1047052.4449361265,65.59533001409204,213.89390489463545,0.0,0.0,124.50844913518944,-3534.38271248652,45.77613338366605,0.0,-39442.5497786589,14.433888122805456,-11.723213634917556,-6036.567616306391,0.0,-21.83952164866787,-17651.670841713858,20.967228865052675
2013-09-30,163.3400478774827,0.0,-66.26120260768923,1.820458756485985,-4060.4924523577656,2940.0697363749105,-1019.414229170625,945.4016128504549,883.1037741895655,9449.464629778446,1872.4324467576137,-888.0164592029482,-340.12157555500465,1823.98350387694,-400.6471030330642,916.4516234629978,510.445434453505,-11.164415325547582,104.3525456514327,15.612629102185984,1061.4368055612642,898.9224363109314,-323.9328414057721,1056.7258063532906,-52656.028050636036,2075.103572961522,-4770.682247954911,986.6362242854897,0.0,1099.2397627853684,0.0,206.40795446491853,4531994.763459692,5713.050421178635,4834.028370100277,-814.6497578148862,1788.3983577185054,416.7318563833993,-6669.810358521248,-67676.11173749981,-4331.911525110914,212.79784900814258,-5567.15115446159,373.027012539367,77.23303794050571,2.9613275235221295,436.6030437185618,286.5175814668537,117.05634711687344,-611.6153663207224,582.3227120843494,450.3945638946825,354.8179708775434,-445.2945731193013,-42709.88816021767,0.0,-31.334342431409652,25.933169815530164,485.50872819953474,-1495.3038727201388,6211.287724298687,121.08818614234406,432.5661541534489,-566.9532538469794,122408.36042252136,-65.07362667347186,-259.48468341632815,0.0,1360127.5967126489,342446.3471586853,1018617.9510341287,-259.48468341632815,-65.07362667347186,0.0,0.0,12.027706126815218,6363.725537756225,25.867938849007373,0.0,553760.9957528887,-192.15545986761072,22.814420590521422,24693.040936990583,0.0,254.49919263717675,-14176.587255058606,-3166.456781960582
2013-10-31,-58.1341041882823,0.0,89.12386370547345,3.2981823711532097,-4171.321254342257,-866.5975511578757,2957.3109892767784,-1016.5999267211488,939.144466416461,12609.110810090197,3249.095022360663,1100.2389692447703,-138.76744866243482,-908.8512896289619,1818.1526079815776,-399.36631757442467,913.5219182336526,-9.09114105203871,106.92229185692833,20.46566194565502,1094.7270613826256,725.4932225775666,-336.390223120132,1078.1824298418712,-53215.08281374523,2253.1445400015186,-4649.480574125192,1041.89008591354,0.0,801.5759705872915,0.0,282.6465171585989,4515346.225771144,6149.426537794039,4916.126981344514,-829.1896593005811,2265.8063415193847,410.40824679084403,-6041.475162979651,-69201.57988322173,-13566.106926206432,-216.9649555543371,5211.184971137765,-421.7119983837438,-39.08673934134549,1.930976275361047,-106.09044029487995,-63.14062088246919,-38.07484456347993,2476.5359926463425,14.777733703733247,-57.163689072485795,-0.20351600030539885,-87.22104126718295,-1496.22775913417,0.0,1.454740758118021,-14.247505243990645,-41.92480332577543,-88.11985211734327,-127.42350796650862,13.400986827719862,-5.682399759748023,-757.8271241100301,-38789.26982795959,10.961657516379375,71.2951803330684,0.0,-1587086.3055129051,-620076.9702208191,-976374.0511327386,71.29518033306863,10.961657516379375,0.0,0.0,4.296136477703385,-191.4438094239449,0.10553875430508697,0.0,-57402.807110900525,-1.746805239574087,-22.305054645103155,-876.9728107102565,0.0,-20.05164444892398,1284.882401934985,-778.0586445243634
2013-11-29,140.10245176699277,0.0,99.27555098622483,4.065332455685226,-4849.3784213150975,2328.0121913938374,-867.1095031056998,2997.5948856451137,-1020.0959814624291,10138.817477430313,3855.3116265336553,7985.832792813151,-231.98913866293833,1239.417899376259,-920.1500074087879,1840.7556382381854,-404.331186265852,-7.16771798125179,20.244320482181944,-3.372338261363021,1738.4386820386949,2036.9082509652055,-287.38816408598626,1321.463025005148,-54624.588270688895,2753.1715436643594,-4725.630380915771,1651.3247787224288,-177.51042452418412,-1390.2452679043056,2117.7512752998064,210.15414418916544,4436013.623417582,6796.5080269974715,3245.818964016227,-814.0098887706397,3266.203851385231,424.3656785569428,-4342.273869458251,-69534.19168049825,-3066.8860313991595,-5.145289416094359,-1767.5272889258886,49.151446779153275,73.45848448611741,2.841498156923535,411.25162838696997,177.7909795648893,-292.7286600412099,3919.8423352884856,-209.29653774816506,106.25120184017942,97.90132001444181,-438.26608654909705,74812.90344235554,0.0,-66.91827814194846,-10.945106557264353,-543.4059666146368,-622.9124662989204,2351.712437546288,-295.31353944169405,-381.081304001021,3233.452948981154,-12424.254323665984,167.6246015824812,153.79553346370653,0.0,2809803.7842494845,-265566.6775800735,3074067.733746946,153.79553346370608,167.6246015824812,0.0,0.0,63.43050874260106,2610.140258187894,15.09109694997096,0.0,-13525.28963081399,-190.75415801227246,29.903846564021478,-1647.85072580821,0.0,6.610720753098576,9810.407993462723,-12.951085814080216
2013-12-31,54.42245513123367,0.0,74.59906876287526,2.2991539176946554,-4815.053061111111,-495.6716778804694,2317.073857935441,-859.7924558733043,2969.5808957827426,7889.200733643553,2847.0471416882474,9325.200813951564,198.54041820558604,1368.3666608801434,1236.600402559565,-918.0582837713777,1836.571155221071,-3.8081056433839198,-85.91263697012923,1.7238930432955883,1513.7894600849543,-632.8094036155887,-123.76524591761225,1239.9526267997408,-7952.863185214957,-3267.6628708640824,2898.744373507578,1710.4540544419333,549.8912714438057,0.0,0.0,0.0,3926796.2158916555,0.0,-12125.99004631865,-627.1571065342275,0.0,-171.8412813590431,-3479.949125034265,-72098.85179648515,13102.43492693887,4.717857351509796,-3434.762216217201,850.0477046866697,-97.09191937686865,2.346650711870325,-76.13472331846424,46.873781816839255,-129.57489587631972,401.1726827245948,-816.8178391359597,15.208783394135025,54.137530148193946,807.7451422115882,22144.103720795072,0.0,108.1666778726044,57.65097756293562,-295.22763573546763,512.4486438959514,-8475.113497746614,-247.81651415870647,534.9894461390398,1497.3684805680678,34468.191638634074,74.6835129763619,695.4701020777331,0.0,1790671.4043167233,603277.2047837079,1190177.4306119382,695.4701020777334,74.6835129763619,0.0,0.0,25.646679381231422,-7141.19200674849,25.13844313371044,0.0,-233891.1504882984,-195.85568270154022,-17.18745947557045,-7436.106285850721,0.0,171.6028649848522,-8766.028143287942,3571.51025593545
2014-01-31,59.11957866280842,0.0,67.42305107844851,1.8684571609798608,-4658.139332842208,1994.4346621585323,-510.7875307254087,2342.8356044989805,-859.9502364340352,10978.50944559354,4531.728736879403,5691.689278793741,142.1940167654511,1040.1004335524563,1381.9565810243255,1248.8816873946093,-927.1759706610392,-3.210752923423115,-80.54947182779307,-10.149605375685837,1504.5473711243947,-549.1801376471687,75.96674850518724,1231.73917393382,-5108.963181953015,-3389.8878946936475,2886.498263667067,1707.5204823708948,530.9125219861778,0.0,0.0,0.0,4007255.17536356,0.0,-12375.735594801941,-563.8034794960594,0.0,-154.39987776990597,3251.6683442019103,-72156.91951842148,20530.948904041335,13.317146728005604,-2995.2419884674127,-940.8408956214157,51.02939925856663,2.077505714435574,331.8662925797398,111.93155041402406,191.27419561972602,1231.908699409527,96.14536949692047,127.01002470698404,39.19448206637799,289.53719862104117,117530.42239472107,0.0,10.90052365272561,-22.341148503287968,-75.80768117383741,-180.54524419450127,1313.514460128441,11.247538287922907,178.41056736281035,2124.800071124686,54216.73378663184,-38.952856184651,-60.27350996673886,0.0,948607.4708608985,308593.4531864524,638261.0518546104,-60.27350996673886,-38.952856184651,0.0,0.0,-11.596260533519711,1510.2280206049618,-2.49652465941989,0.0,62710.62158186408,42.7359641905191,20.468423275809528,-2518.6081982631003,0.0,88.1974435852535,-987.4234161666827,-2819.7300690578777
2014-02-28,139.60164034876018,0.0,-82.71255264431252,2.7926760364771237,-4382.345798108174,794.8900786970039,2006.7299645369415,-513.7219501692533,2354.6978054099723,7491.486656963504,2883.5997725391744,6810.720047164364,-344.3350110825953,942.6948885964699,1048.4097449551286,1392.9969644394944,1258.8589420047356,-3.8241359307461797,-29.289478309443226,-17.938963970219916,1598.4127675988684,-593.9684571145174,146.47728924449672,1245.4503063923316,-4482.962216033988,-2379.9522268985434,2917.0808531665944,1737.830354807608,1175.495561361595,0.0,0.0,0.0,3990384.0133299986,0.0,-11964.174045336316,-561.5364967821207,0.0,-155.4837805307297,917.5326940215073,-73440.14903450264,14914.499609431896,-10.075836494671876,11812.302783615862,43.89598106636663,-8.515795569071997,1.012414785915439,269.60652261225914,138.15459010312497,23.679085341664177,2929.7795651267734,-76.79182633703567,199.9701544894251,61.143537418233564,-76.30530344682938,-6265.5101691317395,0.0,-6.432808729246005,-36.75596711213825,-301.71594710424324,-174.25454858103967,688.2161155872454,-101.66488407264933,77.87587028998519,1134.819916406952,4643.330174062867,14.860441273467274,190.8837097527694,0.0,4121595.549084723,-767023.3647084087,4889228.435073823,190.8837097527694,14.860441273467274,0.0,0.0,-21.226568022197085,767.0962390412169,8.319441859686663,0.0,924.6938859797083,-53.08638576933322,54.29488684295529,-1614.7533958757413,0.0,78.45571480419312,142.57208080343844,442.40660264806684
2014-03-31,-85.26225253513162,0.0,112.69188747956791,5.121988604972486,-3823.314585285308,707.2547629283639,802.7279445786618,2014.732953027639,-545.6102615661791,9664.115968333854,5488.430495832744,7729.790772302213,-529.6697159383764,-1162.37977630631,954.0555324200592,1061.0443840495952,1409.7843073558224,-5.548171311715777,231.96574301991976,50.841636171010165,3719.7777172953092,-4971.687326791304,220.89520961385784,938.9314018002416,139.80758128228723,-4168.958287819529,3393.13937414903,3432.1812305753283,3549.5574122820944,0.0,0.0,0.0,4954522.277094495,0.0,-9608.167786243259,-539.9320085316805,0.0,-157.77817873639566,1027.1150401026284,-83966.58704160349,-16758.171188132506,-7.824674757922278,9459.217706348121,103.69116367426477,-139.9085225697968,3.9437525946456162,409.9474608239252,-113.67930829758188,123.587838983869,-724.8228377472115,87.1691309092912,506.95769373353687,264.48150047738955,2170.969260030069,-73604.14621671016,0.0,23.01515597222334,15.03388217260931,-347.29930843344846,-373.45948527992573,7472.3553023121785,-196.93147361139654,560.8151105870314,16499.096568345136,183051.43891078746,-211.43316036817657,52.83156881183595,0.0,-154489.57070344687,-154889.96392671764,38994.59169143438,52.831568811836405,-211.43316036817657,0.0,0.0,28.168300618995772,7007.7293818918115,12.743403167564168,1726.206627825847,-42418.9486269881,200.1941560637431,58.42278624738674,3497.2562666616286,0.0,402.3164292937545,13542.84294003983,-265.428374331359
2014-04-30,-159.36654917526997,0.0,10.693626619060122,0.04588401437907103,-4200.379280781812,2044.3544641606209,722.8513799765735,818.5415559986095,2032.8982372179432,8467.828123427342,2300.7070448620966,9287.708267414158,772.5527097749148,1580.35412237721,-1173.9716058321558,963.5698489243829,1071.6256466196855,-0.23256879624626636,348.9286451473554,6.31681795611702,6758.447503290894,-1308.1166473784992,411.98544704541587,697.4491268946717,-1716122.4770191433,8666.54325333508,233.0943859221468,5302.85919619357,254517.2958819023,0.0,0.0,0.0,5375632.073879206,0.0,2241.7993816728717,-774.2482207645054,0.0,682.5422864114715,18522078.67675464,-54691.18830068557,-21759.73468561675,179.0782159757445,-870.344244206346,-67.070280175584,-2.9167991223048375,0.1493318032063371,343.322962412014,134.06946499555852,242.84113587229513,3050.193885864359,-347.0404328253353,-2.974152761100413,223.5950566573008,867.783628851316,34141.33572934469,0.0,3.699774087115486,201.23673903436588,-79.75085931328795,752.8445996369157,6226.141425451147,217.28756836094908,548.0898653268398,5957.231430497515,32538.251733306795,51.91703227691892,916.3639461526313,0.0,1968420.2242035866,679791.6002409905,1298341.6791510582,916.3639461526313,51.91703227691892,0.0,0.0,-96.18654621512307,4252.2990609270055,8.981430466757871,-1726.206627825847,18880.439324876294,218.17569406701318,-4.909783361821155,-81053.98517172228,0.0,342.93920195019746,-95.66628879519703,1372.7998513832645
2014-05-30,-11.323536566437411,0.0,-4.7539717877506895,0.00904113820047971,-3290.3307525412856,-1168.4476927790568,2037.61576841637,709.4944071227299,809.623414956913,9574.787390278178,-458.00943438549956,11117.292526066909,55.28789240442507,149.22735326605812,1580.731108471762,-1174.2516512754719,963.7997040113091,-0.09651499792854412,166.06355262939374,-19.08372596070458,8244.74151012721,1264.1649220035683,137.78894458853026,595.066274463152,-2064222.0564392514,4578.473795228052,-192.77892122939065,6546.493160168962,304062.29274717916,0.0,0.0,0.0,5328680.52699284,0.0,1024.3986313938742,-958.0318470222613,0.0,-127.23010152578749,79821.89113402441,-53448.32864286579,-19599.724716582667,-179.0028334674539,-7772.460700650907,70.85874218104891,25.051312293755473,2.8873532939717848,8.294293061706412,-134.2488614908334,44.26978019794478,-5132.999314543271,-195.91422364969912,11.98305571639139,-313.14091768018443,-409.97709933688634,31978.557414348354,0.0,-50.34211595438711,-60.962860622716335,-123.55344768978102,233.9226978259594,600.0373630222166,-130.58530643666654,354.42484002540937,1942.5630898113886,-31200.895409870893,-430.14225217629746,-583.258804033549,0.0,-2075450.9683204293,-2747036.4151014984,671588.3603450656,-583.2588040335481,-430.14225217629746,0.0,0.0,-61.17858416462076,1044.4955309661746,-80.59247699374995,0.0,-46425.57528400654,-207.13296258227842,4.924284252127563,6418.776997739493,0.0,181.48772937997092,-1263.5757174803293,-1611.5772950777828
2014-06-30,124.11474138102406,0.0,50.728689784458645,1.03439296963106,-803.8468879361831,-1873.8233772037624,-1144.35764512749,2015.3155166554127,668.2221512848294,8667.88848711801,-1071.2182281305006,10981.913738462947,-142.3499132793294,-65.58424838790162,147.9685537963732,1567.3969345585426,-1164.3463133896828,0.11298687252596529,-201.80956527916484,57.71333142387948,12387.365917530347,10829.16797912967,-156.17389471502722,746.8407654510818,847738.7521460128,70765.82084826448,-62170.52179395317,10124.492985975186,524.5063151266006,19272.74479086779,-10254.330489597716,0.0,4229293.567026338,0.0,5392.5076860038525,26.96197460504205,0.0,-177.12970417290555,-14268.023265510052,-76119.97963196845,7891.766337552091,1.573613911853192,-7718.798438063139,-222.12758086601252,-95.6047621787252,0.34605142588196713,-293.3730123496207,-169.3452869832654,-143.54380666987345,-11270.662740029002,-431.0354905535369,97.77952839938007,-1040.0024243187231,-5715.655003166121,-75648.3689025722,0.0,73.5976745916293,-56.698917680940895,-563.0092933062351,-975.2718148461583,27342.405477363645,-195.61445902340893,-2166.6966212723914,-356.5515011755924,62753.77074809,269.2317502985045,6044.8627516202505,0.0,201326.81205368042,-1071943.3061060607,1411995.7973284721,6044.8627516202505,269.2317502985045,0.0,0.0,50.52931623706033,28048.77151054106,-61.199706374668,0.0,495848.9010567344,-1660.3926980713575,359.2407461930138,83467.91703883301,0.0,-314.9359958342866,-4974.65650132313,-975.1727372152063
2014-07-31,-179.82153833950565,0.0,64.36943376350098,1.6584918424222688,1821.1085574094589,-33.076274013335926,-1869.9433783595234,-1168.2334818914112,2013.6912669112153,9223.042093903812,-1416.1865592936663,10068.994936296935,169.8975226041111,705.5665754657261,-65.80707566530693,148.47128777281577,1572.7222802036652,0.40582760943082963,-162.00756241547865,49.96214321670497,12222.556625453262,11341.53082491354,-144.84959576506773,852.4303016201593,808913.9983424922,71872.71937441727,-63987.116221983,9996.121705441214,0.0,19403.5981818456,-10294.57976079925,0.0,4271512.244474307,0.0,6360.258849917221,38.89362699318108,0.0,-174.13259524861195,-12433.221803335548,-82701.51996854872,9340.038667940958,12.233176433511524,9244.080118374328,90.88877936479344,-98.60575517866664,-3.03043560054266,117.16606547058473,-226.11979816263738,76.07099844717959,668.3372998667019,-37.602551230627796,-2.2093706003925035,-1.5082353407588016,187.67705890405796,-974.348706038727,0.0,11.814986142847488,-3.6154730161827047,25.226774786955502,25.020002058861564,-1835.0990988060075,14.243745122441396,37.380968834835784,508.3526705991244,-1272.4474192541093,7.332928312669253,-116.62403870007438,0.0,-185774.88803726435,-712108.89947626,-1871384.2718896866,-116.62403870007256,7.332928312669253,0.0,0.0,-5.7537204008121705,-420.8891927402001,0.4335018335267904,0.0,23524.26153161889,100.52714046449864,-6.186582960862324,3510.942797584663,0.0,-171.6385315297739,837.8847659031017,-680.4197177843625
2014-08-29,161.60482266307417,0.0,-51.70138361835048,1.0656148345371759,26975.54324204659,1753.5184055092234,-37.10281409940804,-1900.4735446046188,-1188.4634292832982,13094.092883572204,-2639.665926848422,4906.6921738724195,-708.5207409047578,898.5471554769354,711.1138502057692,-66.32446118390709,149.63859225253853,1.1926047624760792,24.635408437358286,13.479951243674881,8556.764946777343,4772.201824580301,-214.53713646675797,630.3614695369704,822386.3750077506,76573.88458573133,-65125.40308592028,6443.041030516831,0.0,2550.789466281066,-7101.816539882799,1466.484967231057,5033112.270863843,4533.734907222569,6689.836262753604,94.54785421182201,4036.2089994873772,-172.80965692100492,-18073.540776748614,-84646.19988423756,8929.240346080795,-11.530322636694088,-6151.3200373695545,64.48050410937594,318.9009589758916,0.8021733522631962,272.04939292772906,244.4853444221244,52.19610955032658,1968.7557944277996,213.75863921928067,194.02914610363405,128.72088215439328,254.84629287429198,6773.133891466074,0.0,16.473639775818754,-35.32697675776694,-16.338788784398275,1407.880285008433,-4805.060550092137,100.46062136047567,-236.1973230952594,1491.274816531819,74455.30060957931,163.7908828362403,-245.8668784102847,0.0,-1124752.2517317533,571063.5173909813,-1690962.402429223,-245.86687841028834,163.7908828362403,0.0,0.0,-173.0538122094306,-4329.326552210405,47.8898592641402,0.0,100267.60544590326,-55.30759418162006,-6.382562582256469,-41.109782858606195,0.0,124.57193497415392,-2303.2813051384146,-82.57158474744392
