date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cashdebt,cashpr,chatoia,chinv,ep,acc,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,rd_sale,roaq,roeq,rsup,salecash,salerec,chsaleq,sue,chfeps,sfe,turn,baspread,beta,idiovol,size,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,depr,gma,lev,lgr,quick,pchquick,sp,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,operprof,pchcurrat,saleinv,pchsaleinv,roavol,tang,O-score,chnanalyst,disp
2006-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-31,-249.94208035033054,23.880075753810647,454.0280186475096,-14.660181868152069,0.12780852583245766,2331.41990174488,-1633.9908028764996,608.0476580372555,925.7281458402986,5.219308100535194,-228.10986759281866,-129.35103233479524,433.7568180070591,25.53312019859755,-1141.4711861221792,408.4014714815233,725.6282779086426,209.29612407546017,733.825893832556,0.0,163.34752898732637,71.45552710792242,-98.7465488653022,-1126.4733911231579,1855.2561645481878,-2893.043637823871,-251.46999924628963,1855.2561645481878,1629.7847607353829,-4297.056375918234,0.0,166.54266078271462,600.1570996608759,628.5056696828406,-45.59124358893344,-6354.581972067905,0.0,6047.259469740003,6969.721192888239,3624.114186935587,-1723.5771197347674,-2623.4074093348377,-72.03490590312829,0.0,46641.548552024025,7501.472464660218,-13.972012895404804,-38.87812528049247,-2228.682530809001,15787.478551878925,3364.403270838564,78.83287565505738,6.149500689342776,23135.163260685826,290.32559607736454,95.6466079886725,-0.21942605422437367,39252.196752688935,10007.031265278987,6898.45641132656,629.7697138580359,1839.7208073186703,1871.8859019723407,8375.178487417634,4952.917513130794,81002.58308744714,821.5842359497601,4529.676317212503,1448.106474316777,15130.646910081656,740.4361309317035,0.0,362167101.32762486,84506516.16587551,277593516.2457102,740.4361309317035,98023.78024735443,102.44435211170504,1134.06031681472,643.7982349063868,21298158.813636944,967.4493418975587,1048.9846921214578,9279.285973657008,-86168.8264988237,2912.96730661806,3098.8020281035087
2008-02-29,-44.183604004114535,62.38906705151551,355.9752805543815,-111.15315075352777,7.288581414054911,2237.912019418176,70.76304271697487,-1635.9398990753928,605.0870261598434,939.6405847657244,-269.3153035013543,-4461.853104487573,450.24579590676103,227.60561156276376,-203.31295761843074,-1142.1209545452643,408.4811222854729,725.7697976624627,46.08184337252648,0.0,170.18832942631093,92.98938956264617,-184.8974863233887,-1413.1393471015556,1896.2839150566033,-1596.1148788680953,-342.98195485727433,1896.283915056604,1538.53350755684,-5284.678970792667,0.0,204.61726583779728,668.278593312609,-137.72137434596,1022.5392848050377,-6021.062131502269,0.0,6098.6942306300725,6183.676269076981,3685.025623248124,-1704.069289886589,-2929.6888798756013,88.22857450085186,0.0,47239.63383301692,7287.393566110319,-12.67962684016254,-44.400055252109084,-2262.8640680003546,11422.343334710738,22.277574277411077,-5.949752724509565,-0.033626974734955795,185.69828140984464,19.366564436833016,-5.865302881645178,-0.41958134682515014,-1600.6348961061885,292.1359400453639,72.76639806854837,234.2260802069958,55.41323640299265,23.79687821896823,945.5418732663929,873.3107799160525,597.706957438495,-418.55905313091574,323.3686183473819,-20.409715079981424,-384.5359404769388,109.30368669800737,0.0,13191735.57853347,3338059.3419094533,9854734.364554822,109.30368669800737,278.59996712137945,26.744224090620392,75.29585620025614,-281.2953829778982,2340058.742789358,-266.2952810330827,-30.001163977773217,166.13445043701904,2912.8794489629363,-4869.887934430786,108.84636242782653
2008-03-31,-52.64498808034159,18.298433194722268,221.2717204165477,-53.355286287576014,1.6725239629857975,1317.9728296439953,-3410.292553916561,61.026418913304184,-1614.875979836376,567.2789494714496,-200.03467980546787,-5379.212557051106,416.28851430086826,-560.5491137736125,-1517.560391196476,-198.9330672524906,-1117.7976468994952,399.71867214190024,129.2483252635497,0.0,187.5219436077827,54.989377352748015,-164.59443276216803,-1536.9029234020327,1781.230760496931,-1615.3941839449997,-323.380039320937,1781.2307604969308,1333.313277476396,-5098.82257449451,0.0,232.87231922228293,720.2818451533168,-616.7442234079015,827.8437636386784,-5585.2940299461,0.0,6235.239764077801,5875.968334362267,3664.757866265182,-1698.7594998813026,-3063.302317525351,142.5114294132335,0.0,49277.22570703981,7120.689438418577,-15.332056728115498,146.93197228390602,-1455.6227550983867,-4422.844402858507,-525.7115561470187,-2.298156639035284,-0.03994214405229002,-177.58998379668992,2541.715305086666,1.5165934675677022,0.8019636177630847,-2247.372273393732,209.20291413625637,55.915613746240524,35.05760617320709,-32.47998308292995,-13.970409096931007,-25.108966126723317,-143.38201255384502,528.7255799013219,-621.7461300817515,162.27843281787136,-56.96984771238931,-176.5167511302334,198.3212014001267,0.0,-1862981.7547476888,-610323.6517458409,-1254082.7778769732,198.3212014001267,186.1688643956877,-3.663576338243317,-167.84787497792377,-671.0930513590398,-597492.161529772,-57.80008293554761,-8.313741037282284,-58.68190762080303,2053.6274067644117,-1527.6761328699974,374.18357306354574
2008-04-30,73.85520956787958,30.09271659139386,288.94521167247217,-15.85633958083602,0.14792422267901686,1388.5212910914922,-453.8992262371124,-3404.616896713487,63.03251473984918,-1605.6267852054561,-181.65513469866954,-4376.432815853723,415.0755364960571,130.0491654299929,-723.3324475087393,-1513.0883397599837,-198.22487235087493,-1114.2503012350667,-13.057646314131249,0.0,223.8148074746038,66.88004001371495,-136.25495631341377,-1326.2497129597566,753.5856339848277,-3555.8334800811103,-302.79965948894534,753.5856339848277,91.76793288047945,1161.3551564494949,0.0,200.31452052460693,447.0163044492453,-239.19369789393778,1442.754287704036,220.13235057782998,-917.6493093493635,385.39989996218327,127.27386448899398,3613.518855562956,128.89698583836275,-152.13259911238586,168.04722008251832,0.0,49037.53133834429,1356.482768336681,-14.389767550317023,-2287.77739999624,-2220.2707151762665,1620.7473233409874,322.2499993584779,-0.24786231154376992,-0.10778032768075185,-68.20018591537519,43.56136425492741,-0.4179788590807618,0.003507396459753981,-4610.893440637708,282.8562536130885,-130.51183629793013,23.19151431596231,24.058949045132067,6.91537927953982,266.25524861207487,-3926.510275574464,-627.2163250431768,697.6350959340623,258.03502831427613,3.8301060607750514,-48.56149573653238,104.00007822498378,0.0,-2651525.211296499,-629646.9725395143,-2028949.476200223,104.00007822498378,-319.9280711518368,23.46558359956147,264.48137153909215,811.5659491338683,-24560.872815683484,189.14442934074373,-8.287615243314917,58.52215897469614,2060.070186797675,1007.4506956927144,-21.57456820461175
2008-05-30,85.1715451709858,41.698260998652096,305.18713721876014,76.11490632118658,3.4170057856122233,1156.4396265461542,-541.8808867066018,-449.98814514207265,-3400.317563741399,56.5318166827505,-250.41122276141482,-3295.3883401929684,385.65100208724476,76.73334191289308,-214.35335410811592,-720.2592097066356,-1506.6596494673124,-197.43740711004318,901.9403622802013,0.0,-59.34779937726665,101.17343767242141,4.030912959608161,-608.7252147906561,240.49964247661623,-1558.9804310933155,-122.0495127565724,240.49964247661617,-20.551275529070786,2678.2759481039157,0.0,279.2722053815491,538.7493894005136,-260.20872691861007,1484.7438666627595,2308.57295440497,-1903.8373804901585,-1479.6061009068126,-852.128630639455,3670.6609269689666,169.0043237572976,143.29288154349416,118.13967032363249,0.0,46370.82252688779,206.62808849316647,-6.771346669345291,-1637.633525850686,-2178.916412308795,-1732.1389089239565,-949.2616376793062,-13.88863402481281,0.2028079044476634,-98.03954166870608,27.03849631364983,8.038303772947728,-0.05240244007493704,-5732.932954956643,961.8659966986852,-353.2155582751766,-272.4694079772688,-42.810287495238526,-2.919782839318259,637.1980576180358,-1323.7412070171883,-3829.3720960524806,115.64407277037651,205.64786852266388,-13.753040162848038,90.30452705453172,-403.33595883165447,0.0,19816529.87113267,1855480.3422065824,17943687.379665136,-403.33595883165447,-3111.8990231554926,-21.537287064681635,-386.78068240730784,504.1754546538042,213004.3278476298,-932.556194007282,-3.3503209449734186,271.2158592576834,-579.0290018333617,2095.095423951434,197.6431608073417
2008-06-30,-202.80508737642964,30.480322531955842,306.1635968257674,31.287720806065042,0.5755284658585588,-33.56251338745852,1168.8434599858122,-543.9005256760336,-455.93641054693575,-3445.1838940172074,-170.27923051759262,1427.9322434929866,248.7227873824753,341.6783801645642,1038.4941847418359,-215.80645447416106,-725.1418434569997,-1516.8732880513958,1108.8965243295568,0.0,-42.618309708365054,167.6054693632929,-13.281495555929848,-538.3023270619133,361.9747188505878,3604.1244041762984,-75.37833092248329,361.9747188505877,102.14671270475769,-1610.3871752366233,0.0,303.4783852006519,43.29555639843233,14350.133137841258,169.8098231985456,2394.846233989079,-1479.1513353419427,-2023.969710593203,-937.5628126551004,3745.384868015843,65.66233020416202,1714.161407806429,202.41723862058308,0.0,44028.378495540535,37.31596404002663,-10.732507452107967,-37.15057239159545,-2462.9300045591103,-3051.9230201992905,-134.6102876550617,-22.404933061285284,0.00036548558848625845,155.76118928842334,67.71549843669709,2.565642725356412,-0.26961543708987873,9588.894555977295,1208.7837997157294,-148.8577170145154,-87.73285406320474,60.28558796368134,46.83330856540442,818.3754055632689,9.43918823977566,-2865.4457531903317,-152.5520534996342,311.8756309121536,-56.630717672518585,-897.6918561798193,-316.6884468734317,0.0,-2339954.6905009747,80616.01376537979,-2334409.5487582088,-316.6884468734317,-2643.198136155421,-13.323122155012783,2345.9479176917384,-170.20395718989562,278961.1310787611,-653.1114678380486,-41.312918079276415,205.44952359593844,-4586.745141513078,-6221.072312330064,323.4456454015708
2008-07-31,-63.81807379787661,18.68646736624704,290.23898910400766,-150.27671097097308,13.227462265131102,71.58976133991207,1326.7356207264127,1189.32273606724,-562.7411272124585,-458.6962241938538,-230.55068617652282,-817.857512708264,73.47987664580174,-160.72427942497598,428.84005998539345,1046.5945375572885,-217.4897652204096,-730.7980183875403,1202.8674259197974,0.0,-1.6199602063968173,166.4855881317347,21.1170378774842,-490.39571815633985,586.5646222591329,3894.508324287017,-46.87783754995247,586.5646222591325,109.9779946252218,-1067.8356321510498,0.0,308.7987024682334,167.16760992999653,14871.627742767976,3.1735118099764605,2230.6864612274558,-1251.8023351035583,-2050.830265555459,-662.0181203216591,3614.2004730779713,83.54103206836861,1612.5028809552007,108.11043034099725,0.0,44359.87840289273,282.6368782382131,-20.970299276963836,668.3203532159313,-2574.473742163361,10147.122687604588,711.5573789145401,-1.5501129149789747,0.07405490495674716,180.43797242393703,218.9273014254045,102.46060807978688,0.1874592084403556,3631.673518662741,114.94048715266763,12.22948324992285,15.36126852197674,11.955325375077791,11.022772607779416,216.15482442432221,632.8383017571225,-659.1258509439358,-433.06112505548055,108.80225299598442,-42.000994304021106,-1053.8802570580901,-15.77584419242379,4764.915844252911,-1373865.05750525,-246518.89304600656,-1195261.9177808762,-15.77584419242379,-673.2094706129428,-7.504573939725901,-17.186054187116497,-556.7697839673564,-21829.906301029027,202.32914502849974,-58.69885486628095,172.54837040635903,-928.6202502301458,-3521.920603182164,292.74133063246427
2008-08-29,35.49949293231009,36.09721235366182,253.8835402542765,-13.065354433609162,0.10085538804811708,-690.0246035166515,-2663.2473824125577,1316.9866332567028,1177.4385147662138,-550.1326999800965,-252.12101006682286,-898.4657430104099,-227.9813208255871,-206.7820194237342,-2017.2476534619195,421.56762422650615,1028.8459822095276,-213.80148958255344,719.9804143955292,0.0,122.84948660444964,178.28790236422796,-284.53272447409694,-690.8247306190718,708.5531590155431,1936.027142674952,-181.7505270173809,708.5531590155431,133.88357592296288,-2625.8394803759993,0.0,277.2133831969125,-31.42595871793708,14657.869504842945,-335.1113318142576,305.6460588910372,-478.04443590671406,-381.9867351546044,104.10482152541769,3499.0422612892226,-9.440766979828913,839.7346282685503,263.0651537513757,0.0,45818.90343234933,1100.542718362225,-0.08234651599246794,142.58287821782213,-2742.864290257152,-7726.5646108757865,-518.916617103232,22.33976110392002,0.2261293670252913,-395.3547966817787,-130.18026026670577,-14.777605302240943,-0.20312087647741242,-3012.9068489175916,-224.12777073876896,-115.62545509669508,78.88538755294269,-78.29508220960224,3.3710989632033943,774.1205135919281,48.765487905578766,-2206.4551635021635,36.28779737466297,316.63278868463476,-34.66512634304081,-1005.9529277215188,122.8145784932392,2632.542684063803,-1693902.8237919807,-783057.7027629465,-908055.5371853113,122.8145784932392,-2717.9730035819666,5.446966024419012,-305.40835102409574,-197.119320394437,916365.8664818965,527.9344299627293,-46.81750742112126,-34.57074890353033,3050.5070972091926,3754.4795556193694,251.59013784088893
