date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,rd_mve,chinv,pchquick,stdacc,noa,grnoa,pctacc,ibq_adj,chtx,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,rd_sale,roeq,chsaleq,sue,sfe,turn,baspread,beta,idiovol,size,mom,max,r_sq,gammaps,aeavol,bm,cash,cashdebt,cashpr,chatoia,depr,ep,gma,lev,lgr,quick,sp,acc,stdcf,cfp,agr,chcapx,oa,ol,chatq,cfpq,chcshoq,invest,currat,dy,saleinv,roaq,roavol,rsup,salecash,salerec,tang,O-score,chfeps,chnanalyst,disp
2010-02-26,39.01612928610419,206.2970552638123,0.0,-86.18776607353546,2.9456782208644983,6929.713195914739,1073.234931982815,-274.9769792654217,-2371.2443297725385,-266.8197225580993,-334.4239966942647,0.0,-42.04827638158463,869.5150254775148,1734.4575503617257,-841.1570428395183,1281.72989166045,0.0,-5.565959911790028,-26.298652177056656,101.21239293160673,737834955.2294652,-755.8897788069806,-217.46855632026853,3043.103924680723,-726.5279300315636,-297.9162947300186,703.8620543260581,382.91904917759734,-26.24723108997854,6048.41922162882,1440.8234779142458,0.0,-1281.1903827714148,-1716.0476762799924,396428.3250530055,0.0,108.57453778786042,-1083.6023754687326,-182.31369994405475,-6364.065134320959,11196.835277377939,107.99810627550642,59.70001501153661,2.154090440950881,240.95239513936394,36.43400604193005,89.00924640407993,2.195056927588979,-1.2834521818046618,1342.0360222384406,1588.8575236648394,83.78770048945171,24.356466012986164,8141.465787252062,30.180123690476023,428.35535985265005,-213.62071330323374,-3.337167910024874,28971.89503180707,445.50407505381963,-141.69351424885053,297.9861728343785,16.199118309455343,823.8592370115803,237.3900899306991,119.08679643808216,48551.39437946791,8409592.97442627,34791372.986979485,119.08679643808205,237.3900899306991,-1805.4924702578508,0.017630536770816718,-141.59212757163186,205.1864323284841,2001868.341714114,3.699341983661025,4.792775518222214,-75.77857249870516,-943.4501004117974,29.11851479796951,-18.036260041995376,17.09481290832673,-116.9651027451639,-2821.4606234769735,3516.226288946811
2010-03-31,160.32435042165255,203.886162859722,0.0,84.61320222758758,2.8290234704188335,5875.691860208359,1317.0564651079844,1071.1226557982727,-296.24653104092033,-2400.1203738603044,2603.4010435443374,0.0,-30.517163634854967,-1103.1434683187501,875.5437570674773,1746.4833103761334,-846.9891560149065,0.3438179378361464,27.801908781198993,-21.26612722599723,99.97934286115809,740668011.3790617,-618.971225992487,-102.21295651058857,3265.679806305463,34140.1499791413,-343.51854580667055,539.072922889225,309.9759060429166,-10.535095010520905,6198.334237119312,3104.016325015607,0.0,-2269.4117458558544,-2421.6011264467747,9177.43448792072,1.3440711761535995,110.42654310163671,-1755.2388721253087,-216.76739574966874,-4970.287419376105,-6507.142370211792,-87.4721428345697,-25.724269939137002,7.1706626763335635,222.24930491378473,-18678.867173271297,272.1865462790047,1.3004732194055748,7.81975629772575,754.1854366992848,1200.5158669847442,19.39577097498841,-2.8483035932460012,13380.924667298212,-1.3327030136217468,-16.883458086422706,-224.43709507580024,-4.165537528220213,27782.705999079684,61.121726019249536,-9.352914555675966,517.2606247852527,9.222486951831343,119.04031283869881,-368.07657779835426,48.76273025622447,-10947.713822681748,12529704.754558086,10788076.442253351,48.76273025622493,-368.07657779835426,63.50527453432187,0.534428328985288,4.484611480747731,58.72625821415727,-166748.91572153568,0.2608549128438433,2.352286462025944,142.71083986399825,-605.9156240408556,-3557.4613754689944,-10.24278606616565,64.29609900447485,2040.2171007261966,18.622027436156714,1931.4139074948034
2010-04-30,215.73143018503325,123.77204800030076,25.341703767328685,155.0487250069845,9.486381557851038,6017.423502577973,540.2365732994675,1321.227328894129,1071.499848889245,-291.8933206006419,5014.958368654491,0.0,-118.05830380134111,1082.339868086241,-1106.3815285929095,878.1137432383326,1751.6097679849809,0.337890706106633,30.987801338205358,3.7494919883885363,100.79203748964159,748750598.6215241,-744.2030723499889,-122.12620910678972,3478.163893552947,34291.60656894237,-264.24452816968795,525.8833256028265,304.1575389185052,14.295527123612711,6248.688575640188,3353.178349402926,0.0,-2252.2035223014695,-2437.848091780376,8700.557314508244,1.3209001299535068,119.55917179178667,-1713.4627104047302,-255.5470581806976,-6234.05748709834,1725.2965690220863,47.45295011812914,0.9084839568124607,1.3909090527506578,94.74258914792881,-1428.7321851640918,79.23073028235376,3.0483810200300923,-3.0539644244352178,-190.76470428579705,440.6892667102002,13.975292831048591,-2.3467023613617357,1379.8581906817853,0.6931134389922633,5.001980540883778,63.5467782074636,0.29198336307898387,8495.225254433462,-152.87065945291033,-35.103116446999024,94.09743291444829,1.3361603065631584,59.658085443701566,-127.04117831565463,16.430492265486805,240.4801949214816,24559343.41792631,16475543.78703332,16.430492265486805,-127.04117831565463,5.495497126287773,-0.08006056192140765,-35.6931093311365,31.540514562464296,-291586.93455579877,0.40080455713042795,0.4022450493080072,-35.43775570672774,-90.08144528835692,-70.09623144180023,1.1914277215880702,-85.15537670267781,-2610.508280410496,-2290.9553471487056,7286.833611224163
2010-05-31,-210.22371218999623,101.76206910392231,25.51066744581187,50.51280959973623,1.0001870547207776,5788.484848001684,2142.321891586685,540.7849188726724,1346.9256719543184,1080.3088888098705,6677.197098242733,70.5748044991898,-554.8367003127057,2006.9987131150535,1096.7638405925452,-1121.1258960697571,889.8160641666683,0.3387869638616576,4.694310682970611,-5.833876271247912,94.15037881947292,806164265.9474125,-3591.9399194985544,-96.15585038330038,1747.5224942398243,-68571.97154484155,-203.74934843520916,885.1006261531969,280.6554999432405,-10.659769767849978,259.9368613241885,-2481.47335929948,0.0,-1248.941132569595,-2923.9658729518774,5560.405558721922,1.3244038279353925,332.2686732068055,-1382.9974209881523,-280.6456304671763,-6510.074240966278,9677.40977069558,-62.09876168526807,21.895694451039617,1.9513688808955862,431.40628395714157,-467.23654629367593,-330.0456800319398,5.795407692281344,-0.9755394096153303,-2215.486826323824,-5011.658521729951,197.48808150187915,15.749358517044072,79877.04717883794,-6.891290013086866,-144.4392667635509,550.7894472071011,-0.07896759493736738,-61640.639455657336,-402.10371877772474,13.71348398663838,-974.8771436064781,196.3754365179641,7.67823671602855,-1640.3723033330755,-353.3827269908369,-8420.847084653866,87178122.66573429,29798053.185046196,-353.38272699083666,-1640.3723033330755,-12.316111966849121,-7.133010564201621,7.488587557410483,-839.6702170559893,2707641.067312628,19.888121260994307,2.241586606121004,-306.2587476111172,-885.1003828604426,7396.758640737037,-5.140591107520379,-12.673528781343748,246.13354405213624,7325.717440684206,-9225.664717548512
2010-06-30,-249.4167006935279,253.64265631105275,25.704164025971327,-211.23196454037227,17.358643836268,5850.10359050876,2760.4669411934024,2176.5696851625,539.623465031486,1385.8600664353814,2663.2980037272814,309.28095648923033,0.0,658.771507831427,2035.576802228641,1112.3808983256645,-1137.0898503842598,0.0,-1.5415500685210044,-5.766823748137521,36.961461277254024,807281558.0364413,-2204.9038153868023,-92.88285001794004,2546.0490738523163,-73428.6368451255,-135.33816699688288,1221.4655812956319,282.8138004736045,-10.491108330825146,257.3240076312451,-3321.713477388676,0.0,-1246.0363271162944,-3121.5747348493132,6010.770602088857,0.0,422.6990846799113,-1310.9332409074584,-160.77875815142306,-5649.152224387224,-7446.7631792193715,380.66830221396776,41.82487718375387,5.416270532870442,467.09024438622873,1256.0868064972783,-329.5036032495573,5.933369176998156,-2.4995186201598356,2450.4506563793548,192.51696785746753,58.724279478234166,3.0508313330971646,-4041.2911991528235,2.4345816136022913,-208.2885456487304,363.0237957840104,0.335461225352887,4492.4740602995735,56.767220996692345,-13.738517555832118,57.51686432206134,2.3660675539711065,99.72979697578012,398.02473554066023,80.25274974862396,-1045.5796385175272,8057540.313801289,4059840.160050869,80.25274974862396,398.02473554066023,217.80466777740799,0.0617933264898376,-14.315602600457396,-106.02485359965547,-670144.8832096905,7.486197682404168,1.5815217608828078,-124.43365138042375,384.9859283096612,104.79309268137877,-3.7862618665087098,21.568364796006335,3883.890808752088,-188.63958324547275,-3878.78806995014
2010-07-30,74.0440370473005,398.2162247442343,25.542781356199836,-146.3741187040455,8.388038220115455,5791.173962556402,-2740.2213749475895,2718.407608859135,2152.481567899953,536.4508638229629,-937.349101915736,660.0714261601281,-265.1632718188184,-2699.834252314313,650.51999881199,2010.0799795159564,1098.4476590970908,0.0,-1.3524733138520344,-5.708415213205647,36.614644478977,798227421.0176107,-2038.3616067255493,-91.37304286334366,2528.0460965634843,-72778.36895138965,-132.97276492618886,1207.60011320987,277.94563472687895,-10.300457564555337,262.63452332853547,-3346.3574468155707,0.0,-1170.84678914846,-3021.171933236618,6008.090070013436,0.0,423.0876981136101,-1230.4150600819573,-163.35581221983801,-5614.052081351285,9201.68200264731,-471.3305896057291,32.77224433531546,1.5342438121704731,-416.72895289127337,1364.2696770211187,-394.64929353213483,9743.271045071631,6.135976140964021,-256.8969679842521,-522.762477093791,-31.254326497113652,-0.6005962300058911,8363.589760654955,0.2617572285412022,-16.46621993495728,10.537592384526533,-0.8051984947296091,-7070.035559387936,-1.517358182744772,-14.790118582828995,-114.17514504790415,1.748181924555837,-121.0325118278306,-23.014585306766094,-2.00931175348461,-492.26371202625523,-31105207.08834076,-22346142.884364605,-2.009311753485008,-23.014585306766094,-28.235632214569023,0.07691156276599598,-15.541184715051031,-2.712455306005637,-1654938.1440982223,-0.20565058438493367,-1.472713640682727,10.628221498821404,-161.07298442621322,-200.03295987818638,-4.338467131830441,24.590929639924525,133.90081012844712,1719.0593611921668,-114.45789826458349
2010-08-31,-257.2967306807011,258.1770608137289,25.38802651313492,170.09404891231713,11.39591746543081,5858.985085820977,-2992.8155716491574,-2700.622336484961,2691.1102908013168,2129.7348907357305,-1990.620873783994,752.1392906123194,69.51991781072685,-1860.7897110875895,-2668.4393903335117,642.9554657074312,1986.7058840605853,0.0,50.27872325333577,10.90311444735231,27.220737424846476,729520674.4937308,535.3011414280288,-138.61544727474322,-196.74579676694947,281073.01883206534,-8.528205685965395,1179.629935499856,281.8396170600397,11.461533949708736,-399.34618895374285,740.6203383613304,0.0,-1565.7295272566835,-1766.1352029949105,-3027.096553857948,0.0,313.593177466773,-1680.38871469199,7.4729316270101345,-5055.08921171245,-12073.673497326412,366.99716050938014,43.509901312950205,-0.4749797887022851,-382.03435909107793,1498.4630565531115,-156.74215346305937,-187.44709263615187,-0.827606307393828,-13138.85824331193,2772.7087046315137,-24.377537751888212,4.120210121794628,19531.97857839847,4.22014819883265,-163.5054998618025,-155.44904315291598,0.9607152890353916,38514.919952626224,-402.60311571963655,17.678964100312783,670.9792302927908,-127.47514718857039,-429.8670753344595,1727.0011618812146,-335.62806038493017,66261.55549616211,-91285802.26814795,-22554672.511526108,-335.62806038493034,1727.0011618812146,-110.7382846948733,0.5285125285244217,18.609972206409566,202.6864503096425,-850763.735626027,-6.8883286579372935,-1.377488096177757,-134.49186685960763,-568.6405608477016,266.9058495900681,4.0332856195577165,508.3504563397057,-28.38817697378954,-1839.180887846378,-768.1065875703407
2010-09-30,129.12767311759453,238.15366984850644,25.46810453799361,-124.46304549495557,6.082529491258137,5674.883583339276,1060.0742800073867,-3031.1125651014636,-2721.0972601173844,2708.630925302532,-8065.843311361776,728.9169057575916,45.3527416232652,2189.682573718688,-1872.9107978645563,-2685.821464845526,647.1436439562294,0.0,52.05532418888096,10.913002416609416,26.766171690855696,733654032.8948863,-1426.0499593754507,-144.8743713637135,-861.3131965274176,327990.775101852,3.8793970510642524,1252.730550227694,284.3879153862209,11.488695972926298,-334.24188119277613,-654.5227248570941,0.0,284.46544583898236,305.9428881289862,-685.5815553934804,0.0,314.8780850862755,300.9716142428902,-35.5018078624048,-4189.509481183001,-1983.3775362828255,-130.54378519093007,-16.089038793365944,2.236856743192618,211.51708518199302,4786.967238671314,-304.7171943647072,80.36924138131872,-1.4510663471820666,-1813.5920914329163,443.6011203684393,35.0734945278773,-2.959010283275987,11886.140384659288,-7.328081705237336,8.058441563789984,-2.075352477214551,0.365782316474764,-1031.0710408599116,56.13858783370964,2.1185438374692467,-90.59993401606062,-18.926659837417276,20.7718846276548,769.9826232662872,55.85983738832323,200.32296409338596,15884327.892248154,11731222.891268015,55.8598373883232,769.9826232662872,181.17838195773675,-0.07117955011713972,2.954109488646395,26.77870982146726,1473338.7434037775,-2.770281564773775,1.083694047105098,-0.7739003237672364,-526.8520258484095,90.53525803264893,0.17880085194917683,-3.98948294146885,105.84922298363472,-3276.867273233689,1110.0767751593175
2010-10-29,-3.223983105613768,229.57195074419775,25.29631990250389,230.47699684290632,20.99896201441812,5808.800542821401,-3278.1652044630832,1043.9253929545628,-2966.7448725439062,-2671.1667573734985,-3458.9450509204285,553.1103073010511,88.65427729850668,-1575.4231956807785,2159.80037270735,-1847.3515238356074,-2649.16854635571,0.0,51.33275578771311,12.561483211336784,25.36263220415866,724252803.5788851,-1467.0500444233114,-143.83486450861798,-851.0796675189807,318337.24902949756,1.1396511210467721,1235.642875566333,280.91933146177433,13.12780979221047,-338.0383006161468,-661.6232790880724,0.0,258.6183545806582,280.65432044667324,-704.347336226839,0.0,315.05886157530944,274.2904441066513,-33.044333620013475,-3784.7110413118235,-646.7169472377827,-54.26275732132444,23.532273501754844,0.0009196756334972633,-446.01802144044996,979.5895444616817,-287.66553594289553,-146.2576008288579,4.314241007230024,29.913791741282694,-494.674230335062,-29.12889315149414,-2.1461928003161006,9438.488923537778,-6.805257515839875,-14.832283007376645,31.45436342641841,-2.7837836023778095,-8777.758357513056,-2.145736097565049,20.540458304633376,-137.224835409781,3.733897838957432,-181.60905331371396,-67.20964134542464,0.30574478565495156,-1249.93235171774,-34081291.68345022,-24600195.72172427,0.3057447856548947,-67.20964134542464,-50.25347084189548,0.03862169217383382,20.08736704107298,-6.846996323054327,-1342945.9330288768,-0.413030540374848,-1.4765954417469942,20.26458658938259,-200.83125490931343,-80.98517631745563,-4.664942265374691,-192.5971835185519,210.37322587599556,-2063.208576089619,-97.98550456621342
2010-11-30,2.072394724774484,781.5082377425994,25.396289576652617,96.66452839521568,3.6792898512464287,5810.792024497401,1792.4995196313953,-3309.4342608965844,1055.2422024474786,-2985.7826761892775,-530.4205156724379,533.5807712602631,86.38562469733789,2961.4575684886913,-1588.4702031232032,2177.686951763774,-1862.6505299352627,0.0,69.02230148678738,6.472263107077508,25.108676373283707,730756103.1226226,1612.8172954758159,-408.1561177652748,864.3056946299071,45161.00556497722,-179.21689406466885,1118.567489402306,288.8493263743296,1.889854879385041,-301.13886402580977,-670.5227729171577,-8112.865417287485,-11.11855288067444,-507.6580195516624,-1511.2314038413942,0.0,450.89185109824274,84.9715237767766,4.535327014884606,-3558.363026339209,987.4013496671414,487.5963546835542,78.3156086242675,-2.227934023043929,266.97285779103913,-2747.087673124024,184.64373719922878,167.99431829856803,-1.076073516214957,6616.648314732389,667.1868373289544,66.02797933014017,17.082183295617753,9406.848168729455,4.3914995337139295,66.9687611675779,311.5338560244654,1.4034405444177622,-16446.20133427548,239.77845535017616,27.008481525518164,-191.9644517557208,-58.68261164615183,159.34411364707375,509.1928523082388,182.48367521865651,-93097.41642504775,69179172.35015535,62635225.891017675,182.4836752186567,509.1928523082388,198.6595660980763,5.516902135255908,21.25811304032186,195.05973577574224,3567658.6575724483,13.404625726857233,0.8195832574960633,228.53122539029528,-191.45516503778163,160.53690777745214,-1.6946575808543116,-503.3573908898304,-437.447843271666,-4701.173265037978,-667.0312288964669
2010-12-31,245.0671099911372,1103.622780570208,25.41776480067434,15.203560565094556,0.09093964621561451,5583.919895418036,-18.615099438893154,1801.7363872865762,-3313.0755618384505,1054.8677640075086,-1487.2806509761667,666.7459299484334,-301.8785885295094,1238.7078377146152,2965.11991022986,-1590.4346144291096,2180.380028952351,0.0,74.73379379087724,6.7340340647530725,19.20207927652851,727972265.582188,2045.4771989995077,-497.06039318760713,1024.7192917961154,-2887.274162273375,-14.914910535423843,851.3124604724402,288.6142273106512,2.1478317918536494,172.43549811315228,-697.7145593530963,0.0,106.0053106486238,-689.1567750372678,-2684.4016542675586,0.0,198.95823435517573,252.66784413344385,-133.6595820715673,-958.1046736621084,-3572.649272571369,-629.7281476235298,-22.398740448001263,1.4241949424769018,40.19653568294234,-2123.5605932888357,8.46497933063256,-36.86751950745747,-1.7517202967171746,1314.49530666578,578.6566787178526,9.669718300085606,3.293187589090678,-22612.354521353263,2.6618370849170576,9.831230349303496,-165.77922721527466,2.03759332537917,23455.960589410504,130.8853588305488,18.812478207525942,364.96732952885395,-2.5565502462023346,-402.57823910068146,187.45072970039564,118.88137957713553,0.0,-5916490.530394554,-4629892.523154736,118.88137957713553,187.45072970039564,-64.46616442148252,0.0017320647896310604,18.830398127817944,26.93525796175777,536270.8161343783,3.1387780693184055,0.11863115340055685,35.01681721174489,393.4733012692923,-11011.456856302075,-65.2418632221291,-19.479754862463324,-616.7532290791983,16139.876383858946,169.5502125437015
2011-01-31,24.19017331956344,183.51217828487057,25.440510759643455,167.82748773278874,11.07134440216481,6122.974920280576,70.24421498362243,-20.265691537712254,1799.816135495833,-3319.101586691777,5158.425368316313,699.7153256147083,-11.225791987998011,194.9885692336403,1240.7893775898958,2970.102534170884,-1593.1072003030065,0.0,74.93260378455814,6.850188484572966,18.615918191374128,727247594.3911256,1917.6904624139609,-493.625374113193,944.4063984356396,-3515.3478750702593,-15.965395213025456,844.9789223385727,288.524128490349,2.330886413903878,170.47907723566863,-582.2884710819249,0.0,138.7298039555972,-671.5269873635172,-2745.5047285287146,0.0,190.67350862744667,286.47279311137436,-138.66751305142307,-1066.0736061297691,-529.7664655357403,122.7807807654599,9.072837933867959,-1.26744978114084,54.68747462543979,2341.3662170965363,-130.42413200525243,-53.53178320764346,0.4042854005152643,135.47368683506284,173.86125968000124,14.735980885328445,-1.215422027200674,2528.0325880158925,2.0060275519473993,1.800124994552334,-35.58343323799198,-0.008280060592944949,2447.44181547506,18.748920376228,0.5569027261171868,37.205967176206286,-0.8149514825581718,-76.83691917259239,28.875418251341216,15.724836560366782,0.0,-819561.294192791,-113512.22895383835,15.724836560366782,28.875418251341216,47.098917159714574,-0.041947871283042115,0.24092170161895865,1.2323160108543334,248230.68392561376,-0.9929552092189624,-0.04555024535588359,-34.241366667003774,-129.3844679128215,0.5786956862241368,-3.2985783301410265,6.752544295725329,-353.6404454088388,1072.197068318732,2139.9368970731375
2011-02-28,33.67785750097676,151.4544150211324,25.63517907122367,50.50803789111459,0.9951410460297856,6533.343175272854,3407.2626526452705,58.792359181204624,-25.341347467118943,1823.627478039409,3568.6507210620134,754.7933754996197,-21.722779585569736,2184.7914624251903,198.09826621846366,1260.5776092870512,3017.4700231033244,0.0,-6.857554580309657,-9.317292952925373,19.796940753139406,731249610.5579932,199536.13004455713,-273.12594382482166,385.6546986328395,0.0,301.5683431128219,462.34467511604765,292.32801623401525,-13.881152473169443,4295.785011744971,537.7482952545982,0.0,-356.891245903251,-973.1787329041153,30246.389831114975,0.0,497.4597567499395,9.184688768382617,-41.07765008674284,-1175.9338497790413,7451.1831903883685,12.086582135512344,99.17660909036385,3.551226446504131,519.8883920854751,-2044.9375473037053,445.5600438240467,560.144234313042,8.61207774475401,1618.7908189635345,-3289.772042970115,-166.1106072322068,45.89296505653144,-136908.3472477399,5.107825610955784,494.00132796571415,152.1143735234558,2.509303675720858,-29065.041861949663,-152.3807635655989,-6.984835858718043,-505.9149384316561,-142.0153408778233,316.97589451018575,1621.359102076758,-191.87481518060872,0.0,52565472.27528334,51055577.072794914,-191.87481518060855,1621.359102076758,-394.679784622213,0.031247466054798334,-6.774383452053257,100.15870616446387,-5686379.870831072,7.324605816349639,2.886099299316527,-22.608404358243263,2151.5317043982886,11.237775862241051,3.870222391670495,-256.11114029208693,272.81689685030733,-9389.515819378896,-2018.8261427813522
2011-03-31,-8.092736805213583,1342.5524099898748,25.667758228498492,88.0440727873044,3.020037310609148,6243.050536623653,214.17178119461155,3390.331565703649,46.417249394064605,-23.60309538385461,4113.116670346199,737.7197375734579,-25.814987981845306,653.4789792752374,2187.987049868108,198.38801484796844,1262.4213944026305,0.29751770398853267,-2.7374005253452625,-13.12166052857728,11.806472792096773,734215734.1986878,195032.26051128842,-272.0494793623265,-61.88696233938935,0.0,489.0537378182819,360.89660935945403,250.98878754016914,-4.155257008001939,3565.6899776635137,390.02577207588445,-5286.791738894048,-583.1236713143967,-1091.0278727656012,31224.399731286117,0.9319657667635113,365.9028807994856,19.967746513803704,-41.435363275273254,49.948762748723595,-3651.452803838074,58.5751155686894,16.712449831597496,4.114042596416084,48.44103777231794,531.6018664026706,-108.35515435443085,393.43996642723323,2.456327433183459,1374.7483601330168,-1156.3003964566306,50.24098978260827,-21.00833472416383,-1296.9445905581815,-0.2425846241973213,68.12426166818113,-417.4194267083611,0.7851736584318729,-8236.29586451978,-49.381714950977596,0.7241543363886649,-97.46701448335352,-37.77229908751252,-764.4934951320029,285.4292312220632,-45.279191904612674,0.0,9064747.534733772,8367944.071230888,-45.27919190461273,285.4292312220632,45.318019733822894,2.125779563195249,11.31898922811024,13.12421091922181,1223075.947992906,-15.275309392239542,1.534312875251004,20.56620193119764,-113.70753837496704,5785.463620160657,88.62105326768665,-48.95579031224952,-1018.7934514559497,-7227.195791445116,-1889.3425387095922
2011-04-29,-0.3921582831054575,575.514454573432,25.7332619969661,11.808966874794192,0.054191224830506264,5958.662181614873,469.6892969080544,215.938988402966,3413.740123912597,39.84684474894336,3969.7645639175767,25555.553850397617,169.93215778670307,1143.4896408642119,656.8167090147825,2199.1624811791257,199.4013076976661,0.29711693219502977,-1.5981788142671796,-19.742402578629054,12.080683513449959,736150601.142166,188422.0641488359,-267.5456577467178,-343.3580657576877,0.0,432.8533088961424,474.72570299612283,249.3142608256436,-10.788077269104809,3855.9851503456534,506.08621550074236,-5454.178457459434,-498.4101160034086,-844.3020269302564,31096.599140751983,0.9307103604908025,319.4211174395234,-76.91497084060035,-32.83525969945124,51.573815118335375,-2841.725859418635,-190.64434052106185,-140.35846295072088,-4.6744456081232215,169.40531277225818,2248.836567113629,-10.983789934083688,93.7847293632949,-1.0281599494269624,-217.8658571336855,-232.66229847511568,12.618257916190032,-35.725150759545336,-4241.079138134373,-6.697719879699822,13.890777722481971,6.735572324337227,-2.017486942517806,760.8196326962789,-109.37081179761819,-52.250043750184204,31.610255634401256,-19.9345410887438,102.87170720064569,586.370437633379,-141.08892772300302,0.0,6366947.41606617,4432080.4725830555,-141.08892772300288,586.370437633379,833.6339793173884,-0.002303859943542541,-52.29335243786204,14.17758357263142,-31196.015712872148,-10.135753992653026,1.0822830530465666,-3.0731325858179446,98.90112550348931,21.316610129436413,7.201074661065093,299.8261103211778,574.0729962423238,-5874.877221987266,91.12185671657244
2011-05-31,-79.30787213354093,504.11684785025767,0.0,73.56947574806588,2.10316421356551,7257.637696035757,-104.4960325004137,463.9658534288521,201.45438423587944,3416.238451384985,538.1082844140105,27314.64228834893,112.85157214609974,152.99653881020723,1143.6067961942465,656.8840026531042,2199.3877946380985,0.30009104291233024,-93.57994938200763,5.2884341994303234,12.193383576153733,678608166.8483906,3181.1875188585586,-143.87799511035826,1335.5391627783013,0.0,64.61198466775576,-513.040870749882,191.22332769044007,0.8432747677689036,333.7689542310579,-3450.462708940916,0.0,59.49375130095705,-981.5172294690088,12156.842416623056,0.9400266779331935,465.92236130387164,-55.78037932687493,-4.2397847843265435,-321.90031543571007,1249.1553642773997,-237.04228923280857,20.931868928957556,-10.024377808797908,3.415465222489729,-797.9056972728158,-273.0393453181209,205.55278216431725,2.9761116857908476,-4248.907421756725,-159.89462111984903,219.28053475310162,31.254499846712214,130113.22720745066,-11.188529142786454,-62.60329550576603,640.2943566432957,-1.6926870397825269,-19181.30166642205,174.31733237270183,21.409401398049567,-420.18279052170055,315.10408508043633,44.84192335873922,-4551.93442132845,282.73981506459086,0.0,-36955461.87863827,20556084.66152644,282.7398150645902,-4551.93442132845,-589.9213898006512,-5.299349062418339,18.959659597294603,-547.3132266360365,6845151.485841319,28.906938606088307,1.21496098178568,-119.56763110536039,-2656.0274750631834,-33.59268381941729,-0.07630402114409662,316.9554204730491,-993.0492021668683,12749.885633859405,179.38590457500504
2011-06-30,-60.363867600380296,701.4442953250955,0.0,-32.89093687765988,0.4203900618026826,7643.81115437751,-1.300312952107225,-103.8954912041214,463.044113968784,195.65219562299689,-672.9612374195884,26353.338216171214,215.70045195369286,952.9774470585961,152.9763038288482,1143.4555453072462,656.7971246383987,0.0,-110.4479572511539,5.6727239683613355,11.480931790362366,675876279.3373587,-3834.9074373257486,-122.52906666595207,1597.6435328961027,0.0,45.824183936333455,-867.4924117792234,191.09520351074949,1.2468733679959048,-405.9211251221745,-3760.288943709263,0.0,-90.428460438623,-1244.1785648847626,19164.429547088257,0.0,502.7040852544883,-245.38367826520556,15.230567782101135,150.23776043323878,-717.6613705643758,-197.02910350182606,-10.273358754122,-1.3879858607551796,-4.409463438547391,3232.252300978509,-508.5485300816881,44.23830375482794,2.793760739842405,2166.6439061713754,-484.2166271362512,16.298569670062534,-9.22108891624491,5743.54682241322,-2.7936077727894197,-483.7767396799809,240.98897401416804,-1.3313913922210645,-16230.642481702904,39.446454452540024,-29.478036852632613,-396.47771509687755,15.26766373320396,6.613365324767983,-387.80234838909246,13.719834251341865,0.0,-7589703.507635593,-7069935.668728352,13.719834251342036,-387.80234838909246,-1319.0385108419762,0.0009550763699308351,-29.606863484601718,-48.325687346466054,-352543.8185645342,2.1656106733566105,-0.19802127526293134,8.290468409840912,-145.6708450689439,-5797.728102031624,-82.66404753624568,31.352561516993546,226.41706273167006,-719.1604176833771,-1621.0590863577427
2011-07-29,-33.85267690827441,700.173494354223,0.0,-45.325192067432425,0.8002133306330402,7609.87781079137,-1008.7171818191822,-1.2018792585811484,-104.65753615813506,460.4090091421168,-1890.545912804376,22004.291586580905,195.65765083295963,-424.1099214095022,948.5882876373121,152.27173585900164,1138.1890946740275,0.0,-109.42820611965656,5.587830277860993,11.41845212665484,671831471.1824462,-3779.6986042746958,-122.48355364918946,1589.2827620716773,0.0,45.89998465627299,-855.7074831586689,190.18715425545085,1.2139190446999546,-402.7923459174714,-3749.9726845806304,0.0,-90.85397737409042,-1237.9863447156324,19080.0044886021,0.0,503.0136215393216,-244.26232816037614,15.659503622969751,177.54345132530887,6798.273862505681,-90.26578904108464,300.3890768802098,-16.038062604807862,-153.5344484827947,1019.3779110211235,-14.709867683794982,38.69889990937554,0.8277147229924608,-95.43277748245964,-143.70076251724095,-14.223510554367294,-0.7554218915424826,2780.670293443254,0.0916315726062713,-21.971364201823917,2.2410343017670016,-0.3849041788527572,-1797.436115321063,-1.9809769219125997,-9.74911568668358,-28.842079945514342,1.331085958477189,-50.69890823032438,-21.197975072711415,-2.050552406662746,0.0,-15324692.044794083,-11725308.8196249,-2.050552406662632,-21.197975072711415,-1.289667298791926,0.0006392294780682151,-10.095650059529476,-0.7374784054861436,-324572.90955750644,-0.214746910996098,-0.6453703612844777,5.452432322854065,-50.47850473742801,-8.607476564028048,-1.240597970364206,12.422710768463048,-69.29872384103828,3754.080089273053,-201.28860415163126
