date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,size,rev1,rev2,rev3,rev4,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cash,cashpr,chatoia,chinv,lgr,pchquick,sp,agr,ol,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,currat,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,pchsaleinv,roeq,salecash,chsaleq,tang,sue,chfeps,sfe,chnanalyst,turn,baspread,beta,idiovol,mom,mom1m,chmom,r_sq,gammaps,aeavol,bm,rd_mve,cashdebt,depr,ep,gma,lev,quick,acc,stdacc,stdcf,cfp,chcapx,oa,noa,cfpq,dy,pchsale_pchrect,saleinv,rd_sale,roaq,roavol,rsup,salerec,O-score,disp
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-30,0.17412986242228046,0.08663115928702536,17.551275062419776,0.2750589751692024,0.001853580381333386,0.0,558.1815349908867,-19.547506907700402,0.0,0.0,0.0,0.0,4.155772383035332,-11.010772993605006,0.0,0.0,0.0,12.770936204111312,56981.81963639204,-1.7573077326409297,0.32269714495905005,31.083635734297207,8.84096894551343,218.84891858842525,28.181658860468506,537320.6751704402,55.066799912977,-3.136198440970685,28.181658860468524,-4.323815070163272,18.271292517042745,-4268.991164703578,16.21598938386336,23.789163300623184,645.6107375281533,63.42830707236294,56.72750619418956,28.059330187878288,-14.412321529480653,4.1979350833732125,-1.2770518700220341,10.010268315030473,-0.8608936251005028,130.0006471716133,31185.898013963702,-8.028008074701184,0.0,0.00963654407537754,-62.62834684522401,5.324032598561611,384.89997459249076,320.17984666329227,46.90932170792662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.3692903751947,217.65440000719903,0.0,49.21515268665607,25.767574352420105,16.539450016000725,48.17491014288783,486.2423789035336,285.10584695417754,-42.62355284666974,0.0957322284762824,4.820402450106101,84.39615334718248,1083.6708141620802,1575349.289929324,1038028.6147588837,84.39615334718248,4.14439530150571,-21.629666685811387,6293.344868417596,0.0,23.83626522499721,1.6096832040741549,10.93257149175054,7272.695026336864,-1326.5072619190305,11.620221862323078
2007-05-31,2.6170905693633113,0.06825398762377591,17.929827630081654,1.3914935644573525,0.04751590071831866,0.0,556.2393925112858,-9.14393354927493,-19.51858889403087,0.0,0.0,0.0,-9.767086044213128,3.748412225594401,-10.972461998662343,0.0,0.0,9.469239630007682,54612.860204935394,-0.8690329489294302,0.361782315513598,34.896637225105145,-6.5238022399749696,221.39629238508172,30.339887034261658,546885.2715462344,55.44105580260945,-2.8479048338494155,30.33988703426165,-2.7819078785045708,16.270625610141057,-4287.720101865657,14.322249637966522,17.875961856925684,634.8867659552623,60.2231322651228,56.833750776194,12.235444923300744,-17.506182295508477,5.42395092815987,-1.8338428239357123,10.002219995421417,-1.5702790456781166,128.227911854309,32906.09303009997,-4.3148485796220415,113.24889912359599,0.01192215226146756,-73.21693974017509,5.026025105060599,0.0,-29.859357454121835,-4.038541363141874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.06358191766688,6.064490223491049,0.0,-0.8455857840668273,-0.24898530783044848,-0.9338755061874711,-0.8107854606097646,16.732232683346126,-9.181891552995921,19.47113244752828,-0.0007329009733785252,-0.14044800624695064,-42.93674654798056,-397.06143272149984,51334.84622243419,41770.24984664016,-42.93674654798056,-2.237118493766027,-13.050164519395821,129.67557776236663,0.0,-0.4471710452989264,-0.0433954789057176,3.626695117279583,-68.32588687090629,22.70617082138324,0.06207973210012874
2007-06-29,-1.157315915243605,0.07867541803370937,16.71542637546088,1.2944121594903268,0.041097136765196655,0.0,557.0527098376294,6.748824310488341,-9.278630276665558,-19.509067273614455,0.0,0.0,3.570598006165576,19.021907058433136,3.753893046712787,-10.988505618686931,0.0,8.673950414096902,37741.62932759224,2.00125104250193,-0.5433954626019962,9.247053561406899,-1.3097205408941504,229.56499937953043,7.768636509070378,553366.926711352,6.9009943529186994,-4.731563734733047,7.768636509070355,0.7249143507784064,-23.492867218888783,491.4768601576745,7.12010175766196,-8.545248168339683,612.5547865053286,9.852064981630459,44.8100200845531,-22.350255914006844,24.72069358981944,4.147114560996912,15.159140344684673,-28.395745489217234,15.46671645113014,23.671473331149166,26600.454697960013,6.517083178235597,114.31526432569844,0.005407021930157631,54.30886143667187,5.8398932579953975,0.0,14.636364055891192,66.65052778435869,0.0,0.0,0.0,14.75176849845882,0.0,0.0,0.0,-73.27111093209064,3.2779363418738683,0.0,-19.779997004614202,2.581125351444303,-8.648878523865417,0.814905456372955,10.816966239018257,4.640299577063445,-2.5005294961495927,0.03972941782994807,5.6933641976620635,-6.336221944821894,-713.490877859997,15075.759154787287,8594.103989670053,-6.336221944821894,0.365672889354437,-499.36367977090157,72.8849817897908,0.0,-16.896468923857917,-0.06831231862168541,0.5829206462766319,-4645.319221268795,129.56982025970342,-9.603259084258582
2007-07-31,-2.785077679186008,0.09780907257099136,16.389931044036587,-0.8081449050236985,0.015939010011961678,0.0,562.4761902172243,37.245157719241874,6.6937787315039206,-9.31879667780754,-19.7108749861898,0.0,-2.9979332430591614,17.85842380036607,19.2071048644791,3.7904410518232527,-11.095490009161196,8.758467342165073,38345.502664998196,2.0316121853911397,-0.5510417750920815,9.327187574457163,-1.235461911671277,231.47172247810403,7.819820003489519,555428.3197622644,6.87851864245645,-4.800737433127751,7.819820003489496,0.7192666592654484,-23.780699449087,497.74592425988567,7.170399658394693,-8.65812933253825,618.9633179385435,9.914344427083478,45.41394486887925,-22.595182061270528,25.076626784372692,4.188708634093349,15.317203763023109,-28.802618691240554,15.627471256063089,23.92143347428148,26951.018319024886,6.616030236353859,114.68212851419365,0.005466158086701919,80.60140210467489,6.604352805305456,0.0,20.515536536569755,-36.02867865389953,0.0,0.0,0.0,6.834312542071437,0.0,0.0,0.0,1.4391365411661354,1.8239541330665645,0.0,0.2968374870196584,0.29372710235972477,0.056375829569394575,0.582117654803362,2.969307326782314,1.7997905167807744,-0.3079419887286434,0.0018329485182652094,0.12873951364153413,0.30159794043640886,1.2244330914238084,6291.051539054606,4229.658488142071,0.30159794043640886,0.023140332857877866,-7.988527941354164,24.399433483124085,0.0,0.07272271071721725,0.018618839102233276,0.1405196057174205,32.964239991637896,-11.102248352848619,0.006672129464404097
2007-08-31,2.762238073290428,0.10581304377730379,16.365867839957314,-1.5493186377823773,0.058668156552486424,0.0,560.9288417215761,-12.971539306188895,37.117111329850324,6.753522702474054,-9.364816239407038,0.0,-0.6380167635114818,-11.063177369085324,17.809296022723657,19.15426692158532,3.7800137068771194,9.28749644223031,44449.380983178875,2.051955298556339,0.7005347494715966,-14.689968644545134,46.12017231122246,225.57824342567113,-4.79508949996829,528944.6263456257,-3.50965100382244,-1.2067350220311246,-4.79508949996829,-6.835058027206664,-12.29921122752168,554.1016225899496,-2.255274501711914,-54.622271958045324,681.5578232156502,7.161902896074554,50.62415311584099,66.49814456520305,33.31795630503069,-18.635022383299592,8.411874454577749,-2.6497628255020924,8.694666328669495,28.53325201325832,26269.75780989421,8.912498763762727,184.85597447026186,-0.0009441641609998215,80.55387445814581,6.59513370623797,0.0,196.8132402159681,0.40254579853767325,0.0,0.0,0.0,-24.26868568261619,0.0,0.0,0.0,115.53517660215331,-10.426851238337974,0.0,6.757263075041621,-0.22842359435085768,1.9406096466301381,3.8569016543421952,-36.80529753211056,51.90992454768161,6.226241104514749,0.004036761989760829,-0.2833620362500291,7.783784292592706,-248.40930698246248,-20838.480333567597,5645.213083070936,7.783784292592706,-0.16051081558100844,673.3783506014261,340.6265667059979,0.0,2.368074028808712,-0.05198701919586446,-6.783365854317012,5864.526971482139,-112.55520919630385,-0.0006191963717743221
2007-09-28,-1.5348372929649203,0.1668643588454237,17.088787243345646,0.3707051924687441,0.003377500220576304,0.0,555.0188076003222,-32.988538706333586,-12.76443137883783,36.595541057652945,6.859238972418362,0.0,3.9699665396748536,-21.01693576763415,-10.946613999763638,17.621654490783943,18.95245456562456,9.701496833143914,43214.14716128674,0.6746096040613969,0.6882921895188766,-17.11445027779444,46.36493975917755,224.0670508683025,-7.650863133564267,527680.6859485297,-6.837908658628959,-2.7688254839532878,-7.650863133564267,-7.55127954036494,9.048694430714534,606.4619159687144,-2.2753032440144105,-52.81224784368531,664.8176697063087,2.957351494307827,52.789280896767096,55.74050926014195,-57.29897113459202,-18.422397307425207,8.461366307504752,6.304067183867158,8.742354309282044,31.318627273238853,25579.248529883218,7.037485941951187,183.5032126936612,0.018293618149367336,35.19420835623546,8.505679242425703,171.2234285369959,-268.0218618218458,-11.559377827919661,0.0,0.0,0.0,31.34535536252858,0.0,0.0,0.0,199.59184813746742,-1.63849540994687,0.0,0.0805690018954408,-4.964947080816955,0.36647647535128236,0.28232015510357655,-2.6982038062909055,-1.5345143214591417,-7.255382227177634,-0.0070274556946835764,-0.21339173177864623,4.895816353388568,54.09156694585661,-4553.901935303118,-3289.9615382070187,4.895816353388568,-0.008486975769852023,26.95579211312088,-14.865198858115946,0.0,0.5338255048094904,4.50647319437731,0.931721885907665,-73.48820212013561,-60.842907362878805,7.311770261701255
2007-10-31,0.6511757171753954,0.08387797866509228,13.090562804050252,1.2921950417608243,0.040817631472578594,0.0,560.7446125894253,38.41761387291081,-33.57827629476956,-12.967352463398964,37.111106554408806,0.0,-1.031719156301787,5.108952049187807,-21.233755223166252,-11.05954382519537,17.803446811724964,9.800437981420451,44011.91665358736,0.6549225633656284,0.7011275677949866,-17.344476081174715,46.06518938856168,225.9301065417618,-7.742961807494476,528578.3123186358,-6.972255130736904,-2.8093131109865017,-7.742961807494476,-7.599439730841144,9.176723225539131,615.4376618328376,-2.2518647475046327,-53.09516315201531,671.6496621977109,2.961108183151133,53.63935118333536,55.6432513230185,-58.38060855114148,-18.70362783318301,8.401412294672795,6.422979785468945,8.68416270369272,31.69774766285566,25972.11524108114,7.015185509406618,184.84440167530192,0.018566647447679333,28.271924071803205,8.203284807676148,0.0,19.703915171342317,16.34879051653469,0.0,0.0,0.0,-59.17562302904928,0.0,0.0,0.0,6.204856860407858,1.700119741053129,0.0,0.42847547603740566,0.24001000346343915,0.08448136806849682,0.7248910300924933,2.2595775459899414,1.4320199180160103,-0.21750728705575284,0.0021347906353364754,0.14509946928673578,0.24231826085610209,-2.179452627855966,2942.944084482733,2045.317714376375,0.24231826085610209,0.0077143739965110925,2.652913877068926,11.273588007180479,0.0,0.12593141483690928,0.08999700211978467,0.08993026818696137,141.87901164439245,-14.010419358226955,26.847195328315102
2007-11-30,-1.558380141291575,0.1356958927218324,13.0460210127752,0.7248045727339655,0.012885870243908581,0.0,556.5983994366562,-21.18394560121093,38.22167990473754,-33.505700730766605,-12.969868857078058,0.0,9.28653863988552,17.581733107005,5.071175842858529,-21.07675028150053,-10.977768227102862,9.162878297035729,27083.808695917247,2.078277227032425,1.363425615594897,35.10916127337658,-41.65195917549905,238.14852750350653,14.383685704329064,534683.5920469338,7.883185689493757,-5.509545379332011,14.38368570432905,-14.505501896273707,-2.307364817554217,489.5798977867647,0.3575274908387609,-28.327464650425874,593.4232467104175,-1.6753433130456137,56.564631366185566,-57.22501135294525,35.725106088406015,4.9829752982025095,-6.579739908504018,-6.197510498170623,-6.429954984330129,31.234661172086415,24549.603689730662,6.041925385716695,177.3966370191062,0.017560500645163315,6.3723589984403715,7.601270594063971,-170.36629003534557,71.9348551051952,79.64674366946356,0.0,0.0,0.0,23.510263822771172,0.0,0.0,0.0,-256.5714126376878,20.535475498275616,0.0,-4.532943964288041,1.6991063403664697,0.14997031990369614,-1.3351372498922416,47.154941970228776,-59.09276133491869,-24.126560882447635,-0.0035218772752799443,-0.13083488048913416,38.89222184004817,965.4417479008209,-27593.245687398594,-33698.52541569644,38.89222184004817,1.7036793135165507,-182.41073823391844,-280.58466127350766,0.0,-0.617920411704489,-0.001341279263021633,-5.692390362786121,-453.9907452744246,122.05297994349417,-26.466107220572823
