date,excess_log_return,illiq,log_Mkt-RF,coskew,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,rd_mve,chinv,ep,lgr,pchquick,agr,grnoa,pctacc,chatq,chcshoq,chtx,invest,chinvest,dy,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsaleinv,rd_sale,roeq,rsup,O-score,sue,chnanalyst,turn,RF,baspread,beta,idiovol,log_Mkt-RF^2,size,mom,chmom,max,r_sq,gammaps,bm,cash,cashdebt,cashpr,chatoia,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,ibq_adj,currat,pchsale_pchxsga,saleinv,roaq,roavol,salecash,salerec,chsaleq,tang,chfeps,sfe,disp
2011-07-29,-12.642815346465634,0.43712477015833096,-5.538371575528327,-302.763095816024,-44.94844681575303,117.908935574336,174.5411635854287,263.2337626348207,260.62297650733,52.54440972067118,-58.32775754561872,130.4591683873848,20.941903129067793,156.53493163889596,1728.1593765391342,0.0265401857326817,-5.922348653835979,128.36761748771852,-127.48330872726777,33.95378393468599,-18.527953935657834,-76.27778651716243,-3.669800769165374,-18.52795393565782,-10.10370938311206,4602.119159661088,2.427827719064029,-10.50256230003344,19.306795769998985,209.25521903807345,374.751760653174,23.1988109038996,7.341998247194152,-421.5799265106072,255.5484225835336,483.90676010316474,1356186.3719336076,1.2097860603717978,305.32451490462284,-147.88723070003545,-4251.6573829024055,0.8860742292870135,3773.5176669331977,839.4983578216738,0.0,33.44316667110067,-1.9073075341933645,-3.0493758213321627,0.0464805993966389,-8.206934722372353,-6.351598617277318,-74.17366321959753,-3.339960049980732,27.497730003793777,-0.08833787469745324,-7.426875901683161,18.956789851090605,41.18178158760807,238.8758424429725,-23.84341077760526,7.1725876235377655,48.561286457584885,-306.39124689607706,49.35590865650511,-86.83315671892058,-69.45202566466571,-0.03048189907288279,-4.1556901413332525,153.1042204413717,-1248.5634002598708,219032.01029109955,-97463.40592886508,271239.5407631546,153.1042204413717,55.56583871345401,52.51279911240181,-372.6413089840314,33715724.84614295,25.779660419926834,1.2161326808416604,-287.5394583455818,765.0576090489442,-766.1559511966109,-10.10438154035819,5.545891727066532,1.3404271600026334,-64.42755040089833
2011-08-31,-11.269954836894051,1.032100299552022,-7.462429306948229,-981.0241709836595,19.12575985611007,-43.542638145333584,121.45005998711522,174.56391644182224,-99.90920705787924,42.437765068515034,-80.61311026567309,-58.3600620764059,130.5314225318775,20.953501695219515,2435.362454895182,0.026410405371444803,6.156193321073506,113.69587574915047,-19.27089890476703,-6.745529630741638,-18.469126443727156,-64.75321786300142,-4.0965004722920275,-18.469126443727028,-22.84701979582758,3956.047323917977,7.279253951846208,12.330203730012894,26.07679069007857,115.00981992424323,366.2381656106187,13.354145989752807,22.323770861481112,-338.9032755728525,-304.4311509098213,341.99189810671595,1356011.2731545353,1.2038702588203007,270.94648497200114,-155.98348453310277,-4117.886758774936,0.8393320383988012,2540.541132728602,-816.7011793091651,0.0,-12.9223355270546,-3.5072068835443133,-1.193078237981446,0.07968092255348941,2.5274771682916253,973.7629560785243,46.30594437364198,1.820690535211952,-41.33353991700892,0.018504608480980345,-12.62671805597165,-15.132272499016494,-37.97468484594458,6198.677152514578,-5.114072771575513,6.378989377357129,-9.821316588530863,-288.40537734373356,14.03965452419925,-11.062950715423426,-2.1650771517081324,-0.03647090236754469,-1.8777280813136485,68.05840336232762,525.9708390610824,-189746.66451621056,1173196.2524104416,-1360753.5175606012,68.05840336232762,-63.543646803868114,108.19307351264433,-95.63264724433537,16753210.073011577,-6.795054823975093,-0.3187810217182445,240.19332161396778,-101.32001120418727,-13.932147939511054,9.493135934576458,-1174.0192855896312,-35.43148818321798,-17.299462610965747
2011-09-30,-33.47456375551122,1.089221507218827,-19.32865136257718,-1111.705696969542,-193.1618321688019,15.889578522979507,-44.254617252850295,118.22183755538452,-404.53965787117636,1.5379761643699337,-107.96647654145015,-80.15554145628718,-58.02880399652309,129.79051193559215,2773.100233575789,0.06880442308318171,13.544866586799316,53.13645131720988,-44.76304316851712,235.58900079140332,-32.11626335349236,-56.65503144507924,-7.764745659367466,-32.11626335349223,-45.39158216233454,9154.998331678507,1.466331110208662,58.25026574695577,29.944309573939858,431.1385117643742,381.0353779518351,236.29183346824962,-43.91030573918528,-262.7322722354011,552.4418753429717,1068.0567538581058,808.1550938394307,0.4815693361115785,532.6480885357706,-347.11676137353857,-4442.38429974672,0.3669091645725988,288.64207290508375,375.95369118222607,3.129504338036475,45.97425976000241,12.126330579487785,-0.7904758939245795,1.0163284158968746,-25.917331510928307,-67.94639901071218,-319.3885536565617,-32.8337361064589,13.869625931001565,0.9381482847698037,91.21278498658012,18.419776698000078,19.467057348779292,81.69404770410802,120.49098693076029,89.65597182793078,13.734894998423243,-638.4487407156557,179.6321169560697,82.33287043082032,-47.831313376396594,-0.005630898318194522,-5.566386933467925,153.89383648564012,-315.0833191207305,-1926652.0444704592,-803013.0176913589,-1122984.2855509818,153.89383648564012,1957.271250051488,178.0484995328561,873.3806894573972,-2772872.6052162647,-1.2047992846344329,-0.2937038000918193,268.53024448131146,449.08122935235906,1009.0450558035096,-0.257544405864337,399.0083616035907,10.521499344560112,158.71639268463116
2011-10-31,31.85857800986327,0.932228207795614,-24.642726204355675,-1139.3978892847215,-178.33769148715757,-190.84739559937847,15.807015230161719,-43.96386269671273,-851.8709063692739,-61.27576537492014,-278.8791552911418,-107.37707385791309,-79.71796219327803,-57.71201739855658,2771.285339705445,0.06770508192680712,13.44893468162238,18.14574603175175,-18.558110617614435,172.90118333558158,-39.120049975278185,127.14162430338563,-7.696802525521695,-39.12004997527805,-49.634565532948635,9086.130628772431,3.236603418243924,13.414070515095384,24.422703087959988,211.37292638140107,45.52814345061738,173.96234639389655,-51.88543370180816,101.09753167134696,393.93935074166495,287.45384201113063,110.17467300412785,0.47387493265447195,328.6626109957654,-337.85252050833896,-3767.0823113411684,0.36915529192106217,-922.4781996467574,379.11375661979173,-3.129504338036475,-25.39277110015462,-13.749672136136155,-1.1968557160229594,0.7513843694558673,-24.785095900518172,-85.39612860822854,-1321.850396646605,-4.726851773204032,1.5285566895825013,-1.5525946000107855,-12.770927313977609,-20.726719062305506,-48.72352955562167,279.2251014120884,-168.63134570314332,3.4046135597903913,-60.69690947838515,-255.3683359818533,-14.177102320010363,-90.9398967346001,6.900196140889761,0.025575400511268942,19.021362747896546,-33.38587555485708,604.1798639306536,-1858730.0206818879,-655659.1570818573,-1242704.0273343325,-33.38587555485708,-1870.983236402437,-11.04236326332466,-607.5039649884029,-46790234.84241414,-31.40331029275748,0.20308302180686866,-274.9744908202101,-917.1867499557889,-706.9694146102294,-31.284566570237985,465.814198980491,-10.370379952512138,1053.7209751686
2011-11-30,-3.8047087883863973,1.5799599412988925,33.30846575357255,-1009.1370389839568,-489.06301833945895,-175.02084325699542,-188.49398532721517,16.976829103462194,-389.41028798519136,-62.56607359298931,-350.962139898335,-274.6102328263253,-105.73340707930514,-78.49768526257304,1802.6687200949004,0.06543303918247274,5.067578492363982,25.129398996873984,414.78390042426184,136.18162307767412,193.15620953929366,340.22267771940585,-8.219936270516747,193.15620953929377,-66.03791673609054,9304.914413398255,3.3978682943828766,123.58999393278762,36.58333129063044,170.8675181805961,45.45398794330396,134.5650831550398,-326.9476339450504,272.92118301385784,-137.09662662450896,373.59833364722977,73.70174561866537,0.45797266842527473,321.0598017488939,-330.88167876610703,-3747.4967721910243,0.8320709317053464,2710.8325123268546,-46.4423630383144,0.0,30.724250158304073,-14.080681554645594,-2.155595830613869,1.6357601555123893,-69.11817654412607,445.1129355071598,-449.06231471614683,-39.82743113793049,102.81887535700548,0.663357115044378,403.45131080899455,0.48044527202114296,7.227458121951514,-13093.075041897828,14.49918162338873,-362.5884944743556,1.3262932481107157,4538.1161643601845,-216.98139252961846,85.64683789092328,-15.046017060438516,-0.0738136095311388,-16.40368551421318,190.14524085149014,5540.904539329063,-4911596.589774847,-1573099.4168938547,-3335919.6595544964,190.14524085149014,78.1366890776012,-238.18390358529405,-100.95438870448459,-4767811.076573312,0.8847757898400914,-1.0138937331445987,-2155.8859410869873,44.319251114896815,48.19946779856912,-33.94523016346875,-366.87652375866264,-6.242004855543755,-491.49479237468563
2011-12-30,3.6517142123774753,2.189155590750277,-0.8746887557116179,-219.49852091534322,472.2825496750537,-496.39662884074085,-178.04028117704217,-190.95398615166118,-265.57969962672126,191.98433469030195,484.6410499643802,-355.83455736955864,-278.4226545781056,-107.20130700746958,906.6611522714527,0.5824473713935936,-0.08265510060018655,29.74975319901673,399.66119238422635,-7.5031680092426924,217.71483679998553,382.3045333344524,-10.337949579075156,217.71483679998562,-44.419769417789134,-22325.422048502394,4.020973102501594,62.240379840558916,42.868096070310536,44.96491184534533,36.40948127074206,3.8285400392376268,-70.14503300619668,182.86597435457875,-982.0719456305278,-323.48963299337186,-508.3849269764025,13.382676536325723,154.04044223556608,-186.38506490721318,-4183.791487367639,-1.135007264416152,1544.392614351573,-784.9507915376471,0.0,-34.159671240583606,-57.970341714696474,-1.8080223950560281,-3.5784808912027626,61.72696784071104,1114.968121103353,1039.6070074180102,85.28312610126744,-67.55697929456278,1.9760891160114884,216.5814173652616,-11.6709570641695,-24.07725001919553,-4407.564208050677,-40.49958966381592,-15.54090345169135,2.265337419739609,4586.4051108271815,79.52705292989049,63.687817024785545,-25.23767361226794,-0.012446637306473995,-36.41221937179455,111.69350898991047,2014.8715213018304,3203427.0211470425,1587404.1098587513,1592506.963528812,111.69350898991047,-717.9776307939853,99.05948559374337,-1020.9587279777433,4182743.8722216487,-6.9646568642179645,0.018995070385180668,673.2684140968031,-578.4720499976622,-908.4244364612455,17.57564163535517,808.6660444335598,46.5103037354468,-794.8927443746256
2012-01-31,13.542701529868166,1.0876029302812396,2.2989263287168415,-271.74992201038833,-60.09638126790861,471.5975632060654,-495.0067656664054,-177.1752214689962,-29.300519374986056,-8.411486300397307,-12.62602973349853,484.10734877521986,-355.44270173449337,-278.1160472408847,1370.1451797807554,0.5724033763806688,-0.08904221491359077,26.4534509214749,449.7598874135674,-12.567964492803647,243.99769385064826,251.33211729404124,-13.276422871734514,243.99769385064843,-55.492881218321685,-22791.688904326107,-2.7571927257890962,40.6875629881152,46.457569112767246,-1.4844577440159583,31.056777819341107,-1.364333811015424,-258.8691080578924,234.99964051765727,-973.0165054021932,30.034242304002163,-211.42847752521604,13.15189940006905,142.7538300144327,-184.67034110558575,-4219.358491882287,-0.9900942371567418,-100.08448699107495,-660.0605560180177,0.0,-17.060515216651964,-6.491880598479554,-0.9107577310044306,0.01449685533327394,-4.964283197557052,168.29875162229428,-407.25032356010274,2.435074608969444,-34.030020249243535,-0.42807527199714945,0.9109017971195499,-33.078461322829526,-3.9988939407598423,-186.00584805114886,108.24709779867608,-20.122602559240875,-1.3497367641984113,-168.34913308750401,-38.722815978556355,5.641187593948416,6.782427046257425,0.03393274902902732,8.807934415043292,17.515929656506614,-346.2616763211172,96488.5808531344,196360.88224080205,-89538.90767726302,17.515929656506614,1747.6101017635401,-42.619893965327265,151.11176598702303,-1292910.2585942745,-2.7458202458385443,0.2762246784416149,57.9453403345733,164.98227737959746,294.20670792458884,-44.24800962740255,121.24401937510675,6.27122928850838,-136.426163123906
2012-02-29,23.870307967052703,0.862301959948291,15.369145365351063,-630.0372099722016,55.72892880942335,-60.35209862407652,472.8942864295165,-495.01171967199616,676.3318376621263,28.482045262068798,33.233443375217846,-12.638988914752767,484.6042298226833,-355.8075231783279,2335.8621623491445,0.5702377146585429,-0.8173470635347444,41.06058086377136,478.43176921829036,53.091739297087685,288.8238924902971,290.4095626488169,-13.760853237758157,288.8238924902972,-33.486247759208794,-23486.575657047433,-2.4899918889602417,131.16179049571153,51.09338424885213,85.18170881377637,34.30820409454751,36.71633488945732,-325.551724439136,213.01795279621422,-126.96695727707473,-20.01370683255012,131.86154734192493,13.102139796476079,172.94035062053868,-188.71633904584633,-4161.918664380472,-1.0374576915912883,-3800.713033937657,950.4995768005831,0.0,-7.959574437792298,-15.915859816223985,-2.0262817454869584,0.7402306051459469,4.621796400693711,-186.41444585343015,-483.38298562758223,-64.49584390210487,50.242019017645816,0.1987719911766428,-82.70282809730588,0.9513974631269093,-0.6709526351463069,4736.332703232416,-6.171837609106305,-6.027670770466727,-3.799505043415138,-1040.655020602535,80.26779721524645,-18.016914427322263,-9.428706508895033,-0.03531815517351289,-24.909869693544124,75.64930090777966,-1564.6468565586028,1477547.1731659174,2508668.2010311186,-1030559.8035634458,75.64930090777966,55.42906582656133,26.85114557435827,7.008684964057068,6140871.456208706,1.1992431221060684,-0.544229112809262,1590.5444172384487,46.43997997053907,-21.731108580415594,10.670846078776322,-53.838681559140355,-16.742519437461496,174.4518474717321
2012-03-30,9.392896277723752,0.8644994301429079,13.534046142356885,-597.0894153735275,212.6305584773827,55.69543989226329,-62.17798016844846,475.3140706489471,541.9070866135453,-2.156206862949057,223.48486606964573,33.444788364151,-12.719365387998588,487.6860253029919,2745.0559776144505,0.9856068065022051,9.692818519186929,53.603532121995336,182.19119255677197,-115.97617222478422,122.9809370352743,207.58153385374013,-12.58205546503851,122.98093703527437,32.78356327798542,-3366.93476155148,2.6891518878879825,505.2529375116462,53.67004785789587,204.67158427290772,37.4948484521234,-93.16714777350015,422.4900454727992,126.30039900481206,-950.0167861428001,-38.043731253001965,33.578240966830876,8.550178568552745,188.08731190229565,-193.42920199342745,-3409.369236380616,-1.2748533142684852,1594.3893037159414,-297.3596332954844,0.0,25.444047113121655,-7.816778903667625,-1.7500414446826014,-0.17181842613295129,28.66567628464327,200.49942577785578,-245.5104209293845,18.489138185202876,-57.92449191370156,1.3284797589243893,-91.80014928934543,-19.274835825598473,44.54969734606979,187.44652649811246,15.616059016905103,328.8627574949809,2.2219650126446027,-1671.1079480331246,-220.64168707111958,-16.688068942383325,-8.41783034650743,-0.03443087941724832,-22.376365762351497,-0.41865443272854463,427.65008880333426,3324520.021467209,2181369.508767903,1470625.2983705103,-0.41865443272854463,977.2847117964707,-140.52363900292676,422.03840847354763,2770335.706011772,11.031984251049678,-0.5073178042230495,232.04394468130977,38.036018586988575,293.1849182042803,18.0931463654033,-98.98671965379526,-4.476816259451667,728.811245114534
2012-04-30,-7.593952318025215,0.6208553727820716,9.642214335356632,-639.7887442904691,342.62288770941035,215.71305415968618,55.45514171679575,-61.46718942748991,754.9714387422954,-2.655987758750136,198.52304890820048,226.13292028867141,33.84107297388611,-12.870076126364754,3393.2745323338168,0.988862120021147,8.196023113138736,111.08805313746292,217.08701293523822,-137.50779648780286,159.07885069947397,-37.533482869933536,1.0158673237927178,159.078850699474,49.54147765477717,-1498.0298331476852,11.34716521000719,591.9685793053777,57.03888210935517,234.38897661564803,79.35235098048717,-114.59765362879772,683.3954019567296,-1336.0604763226559,-46.029020284275276,-238.7236744349308,19823741.619540796,8.57841854386537,184.37857001077825,-60.4515294680273,-3370.880207195118,3.1562025352365484,2614.4799055353146,-9.019502797312725,0.0,-59.04654662758239,5.15410534371847,-1.6791439973985405,-0.29005727565029965,53.74987311786117,1529.5499105032286,42.69887026184824,2.683759453592245,-133.2504094967219,-1.547719818079997,-66.53932977720024,54.140245710734234,9.975359891676419,482.40501413266674,25.675216868829725,12.359941709362943,21.056138315151202,1341.161068720794,-18.74174300492541,140.87693301017475,47.17265908138137,-0.20576448735854713,-58.690840828095475,-81.18964316627239,1410.7438941225028,2897733.4245397747,1951331.0176347047,1149092.82545197,-81.18964316627239,393.6290238916031,-11.441615495240967,692.90138142591,75205079.89157015,8.807296141291737,0.573629136626117,122.44991356794617,-5.757722733397259,1617.3144829807893,95.45795529105453,11.146764935376382,43.40210450999382,-427.2651795740419
2012-05-31,-15.51949774283452,0.9676816424287489,-2.692029620674914,-791.2005191528809,143.5721464776958,344.66698693606975,217.0072124326215,55.00390830846332,578.6193719383855,12.394741950308081,141.0530577044423,199.19849699515183,226.90230726537638,33.95621269255507,2756.131662911887,0.9778953349177734,2.7733825849200238,91.76705999606453,604.084805042141,-282.4717650624529,297.3003698702291,-117.34562363644812,6.5501451416808125,297.3003698702291,127.2012054545119,-971.4757650720015,7.248430245262927,412.9752795976946,34.66904188695671,202.5650725031364,78.19834141498025,-238.9195177275293,920.6211827419429,-1466.3734667168192,-545.361876483891,-354.28390990802177,20075924.049767755,8.483281243333163,162.34950756916956,-60.53688188152915,-2876.8637900360186,2.576684026768091,2321.2894490292365,70.25654863443106,0.0,72.89691928765572,-12.742685833938026,-0.5799706722975841,-0.27232426644186397,15.616920559745267,-612.7860549545676,-423.83292648482575,-18.585391416272103,-33.004235684811874,-0.014874023755010679,-235.83507007491517,-0.46007030032978946,-80.82834470363517,4118.695745655275,-15.469733387742451,7.085587446683576,-3.2015290624979684,-3239.7889125730653,-500.99871767187915,-139.1181887302588,37.59507849074144,0.013691241066223103,4.256612918536121,-352.81994454999756,-3679.3816762171728,20411747.606031716,17011304.43669586,-14123474.309978262,-352.81994454999756,-126.1892651090763,-624.9251956018925,28.074889068733228,-1464823.8439058065,-0.5568472090518668,0.01052794828162007,3.717692363215974,-43.54360194797664,-42.03056314960895,-9.132503125514631,-157.54940765527027,-7.407724523666872,-224.9389616284526
2012-06-29,13.643376424592358,0.7787463214013669,-20.12226774222195,-617.9086963363856,-121.49769268190795,143.42982454370733,343.76700044736367,216.30850441909647,123.00666309177271,-5.745169069218767,-39.186105920797466,140.58982260002,198.5443053168001,226.15713296210123,2326.895371176262,0.9718292677847428,-5.847289785220535,102.3315785099827,524.9007710567743,-172.9491456441214,268.72191512808257,-221.6994429884324,13.95012221421944,268.7219151280826,81.13763527934248,97.24142679063247,5.7399577094291825,-125.35291503769275,20.2939838281224,133.35150392137254,104.42729470952355,-158.29929404139872,220.4794654991305,1850.1401827500138,2145.8391525952284,1789.7345220299358,20119436.60583996,8.430657867709057,167.38640625339158,148.01378480491584,-3427.9918223639725,2.42870370165767,-1502.6467800501873,-4.056411100450077,3.149412418986956,-24.851464708589674,-3.626346472298337,-0.3972978147430979,1.2626745526500915,-15.125454744831586,-719.5100346576592,-548.2881351945786,-1.463196068952925,37.77638476751031,-0.20640258627444386,-139.11385393436058,39.477833819456464,39.64985140268709,286.64062372004037,74.98045743652044,-251.63541059325195,13.84087597608493,-2288.152484891172,-39.304809622390394,99.16673065336352,101.46539334761528,0.04378010102269991,276.73637023170954,-246.29150383790798,-1462.833030166276,-946079.5871430337,-246893.4576471746,-692030.620365873,-246.29150383790798,-454.76181991542524,-36.298147109032016,2194.5650441340595,1666529.4408659935,7.760214137126383,16.51479599619625,1683.8356002472856,1958.7394233749476,1730.0682137441202,-14.277269480527139,392.5760779901953,6.661695145818044,393.40661777850926
2012-07-31,5.675374379260681,0.7339487038859598,11.988891294602315,-597.7824046489832,-234.97849949334187,-117.87592731179939,142.63976052051612,340.61629678065833,2.793513220925334,88.2910313344237,-291.61864343912714,-38.961811922078546,139.7851125440149,197.40787455605061,2106.1058038188607,0.0,-1.4823697070472934,128.87676926873377,389.43474776702016,-64.74585912855163,197.02177600736377,-228.2530193225586,-3.6560048828054317,197.02177600736368,75.85522035791658,266.7518605654178,10.756376577965268,-128.41571194838963,25.185333481509183,281.75806731418527,391.9938903482464,-50.392821514147094,236.5794374516114,2244.5387555522207,2037.8422993833865,3059.591189516391,2828.5289109909672,0.0,331.92588476091635,243.4019491349545,-3988.514917099761,2.022955151769164,-406.6561566852496,-237.07444883803237,-3.149412418986956,20.73215103667863,-1.6319311666424596,-0.3759199840052858,-0.8281290110193618,-26.275222707901776,-257.90027672991255,-321.38986755461804,1.9335649075829338,12.41007527113561,-1.1541696776719084,-12.853473358019983,30.914228101292338,34.886375127769924,-146.95251668984838,30.312690923709397,1.290066612131227,47.14748826777057,-36.61692543407116,27.303354687399633,54.41368772932242,-60.46413758346378,-0.03566978539717036,-10.385210298198217,97.34963430609704,-1563.1008367534191,-2044844.4480181038,-1628434.3292941004,-5906073.47090885,97.34963430609704,-2.648336582701461,18.781344120181075,-327.026529078531,27974002.645428658,25.749339695191622,0.04240561694431477,233.1118253649729,2207.8498292345425,-579.3874205839693,-12.47197005681619,-152.36757489266415,-3.1243270347662815,-103.01512978753885
2012-08-31,19.86299887938219,1.524091215832562,2.4767850927971944,-600.6585726881754,217.96702337994668,-235.38624812930288,-119.69430331609058,143.14234886328794,-61.52200849554774,-10.875720559087918,174.92055080778619,-292.8544646103475,-39.12692424642986,140.3774937425078,2424.325612306296,0.0,5.741901141414201,133.53132675142336,131.9559323078747,149.2808406975004,40.90916902362831,172.7985758173674,-2.9654060444836507,40.90916902362823,-26.543789597851436,-4142.642148792424,12.70206103846408,-153.56372956619495,34.66019055725751,166.95084796144477,386.2792158222757,160.41228993191848,72.55618517923057,2511.786211644277,1935.3788409821557,2995.5101907618628,2611.9447349049537,0.0,321.0271573885952,223.6689291712741,-3711.1776716449867,2.1304612500290556,3155.6339586565136,150.36157709236818,0.0,3.7120610420635956,0.3472467503233361,-0.1142329439330858,-0.4380358787864167,19.34230571896296,253.68413139561744,-79.9130462582117,23.955583991765934,65.50580763393896,-0.02717007605883559,169.71542776848992,-34.08934680103846,-43.18181632095832,-7043.864844575869,-5.837773562753512,-0.7039004012824535,-14.612556604735516,-213.83142089793182,308.1592908088976,-51.49025421984379,20.87582018778489,0.015513587209061708,-5.295783321155113,48.45628093800411,515.4089455332006,8468575.122796983,-274949.3156093508,8718572.987864912,48.45628093800411,76.95832329066576,419.4187515508079,-31.39419539040182,9031102.397494853,-7.156500070457966,-0.19370438940019596,-685.6542370428742,-76.54586435281362,-52.17676051199669,-2.550126137493862,-1022.4619981336068,-30.880301948548322,-110.84791693215448
2012-09-28,0.9969462011187165,0.6658584559481061,7.931571809300362,-570.1658267176166,78.24577379228977,216.9591229848523,-236.72765648232857,-119.77339821494063,328.33780798262006,43.262293920465915,36.1236501550028,175.19058143179146,-293.30655370711906,-39.187325769983715,2230.2008749723714,0.0,-1.7671612951642965,89.80443573412494,181.7232506451333,221.9609849935448,39.88549276137089,259.2068763875709,-5.873420850883278,39.88549276137086,-31.731939755688924,-5272.567551292479,-5.817988649180143,-176.81954356164147,38.84449964651922,116.8243016522752,351.29771757795027,201.50323594688638,55.30713198637753,13.41237675793363,-358.4055456640216,302.77201670174,141.78296633693913,0.0,286.4693264889699,129.94379189484619,-3107.912669416625,-0.11066376218447008,2241.240847400192,-590.614203684954,3.1502234294081437,52.523846245948846,23.56666847255036,0.4259088533068791,0.1802098668745485,7.075817865564204,-431.4395552706965,-1102.78013915657,4.264421385984292,-16.1409937775461,-0.6035698866196251,40.061817992294436,-56.810137844874134,-64.19083896989244,1223.7932072285832,-101.6822705223131,15.262792808834035,-25.040678129237506,-663.4961437959792,52.1528516585779,-47.10646284614495,-60.199059493933156,-0.0633956643541671,-27.616895106618585,61.042702616711665,-1.8498733659191657,351365.8033750057,-25003.866540402174,374957.8782197088,61.042702616711665,-153.28636942433872,47.75168309040373,-2249.8564403746013,-353790.8646607399,-14.339200326355254,0.31765416299931104,-1014.1247403288025,-800.4850111406022,-2543.7258653035906,-47.39025433460438,426.6923059929089,-2.561937595882611,564.6852161970426
2012-10-31,9.591677201304304,0.7436670764570839,8.523339072559613,-585.2682841494102,277.80365984039486,80.08994608318538,218.27767710652546,-237.799248264338,598.8941467163581,-36.4523490119903,116.55883685530749,36.42877352943597,176.67035274908665,-295.78400781340315,2459.931106647902,0.0,-0.6806969959470084,51.94216563121408,186.06945056453847,94.04274864287447,-1.8377890243179493,712.3111248538946,-5.886615791790439,-1.8377890243179138,-46.132311055780626,-5331.504047394476,-4.907860528608446,-180.72019427825632,30.977325084317297,-114.65934389471336,21.67631197271041,73.69051395348038,4.18464481870471,272.8745158945415,0.0,-482.033035899688,-836.581835965304,0.0,98.10493902636308,134.822477678902,-2417.592087262148,-0.11699510273123792,1639.4583688787407,731.5006187203057,0.01461700292582746,-46.39001982355117,1.5604364771656378,-0.060603145334027886,0.029845348727237014,38.775573557395546,-477.1575980753346,218.0647084466965,36.74441211296721,11.443988186118759,0.0989345721429542,-24.573403159298778,-35.0997109756741,-49.2459407126575,407.30465537730197,-191.69808840467883,7.188727817190568,-66.28423149047299,92.51282852462828,-50.89287520667722,-93.6979244596481,1.4978613417805633,0.05051494238220178,16.551217426191215,-25.59223787550968,561.5696696854845,1060052.5550127625,12871464.473131955,6056775.367465183,-25.59223787550968,-1740.4462380006946,-45.990687927200725,-544.3030922146195,-105620981.5487575,-33.24479240638938,0.5236163661868076,-145.6249619629234,-2186.1444450858576,-682.5407468720088,-14.569097528765269,448.52511559741237,-0.8473871177482408,-378.4013603517585
2012-11-30,6.943070928610803,0.4696546943197036,-5.610433043539062,-475.93642740289215,35.260202924460295,272.6853460043064,75.50522965536683,221.45312681105008,516.384677942044,15.660128458692954,124.41239038574619,116.31175005932022,36.35155013586089,176.29583879043332,2071.8829585480275,0.0,3.224090561069241,51.72294715448623,160.82220949258803,20.65923182652961,57.54822190713477,450.7864257468308,-6.36467475682585,57.548221907134874,-27.21565308503111,-1439.8678396227067,-4.665087528530723,-118.69259945214272,39.96796362492287,-22.56919696610894,23.223869307024927,-2.9702834952090065,12.455213610463376,123.17500891675097,0.0,-361.6292761351997,790.864173721418,0.0,98.42176783748297,151.71576544384683,-2358.7363037623445,-0.11342068837714119,-1978.3508187194789,130.02137441594368,-0.00491167556576988,68.98957010504446,2.6836355757983483,-0.17710820752254364,-0.12993205906078575,-9.813674168639409,-314.404400728607,164.40232318277037,2.43503788764815,48.614672915773326,1.1895773037834663,-43.097337625960336,0.23276711228049862,-7.258273804784366,5670.932589072815,13.307193753012172,1.11792749506958,0.12677114910117382,-211.68945612872267,4.419181061255813,-2.2521847029324817,-34.53434170016156,-0.07168767110767638,303.05067747473095,119.41112164383759,5388.089175502081,2087744.139399916,2715788.2065436244,-609706.4038377851,119.41112164383759,-67.86178711393723,15.443580009472498,43.96944311544702,-1881950.4307265282,0.48595632928707744,-1.3574703262557648,642.7600746761409,-0.2783724066916875,97.72530355451647,-13.906754208516304,-219.9413652189802,-3.8729036251163507,-364.7275267344361
2012-12-31,8.150092544423627,1.0496247944976853,2.460351550384102,-596.1304342108044,141.4395780004364,36.591834337305706,277.87230249634,76.51512926081392,543.268692273386,-17.62732313455571,-82.3495577761679,124.9108392316615,116.77774430156329,36.49718987605293,2123.867596458953,0.0,6.618146294568144,75.20348861510595,1.134302239347626,-14.369306114712993,-32.09770072360859,283.06451443925744,-7.842286893219889,-32.09770072360856,-91.47412845930455,-728.3473187217783,4.5622424154758745,-108.98649874323031,44.16403018349795,-88.55799863952636,27.25374572583067,-42.11943245965707,376.8946396150516,-95.68791622872388,0.0,84.39805665375926,1125.018583910905,0.0,105.34376902713284,120.82378973836782,-2397.8250885900916,5.0144383232773935,608.422157397132,-88.5773113185769,0.006971399539948742,18.409002626662016,-3.8229555363773216,0.07967249349649919,-0.08049850655730133,18.508134518330735,289.1093408868842,-327.1034598577098,-48.774529037962964,4.057242536578997,-0.22672860106466874,-87.74684423677445,28.795629920670137,8.138394904101787,498.71387694783607,9.41445707301267,67.20233019818369,1.1629398763501086,-656.7599255767636,75.70296646577594,-41.31615003106651,-55.319315016561234,-0.18256177714538158,-66.61411847442378,126.7949591256313,2427.455111779207,561970.5800853074,446547.1153101623,273208.60020557046,126.7949591256313,125.18650192619157,60.59784654287341,81.972658078389,-164010.8244715929,10.356856280269419,-4.909745827427955,154.45450117348082,191.59833443910793,255.36530558370967,31.041374122165053,643.7869444826681,13.753954386853124,-36.072368860520896
