date,excess_log_return,illiq,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,chatoia,pchquick,grnoa,pctacc,ibq_adj,chtx,chinvest,egr,operprof,pchcurrat,pchdepr,pchsaleinv,roeq,rsup,sue,turn,RF,log_Mkt-RF,baspread,beta,idiovol,log_Mkt-RF^2,size,max,r_sq,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chinv,depr,ep,gma,lev,lgr,quick,sp,acc,stdacc,stdcf,cfp,agr,chcapx,oa,ol,noa,chatq,cfpq,chcshoq,invest,currat,dy,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,saleinv,rd_sale,roaq,roavol,salecash,salerec,chsaleq,tang,O-score,chfeps,sfe,chnanalyst,disp
2010-12-31,67.42832838738286,10.199454100891368,15.988070413432098,721.3943662580742,1496.606650413713,-1146.6332537023748,1247.2834282559118,-3730.047449838688,1458.162285446388,628.5479208601748,-56.30881403294622,411.1786528240121,984.2466262257213,-527.9313993622296,723.7588199999416,-2.424484314646588,-51.81940066700404,57.24195952054286,3408.5405958707233,-45.258267311513684,-9.720396555342612,11638.021441642266,12.097897689756033,718.1196150914858,481.5320673164304,310.58652426899334,99.38747503859737,-621.3297044168313,315.4563561626829,607.9309887910005,0.44347492468631744,-83.21026644795893,0.03519170769102331,-24.164292846026473,-76.54525627389125,33.46015190363346,2.7664449828713487,-1.0650916644699693,97.42676268318792,55.6642342948312,57.35933126420787,1771.253034048641,-71.99383860023954,-21.44242773253518,5.757412137570583,-28.480520349626545,20989.47420543841,23.038304694028497,12.021998251373361,-3.3759300893810007,-6.968489957428574,-101.6330318709297,-426.8915721135974,-123.89714698899843,-57.358208675336755,-19.765011271574224,-0.0057479196553513745,6.955711213785662,33.48398741277015,-307.16599230794856,6982.300503329974,1509523.9203238338,701185.714352563,808635.0794525966,-307.16599230794856,33.48398741277015,-273.56062222291587,61.391627328716424,41.12787244085848,-8.09734325976433,80.32865730064117,-339.15713250743687,-3.1666959672895025,-173.29775137107436,-2229.9997657326894,25.88769062912641,-9.560309403279717,1.3574812706212072,-4804.907954225375,-24088.504298547217,-272.7080289996933,14.962091382646577,-42.67753561012796,605.7250315421883,0.03769094395511274,1060.8537762463875,-298.6356260262073
2011-01-31,17.825985259986588,4.025637547957435,-54.59207125095645,395.9273965711679,726.9384110796414,1507.8541927653737,-1153.8430113097036,-1590.7497198248766,3609.9332760986154,679.1881552680106,-6.12930374234141,64.9775503036252,413.47784906276297,989.7502585896078,-530.8834443660144,-2.1132814005966907,10.521827022878071,-159.33309000888028,3300.1356590655173,-32.79284423110686,74.22539831340691,11056.698599453917,2.4510337613996698,738.0939594519454,484.3478062485114,91.78527084722116,66.35440131146332,-380.0148858020184,326.84239584677624,568.9463409333134,0.4033139875375749,-2928.470480391911,0.022831799909614148,45.58505480075523,110.9026621759482,5.466262396481852,-0.12952744131064264,3.278946978668542,60.40587425630656,-82.71895320717704,169.1584892559058,797.0416471354147,-82.13968687665783,13.77139732716887,13.643869674793223,20.01954649128413,31434.310444341976,-6.051709839691313,3.0468816778146675,-5.30082357051478,8.601651637107693,8.340677186964967,146.58750037213645,-403.89885487753054,1.1614950109687925,-8.04641313121897,0.05346006707583495,8.710712230187937,23.155565037308065,20.134971703976362,-563.9671120968051,527609.1327305585,163569.90869663656,363409.22619443387,20.134971703976305,23.155565037308065,-14.802572434154968,-7.9716399558718365,-551.5070300095576,0.14428422644147076,23.134610416815036,289.7032366653294,245.92862535973038,182.26951051939508,396.9985148152482,-11.514003788642924,0.7315307082508014,2.442261409960878,4641.6714925252745,0.0,227.6831829804512,52.55759202333502,-256.16372673726437,-185.25232789788487,-2.585255319599895,-6346.14790146518,525.015171089371
2011-02-28,0.7233929142974246,9.139461041436812,-156.31719935225524,1003.8855835941089,402.5326418119897,737.2134978640531,1532.6215779506101,-2775.9545506901923,2427.4906733893276,629.3905238612388,55.4134467938087,726.4918956042485,65.87209233288307,419.17017375683764,1003.3760909061562,-0.9545480627783565,54.343482596197,99.55848464496312,3135.1738666379,-38.3854474102307,78.32204879045183,9505.818310492468,4.925178723136393,316.9918999102465,79.78987506946635,416.6813257957418,-32.09474513694051,-189.10330085249296,427.65549813847554,494.7668414947314,-0.28222892685667816,4850.939674112577,0.052508669311717604,-35.044167757766644,-53.64324589090211,4.725848504617943,0.45767096120553674,-3.009101699494217,149.55219737274092,40.90641832785104,113.44567069712411,1952.9202184907608,-215.88114386785855,12.526462490280437,50.72817529181242,9.681766676637494,2446.7111188753843,-10.338907470533044,4.3091725074812075,-20.370052086456013,6.811903134435283,-1002.5258462040274,-104.71254329438881,760.2570202928873,-154.86149529361273,-7.952246086804223,0.03050408934965798,16.43319164247214,-122.84077675142373,-84.47256871066983,-3978.7496218742235,-1420021.7818137407,1945219.995963201,-3094399.21154467,-84.47256871066978,-122.84077675142373,16.55733766017525,0.8372729529925493,1245.4046247370898,14.760502786918494,31.4585454708766,196.5567894158661,186.02527475193327,-132.7575437005175,115.26439814420883,185.03725947866457,-4.524788024975948,4.030844060971361,5308.499102036243,0.0,95.60234969885323,77.22868578181806,-754.8931571379799,409.12622717997436,5.372794583715461,2423.2156520655863,156.23026965100416
2011-03-31,24.686815807075185,10.210894942054468,-133.84840339537988,292.9599802047013,1008.0964810690331,400.8678123093543,737.7834656373245,-622.973964327169,1712.414166318921,626.6420502695415,-12.90027493125257,217.6930376362241,728.8827373189206,66.08887347956217,420.5496379229595,-1.9317288897748954,155.6538973892766,465.4201457932591,99.90846609083755,-26.46018748757193,-150.97075621676547,1936.386712801831,16.65086857974443,-147.01398255976642,-52.08892982224564,370.7893974608962,140.9677781799725,508.057508485919,316.9470408300986,443.16442053680726,-0.2238598816450697,-358.21279631787365,0.011488650147219559,11.206571359088533,-33.35749527804103,0.9274594116486696,-0.3288547831091364,0.6044238495773271,36.242116943058136,-6.129772724476879,38.326555967901186,393.33321949536366,-283.2935550344637,35.520029317874105,14.523713758594653,14.519469086539061,-7630.371608586807,-76.38542837761506,1.0588651066674402,-14.52115487923372,11.358742619378631,-725.462886733194,89.52084233445368,295.6682492511263,-271.52087708841054,-47.89261213842451,-1.9047040627155702,-151.67282955784015,44.75919900075462,7.251284650860271,-3742.905977435541,681253.6642132103,583738.0478566736,1182028.9106810912,7.251284650860299,44.75919900075462,-19.257044315142736,-34.74722649370692,257.04937252121454,-23.866807309965793,16.22767753150859,718.1781566174902,-428.78720414437413,-5.130802303182023,-4343.396327111841,41.09455955830555,4.298999137972373,-9.892602195172145,-8509.898740087905,27944.979819318494,289.48147618831365,4.949643896359703,35794.053342872394,-511.1738933981602,6.9641481772980285,-2162.1954639863034,-2128.7620210586942
2011-04-29,-4.521499377506598,10.345962580765464,-108.02899184143999,20.778409791151137,292.56831122595315,1010.2697614139844,401.92663507727514,557.7423139472028,1690.3096088090886,9408.704385222116,-1.080866182256898,379.2649206216667,217.84852971576436,729.4033579772444,66.1360789229856,-1.9555456410572303,126.93566983227328,629.1004800375738,393.4336576084778,-50.07897812544475,-296.307638581634,2885.3487239892697,21.794913600005337,-188.5862026659322,-61.52118249148913,360.1529653622434,-45.27029803426775,515.2485955327866,263.6811009225195,358.3544997677769,-1.013966718186085,-1184.7177924982389,0.002540962569685057,-22.76111583131153,-190.5407925025729,-34.178185833822226,-1.2498836718156667,-0.8852292649438271,7.8919464497175795,-33.245162416361154,-17.064850169977944,373.34945704303027,-174.58382005116528,-6.92694568785987,-13.77729283552847,-61.63579434786254,9180.80393323017,-5.399425382152572,-4.801678306450299,-67.01878583678517,-11.960115926934805,-278.46041905525453,-20.808825997020733,-144.56370433136908,-179.1960564131423,-5.176297248666117,1.5590476725900038,64.96244933437629,-66.56633956012661,-19.126119894514716,-2424.961305218587,287812.5919162184,112393.25992301106,175419.3319932744,-19.126119894514687,-66.56633956012661,-6.981547220406696,2.0565399669266355,-200.03583382203215,0.8826600521436205,29.7339229781457,-123.6691895242848,0.0,-261.57349989817385,-845.9020013900445,3.0108921301657574,-33.24797654572417,10.140057398412097,-4644.885772323505,-1138.0704023228645,-106.84085637456633,-7.949502069486698,0.0,451.1106734166045,7.271111733440193,1703.5010693616853,-63.7121308612268
2011-05-31,-39.6964852110889,15.066921821843504,-19.638679866366658,380.3064376035023,24.199185230305574,294.7609663563729,1017.4019185962212,1040.8661858210994,668.4867650132097,9635.71915240015,34.27448072187596,50.98553182160005,381.10274357964636,218.90416921075763,732.9378642393067,-2.7364530815907124,81.47054649882469,168.45673596322683,1169.2202985771928,-11.96890978138171,156.60386986266604,2100.433827543997,165.69140284998915,-9862.189839096993,-19517.71853494012,-96.0533970614199,-375.1935245304801,-153.28079296140984,-5770.209719731589,357.84612489724645,-1.0994611066345967,-381.57931086069584,-7.663400857449206,18.442844311430292,-31.08776191250132,5.455893447002836,-0.931335233480155,0.6116300644348172,53.5786156396498,-101.3008200069753,30.483065585234726,-3071.3903383873458,-66.37034622462124,-71.21972467320279,-69.51818821709213,42.91601514451918,6593.929005183883,50.20005293018717,-14.737251529817172,79.77808425865717,10.139006827425874,-373.89087023099455,390.13835654729803,-647.6083112847573,-92.42980203903426,469.745502379852,-0.06365720336015368,-6.921449152731043,-452.446418879523,283.7810495879205,-12366.04654860141,3776845.031369105,1643253.1511481851,2089988.1445695013,283.7810495879206,-452.446418879523,261.35627932588,32.70368386178008,-905.4449890089636,-55.76286384687103,-183.48933979685953,-663.8814765712056,0.0,491.1093594295545,-1813.8181952457671,3.662017379614838,50.478995700947294,5.19307889790241,3391.9723869865848,-2341.6999369027217,-142.09942836481423,53.88078200982636,0.0,2.962599771771238,1.391507876000901,-1354.19859138265,-410.5968703367421
2011-06-30,-3.0424983238042946,8.226202414457228,8.554925674514408,-21.795134120244295,380.39151864398093,24.222157618792693,294.14001528797047,1259.4307173601917,-159.71626750177717,8352.419280117008,54.31782189065764,317.4331133484731,50.955816995265614,380.8806334743588,218.77658989286917,3.1853314913644732,101.58237516152882,-430.949001659148,1083.9561036268592,21.566245210257602,424.96239014550684,0.0,-44.61564526933003,-9788.213068793444,-19406.855354682662,-326.99599043999586,15.735183422827562,-197.2353259370538,-5713.506963107918,463.2364441773266,0.3711513234257319,284.06385742119255,0.0,-31.77221695939787,40.85573718291823,-6.04367517411697,-0.061063308286549045,-0.5023495756214316,-6.475243934251921,-89.46916806700392,-27.856939835325647,-1536.7168499184409,-30.21604998004659,-24.10598574387268,-77.36754872324639,47.75605480885804,37871.93927553318,81.9337409314775,14.32846105815679,18.392995098151886,19.046701761942018,46.311632963339434,-12.265466352797262,-272.54402813403976,77.90702615875216,40.52459437831333,-0.11989739575078939,13.753374632153964,-66.67012456699973,-71.50693042669604,-3260.0518002886474,479814.6945221722,36500.40543779731,-672376.7042916268,-71.5069304266961,-66.67012456699973,66.635411008946,-2.505025819892637,-475.28403999860893,-6.235001496153913,-225.71441570277008,-0.042812961926813387,0.0,412.30212104267184,9756.651713036845,-206.75740490620893,17.10506464891617,2.669123188302194,25457.85222660011,-1699.585838696912,259.89741883778834,16.138605005435238,-36553.44177643002,557.9786988342271,24.08364072571365,4401.420181388249,651.5571238992479
2011-07-29,-52.88707781177391,4.535280468793404,128.20592189393903,-525.0570993467785,-21.299472780706772,379.8695108891816,25.919707849384412,1239.523162509979,-197.27187509492992,7689.623180522125,156.2847453714461,-140.91933239366764,315.1881657614704,50.59544772817626,378.1869729106112,-0.9309670356053354,252.69647237252192,-305.341219776163,711.4836298754577,22.145036028784446,435.65578224012404,0.0,-34.72354575639166,-9618.7695132343,-19115.5441403787,-341.0571542109909,77.24971099486993,203.88304758145588,-5650.1212708705,507.60529149403294,0.23575016832742998,1073.6721962489219,0.0,-3.6897628501602657,-13.56762311823826,18.339155386412585,-1.9285537393080858,0.11296544453941954,-78.52911151320404,-13.19880217419859,153.3344512293388,1198.0670545430075,18.332028456844455,-9.225290372532072,9.259473458591174,12.09165783160347,1289.0507739769237,-15.663629209890928,-2.2226190259156056,7.125795926773549,12.480950558192035,-19.84967061815587,114.16599324335289,-273.1151287953944,89.89007110063085,-21.175391531790765,-0.15516082116623942,0.1666890125604823,27.545163874343558,65.66713359424091,-904.4821653563276,-358867.4551526904,-153189.1779152304,-197698.24991668016,65.66713359424091,27.545163874343558,0.19051732217985773,-5.600033832258333,-365.39338987979136,0.6607534577251393,5.8589381414964805,462.9433045507578,-1677.002358989817,183.34133364250113,693.3299574146222,-13.394886332784552,7.594335209050456,-1.9012646976204621,-2475.4785508048662,-1236.9030270547883,388.74846218889434,-21.78381584787894,-495.4889888295729,-193.0516123539793,9.403817787028402,1506.076452406066,-406.737323023548
2011-08-31,-101.9667929227495,2.082443139700129,468.16893366510135,-20.889207232537885,-524.8581841480042,-21.574204854584224,378.52755224736774,3464.968952942129,-1348.3820568137705,7621.725674839092,22.107235845824572,-194.5587572160102,-140.85129715519392,315.03599429104537,50.57102046689568,-2.8016462610337793,352.730747953498,-151.9106007243973,459.8110485830808,17.743522387666218,436.1870768897649,0.0,2.5887225263058773,890.9129220144426,1993.1292319970653,-188.99474189977377,302.3561060840477,553.0208618765733,811.9774518340961,552.5818336591709,0.1901015291619185,463.94124972969985,0.0,-4.678508789325532,83.03111259752859,-13.955573443533922,-3.6700470028366396,0.19396767958937422,-5.323015307494643,14.684593989131372,-104.32385607371998,889.5533691243636,231.51019894255296,-40.953395147980245,30.279817082029126,24.421603255843706,-7949.307141021389,2.1910662523263795,-0.4524428113010117,28.550618993900514,12.65604126095775,347.2909460562187,-82.33973828697685,-197.00929296193317,251.23322698634138,-99.43838120417796,-0.024816087159833522,-8.695371327579664,116.33946033590732,2.8169271001972334,2313.3918407957717,1651645.7121771276,1205773.9072220027,414007.5811337307,2.8169271001972334,116.33946033590732,-73.53215330147037,10.714313017684077,-204.2417425099702,18.54640037070769,64.86944267270144,367.50637725327897,1055.1760342537182,44.98122892889387,532.2283925770462,-2.74262447876589,11.610347150014547,-2.928247286120012,-420.2569330605038,265.38799122149067,273.6529371358879,-43.19417733591854,-503.1886052623304,-175.3324789134955,-2.589341765598533,-1114.8970168614724,216.35232238643175
2011-09-30,-116.5986505579175,14.195659705430854,734.162415895837,-757.1785035022347,-22.533243909097926,-521.3320466199601,-21.817370065816124,3427.3263963505065,-2724.6325541464103,5106.983548566131,51.32350630115329,-259.50913478024637,-192.66253634920986,-139.47852333301626,311.9655705552246,-2.1340000116878812,341.7443786972449,-27.281072995303543,619.8928691775034,44.785125724538375,34.95991607700628,0.0,84.4962210409865,827.5605821654406,1935.2112879806505,-36.554160696150845,22.437241853051777,487.5813570779201,758.6583762565582,585.1631981337443,1.1310354653505306,-872.1054402667833,7.6083193512026295,-28.81008673313334,-1.3546402619277842,-6.465539553822964,-1.4063670701383018,2.4699376134240256,-107.40457787924788,-152.91075687783405,87.59772367682945,3251.3926790117403,272.38689434045773,18.424628208089644,-9.08261231945525,-21.82700047719152,-66668.70874911864,-9.884620616952702,-3.9103256412512337,-17.547412502457888,-19.419429137763814,652.2130947798632,1034.8799850564571,329.8877370088085,197.38610065563307,-56.290963280976726,-0.02194423920041455,-8.911694361352716,51.91427100184859,309.9849945140573,2242.5673974430947,-1401767.8445011377,-816472.812601611,-560806.6350893378,309.9849945140571,51.91427100184859,-339.165557589435,-19.119931260537683,356.7360139747361,7.829815580526095,203.78808962618396,-207.05423730779333,260.79788695698835,-166.62157189689765,-2215.832775807372,-40.50249469795068,-19.593457220429997,-2.24403216521506,-21271.404119359097,-688.5898038752639,-50.4061795449029,-23.58544126886227,-7795.077940323703,-750.2191243622739,36.22167684224635,-2284.7824950247577,-418.8103419295817
2011-10-31,142.11879712567216,2430.6349696276843,521.5226624057368,-1370.7118819201892,-739.4750841251046,-18.972498294912917,-507.00808650692164,3276.781512350152,-3721.4303100406373,1638.874693183887,-258.6194538665289,-661.4624195647414,-254.68342732782654,-189.0798761925653,-136.88484758410434,-1.7738186047470195,210.8412956445192,270.5241729809864,647.788935941681,38.71637465517633,-3.0265470932933773,0.0,85.13468599255253,396.4065105093289,1869.672087235197,261.3173270311711,-23.55012090071651,226.89740976665988,370.598293966811,554.7603505287524,0.6779016708896052,801.0573833590988,-7.6083193512026295,-12.482140838837509,-67.5577821951648,-0.11740830073358666,-2.307114932966286,1.7922225651680939,-202.92683650218714,-24.6615821701821,-58.948593067493675,-1707.9344336935737,37.83700798538848,18.241480320862593,7.284764140415007,-21.361610856863763,-2534.0985961125916,-12.691583271506317,-7.834027271998252,65.7246182984816,-35.21026947949554,-1.7331146944543434,-192.15706733957177,443.6244384038582,-24.085122693915764,-1.1015997124557941,0.11894165657380285,-12.674036647349908,47.51810411880837,-50.95067094950684,-687.3781110344307,-1312753.1302753687,-811520.056764707,-488987.9737742469,-50.950670949506616,47.51810411880837,1.6738237811458139,-7.863714593845913,488.1623822854017,0.8996677795170385,134.51329162014034,-219.23409328581357,-0.42931719331306795,-111.63700407987369,-13272.416613968628,-2.740662643697817,12.5610926199748,-1.14493741433202,-2452.9845065806367,-92.90272587143045,-381.09929152842926,-87.38167096994493,705.5586636969165,479.0742451679306,11.335823230248309,-2010.6597506775406,-318.7668544090043
2011-11-30,-23.364296709547677,26.90631625386022,96.29261565919195,-1541.707757976243,-1336.7739655788546,-723.1657726047413,-14.746099917507493,4030.858730043039,-1647.0317443874078,204.06944673421555,-232.09999633274487,-827.2116358011828,-647.2515239672604,-249.21179433838768,-185.01767356293544,0.1697485948548757,58.83311938064005,191.9781929213114,389.27105325197977,32.22950062280085,-34.38262757099597,0.0,-124.58479438552317,-112.04835562184957,1555.0697172861614,243.8163952405393,77.150659221997,-168.8334792954279,426.49654651855826,744.6186661911369,-0.3719361160419141,261.1795218217612,0.0,139.55740588907437,129.66538886070816,16.61715638159535,-3.1213820071573934,3.9152033131877664,-230.08878677281245,-290.3907064923028,3.0864852597615027,-3011.424337342987,783.5553256727189,21.085158583416842,45.163340791216456,-1.0816033859874778,-18771.00335836904,-8.457318849977355,-9.242111697360997,41.628933658674015,-21.224766391215667,2011.6085588399274,-70.37939716969004,-510.77475924345526,865.7025600671432,-109.81617676082661,-0.24415707824035593,-26.211752394713244,184.42424237416168,-201.3285638155346,16395.411604628123,-3353004.0018662363,-2313961.002037972,-1028727.8431268036,-201.3285638155346,184.42424237416168,425.32981397897663,-83.28767407029223,-579.2263526114148,23.467878161289214,-13.8254942256699,-419.25631136836563,-237.2644205400942,-81.02217486045754,-2510.8488210110154,-12.214810489882211,-1.5691311798852041,-7.210747797953587,-1668.1660398381573,-65.77258623631133,-559.8702991709611,-61.7977608030651,768.7680426235311,-59.702140570323024,-8.800388574916752,712.639424485146,151.67551482915496
2011-12-30,-5.1550644737332405,218.11769474718284,1091.2191616914663,2028.1951233709528,-1594.9197146305564,-1381.0519594965563,-748.1696610017884,7700.985841164482,-1274.1434850694097,4554.622034163389,559.3593985931731,1157.000677228511,-849.4963930276757,-664.6882263198795,-255.92546239436356,-3.306513113938859,21.103792709252673,115.6437143539232,263.06931216810386,-4.426497184611459,30.30159797410156,24113.011223597416,-95.17274698606552,-203.1044806182987,1624.7714553225298,234.80084347452956,153.7427131925094,-146.33142038912592,440.1031145226828,1062.5362385590233,-0.8127256126660601,-1880.7598019427614,0.0,-82.20146798964717,-112.85917984815507,-17.42808308369581,-1.0709572837155008,-8.603778830501835,282.31786393138464,404.9719059912318,-13.798858384251616,-2268.3251171861175,787.6099742848191,39.708097124497044,58.991959367843265,7.523508471140531,-22923.628978939567,-21.259075723371666,15.612639882114763,33.371135994748784,20.24673783256344,1977.9944027158435,-914.0476617310608,-28.048071154122226,975.6086938974577,-22.767285876135475,0.19762202616373337,32.934376523144806,67.44990713179493,-332.5508117751456,8934.152505968024,2407249.982425168,1195149.118687898,1173543.181160085,-332.5508117751456,67.44990713179493,-13.328507159244225,6.583251688674299,174.00315144981505,2.5650989818094274,-76.17243212473166,27.47989200943772,786.0503618599415,-101.91929365053414,3310.111826426706,38.77129815588336,4.9835806247276935,7.6650213233795625,2668.560052313791,2930.1396321719003,-114.9067370723038,121.51312596516527,7372.937683259581,127.02040406389028,13.070943125787608,766.9431908215113,-25.541225754752986
2012-01-31,69.35338813133023,4.910668052406747,1796.3061884848103,-298.4438151198251,2020.6916463807972,-1589.228799826093,-1369.652469383349,8519.349154295596,78.74479072934821,4319.7446958784685,-10.685753977685822,-30.031835440585894,1151.4809121209973,-845.4436550807762,-661.5171625934483,-5.118701949052603,72.91806051780992,-346.8352255345256,189.93198674700577,-6.4341645603085444,-58.66799249492932,16343.37995813671,-64.75103326169175,-28.487351974895795,1824.430326345772,-194.9380282959828,176.96603384161605,1.552980415574119,900.0747228472542,1099.225441936242,-0.7984987105725496,-2780.2032425878206,0.0,7.670453746854957,-58.85271634611934,37.72232947213388,-2.5820517199908295,0.03500622571743146,-51.3427321022009,-19.31193045906889,-150.69960026870376,-240.64055592439854,5.092311143702318,-22.32538010297685,16.433977959022542,-28.829492298729747,12884.275101456053,2.949067490077752,-2.750166780686527,-66.0132943877428,4.095705163435582,253.36571268319858,349.169956352311,-688.8096069532348,108.98319894999986,-53.90237293252463,0.06837868334754305,-11.2788693579256,48.87371074435805,44.36490717510688,-669.7897245681925,-273903.035720706,152401.6479857266,-433868.4221988842,44.364907175106936,48.87371074435805,-10.53327257091729,10.278231377128947,-883.278388053197,0.3557594524166632,-66.58461920792487,159.93280523388583,62.31509202602737,-5.9447665864700525,2048.136947062303,-4.631922244135552,-25.70448831299794,-2.6489376511170803,2249.818522568872,345.8931465001224,169.48033486547897,-24.575677476834244,455.62278231884557,-87.1086479113954,-10.166251241500419,3114.0324262454633,182.58816127241266
2012-02-29,38.84429166621378,2.3633166087489745,-261.4540143952137,-43.9410193805589,-297.1680864212629,2016.9335257134046,-1588.2834306922532,7023.965412598445,2639.8052016778743,3226.8840095200344,-31.535839970477838,78.89924423757505,-30.006119499633275,1150.4949112752365,-844.7197106799807,-5.783767026670583,72.69838148936935,-167.26479385213915,-47.57590791665734,0.7105436563459495,-32.34035033426639,-38880.521615481346,-7.925404528321147,-41.6586175243046,1641.5597358188074,-9.741449572461713,197.6598065253131,26.427108993724254,1455.5648351917364,1013.0792588449651,-0.5395168490690444,3256.3668434910905,0.0,31.53288621854036,8.379359063208597,-108.53919122360207,-4.926235237743683,1.7861516364328716,-9.171400646659094,-151.29345677350966,62.2504968408839,1661.7637304430018,-384.9196320560104,-44.78813389562288,61.71056491635281,15.839718349460782,4684.004560353058,-5.6584695402060845,-0.4322658984156078,60.791836346870014,-18.977869395676976,-771.8043483760175,-38.024549322915846,128.51677331864084,-298.3685493569328,-29.321025335118065,-0.08042261580613541,2.8130593604953447,-29.00321305205773,13.038446123612232,-4295.076964206237,5955231.9716407955,6317918.579139546,-370852.6760452911,13.038446123611834,-29.00321305205773,-413.7568033867299,4.058949776888696,558.6865099112147,9.966192328916591,109.72468995514727,-26.15084949448979,95.09544899659986,-491.35308750006766,-2314.6836285264726,192.9096285902145,10.163215036388891,2.446179455147842,7864.023370686424,583.3814770542012,31.93575476608345,-52.028383392062096,534.3160694668113,-959.242429592498,-16.615215168222107,1949.2605804598234,85.409448678633
2012-03-30,-2.0131185723855176,10.19705431804976,-327.3169089246552,994.3648504326994,-51.804822123840644,-306.869422400861,2045.4780543853292,6830.121314251569,1184.323032984774,3892.320833926786,-177.1600006022872,533.9956410490307,79.91311231203622,-30.391702997841946,1165.2789573284495,-5.512962457354641,67.60585321972633,99.8966287796256,55.414103647629865,-27.403370883960168,-62.06520308231232,-50675.17802193831,77.21321987351291,60.89768727350638,1448.8633491622434,189.5873196335677,120.84151864040214,167.89649424037225,1498.5981606552566,824.9506902711128,-0.5798250177777099,-904.7912075808799,0.0,-4.312254370183531,31.863907306154886,26.777512209627503,-1.3262950904749715,-0.4095899740394151,137.5155103726247,192.35415306579512,120.77514083384085,4563.493081182456,-308.2445710853199,37.95548884844061,34.26422746358304,1.1124878820905906,-3321.212543317428,-21.15871729301709,-15.635855725530178,-2.206898609854079,-10.03138644197827,-100.67656016283217,181.42737270301495,436.02202248428694,-196.7632264427075,-50.470698732496714,-0.09050430449254598,-62.93560967741803,116.75445725653071,164.7375437801566,-5154.655592254589,1490808.4416375458,987334.3617446572,1693891.8417890295,164.73754378015673,116.75445725653071,-1.0401714326326061,-3.9454227846641885,721.2008942964821,4.758110776708222,80.40518479500241,87.4068816605508,-406.0536771270453,-571.6658467189459,-8056.786342812986,36.957078197385385,15.212933047424627,-18.770303419859857,763.8494880414801,1060.7036825138894,-6.949320146682055,60.476230966015464,1307.5156927337666,-145.37630143931688,-2.088317755462043,-5883.057648925506,-229.1825742993251
2012-04-30,-32.430546334362646,16.906396581007662,-210.1712371134248,561.4858149146257,1002.3261863002166,-54.02535539264639,-311.1522449166143,11341.283455778983,1481.7371475360048,1660.6032516213857,16.331053115429775,472.0253742983071,537.6729650660745,80.46342842810876,-30.600993356716913,-7.136480814802731,66.68833909670255,367.4995546839106,-3.191182587308475,-47.52971868654112,-5.268545096113334,0.0,63.85281638241359,1771.618272171035,1731.9178930082046,479.7098472141828,0.37708934608213696,332.5345913423107,2465.515299512031,911.2682129948728,-0.929159040646848,-565.9272953620466,0.0,-9.483358576987758,-55.94080245974078,-0.5518331439855046,-0.8605393709324147,-0.7042044210798828,74.64186265871467,67.33307590054596,-285.0370207570804,1282.0906937628952,148.40225431458566,-12.191600464046815,-16.059906746167655,20.466021002157277,-5316.429596630573,-17.673229372530066,5.8331972891103305,-70.65004238704108,-0.03119719457242809,590.3699716203646,-437.8283153289076,107.79556457576109,173.21318220611101,-45.23265894582602,-0.2772921394223422,14.793088697064604,15.995790015846524,-143.55278605959415,-209.8073296878938,518885.6594507098,275886.1701154113,242999.48933515698,-143.5527860595942,15.995790015846524,2.147881635928619,12.938622262942161,118.56963666058437,4.878280136633947,-38.75770393631876,306.4478208834416,337.46388738864454,-215.31177514675562,875.3702696513283,-5.687947544590941,-4.377073949495582,3.898489276660115,936.6579832805,501.7647406510623,-23.32174771015883,41.89183588061587,703.8001036518544,1265.910981618315,10.410922555167616,-2796.9232264067896,-90.30384568700902
2012-05-31,-85.25687285706451,11.415931213140178,8.077674982047277,-19.229680909822264,561.3155706864629,1003.6567700013709,-55.62904246901841,10054.736872311416,1097.643034211054,-9.519773279219926,-178.85809662077838,334.1638144995177,471.91411998985865,537.5462379086861,80.44446355127668,-7.236392249006706,43.31169094577755,382.60763791221535,690.4109310106257,-50.50695754813382,-133.10549836139901,0.0,61.72544210714143,2334.615993137764,1636.582406337759,352.16436058846705,17.093632826993325,20.921897543744816,1988.7701778785029,817.1132152862947,-0.332146364534778,1811.2919498731617,0.0,-29.781571355771405,94.40164914706406,-16.125070049091164,-2.9581738718935355,-0.6578901966224553,-2.572291980004593,-55.57201807555748,-11.664969972720428,-256.3095947344318,-253.3347781638986,-41.10741250839601,-68.5352843643056,-51.71919967477015,17386.78564545077,30.524990863083737,25.236625505252846,-95.73690692889568,-34.750687663411895,-893.2977089992946,134.67592328380158,-178.57677985730152,-355.0250793063142,414.80595861032987,-0.04134960974464175,-90.90585544100429,-515.1803176160873,120.91669187718617,-11687.358313718894,2972831.520846486,-84524.01533775032,2728825.4215638563,120.91669187718628,-515.1803176160873,33.66229751335748,9.814540659119224,-500.32400857072935,-53.35320456074513,-118.71706680478856,-254.85602322147557,-852.3754408828763,779.5161800514821,-40.3134436038963,6.005973793389671,-12.100785194827097,-14.633410425553905,6365.112748697487,-1778.5994099573654,-6.817858149342044,8.039155112360277,-1943.4355286657956,62.097404447424424,-6.490231212559451,-2503.607608780928,30.710801119041435
